CMDLINE /usr/bin/python3 scripts/Lasso-RF-TARA.py
MEM 269.613281 1652252430.1298
MEM 269.613281 1652252430.2301
MEM 230.914062 1652252430.3304
MEM 250.292969 1652252430.4307
MEM 260.082031 1652252430.5310
MEM 269.613281 1652252430.6314
MEM 269.613281 1652252430.7317
MEM 240.503906 1652252430.8320
MEM 252.808594 1652252430.9322
MEM 260.082031 1652252431.0326
MEM 269.871094 1652252431.1329
MEM 228.914062 1652252431.2331
MEM 240.503906 1652252431.3334
MEM 260.082031 1652252431.4337
MEM 269.613281 1652252431.5342
MEM 269.613281 1652252431.6344
MEM 240.503906 1652252431.7347
MEM 260.082031 1652252431.8351
MEM 269.613281 1652252431.9355
MEM 269.613281 1652252432.0358
MEM 269.613281 1652252432.1361
MEM 240.503906 1652252432.2364
MEM 260.082031 1652252432.3367
MEM 269.613281 1652252432.4372
MEM 269.613281 1652252432.5375
MEM 269.613281 1652252432.6379
MEM 240.503906 1652252432.7383
MEM 260.082031 1652252432.8387
MEM 269.613281 1652252432.9391
MEM 269.613281 1652252433.0394
MEM 269.613281 1652252433.1398
MEM 240.503906 1652252433.2402
MEM 260.082031 1652252433.3406
MEM 269.871094 1652252433.4410
MEM 269.871094 1652252433.5413
MEM 269.871094 1652252433.6416
MEM 240.503906 1652252433.7420
MEM 260.082031 1652252433.8424
MEM 260.339844 1652252433.9427
MEM 269.613281 1652252434.0431
MEM 269.613281 1652252434.1435
MEM 240.503906 1652252434.2438
MEM 260.082031 1652252434.3441
MEM 269.613281 1652252434.4445
MEM 269.613281 1652252434.5449
MEM 269.613281 1652252434.6453
MEM 240.503906 1652252434.7458
MEM 240.503906 1652252434.8461
MEM 260.082031 1652252434.9465
MEM 269.613281 1652252435.0469
MEM 269.613281 1652252435.1511
MEM 240.503906 1652252435.2515
MEM 240.503906 1652252435.3518
MEM 260.082031 1652252435.4521
MEM 269.613281 1652252435.5525
MEM 269.613281 1652252435.6528
MEM 240.503906 1652252435.7531
MEM 260.082031 1652252435.8535
MEM 269.871094 1652252435.9539
MEM 269.871094 1652252436.0543
MEM 269.871094 1652252436.1546
MEM 240.503906 1652252436.2549
MEM 260.082031 1652252436.3553
MEM 269.613281 1652252436.4556
MEM 269.613281 1652252436.5559
MEM 238.183594 1652252436.6563
MEM 240.503906 1652252436.7583
MEM 260.082031 1652252436.8586
MEM 269.613281 1652252436.9590
MEM 269.613281 1652252437.0594
MEM 240.503906 1652252437.1600
MEM 260.082031 1652252437.2603
MEM 269.613281 1652252437.3606
MEM 269.613281 1652252437.4610
MEM 240.503906 1652252437.5614
MEM 258.808594 1652252437.6617
MEM 260.082031 1652252437.7621
MEM 269.613281 1652252437.8625
MEM 269.613281 1652252437.9628
MEM 240.503906 1652252438.0633
MEM 240.503906 1652252438.1636
MEM 260.082031 1652252438.2639
MEM 269.871094 1652252438.3644
MEM 269.871094 1652252438.4648
MEM 240.503906 1652252438.5659
MEM 260.082031 1652252438.6662
MEM 260.082031 1652252438.7666
MEM 269.613281 1652252438.8669
MEM 269.613281 1652252438.9673
MEM 240.503906 1652252439.0676
MEM 260.082031 1652252439.1679
MEM 269.613281 1652252439.2682
MEM 269.613281 1652252439.3685
MEM 240.503906 1652252439.4689
MEM 240.503906 1652252439.5713
MEM 260.082031 1652252439.6716
MEM 269.613281 1652252439.7719
MEM 269.613281 1652252439.8723
MEM 240.503906 1652252439.9727
MEM 260.082031 1652252440.0730
MEM 269.613281 1652252440.1734
MEM 269.613281 1652252440.2737
MEM 238.957031 1652252440.3762
MEM 240.503906 1652252440.4765
MEM 260.082031 1652252440.5768
MEM 269.871094 1652252440.6772
MEM 269.871094 1652252440.7774
MEM 269.871094 1652252440.8778
MEM 240.503906 1652252440.9782
MEM 260.082031 1652252441.0786
MEM 269.613281 1652252441.1790
MEM 269.613281 1652252441.2793
MEM 269.613281 1652252441.3797
MEM 240.503906 1652252441.4801
MEM 260.082031 1652252441.5805
MEM 260.082031 1652252441.6808
MEM 269.613281 1652252441.7812
MEM 269.613281 1652252441.8816
MEM 240.503906 1652252441.9819
MEM 260.082031 1652252442.0823
MEM 269.613281 1652252442.1826
MEM 269.613281 1652252442.2830
MEM 240.503906 1652252442.3833
MEM 260.082031 1652252442.4836
MEM 269.613281 1652252442.5840
MEM 269.613281 1652252442.6844
MEM 269.613281 1652252442.7847
MEM 240.503906 1652252442.8851
MEM 260.082031 1652252442.9854
MEM 269.871094 1652252443.0859
MEM 269.871094 1652252443.1862
MEM 269.871094 1652252443.2865
MEM 240.503906 1652252443.3869
MEM 260.082031 1652252443.4871
MEM 269.613281 1652252443.5875
MEM 269.613281 1652252443.6879
MEM 269.613281 1652252443.7882
MEM 240.503906 1652252443.8886
MEM 260.082031 1652252443.9889
MEM 269.613281 1652252444.0892
MEM 269.613281 1652252444.1896
MEM 240.503906 1652252444.2900
MEM 260.082031 1652252444.3903
MEM 260.082031 1652252444.4907
MEM 269.613281 1652252444.5911
MEM 269.613281 1652252444.6915
MEM 240.503906 1652252444.7918
MEM 260.082031 1652252444.8922
MEM 269.613281 1652252444.9926
MEM 269.613281 1652252445.0929
MEM 238.699219 1652252445.1933
MEM 260.082031 1652252445.2936
MEM 260.082031 1652252445.3940
MEM 269.871094 1652252445.4944
MEM 232.914062 1652252445.5947
MEM 260.082031 1652252445.6951
MEM 260.082031 1652252445.7955
MEM 269.613281 1652252445.8958
MEM 232.914062 1652252445.9962
MEM 240.503906 1652252446.0965
MEM 260.082031 1652252446.1969
MEM 269.613281 1652252446.2973
MEM 269.613281 1652252446.3976
MEM 240.503906 1652252446.4979
MEM 240.503906 1652252446.5982
MEM 260.082031 1652252446.6985
MEM 269.613281 1652252446.7989
MEM 269.613281 1652252446.8991
MEM 240.503906 1652252446.9994
MEM 260.082031 1652252447.0998
MEM 269.613281 1652252447.2002
MEM 269.613281 1652252447.3006
MEM 269.613281 1652252447.4008
MEM 240.503906 1652252447.5012
MEM 260.082031 1652252447.6015
MEM 269.871094 1652252447.7019
MEM 269.871094 1652252447.8022
MEM 240.503906 1652252447.9025
MEM 260.082031 1652252448.0028
MEM 260.082031 1652252448.1031
MEM 269.613281 1652252448.2035
MEM 228.914062 1652252448.3038
MEM 250.808594 1652252448.4041
MEM 260.082031 1652252448.5044
MEM 269.613281 1652252448.6048
MEM 269.613281 1652252448.7050
MEM 240.503906 1652252448.8054
MEM 260.082031 1652252448.9057
MEM 269.613281 1652252449.0060
MEM 269.613281 1652252449.1063
MEM 240.503906 1652252449.2066
MEM 240.503906 1652252449.3069
MEM 260.082031 1652252449.4072
MEM 269.613281 1652252449.5086
MEM 269.613281 1652252449.6089
MEM 240.503906 1652252449.7092
MEM 240.503906 1652252449.8096
MEM 260.082031 1652252449.9100
MEM 269.871094 1652252450.0104
MEM 269.871094 1652252450.1106
MEM 269.871094 1652252450.2110
MEM 240.503906 1652252450.3114
MEM 260.082031 1652252450.4118
MEM 269.613281 1652252450.5121
MEM 269.613281 1652252450.6125
MEM 240.503906 1652252450.7130
MEM 260.082031 1652252450.8134
MEM 269.613281 1652252450.9139
MEM 269.613281 1652252451.0151
MEM 240.503906 1652252451.1156
MEM 240.503906 1652252451.2160
MEM 260.082031 1652252451.3164
MEM 269.613281 1652252451.4168
MEM 269.613281 1652252451.5172
MEM 269.613281 1652252451.6175
MEM 240.503906 1652252451.7179
MEM 260.082031 1652252451.8182
MEM 260.082031 1652252451.9186
MEM 269.613281 1652252452.0190
MEM 240.503906 1652252452.1194
MEM 260.082031 1652252452.2197
MEM 269.871094 1652252452.3201
MEM 269.871094 1652252452.4205
MEM 234.914062 1652252452.5208
MEM 240.503906 1652252452.6213
MEM 260.082031 1652252452.7217
MEM 269.613281 1652252452.8221
MEM 269.613281 1652252452.9223
MEM 228.914062 1652252453.0227
MEM 240.503906 1652252453.1230
MEM 260.082031 1652252453.2234
MEM 269.613281 1652252453.3238
MEM 269.613281 1652252453.4241
MEM 240.503906 1652252453.5245
MEM 240.503906 1652252453.6248
MEM 260.082031 1652252453.7252
MEM 269.613281 1652252453.8256
MEM 269.613281 1652252453.9259
MEM 240.503906 1652252454.0263
MEM 240.503906 1652252454.1267
MEM 260.082031 1652252454.2271
MEM 269.613281 1652252454.3274
MEM 269.613281 1652252454.4277
MEM 240.503906 1652252454.5281
MEM 260.082031 1652252454.6285
MEM 269.871094 1652252454.7289
MEM 269.871094 1652252454.8292
MEM 269.871094 1652252454.9296
MEM 240.503906 1652252455.0299
MEM 260.082031 1652252455.1303
MEM 269.613281 1652252455.2307
MEM 269.613281 1652252455.3310
MEM 232.914062 1652252455.4315
MEM 240.503906 1652252455.5319
MEM 260.082031 1652252455.6323
MEM 269.613281 1652252455.7327
MEM 269.613281 1652252455.8330
MEM 269.613281 1652252455.9334
MEM 240.503906 1652252456.0337
MEM 260.082031 1652252456.1341
MEM 266.855469 1652252456.2345
MEM 269.613281 1652252456.3349
MEM 269.613281 1652252456.4352
MEM 240.503906 1652252456.5356
MEM 260.082031 1652252456.6359
MEM 269.613281 1652252456.7363
MEM 269.613281 1652252456.8432
MEM 269.613281 1652252456.9436
MEM 240.503906 1652252457.0440
MEM 260.082031 1652252457.1444
MEM 260.082031 1652252457.2447
MEM 269.871094 1652252457.3451
MEM 269.871094 1652252457.4454
MEM 240.503906 1652252457.5458
MEM 260.082031 1652252457.6462
MEM 269.613281 1652252457.7466
MEM 269.613281 1652252457.8488
MEM 269.613281 1652252457.9491
MEM 240.503906 1652252458.0494
MEM 260.082031 1652252458.1498
MEM 269.613281 1652252458.2503
MEM 269.613281 1652252458.3536
MEM 240.503906 1652252458.4540
MEM 260.082031 1652252458.5544
MEM 269.613281 1652252458.6547
MEM 269.613281 1652252458.7552
MEM 228.914062 1652252458.8556
MEM 240.503906 1652252458.9560
MEM 260.082031 1652252459.0563
MEM 269.613281 1652252459.1567
MEM 269.613281 1652252459.2570
MEM 269.613281 1652252459.3574
MEM 240.503906 1652252459.4578
MEM 240.503906 1652252459.5581
MEM 260.082031 1652252459.6585
MEM 260.082031 1652252459.7589
MEM 269.871094 1652252459.8592
MEM 269.871094 1652252459.9595
MEM 240.503906 1652252460.0598
MEM 260.082031 1652252460.1602
MEM 269.613281 1652252460.2606
MEM 269.613281 1652252460.3610
MEM 269.613281 1652252460.4613
MEM 240.503906 1652252460.5616
MEM 260.082031 1652252460.6620
MEM 269.613281 1652252460.7624
MEM 269.613281 1652252460.8628
MEM 237.925781 1652252460.9633
MEM 240.503906 1652252461.0636
MEM 260.082031 1652252461.1640
MEM 269.613281 1652252461.2645
MEM 269.613281 1652252461.3649
MEM 240.246094 1652252461.4661
MEM 240.503906 1652252461.5665
MEM 260.082031 1652252461.6669
MEM 269.613281 1652252461.7674
MEM 269.613281 1652252461.8678
MEM 239.988281 1652252461.9683
MEM 240.503906 1652252462.0686
MEM 260.082031 1652252462.1690
MEM 260.082031 1652252462.2694
MEM 269.871094 1652252462.3697
MEM 269.871094 1652252462.4700
MEM 269.871094 1652252462.5704
MEM 240.503906 1652252462.6707
MEM 260.082031 1652252462.7711
MEM 269.613281 1652252462.8715
MEM 269.613281 1652252462.9718
MEM 240.503906 1652252463.0723
MEM 260.082031 1652252463.1726
MEM 269.613281 1652252463.2730
MEM 269.613281 1652252463.3733
MEM 269.613281 1652252463.4736
MEM 240.503906 1652252463.5739
MEM 260.082031 1652252463.6741
MEM 269.613281 1652252463.7745
MEM 269.613281 1652252463.8747
MEM 240.503906 1652252463.9750
MEM 260.082031 1652252464.0753
MEM 260.082031 1652252464.1755
MEM 269.613281 1652252464.2758
MEM 237.925781 1652252464.3761
MEM 240.503906 1652252464.4764
MEM 260.082031 1652252464.5767
MEM 269.871094 1652252464.6771
MEM 269.871094 1652252464.7774
MEM 239.988281 1652252464.8777
MEM 240.503906 1652252464.9780
MEM 260.082031 1652252465.0783
MEM 269.613281 1652252465.1801
MEM 269.613281 1652252465.2804
MEM 240.503906 1652252465.3807
MEM 240.503906 1652252465.4809
MEM 260.082031 1652252465.5812
MEM 269.613281 1652252465.6815
MEM 269.613281 1652252465.7818
MEM 240.503906 1652252465.8821
MEM 260.082031 1652252465.9824
MEM 269.613281 1652252466.0828
MEM 269.613281 1652252466.1832
MEM 230.914062 1652252466.2835
MEM 240.503906 1652252466.3838
MEM 260.082031 1652252466.4842
MEM 269.613281 1652252466.5846
MEM 269.613281 1652252466.6850
MEM 240.503906 1652252466.7853
MEM 260.082031 1652252466.8857
MEM 269.355469 1652252466.9861
MEM 269.871094 1652252467.0865
MEM 240.503906 1652252467.1869
MEM 260.082031 1652252467.2871
MEM 260.082031 1652252467.3875
MEM 269.613281 1652252467.4879
MEM 269.613281 1652252467.5882
MEM 240.503906 1652252467.6886
MEM 260.082031 1652252467.7889
MEM 269.613281 1652252467.8893
MEM 269.613281 1652252467.9896
MEM 240.503906 1652252468.0900
MEM 240.503906 1652252468.1902
MEM 260.082031 1652252468.2905
MEM 269.613281 1652252468.3909
MEM 269.613281 1652252468.4912
MEM 240.503906 1652252468.5916
MEM 260.082031 1652252468.6919
MEM 269.613281 1652252468.7923
MEM 269.613281 1652252468.8926
MEM 269.613281 1652252468.9929
MEM 240.503906 1652252469.0933
MEM 260.082031 1652252469.1936
MEM 269.871094 1652252469.2939
MEM 269.871094 1652252469.3942
MEM 240.503906 1652252469.4946
MEM 240.503906 1652252469.5949
MEM 260.082031 1652252469.6952
MEM 269.613281 1652252469.7956
MEM 269.613281 1652252469.8958
MEM 240.503906 1652252469.9961
MEM 260.082031 1652252470.0965
MEM 260.082031 1652252470.1968
MEM 269.613281 1652252470.2972
MEM 269.613281 1652252470.3975
MEM 240.503906 1652252470.4978
MEM 260.082031 1652252470.5982
MEM 269.613281 1652252470.6986
MEM 269.613281 1652252470.7990
MEM 240.503906 1652252470.8994
MEM 260.082031 1652252470.9998
MEM 260.082031 1652252471.1002
MEM 269.613281 1652252471.2006
MEM 269.613281 1652252471.3009
MEM 240.503906 1652252471.4012
MEM 260.082031 1652252471.5016
MEM 260.082031 1652252471.6020
MEM 269.871094 1652252471.7023
MEM 239.988281 1652252471.8027
MEM 260.082031 1652252471.9031
MEM 260.082031 1652252472.0035
MEM 269.613281 1652252472.1039
MEM 269.613281 1652252472.2042
MEM 240.503906 1652252472.3045
MEM 260.082031 1652252472.4049
MEM 269.613281 1652252472.5053
MEM 269.613281 1652252472.6057
MEM 240.503906 1652252472.7061
MEM 240.503906 1652252472.8064
MEM 260.082031 1652252472.9068
MEM 269.613281 1652252473.0073
MEM 269.613281 1652252473.1076
MEM 240.246094 1652252473.2080
MEM 240.503906 1652252473.3083
MEM 260.082031 1652252473.4087
MEM 269.613281 1652252473.5091
MEM 269.613281 1652252473.6095
MEM 228.914062 1652252473.7100
MEM 250.292969 1652252473.8115
MEM 260.082031 1652252473.9119
MEM 269.871094 1652252474.0124
MEM 269.871094 1652252474.1127
MEM 240.503906 1652252474.2132
MEM 250.292969 1652252474.3136
MEM 260.082031 1652252474.4140
MEM 269.613281 1652252474.5144
MEM 269.613281 1652252474.6147
MEM 240.503906 1652252474.7152
MEM 240.503906 1652252474.8155
MEM 260.082031 1652252474.9159
MEM 269.613281 1652252475.0164
MEM 269.613281 1652252475.1167
MEM 238.183594 1652252475.2171
MEM 240.503906 1652252475.3174
MEM 260.082031 1652252475.4178
MEM 269.613281 1652252475.5181
MEM 269.613281 1652252475.6185
MEM 240.503906 1652252475.7189
MEM 240.503906 1652252475.8191
MEM 260.082031 1652252475.9195
MEM 269.613281 1652252476.0199
MEM 269.613281 1652252476.1202
MEM 240.503906 1652252476.2206
MEM 260.082031 1652252476.3209
MEM 269.871094 1652252476.4214
MEM 269.871094 1652252476.5264
MEM 238.183594 1652252476.6267
MEM 240.503906 1652252476.7271
MEM 260.082031 1652252476.8275
MEM 269.613281 1652252476.9278
MEM 269.613281 1652252477.0282
MEM 240.503906 1652252477.1286
MEM 260.082031 1652252477.2290
MEM 269.613281 1652252477.3295
MEM 269.613281 1652252477.4299
MEM 232.914062 1652252477.5304
MEM 240.503906 1652252477.6307
MEM 260.082031 1652252477.7311
MEM 269.613281 1652252477.8374
MEM 269.613281 1652252477.9376
MEM 240.503906 1652252478.0380
MEM 260.082031 1652252478.1384
MEM 260.082031 1652252478.2388
MEM 269.613281 1652252478.3392
MEM 261.726562 1652252478.4396
MEM 240.503906 1652252478.5400
MEM 260.082031 1652252478.6403
MEM 269.871094 1652252478.7408
MEM 269.871094 1652252478.8411
MEM 269.871094 1652252478.9416
MEM 240.503906 1652252479.0421
MEM 260.082031 1652252479.1425
MEM 260.082031 1652252479.2429
MEM 269.613281 1652252479.3432
MEM 269.613281 1652252479.4436
MEM 240.503906 1652252479.5441
MEM 240.503906 1652252479.6444
MEM 260.082031 1652252479.7447
MEM 269.613281 1652252479.8452
MEM 269.613281 1652252479.9456
MEM 240.503906 1652252480.0459
MEM 260.082031 1652252480.1463
MEM 269.613281 1652252480.2467
MEM 269.613281 1652252480.3471
MEM 228.914062 1652252480.4476
MEM 240.503906 1652252480.5480
MEM 260.082031 1652252480.6484
MEM 260.082031 1652252480.7487
MEM 269.613281 1652252480.8490
MEM 269.613281 1652252480.9493
MEM 240.503906 1652252481.0496
MEM 260.082031 1652252481.1499
MEM 269.871094 1652252481.2502
MEM 269.871094 1652252481.3505
MEM 237.152344 1652252481.4507
MEM 260.082031 1652252481.5511
MEM 260.082031 1652252481.6513
MEM 269.613281 1652252481.7516
MEM 269.613281 1652252481.8520
MEM 240.503906 1652252481.9523
MEM 259.824219 1652252482.0526
MEM 260.082031 1652252482.1529
MEM 269.613281 1652252482.2532
MEM 228.914062 1652252482.3535
MEM 240.503906 1652252482.4538
MEM 260.082031 1652252482.5541
MEM 269.613281 1652252482.6544
MEM 269.613281 1652252482.7546
MEM 240.503906 1652252482.8549
MEM 240.503906 1652252482.9552
MEM 260.082031 1652252483.0555
MEM 269.613281 1652252483.1559
MEM 269.613281 1652252483.2561
MEM 240.503906 1652252483.3564
MEM 260.082031 1652252483.4567
MEM 269.871094 1652252483.5572
MEM 269.871094 1652252483.6575
MEM 240.503906 1652252483.7581
MEM 240.503906 1652252483.8584
MEM 260.082031 1652252483.9588
MEM 269.613281 1652252484.0592
MEM 269.613281 1652252484.1596
MEM 240.246094 1652252484.2600
MEM 240.503906 1652252484.3603
MEM 260.082031 1652252484.4607
MEM 269.613281 1652252484.5611
MEM 269.613281 1652252484.6614
MEM 240.503906 1652252484.7618
MEM 260.082031 1652252484.8622
MEM 269.613281 1652252484.9626
MEM 269.613281 1652252485.0630
MEM 269.613281 1652252485.1633
MEM 240.503906 1652252485.2657
MEM 260.082031 1652252485.3661
MEM 266.855469 1652252485.4665
MEM 269.613281 1652252485.5668
MEM 269.613281 1652252485.6672
MEM 240.503906 1652252485.7723
MEM 260.082031 1652252485.8727
MEM 269.871094 1652252485.9731
MEM 269.871094 1652252486.0734
MEM 240.503906 1652252486.1737
MEM 240.503906 1652252486.2740
MEM 260.082031 1652252486.3744
MEM 269.613281 1652252486.4748
MEM 237.667969 1652252486.5752
MEM 240.503906 1652252486.6755
MEM 260.082031 1652252486.7758
MEM 269.613281 1652252486.8763
MEM 269.613281 1652252486.9766
MEM 269.613281 1652252487.0769
MEM 240.503906 1652252487.1772
MEM 260.082031 1652252487.2777
MEM 260.082031 1652252487.3781
MEM 269.613281 1652252487.4784
MEM 228.914062 1652252487.5788
MEM 240.503906 1652252487.6791
MEM 260.082031 1652252487.7795
MEM 269.613281 1652252487.8805
MEM 269.613281 1652252487.9808
MEM 269.613281 1652252488.0811
MEM 240.503906 1652252488.1815
MEM 260.082031 1652252488.2819
MEM 269.871094 1652252488.3823
MEM 269.871094 1652252488.4826
MEM 240.503906 1652252488.5830
MEM 240.503906 1652252488.6832
MEM 260.082031 1652252488.7836
MEM 269.613281 1652252488.8840
MEM 269.613281 1652252488.9847
MEM 240.503906 1652252489.0851
MEM 240.503906 1652252489.1854
MEM 260.082031 1652252489.2858
MEM 269.613281 1652252489.3862
MEM 269.613281 1652252489.4865
MEM 240.503906 1652252489.5868
MEM 240.503906 1652252489.6872
MEM 260.082031 1652252489.7875
MEM 269.613281 1652252489.8879
MEM 269.613281 1652252489.9882
MEM 240.503906 1652252490.0886
MEM 260.082031 1652252490.1891
MEM 260.082031 1652252490.2895
MEM 269.613281 1652252490.3899
MEM 239.988281 1652252490.4903
MEM 260.082031 1652252490.5908
MEM 260.082031 1652252490.6912
MEM 269.871094 1652252490.7917
MEM 269.871094 1652252490.8920
MEM 240.503906 1652252490.9923
MEM 260.082031 1652252491.0928
MEM 260.082031 1652252491.1931
MEM 269.613281 1652252491.2935
MEM 237.152344 1652252491.3939
MEM 240.503906 1652252491.4942
MEM 260.082031 1652252491.5946
MEM 269.613281 1652252491.6949
MEM 269.613281 1652252491.7952
MEM 240.503906 1652252491.8956
MEM 240.503906 1652252491.9959
MEM 260.082031 1652252492.0963
MEM 269.613281 1652252492.1967
MEM 269.613281 1652252492.2970
MEM 240.503906 1652252492.3973
MEM 254.808594 1652252492.4977
MEM 260.082031 1652252492.5981
MEM 269.613281 1652252492.6985
MEM 269.613281 1652252492.7988
MEM 240.503906 1652252492.8992
MEM 260.082031 1652252492.9996
MEM 266.855469 1652252493.1000
MEM 269.871094 1652252493.2003
MEM 269.871094 1652252493.3006
MEM 240.503906 1652252493.4024
MEM 260.082031 1652252493.5028
MEM 260.855469 1652252493.6032
MEM 269.613281 1652252493.7035
MEM 230.914062 1652252493.8038
MEM 240.503906 1652252493.9042
MEM 260.082031 1652252494.0045
MEM 269.613281 1652252494.1072
MEM 269.613281 1652252494.2076
MEM 240.503906 1652252494.3080
