CMDLINE /usr/bin/python3 scripts/AE-RF-Malaria.py
MEM 2930.238281 1652242502.1067
MEM 2934.605469 1652242502.2071
MEM 2940.007812 1652242502.3075
MEM 2939.988281 1652242502.4079
MEM 2939.988281 1652242502.5082
MEM 2939.976562 1652242502.6086
MEM 2939.976562 1652242502.7090
MEM 2943.304688 1652242502.8094
MEM 2953.347656 1652242502.9098
MEM 2955.136719 1652242503.0102
MEM 2955.136719 1652242503.1106
MEM 2956.929688 1652242503.2110
MEM 2958.187500 1652242503.3113
MEM 2958.183594 1652242503.4117
MEM 2958.578125 1652242503.5121
MEM 2958.578125 1652242503.6124
MEM 2958.578125 1652242503.7127
MEM 2958.578125 1652242503.8131
MEM 2958.578125 1652242503.9135
MEM 2958.558594 1652242504.0139
MEM 2958.558594 1652242504.1142
MEM 2958.558594 1652242504.2145
MEM 2958.558594 1652242504.3149
MEM 2958.558594 1652242504.4153
MEM 2958.558594 1652242504.5156
MEM 2958.558594 1652242504.6160
MEM 2958.558594 1652242504.7163
MEM 2958.558594 1652242504.8167
MEM 2958.558594 1652242504.9170
MEM 2958.558594 1652242505.0174
MEM 2958.558594 1652242505.1178
MEM 2958.558594 1652242505.2181
MEM 2958.558594 1652242505.3187
MEM 2958.558594 1652242505.4191
MEM 2959.070312 1652242505.5216
MEM 2959.070312 1652242505.6220
MEM 2958.835938 1652242505.7224
MEM 2963.203125 1652242505.8228
MEM 2966.457031 1652242505.9232
MEM 2968.246094 1652242506.0236
MEM 2969.558594 1652242506.1240
MEM 2971.613281 1652242506.2245
MEM 2972.128906 1652242506.3249
MEM 2978.292969 1652242506.4253
MEM 2978.277344 1652242506.5257
MEM 2978.261719 1652242506.6261
MEM 2978.246094 1652242506.7264
MEM 2978.472656 1652242506.8268
MEM 2978.472656 1652242506.9271
MEM 2978.472656 1652242507.0275
MEM 2978.472656 1652242507.1299
MEM 2978.472656 1652242507.2302
MEM 2978.453125 1652242507.3306
MEM 2978.453125 1652242507.4308
MEM 2978.453125 1652242507.5311
MEM 2978.453125 1652242507.6314
MEM 2978.707031 1652242507.7317
MEM 2978.707031 1652242507.8319
MEM 2978.707031 1652242507.9322
MEM 2978.707031 1652242508.0325
MEM 2978.707031 1652242508.1328
MEM 2978.707031 1652242508.2331
MEM 2978.707031 1652242508.3333
MEM 2978.707031 1652242508.4336
MEM 2978.707031 1652242508.5339
MEM 2978.707031 1652242508.6342
MEM 2978.964844 1652242508.7345
MEM 2978.964844 1652242508.8348
MEM 2980.191406 1652242508.9352
MEM 2983.777344 1652242509.0355
MEM 3003.351562 1652242509.1362
MEM 3007.203125 1652242509.2365
MEM 3007.187500 1652242509.3369
MEM 3019.562500 1652242509.4373
MEM 3028.312500 1652242509.5377
MEM 3029.070312 1652242509.6381
MEM 3029.054688 1652242509.7387
MEM 3029.054688 1652242509.8391
MEM 3029.292969 1652242509.9395
MEM 3029.503906 1652242510.0398
MEM 3029.503906 1652242510.1402
MEM 3029.503906 1652242510.2405
MEM 3029.503906 1652242510.3409
MEM 3029.503906 1652242510.4413
MEM 3029.484375 1652242510.5417
MEM 3029.484375 1652242510.6420
MEM 3029.484375 1652242510.7423
MEM 3029.484375 1652242510.8427
MEM 3029.484375 1652242510.9431
MEM 3029.484375 1652242511.0435
MEM 3029.484375 1652242511.1438
MEM 3029.484375 1652242511.2445
MEM 3030.765625 1652242511.3449
MEM 3030.765625 1652242511.4452
MEM 3030.765625 1652242511.5456
MEM 3030.765625 1652242511.6459
MEM 3030.765625 1652242511.7462
MEM 3030.765625 1652242511.8466
MEM 3031.277344 1652242511.9470
MEM 3031.277344 1652242512.0474
MEM 3037.992188 1652242512.1478
MEM 3039.269531 1652242512.2482
MEM 3039.765625 1652242512.3486
MEM 3051.484375 1652242512.4489
MEM 3051.472656 1652242512.5493
MEM 3053.789062 1652242512.6497
MEM 3054.285156 1652242512.7501
MEM 3060.460938 1652242512.8505
MEM 3060.445312 1652242512.9509
MEM 3060.425781 1652242513.0512
MEM 3060.425781 1652242513.1516
MEM 3060.683594 1652242513.2519
MEM 3060.683594 1652242513.3523
MEM 3060.683594 1652242513.4526
MEM 3060.683594 1652242513.5529
MEM 3060.683594 1652242513.6533
MEM 3060.683594 1652242513.7535
MEM 3060.667969 1652242513.8539
MEM 3060.667969 1652242513.9542
MEM 3060.667969 1652242514.0545
MEM 3060.667969 1652242514.1548
MEM 3060.667969 1652242514.2552
MEM 3060.898438 1652242514.3556
MEM 3060.898438 1652242514.4559
MEM 3060.898438 1652242514.5563
MEM 3060.898438 1652242514.6567
MEM 3060.898438 1652242514.7570
MEM 3060.898438 1652242514.8574
MEM 3060.898438 1652242514.9578
MEM 3060.898438 1652242515.0581
MEM 3060.898438 1652242515.1586
MEM 3060.898438 1652242515.2590
MEM 3060.898438 1652242515.3594
MEM 3060.898438 1652242515.4597
MEM 3060.898438 1652242515.5601
MEM 3060.898438 1652242515.6605
MEM 3060.898438 1652242515.7609
MEM 3061.410156 1652242515.8612
MEM 3061.410156 1652242515.9616
MEM 3061.175781 1652242516.0621
MEM 3061.160156 1652242516.1625
MEM 3067.839844 1652242516.2629
MEM 3074.550781 1652242516.3650
MEM 3078.917969 1652242516.4655
MEM 3078.898438 1652242516.5659
MEM 3078.882812 1652242516.6663
MEM 3078.871094 1652242516.7667
MEM 3078.871094 1652242516.8671
MEM 3079.621094 1652242516.9675
MEM 3079.648438 1652242517.0678
MEM 3079.648438 1652242517.1682
MEM 3079.648438 1652242517.2686
MEM 3079.648438 1652242517.3689
MEM 3079.648438 1652242517.4693
MEM 3079.648438 1652242517.5697
MEM 3079.640625 1652242517.6700
MEM 3079.640625 1652242517.7704
MEM 3079.640625 1652242517.8708
MEM 3079.640625 1652242517.9711
MEM 3079.640625 1652242518.0715
MEM 3079.617188 1652242518.1719
MEM 3079.617188 1652242518.2722
MEM 3079.617188 1652242518.3725
MEM 3079.617188 1652242518.4728
MEM 3079.617188 1652242518.5732
MEM 3079.617188 1652242518.6735
MEM 3079.617188 1652242518.7739
MEM 3079.617188 1652242518.8742
MEM 3080.125000 1652242518.9746
MEM 3080.125000 1652242519.0750
MEM 3080.125000 1652242519.1753
MEM 3080.125000 1652242519.2757
MEM 3080.125000 1652242519.3761
MEM 3080.125000 1652242519.4764
MEM 3080.125000 1652242519.5768
MEM 3080.636719 1652242519.6772
MEM 3080.402344 1652242519.7775
MEM 3080.640625 1652242519.8779
MEM 3090.175781 1652242519.9784
MEM 3098.152344 1652242520.0787
MEM 3103.812500 1652242520.1791
MEM 3105.589844 1652242520.2794
MEM 3109.886719 1652242520.3799
MEM 3113.625000 1652242520.4803
MEM 3113.613281 1652242520.5807
MEM 3115.101562 1652242520.6810
MEM 3115.101562 1652242520.7814
MEM 3115.378906 1652242520.8817
MEM 3115.378906 1652242520.9820
MEM 3115.378906 1652242521.0822
MEM 3115.378906 1652242521.1825
MEM 3115.378906 1652242521.2828
MEM 3115.378906 1652242521.3831
MEM 3115.378906 1652242521.4834
MEM 3115.375000 1652242521.5836
MEM 3115.375000 1652242521.6839
MEM 3115.375000 1652242521.7842
MEM 3115.375000 1652242521.8844
MEM 3115.375000 1652242521.9847
MEM 3115.375000 1652242522.0851
MEM 3115.355469 1652242522.1854
MEM 3115.355469 1652242522.2857
MEM 3115.355469 1652242522.3860
MEM 3115.355469 1652242522.4864
MEM 3115.355469 1652242522.5868
MEM 3115.355469 1652242522.6872
MEM 3115.355469 1652242522.7876
MEM 3115.355469 1652242522.8880
MEM 3115.355469 1652242522.9884
MEM 3115.355469 1652242523.0888
MEM 3115.355469 1652242523.1891
MEM 3115.355469 1652242523.2896
MEM 3115.355469 1652242523.3900
MEM 3115.355469 1652242523.4903
MEM 3115.867188 1652242523.5907
MEM 3115.867188 1652242523.6911
MEM 3115.632812 1652242523.7916
MEM 3121.562500 1652242523.8920
MEM 3130.820312 1652242523.9924
MEM 3137.500000 1652242524.0928
MEM 3139.289062 1652242524.1932
MEM 3139.273438 1652242524.2937
MEM 3139.261719 1652242524.3941
MEM 3140.285156 1652242524.4946
MEM 3140.753906 1652242524.5950
MEM 3140.742188 1652242524.6954
MEM 3141.808594 1652242524.7958
MEM 3141.917969 1652242524.8962
MEM 3141.917969 1652242524.9966
MEM 3141.917969 1652242525.0969
MEM 3141.917969 1652242525.1972
MEM 3141.917969 1652242525.2976
MEM 3172.738281 1652242525.3980
MEM 3172.738281 1652242525.4983
MEM 3172.738281 1652242525.5987
MEM 3172.738281 1652242525.6991
MEM 3204.242188 1652242525.7994
MEM 3204.242188 1652242525.8998
MEM 3204.242188 1652242526.0001
MEM 3204.242188 1652242526.1005
MEM 3204.242188 1652242526.2010
MEM 3204.953125 1652242526.3014
MEM 3205.765625 1652242526.4018
MEM 3205.765625 1652242526.5022
MEM 3210.132812 1652242526.6026
MEM 3210.132812 1652242526.7030
MEM 3210.132812 1652242526.8034
MEM 3210.132812 1652242526.9038
MEM 3210.132812 1652242527.0041
MEM 3210.132812 1652242527.1045
MEM 3210.386719 1652242527.2049
MEM 3210.386719 1652242527.3053
MEM 3212.226562 1652242527.4057
MEM 3213.234375 1652242527.5062
MEM 3215.812500 1652242527.6071
MEM 3225.851562 1652242527.7075
MEM 3228.417969 1652242527.8079
MEM 3234.031250 1652242527.9083
MEM 3240.992188 1652242528.0097
MEM 3247.675781 1652242528.1101
MEM 3251.390625 1652242528.2106
MEM 3251.375000 1652242528.3110
MEM 3251.375000 1652242528.4115
MEM 3251.363281 1652242528.5119
MEM 3252.011719 1652242528.6123
MEM 3252.011719 1652242528.7128
MEM 3252.011719 1652242528.8132
MEM 3252.011719 1652242528.9135
MEM 3252.011719 1652242529.0139
MEM 3251.980469 1652242529.1142
MEM 3251.980469 1652242529.2146
MEM 3251.980469 1652242529.3150
MEM 3251.980469 1652242529.4153
MEM 3251.980469 1652242529.5157
MEM 3251.968750 1652242529.6162
MEM 3251.964844 1652242529.7166
MEM 3251.964844 1652242529.8169
MEM 3251.964844 1652242529.9173
MEM 3251.964844 1652242530.0178
MEM 3251.964844 1652242530.1181
MEM 3251.964844 1652242530.2185
MEM 3251.964844 1652242530.3189
MEM 3251.964844 1652242530.4192
MEM 3251.964844 1652242530.5196
MEM 3251.964844 1652242530.6200
MEM 3251.964844 1652242530.7203
MEM 3251.964844 1652242530.8206
MEM 3251.964844 1652242530.9210
MEM 3251.964844 1652242531.0214
MEM 3251.964844 1652242531.1217
MEM 3252.476562 1652242531.2221
MEM 3252.246094 1652242531.3225
MEM 3256.109375 1652242531.4230
MEM 3258.152344 1652242531.5234
MEM 3264.574219 1652242531.6239
MEM 3268.425781 1652242531.7243
MEM 3271.503906 1652242531.8247
MEM 3272.019531 1652242531.9251
MEM 3279.734375 1652242532.0255
MEM 3280.234375 1652242532.1262
MEM 3280.218750 1652242532.2267
MEM 3281.003906 1652242532.3273
MEM 3281.414062 1652242532.4277
MEM 3281.414062 1652242532.5280
MEM 3281.414062 1652242532.6284
MEM 3281.414062 1652242532.7288
MEM 3281.414062 1652242532.8291
MEM 3281.414062 1652242532.9295
MEM 3281.390625 1652242533.0299
MEM 3281.390625 1652242533.1303
MEM 3281.390625 1652242533.2306
MEM 3281.390625 1652242533.3310
MEM 3281.390625 1652242533.4314
MEM 3281.390625 1652242533.5317
MEM 3281.390625 1652242533.6319
MEM 3281.390625 1652242533.7322
MEM 3281.390625 1652242533.8326
MEM 3281.390625 1652242533.9329
MEM 3281.390625 1652242534.0332
MEM 3281.390625 1652242534.1334
MEM 3281.390625 1652242534.2338
MEM 3281.390625 1652242534.3340
MEM 3281.390625 1652242534.4343
MEM 3281.902344 1652242534.5346
MEM 3282.433594 1652242534.6350
MEM 3295.062500 1652242534.7353
MEM 3306.902344 1652242534.8357
MEM 3309.976562 1652242534.9362
MEM 3317.175781 1652242535.0366
MEM 3321.300781 1652242535.1372
MEM 3323.867188 1652242535.2376
MEM 3325.140625 1652242535.3380
MEM 3325.121094 1652242535.4383
MEM 3325.109375 1652242535.5387
MEM 3325.097656 1652242535.6391
MEM 3325.597656 1652242535.7395
MEM 3325.394531 1652242535.8399
MEM 3325.394531 1652242535.9403
MEM 3325.394531 1652242536.0407
MEM 3325.394531 1652242536.1411
MEM 3325.394531 1652242536.2414
MEM 3325.378906 1652242536.3418
MEM 3325.378906 1652242536.4423
MEM 3325.378906 1652242536.5426
MEM 3325.378906 1652242536.6430
MEM 3325.378906 1652242536.7434
MEM 3325.378906 1652242536.8438
MEM 3325.378906 1652242536.9441
MEM 3325.378906 1652242537.0445
MEM 3325.378906 1652242537.1449
MEM 3328.464844 1652242537.2453
MEM 3328.464844 1652242537.3457
MEM 3328.464844 1652242537.4461
MEM 3328.464844 1652242537.5465
MEM 3328.464844 1652242537.6468
MEM 3328.464844 1652242537.7472
MEM 3328.464844 1652242537.8475
MEM 3328.976562 1652242537.9479
MEM 3331.054688 1652242538.0483
MEM 3343.664062 1652242538.1488
MEM 3348.035156 1652242538.2492
MEM 3356.535156 1652242538.3496
MEM 3361.117188 1652242538.4501
MEM 3361.105469 1652242538.5505
MEM 3361.097656 1652242538.6510
MEM 3368.570312 1652242538.7515
MEM 3368.550781 1652242538.8519
MEM 3368.535156 1652242538.9525
MEM 3368.523438 1652242539.0529
MEM 3368.523438 1652242539.1533
MEM 3368.777344 1652242539.2538
MEM 3368.777344 1652242539.3542
MEM 3368.777344 1652242539.4545
MEM 3368.777344 1652242539.5549
MEM 3368.777344 1652242539.6553
MEM 3368.753906 1652242539.7558
MEM 3368.753906 1652242539.8562
MEM 3368.753906 1652242539.9566
MEM 3368.753906 1652242540.0569
MEM 3368.753906 1652242540.1574
MEM 3368.753906 1652242540.2577
MEM 3368.753906 1652242540.3581
MEM 3368.753906 1652242540.4585
MEM 3368.753906 1652242540.5589
MEM 3368.753906 1652242540.6592
MEM 3368.753906 1652242540.7597
MEM 3368.753906 1652242540.8601
MEM 3368.753906 1652242540.9604
MEM 3368.753906 1652242541.0608
MEM 3368.753906 1652242541.1611
MEM 3368.753906 1652242541.2615
MEM 3368.753906 1652242541.3618
MEM 3369.265625 1652242541.4622
MEM 3369.265625 1652242541.5626
MEM 3369.035156 1652242541.6630
MEM 3369.585938 1652242541.7635
MEM 3378.027344 1652242541.8639
MEM 3378.261719 1652242541.9646
MEM 3379.550781 1652242542.0650
MEM 3379.539062 1652242542.1656
MEM 3379.539062 1652242542.2661
MEM 3379.515625 1652242542.3666
MEM 3379.503906 1652242542.4670
MEM 3387.750000 1652242542.5674
MEM 3392.003906 1652242542.6678
MEM 3392.003906 1652242542.7683
MEM 3391.984375 1652242542.8688
MEM 3391.968750 1652242542.9692
MEM 3391.968750 1652242543.0696
MEM 3392.113281 1652242543.1700
MEM 3392.113281 1652242543.2704
MEM 3392.113281 1652242543.3708
MEM 3392.113281 1652242543.4712
MEM 3392.113281 1652242543.5716
MEM 3392.101562 1652242543.6720
MEM 3392.101562 1652242543.7724
MEM 3392.101562 1652242543.8728
MEM 3392.101562 1652242543.9732
MEM 3392.101562 1652242544.0736
MEM 3392.101562 1652242544.1740
MEM 3392.101562 1652242544.2744
MEM 3392.101562 1652242544.3748
MEM 3392.101562 1652242544.4752
MEM 3392.101562 1652242544.5756
MEM 3393.128906 1652242544.6760
MEM 3393.128906 1652242544.7764
MEM 3393.128906 1652242544.8768
MEM 3393.128906 1652242544.9772
MEM 3393.128906 1652242545.0776
MEM 3393.128906 1652242545.1779
MEM 3393.640625 1652242545.2794
MEM 3393.640625 1652242545.3798
MEM 3393.664062 1652242545.4803
MEM 3393.664062 1652242545.5807
MEM 3394.941406 1652242545.6811
MEM 3396.214844 1652242545.7815
MEM 3406.777344 1652242545.8819
MEM 3406.761719 1652242545.9823
MEM 3407.789062 1652242546.0827
MEM 3409.578125 1652242546.1835
MEM 3409.578125 1652242546.2840
MEM 3413.933594 1652242546.3844
MEM 3418.476562 1652242546.4848
MEM 3418.476562 1652242546.5852
MEM 3418.460938 1652242546.6857
MEM 3418.445312 1652242546.7861
MEM 3418.445312 1652242546.8867
MEM 3418.535156 1652242546.9871
MEM 3418.535156 1652242547.0874
MEM 3418.535156 1652242547.1877
MEM 3418.535156 1652242547.2880
MEM 3418.535156 1652242547.3882
MEM 3418.511719 1652242547.4886
MEM 3418.511719 1652242547.5889
MEM 3418.511719 1652242547.6892
MEM 3418.511719 1652242547.7895
MEM 3418.511719 1652242547.8898
MEM 3418.511719 1652242547.9901
MEM 3418.511719 1652242548.0903
MEM 3418.511719 1652242548.1906
MEM 3418.511719 1652242548.2911
MEM 3418.511719 1652242548.3914
MEM 3418.511719 1652242548.4917
MEM 3418.511719 1652242548.5920
MEM 3418.511719 1652242548.6923
MEM 3418.511719 1652242548.7925
MEM 3419.023438 1652242548.8929
MEM 3419.023438 1652242548.9932
MEM 3418.789062 1652242549.0936
MEM 3418.773438 1652242549.1941
MEM 3420.789062 1652242549.2966
MEM 3420.800781 1652242549.3971
MEM 3420.781250 1652242549.4975
MEM 3421.804688 1652242549.5979
MEM 3423.851562 1652242549.6983
MEM 3425.640625 1652242549.7987
MEM 3426.929688 1652242549.8991
MEM 3428.718750 1652242549.9995
MEM 3428.718750 1652242550.0999
MEM 3428.703125 1652242550.2003
MEM 3428.691406 1652242550.3007
MEM 3428.691406 1652242550.4012
MEM 3428.636719 1652242550.5015
MEM 3428.636719 1652242550.6019
MEM 3428.636719 1652242550.7023
MEM 3428.621094 1652242550.8027
MEM 3428.621094 1652242550.9031
MEM 3428.621094 1652242551.0035
MEM 3428.621094 1652242551.1038
MEM 3428.621094 1652242551.2042
MEM 3428.621094 1652242551.3046
MEM 3428.605469 1652242551.4051
MEM 3428.605469 1652242551.5054
MEM 3428.605469 1652242551.6058
MEM 3428.605469 1652242551.7062
MEM 3428.605469 1652242551.8066
MEM 3428.605469 1652242551.9069
MEM 3428.605469 1652242552.0073
MEM 3428.605469 1652242552.1077
MEM 3428.605469 1652242552.2080
MEM 3431.746094 1652242552.3084
MEM 3432.773438 1652242552.4088
MEM 3432.773438 1652242552.5092
MEM 3432.773438 1652242552.6095
MEM 3432.773438 1652242552.7099
MEM 3432.773438 1652242552.8103
MEM 3432.773438 1652242552.9107
MEM 3433.285156 1652242553.0111
MEM 3433.285156 1652242553.1132
MEM 3434.339844 1652242553.2136
MEM 3437.937500 1652242553.3142
MEM 3439.738281 1652242553.4147
MEM 3445.906250 1652242553.5151
MEM 3451.042969 1652242553.6155
MEM 3452.332031 1652242553.7158
MEM 3457.734375 1652242553.8162
MEM 3460.296875 1652242553.9166
MEM 3465.968750 1652242554.0170
MEM 3467.242188 1652242554.1175
MEM 3467.242188 1652242554.2179
MEM 3467.226562 1652242554.3183
MEM 3467.207031 1652242554.4189
MEM 3467.980469 1652242554.5192
MEM 3468.031250 1652242554.6196
MEM 3468.031250 1652242554.7200
MEM 3468.031250 1652242554.8203
MEM 3468.031250 1652242554.9207
MEM 3468.031250 1652242555.0211
MEM 3468.031250 1652242555.1214
MEM 3468.007812 1652242555.2218
MEM 3468.007812 1652242555.3222
MEM 3468.007812 1652242555.4225
MEM 3468.007812 1652242555.5228
MEM 3468.007812 1652242555.6232
MEM 3468.007812 1652242555.7236
MEM 3468.007812 1652242555.8240
MEM 3468.007812 1652242555.9244
MEM 3468.007812 1652242556.0247
MEM 3468.007812 1652242556.1252
MEM 3468.519531 1652242556.2256
MEM 3468.519531 1652242556.3259
MEM 3468.519531 1652242556.4263
MEM 3468.519531 1652242556.5267
MEM 3468.519531 1652242556.6270
MEM 3468.519531 1652242556.7274
MEM 3469.031250 1652242556.8278
MEM 3469.031250 1652242556.9281
MEM 3471.371094 1652242557.0285
MEM 3471.371094 1652242557.1290
MEM 3473.417969 1652242557.2296
MEM 3477.519531 1652242557.3300
MEM 3478.808594 1652242557.4313
MEM 3480.597656 1652242557.5318
MEM 3480.585938 1652242557.6322
MEM 3480.570312 1652242557.7326
MEM 3483.167969 1652242557.8330
MEM 3483.148438 1652242557.9334
MEM 3483.132812 1652242558.0338
MEM 3483.132812 1652242558.1342
MEM 3483.117188 1652242558.2347
MEM 3483.117188 1652242558.3351
MEM 3487.394531 1652242558.4355
MEM 3487.394531 1652242558.5358
MEM 3487.394531 1652242558.6361
MEM 3487.394531 1652242558.7365
MEM 3487.394531 1652242558.8372
MEM 3487.371094 1652242558.9376
MEM 3487.371094 1652242559.0380
MEM 3487.371094 1652242559.1383
MEM 3487.371094 1652242559.2387
MEM 3487.371094 1652242559.3390
MEM 3487.371094 1652242559.4394
MEM 3487.371094 1652242559.5397
MEM 3487.371094 1652242559.6401
MEM 3487.621094 1652242559.7404
MEM 3487.621094 1652242559.8409
MEM 3491.226562 1652242559.9413
MEM 3500.765625 1652242560.0417
MEM 3501.015625 1652242560.1420
MEM 3501.015625 1652242560.2425
MEM 3501.015625 1652242560.3429
MEM 3501.015625 1652242560.4431
MEM 3501.015625 1652242560.5434
MEM 3501.015625 1652242560.6436
MEM 3501.269531 1652242560.7440
MEM 3501.269531 1652242560.8443
MEM 3505.988281 1652242560.9447
MEM 3512.933594 1652242561.0464
MEM 3518.605469 1652242561.1470
MEM 3531.429688 1652242561.2474
MEM 3539.621094 1652242561.3478
MEM 3545.812500 1652242561.4483
MEM 3547.601562 1652242561.5487
MEM 3547.582031 1652242561.6491
MEM 3549.632812 1652242561.7496
MEM 3550.058594 1652242561.8501
MEM 3550.046875 1652242561.9505
MEM 3550.046875 1652242562.0509
MEM 3550.550781 1652242562.1513
MEM 3550.878906 1652242562.2518
MEM 3550.941406 1652242562.3521
MEM 3550.941406 1652242562.4523
MEM 3550.941406 1652242562.5526
MEM 3551.195312 1652242562.6530
MEM 3551.195312 1652242562.7534
MEM 3552.445312 1652242562.8538
MEM 3552.937500 1652242562.9542
MEM 3552.652344 1652242563.0546
MEM 3552.652344 1652242563.1550
MEM 3552.652344 1652242563.2553
MEM 3552.652344 1652242563.3557
MEM 3552.652344 1652242563.4561
MEM 3552.652344 1652242563.5564
MEM 3552.652344 1652242563.6568
MEM 3552.652344 1652242563.7572
MEM 3552.652344 1652242563.8576
MEM 3552.652344 1652242563.9579
MEM 3562.960938 1652242564.0585
MEM 3562.960938 1652242564.1590
MEM 3562.960938 1652242564.2594
MEM 3562.960938 1652242564.3597
MEM 3562.960938 1652242564.4601
MEM 3562.960938 1652242564.5605
MEM 3562.960938 1652242564.6609
MEM 3563.472656 1652242564.7613
MEM 3566.035156 1652242564.8617
MEM 3569.769531 1652242564.9621
MEM 3571.562500 1652242565.0626
MEM 3577.644531 1652242565.1630
MEM 3584.089844 1652242565.2635
MEM 3588.671875 1652242565.3639
