CMDLINE /usr/bin/python3 scripts/PCA-RF-TARA.py
MEM 215.390625 1652255441.7131
MEM 215.390625 1652255441.8134
MEM 215.390625 1652255441.9136
MEM 215.390625 1652255442.0139
MEM 215.390625 1652255442.1142
MEM 215.390625 1652255442.2146
MEM 215.390625 1652255442.3149
MEM 215.390625 1652255442.4152
MEM 215.390625 1652255442.5155
MEM 215.390625 1652255442.6158
MEM 215.390625 1652255442.7161
MEM 215.390625 1652255442.8164
MEM 215.390625 1652255442.9167
MEM 215.390625 1652255443.0170
MEM 215.390625 1652255443.1173
MEM 215.390625 1652255443.2176
MEM 215.390625 1652255443.3179
MEM 215.390625 1652255443.4182
MEM 215.390625 1652255443.5186
MEM 215.390625 1652255443.6189
MEM 215.390625 1652255443.7191
MEM 215.390625 1652255443.8194
MEM 215.390625 1652255443.9197
MEM 215.390625 1652255444.0200
MEM 215.390625 1652255444.1204
MEM 215.390625 1652255444.2206
MEM 215.390625 1652255444.3209
MEM 215.390625 1652255444.4212
MEM 215.390625 1652255444.5216
MEM 215.390625 1652255444.6219
MEM 215.390625 1652255444.7221
MEM 215.390625 1652255444.8224
MEM 215.390625 1652255444.9227
MEM 215.390625 1652255445.0230
MEM 215.390625 1652255445.1234
MEM 215.390625 1652255445.2237
MEM 215.390625 1652255445.3240
MEM 215.390625 1652255445.4243
MEM 215.390625 1652255445.5246
MEM 215.390625 1652255445.6249
MEM 215.390625 1652255445.7252
MEM 215.390625 1652255445.8255
MEM 215.390625 1652255445.9258
MEM 215.390625 1652255446.0260
MEM 215.390625 1652255446.1263
MEM 215.390625 1652255446.2266
MEM 215.390625 1652255446.3270
MEM 215.390625 1652255446.4273
MEM 215.390625 1652255446.5275
MEM 215.390625 1652255446.6278
MEM 215.390625 1652255446.7281
MEM 215.390625 1652255446.8284
MEM 215.390625 1652255446.9288
MEM 215.390625 1652255447.0290
MEM 215.390625 1652255447.1293
MEM 215.390625 1652255447.2296
MEM 215.390625 1652255447.3298
MEM 215.390625 1652255447.4306
MEM 215.390625 1652255447.5310
MEM 215.390625 1652255447.6316
MEM 215.390625 1652255447.7319
MEM 215.390625 1652255447.8322
MEM 215.390625 1652255447.9326
MEM 215.390625 1652255448.0330
MEM 215.390625 1652255448.1333
MEM 215.390625 1652255448.2336
MEM 215.390625 1652255448.3339
MEM 215.390625 1652255448.4342
MEM 215.390625 1652255448.5345
MEM 215.390625 1652255448.6348
MEM 215.390625 1652255448.7351
MEM 215.390625 1652255448.8359
MEM 215.390625 1652255448.9406
MEM 215.390625 1652255449.0409
MEM 215.390625 1652255449.1412
MEM 215.390625 1652255449.2415
MEM 215.390625 1652255449.3418
MEM 215.390625 1652255449.4420
MEM 215.390625 1652255449.5423
MEM 215.390625 1652255449.6426
MEM 215.390625 1652255449.7429
MEM 215.390625 1652255449.8432
MEM 215.390625 1652255449.9435
MEM 215.390625 1652255450.0438
MEM 215.390625 1652255450.1440
MEM 215.390625 1652255450.2443
MEM 215.390625 1652255450.3446
MEM 215.390625 1652255450.4449
MEM 215.390625 1652255450.5451
MEM 215.390625 1652255450.6454
MEM 215.390625 1652255450.7457
MEM 215.390625 1652255450.8459
MEM 215.390625 1652255450.9462
MEM 215.390625 1652255451.0465
MEM 215.390625 1652255451.1468
MEM 215.390625 1652255451.2471
MEM 215.390625 1652255451.3473
MEM 215.390625 1652255451.4476
MEM 215.390625 1652255451.5479
MEM 215.390625 1652255451.6482
MEM 215.390625 1652255451.7484
MEM 215.390625 1652255451.8487
MEM 215.390625 1652255451.9490
MEM 215.390625 1652255452.0492
MEM 215.390625 1652255452.1496
MEM 215.390625 1652255452.2499
MEM 215.390625 1652255452.3502
MEM 215.390625 1652255452.4504
MEM 215.390625 1652255452.5507
MEM 215.390625 1652255452.6511
MEM 215.390625 1652255452.7514
MEM 215.390625 1652255452.8517
MEM 215.390625 1652255452.9520
MEM 215.390625 1652255453.0523
MEM 215.390625 1652255453.1528
MEM 215.390625 1652255453.2531
MEM 215.390625 1652255453.3535
MEM 215.390625 1652255453.4537
MEM 215.390625 1652255453.5540
MEM 215.390625 1652255453.6554
MEM 215.390625 1652255453.7557
MEM 215.390625 1652255453.8560
MEM 215.390625 1652255453.9562
MEM 215.390625 1652255454.0564
MEM 215.390625 1652255454.1567
MEM 215.390625 1652255454.2570
MEM 215.390625 1652255454.3572
MEM 215.390625 1652255454.4575
MEM 215.390625 1652255454.5577
MEM 215.390625 1652255454.6580
MEM 215.390625 1652255454.7582
MEM 215.390625 1652255454.8585
MEM 215.390625 1652255454.9587
MEM 215.390625 1652255455.0590
MEM 215.390625 1652255455.1592
MEM 215.390625 1652255455.2595
MEM 215.390625 1652255455.3597
MEM 215.390625 1652255455.4599
MEM 215.390625 1652255455.5602
MEM 215.390625 1652255455.6604
MEM 215.390625 1652255455.7606
MEM 215.390625 1652255455.8609
MEM 215.390625 1652255455.9611
MEM 215.390625 1652255456.0613
MEM 215.390625 1652255456.1615
MEM 215.390625 1652255456.2618
MEM 215.390625 1652255456.3620
MEM 215.390625 1652255456.4623
MEM 215.390625 1652255456.5625
MEM 215.390625 1652255456.6628
MEM 215.390625 1652255456.7631
MEM 215.390625 1652255456.8633
MEM 215.390625 1652255456.9636
MEM 215.390625 1652255457.0639
MEM 215.390625 1652255457.1643
MEM 215.390625 1652255457.2646
MEM 215.390625 1652255457.3649
MEM 215.390625 1652255457.4652
MEM 215.390625 1652255457.5655
MEM 215.390625 1652255457.6658
MEM 215.390625 1652255457.7711
MEM 215.390625 1652255457.8715
MEM 215.390625 1652255457.9718
MEM 215.390625 1652255458.0721
MEM 215.390625 1652255458.1724
MEM 215.390625 1652255458.2727
MEM 215.390625 1652255458.3730
MEM 215.390625 1652255458.4733
MEM 215.390625 1652255458.5736
MEM 215.390625 1652255458.6739
MEM 215.390625 1652255458.7742
MEM 215.390625 1652255458.8745
MEM 215.390625 1652255458.9748
MEM 215.390625 1652255459.0751
MEM 215.390625 1652255459.1753
MEM 215.390625 1652255459.2757
MEM 215.390625 1652255459.3760
MEM 215.390625 1652255459.4763
MEM 215.390625 1652255459.5765
MEM 215.390625 1652255459.6768
MEM 215.390625 1652255459.7771
MEM 215.390625 1652255459.8775
MEM 215.390625 1652255459.9831
MEM 215.390625 1652255460.0834
MEM 215.390625 1652255460.1854
MEM 215.390625 1652255460.2857
MEM 215.390625 1652255460.3860
MEM 215.390625 1652255460.4864
MEM 215.390625 1652255460.5867
MEM 215.390625 1652255460.6870
MEM 215.390625 1652255460.7873
MEM 215.390625 1652255460.8875
MEM 215.390625 1652255460.9878
MEM 215.390625 1652255461.0882
MEM 215.390625 1652255461.1906
MEM 215.390625 1652255461.2909
MEM 215.390625 1652255461.3911
MEM 215.390625 1652255461.4913
MEM 215.390625 1652255461.5916
MEM 215.390625 1652255461.6919
MEM 215.390625 1652255461.7922
MEM 215.390625 1652255461.8924
MEM 215.390625 1652255461.9927
MEM 215.390625 1652255462.0930
MEM 215.390625 1652255462.1933
MEM 215.390625 1652255462.2936
MEM 215.390625 1652255462.3938
MEM 215.390625 1652255462.4941
MEM 215.390625 1652255462.5943
MEM 215.390625 1652255462.6946
MEM 215.390625 1652255462.7949
MEM 215.390625 1652255462.8951
MEM 215.390625 1652255462.9953
MEM 215.390625 1652255463.0956
MEM 215.390625 1652255463.1959
MEM 215.390625 1652255463.2961
MEM 215.390625 1652255463.3964
MEM 215.390625 1652255463.4967
MEM 215.390625 1652255463.5970
MEM 215.390625 1652255463.6973
MEM 215.390625 1652255463.7975
MEM 215.390625 1652255463.8978
MEM 215.390625 1652255463.9981
MEM 215.390625 1652255464.0984
MEM 215.390625 1652255464.1986
MEM 215.390625 1652255464.2989
MEM 215.390625 1652255464.3990
MEM 215.390625 1652255464.4993
MEM 215.390625 1652255464.5996
MEM 215.390625 1652255464.6999
MEM 215.390625 1652255464.8001
MEM 215.390625 1652255464.9004
MEM 215.390625 1652255465.0006
MEM 215.390625 1652255465.1009
MEM 215.390625 1652255465.2011
MEM 215.390625 1652255465.3014
MEM 215.390625 1652255465.4017
MEM 215.390625 1652255465.5020
MEM 215.390625 1652255465.6022
MEM 215.390625 1652255465.7025
MEM 215.390625 1652255465.8027
MEM 215.390625 1652255465.9030
MEM 215.390625 1652255466.0033
MEM 215.390625 1652255466.1036
MEM 215.390625 1652255466.2038
MEM 215.390625 1652255466.3040
MEM 215.390625 1652255466.4043
MEM 215.390625 1652255466.5046
MEM 215.390625 1652255466.6049
MEM 215.390625 1652255466.7051
MEM 215.390625 1652255466.8053
MEM 215.390625 1652255466.9056
MEM 215.390625 1652255467.0059
MEM 215.390625 1652255467.1062
MEM 215.390625 1652255467.2065
MEM 215.390625 1652255467.3067
MEM 215.390625 1652255467.4070
MEM 215.390625 1652255467.5073
MEM 215.390625 1652255467.6076
MEM 215.390625 1652255467.7080
MEM 215.390625 1652255467.8083
MEM 215.390625 1652255467.9085
MEM 215.390625 1652255468.0088
MEM 215.390625 1652255468.1090
MEM 215.390625 1652255468.2093
MEM 215.390625 1652255468.3096
MEM 215.390625 1652255468.4098
MEM 215.390625 1652255468.5101
MEM 215.390625 1652255468.6104
MEM 215.390625 1652255468.7106
MEM 215.390625 1652255468.8109
MEM 215.390625 1652255468.9112
MEM 215.390625 1652255469.0116
MEM 215.390625 1652255469.1119
MEM 215.390625 1652255469.2122
MEM 215.390625 1652255469.3125
MEM 215.390625 1652255469.4128
MEM 215.390625 1652255469.5131
MEM 215.390625 1652255469.6134
MEM 215.390625 1652255469.7138
MEM 215.390625 1652255469.8141
MEM 215.390625 1652255469.9144
MEM 215.390625 1652255470.0147
MEM 215.390625 1652255470.1151
MEM 215.390625 1652255470.2154
MEM 215.390625 1652255470.3157
MEM 215.390625 1652255470.4160
MEM 215.390625 1652255470.5164
MEM 215.390625 1652255470.6167
MEM 215.390625 1652255470.7170
MEM 215.390625 1652255470.8173
MEM 215.390625 1652255470.9177
MEM 215.390625 1652255471.0180
MEM 215.390625 1652255471.1183
MEM 215.390625 1652255471.2186
MEM 215.390625 1652255471.3189
MEM 215.390625 1652255471.4193
MEM 215.390625 1652255471.5196
MEM 215.390625 1652255471.6199
MEM 215.390625 1652255471.7202
MEM 215.390625 1652255471.8206
MEM 215.390625 1652255471.9209
MEM 215.390625 1652255472.0213
MEM 215.390625 1652255472.1216
MEM 215.390625 1652255472.2219
MEM 215.390625 1652255472.3222
MEM 215.390625 1652255472.4225
MEM 215.390625 1652255472.5229
MEM 215.390625 1652255472.6232
MEM 215.390625 1652255472.7235
MEM 215.390625 1652255472.8238
MEM 215.390625 1652255472.9241
MEM 215.390625 1652255473.0243
MEM 215.390625 1652255473.1246
MEM 215.390625 1652255473.2249
MEM 215.390625 1652255473.3252
MEM 215.390625 1652255473.4255
MEM 215.390625 1652255473.5258
MEM 215.390625 1652255473.6260
MEM 215.390625 1652255473.7263
MEM 215.390625 1652255473.8266
MEM 215.390625 1652255473.9268
MEM 215.390625 1652255474.0270
MEM 215.390625 1652255474.1273
MEM 215.390625 1652255474.2276
MEM 215.390625 1652255474.3278
MEM 215.390625 1652255474.4302
MEM 215.390625 1652255474.5305
MEM 215.390625 1652255474.6307
MEM 215.390625 1652255474.7310
MEM 215.390625 1652255474.8312
MEM 215.390625 1652255474.9315
MEM 215.390625 1652255475.0317
MEM 215.390625 1652255475.1320
MEM 215.390625 1652255475.2322
MEM 215.390625 1652255475.3325
MEM 215.390625 1652255475.4327
MEM 215.390625 1652255475.5329
MEM 215.390625 1652255475.6332
MEM 215.390625 1652255475.7335
MEM 215.390625 1652255475.8337
MEM 215.390625 1652255475.9340
MEM 215.390625 1652255476.0342
MEM 215.390625 1652255476.1345
MEM 215.390625 1652255476.2348
MEM 215.390625 1652255476.3351
MEM 215.390625 1652255476.4354
MEM 215.390625 1652255476.5357
MEM 215.390625 1652255476.6374
MEM 215.390625 1652255476.7377
MEM 215.390625 1652255476.8380
MEM 215.390625 1652255476.9412
MEM 215.390625 1652255477.0414
MEM 215.390625 1652255477.1417
MEM 215.390625 1652255477.2421
MEM 215.390625 1652255477.3444
MEM 215.390625 1652255477.4447
MEM 215.390625 1652255477.5450
MEM 215.390625 1652255477.6452
MEM 215.390625 1652255477.7455
MEM 215.390625 1652255477.8458
MEM 215.390625 1652255477.9461
MEM 215.390625 1652255478.0464
MEM 215.390625 1652255478.1466
MEM 215.390625 1652255478.2469
MEM 215.390625 1652255478.3473
MEM 215.390625 1652255478.4476
MEM 215.390625 1652255478.5479
MEM 215.390625 1652255478.6481
MEM 215.390625 1652255478.7484
MEM 215.390625 1652255478.8487
MEM 215.390625 1652255478.9491
MEM 215.390625 1652255479.0494
MEM 215.390625 1652255479.1497
MEM 215.390625 1652255479.2500
MEM 215.390625 1652255479.3503
MEM 215.390625 1652255479.4506
MEM 215.390625 1652255479.5510
MEM 215.390625 1652255479.6513
MEM 215.390625 1652255479.7517
MEM 215.390625 1652255479.8534
MEM 215.390625 1652255479.9537
MEM 215.390625 1652255480.0541
MEM 215.390625 1652255480.1544
MEM 215.390625 1652255480.2548
MEM 215.390625 1652255480.3551
MEM 215.390625 1652255480.4554
MEM 215.390625 1652255480.5558
MEM 215.390625 1652255480.6561
MEM 215.390625 1652255480.7565
MEM 215.390625 1652255480.8568
MEM 215.390625 1652255480.9571
MEM 215.390625 1652255481.0574
MEM 215.390625 1652255481.1599
MEM 215.390625 1652255481.2603
MEM 215.390625 1652255481.3606
MEM 215.390625 1652255481.4609
MEM 215.390625 1652255481.5612
MEM 215.390625 1652255481.6615
MEM 215.390625 1652255481.7619
MEM 215.390625 1652255481.8622
MEM 215.390625 1652255481.9626
MEM 215.390625 1652255482.0629
MEM 215.390625 1652255482.1631
MEM 215.390625 1652255482.2634
MEM 215.390625 1652255482.3637
MEM 215.390625 1652255482.4640
MEM 215.390625 1652255482.5643
MEM 215.390625 1652255482.6645
MEM 215.390625 1652255482.7648
MEM 215.390625 1652255482.8652
MEM 215.390625 1652255482.9655
MEM 215.390625 1652255483.0675
MEM 215.390625 1652255483.1677
MEM 215.390625 1652255483.2680
MEM 215.390625 1652255483.3683
MEM 215.390625 1652255483.4687
MEM 215.390625 1652255483.5690
MEM 215.390625 1652255483.6693
MEM 215.390625 1652255483.7696
MEM 215.390625 1652255483.8699
MEM 215.390625 1652255483.9703
MEM 215.390625 1652255484.0706
MEM 215.390625 1652255484.1709
MEM 215.390625 1652255484.2712
MEM 215.390625 1652255484.3715
MEM 215.390625 1652255484.4718
MEM 215.390625 1652255484.5722
MEM 215.390625 1652255484.6725
MEM 215.390625 1652255484.7744
MEM 215.390625 1652255484.8748
MEM 215.390625 1652255484.9767
MEM 215.390625 1652255485.0831
MEM 215.390625 1652255485.1835
MEM 215.390625 1652255485.2838
MEM 215.390625 1652255485.3841
MEM 215.390625 1652255485.4844
MEM 215.390625 1652255485.5847
MEM 215.390625 1652255485.6850
MEM 215.390625 1652255485.7853
MEM 215.390625 1652255485.8857
MEM 215.390625 1652255485.9860
MEM 215.390625 1652255486.0863
MEM 215.390625 1652255486.1866
MEM 215.390625 1652255486.2883
MEM 215.390625 1652255486.3886
MEM 215.390625 1652255486.4889
MEM 215.390625 1652255486.5892
MEM 215.390625 1652255486.6895
MEM 215.390625 1652255486.7899
MEM 215.390625 1652255486.8902
MEM 215.390625 1652255486.9905
MEM 215.390625 1652255487.0908
MEM 215.390625 1652255487.1912
MEM 215.390625 1652255487.2915
MEM 215.390625 1652255487.3919
MEM 215.390625 1652255487.4922
MEM 215.390625 1652255487.5925
MEM 215.390625 1652255487.6928
MEM 215.390625 1652255487.7931
MEM 215.390625 1652255487.8933
MEM 215.390625 1652255487.9936
MEM 215.390625 1652255488.0939
MEM 215.390625 1652255488.1942
MEM 215.390625 1652255488.2945
MEM 215.390625 1652255488.3948
MEM 215.390625 1652255488.4951
MEM 215.390625 1652255488.5954
MEM 215.390625 1652255488.6958
MEM 215.390625 1652255488.7961
MEM 215.390625 1652255488.8963
MEM 215.390625 1652255488.9966
MEM 215.390625 1652255489.0969
MEM 215.390625 1652255489.1972
MEM 215.390625 1652255489.2975
MEM 215.390625 1652255489.3978
MEM 215.390625 1652255489.4991
MEM 215.390625 1652255489.5994
MEM 215.390625 1652255489.6997
MEM 215.390625 1652255489.8006
MEM 215.390625 1652255489.9009
MEM 215.390625 1652255490.0016
MEM 215.390625 1652255490.1019
MEM 215.390625 1652255490.2022
MEM 215.390625 1652255490.3025
MEM 215.390625 1652255490.4029
MEM 215.390625 1652255490.5031
MEM 215.390625 1652255490.6034
MEM 215.390625 1652255490.7037
MEM 215.390625 1652255490.8040
MEM 215.390625 1652255490.9044
MEM 215.390625 1652255491.0047
MEM 215.390625 1652255491.1050
MEM 215.390625 1652255491.2053
MEM 215.390625 1652255491.3056
MEM 215.390625 1652255491.4059
MEM 215.390625 1652255491.5062
MEM 215.390625 1652255491.6070
MEM 215.390625 1652255491.7073
MEM 215.390625 1652255491.8077
MEM 215.390625 1652255491.9081
MEM 215.390625 1652255492.0084
MEM 215.390625 1652255492.1088
MEM 215.390625 1652255492.2091
MEM 215.390625 1652255492.3094
MEM 215.390625 1652255492.4096
MEM 215.390625 1652255492.5100
MEM 215.390625 1652255492.6104
MEM 215.390625 1652255492.7106
MEM 215.390625 1652255492.8109
MEM 215.390625 1652255492.9111
MEM 215.390625 1652255493.0113
MEM 215.390625 1652255493.1116
MEM 215.390625 1652255493.2119
MEM 215.390625 1652255493.3121
MEM 215.390625 1652255493.4124
MEM 215.390625 1652255493.5126
MEM 215.390625 1652255493.6129
MEM 215.390625 1652255493.7131
MEM 215.390625 1652255493.8134
MEM 215.390625 1652255493.9136
MEM 215.390625 1652255494.0138
MEM 215.390625 1652255494.1141
MEM 215.390625 1652255494.2143
MEM 215.390625 1652255494.3145
MEM 215.390625 1652255494.4147
MEM 215.390625 1652255494.5150
MEM 215.390625 1652255494.6152
MEM 215.390625 1652255494.7155
MEM 215.390625 1652255494.8157
MEM 215.390625 1652255494.9159
MEM 215.390625 1652255495.0162
MEM 215.390625 1652255495.1164
MEM 215.390625 1652255495.2166
MEM 215.390625 1652255495.3175
MEM 215.390625 1652255495.4177
MEM 215.390625 1652255495.5190
MEM 215.390625 1652255495.6192
MEM 215.390625 1652255495.7195
MEM 215.390625 1652255495.8197
MEM 215.390625 1652255495.9199
MEM 215.390625 1652255496.0201
MEM 215.390625 1652255496.1204
MEM 215.390625 1652255496.2207
MEM 215.390625 1652255496.3209
MEM 215.390625 1652255496.4211
MEM 215.390625 1652255496.5214
MEM 215.390625 1652255496.6217
MEM 215.390625 1652255496.7220
MEM 215.390625 1652255496.8223
MEM 215.390625 1652255496.9225
MEM 215.390625 1652255497.0228
MEM 215.390625 1652255497.1231
MEM 215.390625 1652255497.2233
MEM 215.390625 1652255497.3236
MEM 215.390625 1652255497.4239
MEM 215.390625 1652255497.5241
MEM 215.390625 1652255497.6244
MEM 215.390625 1652255497.7247
MEM 215.390625 1652255497.8250
MEM 215.390625 1652255497.9254
MEM 215.390625 1652255498.0257
MEM 215.390625 1652255498.1260
MEM 215.390625 1652255498.2263
MEM 215.390625 1652255498.3266
MEM 215.390625 1652255498.4269
MEM 215.390625 1652255498.5273
MEM 215.390625 1652255498.6276
MEM 215.390625 1652255498.7279
MEM 215.390625 1652255498.8282
MEM 215.390625 1652255498.9285
MEM 215.390625 1652255499.0289
MEM 215.390625 1652255499.1292
MEM 215.390625 1652255499.2296
MEM 215.390625 1652255499.3299
MEM 215.390625 1652255499.4303
MEM 215.390625 1652255499.5305
MEM 215.390625 1652255499.6309
MEM 215.390625 1652255499.7312
MEM 215.390625 1652255499.8315
MEM 215.390625 1652255499.9318
MEM 215.390625 1652255500.0321
MEM 215.390625 1652255500.1324
MEM 215.390625 1652255500.2328
MEM 215.390625 1652255500.3332
MEM 215.390625 1652255500.4335
MEM 215.390625 1652255500.5338
MEM 215.390625 1652255500.6341
MEM 215.390625 1652255500.7369
MEM 215.390625 1652255500.8373
MEM 215.390625 1652255500.9376
MEM 215.390625 1652255501.0379
MEM 215.390625 1652255501.1406
MEM 215.390625 1652255501.2409
MEM 215.390625 1652255501.3413
MEM 215.390625 1652255501.4417
MEM 215.390625 1652255501.5420
MEM 215.390625 1652255501.6423
MEM 215.390625 1652255501.7427
MEM 215.390625 1652255501.8430
MEM 215.390625 1652255501.9432
MEM 215.390625 1652255502.0436
MEM 215.390625 1652255502.1440
MEM 215.390625 1652255502.2443
MEM 215.390625 1652255502.3446
MEM 215.390625 1652255502.4449
MEM 215.390625 1652255502.5453
MEM 215.390625 1652255502.6456
MEM 215.390625 1652255502.7460
MEM 215.390625 1652255502.8463
MEM 215.390625 1652255502.9466
MEM 215.390625 1652255503.0468
MEM 215.390625 1652255503.1471
MEM 215.390625 1652255503.2474
MEM 215.390625 1652255503.3478
MEM 215.390625 1652255503.4481
MEM 215.390625 1652255503.5484
MEM 215.390625 1652255503.6487
MEM 215.390625 1652255503.7490
MEM 215.390625 1652255503.8493
MEM 215.390625 1652255503.9497
MEM 215.390625 1652255504.0500
MEM 215.390625 1652255504.1503
MEM 215.390625 1652255504.2505
MEM 215.390625 1652255504.3509
MEM 215.390625 1652255504.4511
MEM 215.390625 1652255504.5514
MEM 215.390625 1652255504.6517
MEM 215.390625 1652255504.7521
MEM 215.390625 1652255504.8524
MEM 215.390625 1652255504.9528
MEM 215.390625 1652255505.0531
MEM 215.390625 1652255505.1535
MEM 215.390625 1652255505.2538
MEM 215.390625 1652255505.3541
MEM 215.390625 1652255505.4544
MEM 215.390625 1652255505.5548
MEM 215.390625 1652255505.6552
MEM 215.390625 1652255505.7555
MEM 215.390625 1652255505.8558
MEM 215.390625 1652255505.9561
MEM 215.390625 1652255506.0564
MEM 215.390625 1652255506.1568
MEM 215.390625 1652255506.2572
MEM 215.390625 1652255506.3575
MEM 215.390625 1652255506.4578
MEM 215.390625 1652255506.5581
MEM 215.390625 1652255506.6588
MEM 215.390625 1652255506.7742
MEM 215.390625 1652255506.8745
MEM 215.390625 1652255506.9748
MEM 215.390625 1652255507.0751
MEM 215.390625 1652255507.1755
MEM 215.390625 1652255507.2759
MEM 215.390625 1652255507.3762
MEM 215.390625 1652255507.4765
MEM 215.390625 1652255507.5768
MEM 215.390625 1652255507.6771
MEM 215.390625 1652255507.7775
MEM 215.390625 1652255507.8778
MEM 215.390625 1652255507.9781
MEM 215.390625 1652255508.0784
MEM 215.390625 1652255508.1786
MEM 215.390625 1652255508.2790
MEM 215.390625 1652255508.3793
MEM 215.390625 1652255508.4796
MEM 215.390625 1652255508.5799
MEM 215.390625 1652255508.6802
MEM 215.390625 1652255508.7806
MEM 215.390625 1652255508.8809
MEM 215.390625 1652255508.9812
MEM 215.390625 1652255509.0815
MEM 215.390625 1652255509.1818
MEM 215.390625 1652255509.2821
MEM 215.390625 1652255509.3824
MEM 215.390625 1652255509.4827
MEM 215.390625 1652255509.5831
MEM 215.390625 1652255509.6833
MEM 215.390625 1652255509.7836
MEM 215.390625 1652255509.8839
MEM 215.390625 1652255509.9853
MEM 215.390625 1652255510.0857
MEM 215.390625 1652255510.1860
MEM 215.390625 1652255510.2863
MEM 215.390625 1652255510.3867
MEM 215.390625 1652255510.4870
MEM 215.390625 1652255510.5874
MEM 215.390625 1652255510.6877
MEM 215.390625 1652255510.7880
MEM 215.390625 1652255510.8883
MEM 215.390625 1652255510.9886
MEM 215.390625 1652255511.0890
MEM 215.390625 1652255511.1893
MEM 215.390625 1652255511.2896
MEM 215.390625 1652255511.3899
MEM 215.390625 1652255511.4903
MEM 215.390625 1652255511.5906
MEM 215.390625 1652255511.6910
MEM 215.390625 1652255511.7913
MEM 215.390625 1652255511.8916
MEM 215.390625 1652255511.9919
MEM 215.390625 1652255512.0922
MEM 215.390625 1652255512.1926
MEM 215.390625 1652255512.2929
MEM 215.390625 1652255512.3932
MEM 215.390625 1652255512.4935
MEM 215.390625 1652255512.5938
MEM 215.390625 1652255512.6941
MEM 215.390625 1652255512.7945
MEM 215.390625 1652255512.8948
MEM 215.390625 1652255512.9951
MEM 215.390625 1652255513.0977
MEM 215.390625 1652255513.1979
MEM 215.390625 1652255513.2982
MEM 215.390625 1652255513.3984
MEM 215.390625 1652255513.4987
MEM 215.390625 1652255513.5999
MEM 215.390625 1652255513.7002
MEM 215.390625 1652255513.8004
MEM 215.390625 1652255513.9007
MEM 215.390625 1652255514.0009
MEM 215.390625 1652255514.1011
MEM 215.390625 1652255514.2014
MEM 215.390625 1652255514.3016
MEM 215.390625 1652255514.4018
MEM 215.390625 1652255514.5020
MEM 215.390625 1652255514.6023
MEM 215.390625 1652255514.7025
MEM 215.390625 1652255514.8027
MEM 215.390625 1652255514.9030
MEM 215.390625 1652255515.0032
MEM 215.390625 1652255515.1034
MEM 215.390625 1652255515.2036
MEM 215.390625 1652255515.3038
MEM 215.390625 1652255515.4041
MEM 215.390625 1652255515.5043
MEM 215.390625 1652255515.6045
MEM 215.390625 1652255515.7047
MEM 215.390625 1652255515.8049
MEM 215.390625 1652255515.9052
MEM 215.390625 1652255516.0069
MEM 215.390625 1652255516.1072
MEM 215.390625 1652255516.2075
MEM 215.390625 1652255516.3077
MEM 215.390625 1652255516.4080
MEM 215.390625 1652255516.5082
MEM 215.390625 1652255516.6086
MEM 215.390625 1652255516.7089
MEM 215.390625 1652255516.8091
MEM 215.390625 1652255516.9095
MEM 215.390625 1652255517.0098
MEM 215.390625 1652255517.1101
MEM 215.390625 1652255517.2104
MEM 215.390625 1652255517.3107
MEM 215.390625 1652255517.4122
MEM 215.390625 1652255517.5126
MEM 215.390625 1652255517.6129
MEM 215.390625 1652255517.7132
MEM 215.390625 1652255517.8136
MEM 215.390625 1652255517.9138
MEM 215.390625 1652255518.0141
MEM 215.390625 1652255518.1144
MEM 215.390625 1652255518.2147
MEM 215.390625 1652255518.3150
MEM 215.390625 1652255518.4153
MEM 215.390625 1652255518.5156
MEM 215.390625 1652255518.6158
MEM 215.390625 1652255518.7161
MEM 215.390625 1652255518.8163
MEM 215.390625 1652255518.9166
MEM 215.390625 1652255519.0169
MEM 215.390625 1652255519.1172
MEM 215.390625 1652255519.2174
MEM 215.390625 1652255519.3177
MEM 215.390625 1652255519.4180
MEM 215.390625 1652255519.5182
MEM 215.390625 1652255519.6186
MEM 215.390625 1652255519.7189
MEM 215.390625 1652255519.8190
MEM 215.390625 1652255519.9193
MEM 215.390625 1652255520.0195
MEM 215.390625 1652255520.1198
MEM 215.390625 1652255520.2201
MEM 215.390625 1652255520.3203
MEM 215.390625 1652255520.4206
MEM 215.390625 1652255520.5209
MEM 215.390625 1652255520.6211
MEM 215.390625 1652255520.7214
MEM 215.390625 1652255520.8217
MEM 215.390625 1652255520.9220
MEM 215.390625 1652255521.0222
MEM 215.390625 1652255521.1225
MEM 215.390625 1652255521.2227
MEM 215.390625 1652255521.3230
MEM 215.390625 1652255521.4233
MEM 215.390625 1652255521.5236
MEM 215.390625 1652255521.6238
MEM 215.390625 1652255521.7242
MEM 215.390625 1652255521.8244
MEM 215.390625 1652255521.9247
MEM 215.390625 1652255522.0250
MEM 215.390625 1652255522.1252
MEM 215.390625 1652255522.2255
MEM 215.390625 1652255522.3258
MEM 215.390625 1652255522.4261
MEM 215.390625 1652255522.5264
MEM 215.390625 1652255522.6268
MEM 215.390625 1652255522.7271
MEM 215.390625 1652255522.8274
MEM 215.390625 1652255522.9285
MEM 215.390625 1652255523.0288
MEM 215.390625 1652255523.1292
MEM 215.390625 1652255523.2295
MEM 215.390625 1652255523.3298
MEM 215.390625 1652255523.4301
MEM 215.390625 1652255523.5304
MEM 215.390625 1652255523.6307
MEM 215.390625 1652255523.7310
MEM 215.390625 1652255523.8313
MEM 215.390625 1652255523.9316
MEM 215.390625 1652255524.0320
