CMDLINE /usr/bin/python3 scripts/Lasso-SVM-TARA.py
MEM 300.488281 1652296375.4499
MEM 300.488281 1652296375.5503
MEM 300.488281 1652296375.6506
MEM 300.488281 1652296375.7510
MEM 300.488281 1652296375.8514
MEM 300.488281 1652296375.9517
MEM 300.488281 1652296376.0521
MEM 300.488281 1652296376.1524
MEM 300.488281 1652296376.2528
MEM 300.488281 1652296376.3532
MEM 300.488281 1652296376.4536
MEM 300.488281 1652296376.5541
MEM 300.488281 1652296376.6547
MEM 300.488281 1652296376.7552
MEM 300.488281 1652296376.8556
MEM 300.488281 1652296376.9559
MEM 300.488281 1652296377.0564
MEM 300.488281 1652296377.1569
MEM 300.488281 1652296377.2574
MEM 300.488281 1652296377.3578
MEM 300.488281 1652296377.4581
MEM 300.488281 1652296377.5586
MEM 300.488281 1652296377.6592
MEM 300.488281 1652296377.7597
MEM 300.488281 1652296377.8601
MEM 300.488281 1652296377.9605
MEM 300.488281 1652296378.0610
MEM 300.488281 1652296378.1615
MEM 300.488281 1652296378.2619
MEM 300.488281 1652296378.3623
MEM 300.488281 1652296378.4627
MEM 300.488281 1652296378.5631
MEM 300.488281 1652296378.6636
MEM 300.488281 1652296378.7640
MEM 300.488281 1652296378.8643
MEM 300.488281 1652296378.9648
MEM 300.488281 1652296379.0651
MEM 300.488281 1652296379.1656
MEM 300.488281 1652296379.2660
MEM 300.488281 1652296379.3664
MEM 300.488281 1652296379.4669
MEM 300.488281 1652296379.5673
MEM 300.488281 1652296379.6677
MEM 300.488281 1652296379.7681
MEM 300.488281 1652296379.8686
MEM 300.488281 1652296379.9690
MEM 300.488281 1652296380.0695
MEM 300.488281 1652296380.1699
MEM 300.488281 1652296380.2703
MEM 300.488281 1652296380.3707
MEM 300.488281 1652296380.4712
MEM 300.488281 1652296380.5716
MEM 300.488281 1652296380.6722
MEM 300.488281 1652296380.7726
MEM 300.488281 1652296380.8730
MEM 300.488281 1652296380.9734
MEM 300.488281 1652296381.0739
MEM 300.488281 1652296381.1743
MEM 300.488281 1652296381.2748
MEM 300.488281 1652296381.3752
MEM 300.488281 1652296381.4756
MEM 300.488281 1652296381.5761
MEM 300.488281 1652296381.6766
MEM 300.488281 1652296381.7770
MEM 300.488281 1652296381.8774
MEM 300.488281 1652296381.9778
MEM 300.488281 1652296382.0781
MEM 300.488281 1652296382.1786
MEM 300.488281 1652296382.2790
MEM 300.488281 1652296382.3794
MEM 300.488281 1652296382.4797
MEM 300.488281 1652296382.5802
MEM 300.488281 1652296382.6806
MEM 300.488281 1652296382.7811
MEM 300.488281 1652296382.8816
MEM 300.488281 1652296382.9820
MEM 300.488281 1652296383.0825
MEM 300.488281 1652296383.1829
MEM 300.488281 1652296383.2834
MEM 300.488281 1652296383.3838
MEM 300.488281 1652296383.4843
MEM 300.488281 1652296383.5847
MEM 300.488281 1652296383.6852
MEM 300.488281 1652296383.7856
MEM 300.488281 1652296383.8861
MEM 300.488281 1652296383.9865
MEM 300.488281 1652296384.0869
MEM 300.488281 1652296384.1873
MEM 300.488281 1652296384.2878
MEM 300.488281 1652296384.3882
MEM 300.488281 1652296384.4887
MEM 300.488281 1652296384.5891
MEM 300.488281 1652296384.6895
MEM 300.488281 1652296384.7899
MEM 300.488281 1652296384.8904
MEM 300.488281 1652296384.9908
MEM 300.488281 1652296385.0912
MEM 300.488281 1652296385.1917
MEM 300.488281 1652296385.2921
MEM 300.488281 1652296385.3925
MEM 300.488281 1652296385.4929
MEM 300.488281 1652296385.5933
MEM 300.488281 1652296385.6938
MEM 300.488281 1652296385.7942
MEM 300.488281 1652296385.8946
MEM 300.488281 1652296385.9950
MEM 300.488281 1652296386.0954
MEM 300.488281 1652296386.1960
MEM 300.488281 1652296386.2965
MEM 300.488281 1652296386.3969
MEM 300.488281 1652296386.4975
MEM 300.488281 1652296386.5982
MEM 300.488281 1652296386.6985
MEM 300.488281 1652296386.7990
MEM 300.488281 1652296386.8993
MEM 300.488281 1652296386.9999
MEM 300.488281 1652296387.1002
MEM 300.488281 1652296387.2006
MEM 300.488281 1652296387.3010
MEM 300.488281 1652296387.4013
MEM 300.488281 1652296387.5017
MEM 300.488281 1652296387.6021
MEM 300.488281 1652296387.7025
MEM 300.488281 1652296387.8031
MEM 300.488281 1652296387.9036
MEM 300.488281 1652296388.0041
MEM 300.488281 1652296388.1045
MEM 300.488281 1652296388.2050
MEM 300.488281 1652296388.3054
MEM 300.488281 1652296388.4059
MEM 300.488281 1652296388.5063
MEM 300.488281 1652296388.6068
MEM 300.488281 1652296388.7071
MEM 300.488281 1652296388.8076
MEM 300.488281 1652296388.9081
MEM 300.488281 1652296389.0084
MEM 300.488281 1652296389.1089
MEM 300.488281 1652296389.2093
MEM 300.488281 1652296389.3097
MEM 300.488281 1652296389.4102
MEM 300.488281 1652296389.5106
MEM 300.488281 1652296389.6110
MEM 300.488281 1652296389.7114
MEM 300.488281 1652296389.8118
MEM 300.488281 1652296389.9122
MEM 300.488281 1652296390.0126
MEM 300.488281 1652296390.1130
MEM 300.488281 1652296390.2134
MEM 300.488281 1652296390.3138
MEM 300.488281 1652296390.4142
MEM 300.488281 1652296390.5146
MEM 300.488281 1652296390.6150
MEM 300.488281 1652296390.7154
MEM 300.488281 1652296390.8159
MEM 300.488281 1652296390.9163
MEM 300.488281 1652296391.0168
MEM 300.488281 1652296391.1173
MEM 300.488281 1652296391.2178
MEM 300.488281 1652296391.3182
MEM 300.488281 1652296391.4187
MEM 300.488281 1652296391.5192
MEM 300.488281 1652296391.6196
MEM 300.488281 1652296391.7201
MEM 300.488281 1652296391.8206
MEM 300.488281 1652296391.9215
MEM 300.488281 1652296392.0219
MEM 300.488281 1652296392.1223
MEM 300.488281 1652296392.2226
MEM 300.488281 1652296392.3230
MEM 300.488281 1652296392.4234
MEM 300.488281 1652296392.5239
MEM 300.488281 1652296392.6243
MEM 300.488281 1652296392.7246
MEM 300.488281 1652296392.8251
MEM 300.488281 1652296392.9255
MEM 300.488281 1652296393.0259
MEM 300.488281 1652296393.1262
MEM 300.488281 1652296393.2266
MEM 300.488281 1652296393.3270
MEM 300.488281 1652296393.4273
MEM 300.488281 1652296393.5277
MEM 300.488281 1652296393.6281
MEM 300.488281 1652296393.7284
MEM 300.488281 1652296393.8288
MEM 300.488281 1652296393.9292
MEM 300.488281 1652296394.0296
MEM 300.488281 1652296394.1299
MEM 300.488281 1652296394.2303
MEM 300.488281 1652296394.3307
MEM 300.488281 1652296394.4312
MEM 300.488281 1652296394.5317
MEM 300.488281 1652296394.6321
MEM 300.488281 1652296394.7325
MEM 300.488281 1652296394.8328
MEM 300.488281 1652296394.9332
MEM 300.488281 1652296395.0337
MEM 300.488281 1652296395.1340
MEM 300.488281 1652296395.2344
MEM 300.488281 1652296395.3348
MEM 300.488281 1652296395.4352
MEM 300.488281 1652296395.5355
MEM 300.488281 1652296395.6359
MEM 300.488281 1652296395.7364
MEM 300.488281 1652296395.8369
MEM 300.488281 1652296395.9374
MEM 300.488281 1652296396.0379
MEM 300.488281 1652296396.1383
MEM 300.488281 1652296396.2387
MEM 300.488281 1652296396.3391
MEM 300.488281 1652296396.4395
MEM 300.488281 1652296396.5400
MEM 300.488281 1652296396.6404
MEM 300.488281 1652296396.7408
MEM 300.488281 1652296396.8413
MEM 300.488281 1652296396.9417
MEM 300.488281 1652296397.0421
MEM 300.488281 1652296397.1424
MEM 300.488281 1652296397.2428
MEM 300.488281 1652296397.3433
MEM 300.488281 1652296397.4437
MEM 300.488281 1652296397.5442
MEM 300.488281 1652296397.6463
MEM 300.488281 1652296397.7467
MEM 300.488281 1652296397.8471
MEM 300.488281 1652296397.9475
MEM 300.488281 1652296398.0479
MEM 300.488281 1652296398.1483
MEM 300.488281 1652296398.2487
MEM 300.488281 1652296398.3492
MEM 300.488281 1652296398.4497
MEM 300.488281 1652296398.5501
MEM 300.488281 1652296398.6505
MEM 300.488281 1652296398.7509
MEM 300.488281 1652296398.8512
MEM 300.488281 1652296398.9516
MEM 300.488281 1652296399.0519
MEM 300.488281 1652296399.1523
MEM 300.488281 1652296399.2527
MEM 300.488281 1652296399.3531
MEM 300.488281 1652296399.4535
MEM 300.488281 1652296399.5539
MEM 300.488281 1652296399.6544
MEM 300.488281 1652296399.7547
MEM 300.488281 1652296399.8552
MEM 300.488281 1652296399.9556
MEM 300.488281 1652296400.0560
MEM 300.488281 1652296400.1564
MEM 300.488281 1652296400.2568
MEM 300.488281 1652296400.3573
MEM 300.488281 1652296400.4578
MEM 300.488281 1652296400.5581
MEM 300.488281 1652296400.6586
MEM 300.488281 1652296400.7590
MEM 300.488281 1652296400.8594
MEM 300.488281 1652296400.9600
MEM 300.488281 1652296401.0604
MEM 300.488281 1652296401.1609
MEM 300.488281 1652296401.2614
MEM 300.488281 1652296401.3617
MEM 300.488281 1652296401.4621
MEM 300.488281 1652296401.5625
MEM 300.488281 1652296401.6629
MEM 300.488281 1652296401.7633
MEM 300.488281 1652296401.8637
MEM 300.488281 1652296401.9640
MEM 300.488281 1652296402.0644
MEM 300.488281 1652296402.1648
MEM 300.488281 1652296402.2653
MEM 300.488281 1652296402.3657
MEM 300.488281 1652296402.4661
MEM 300.488281 1652296402.5665
MEM 300.488281 1652296402.6670
MEM 300.488281 1652296402.7674
MEM 300.488281 1652296402.8678
MEM 300.488281 1652296402.9683
MEM 300.488281 1652296403.0687
MEM 300.488281 1652296403.1691
MEM 300.488281 1652296403.2695
MEM 300.488281 1652296403.3699
MEM 300.488281 1652296403.4703
MEM 300.488281 1652296403.5707
MEM 300.488281 1652296403.6725
MEM 300.488281 1652296403.7730
MEM 300.488281 1652296403.8735
MEM 300.488281 1652296403.9739
MEM 300.488281 1652296404.0743
MEM 300.488281 1652296404.1747
MEM 300.488281 1652296404.2750
MEM 300.488281 1652296404.3755
MEM 300.488281 1652296404.4759
MEM 300.488281 1652296404.5764
MEM 300.488281 1652296404.6768
MEM 300.488281 1652296404.7772
MEM 300.488281 1652296404.8776
MEM 300.488281 1652296404.9781
MEM 300.488281 1652296405.0785
MEM 300.488281 1652296405.1788
MEM 300.488281 1652296405.2792
MEM 300.488281 1652296405.3796
MEM 300.488281 1652296405.4800
MEM 300.488281 1652296405.5804
MEM 300.488281 1652296405.6808
MEM 300.488281 1652296405.7811
MEM 300.488281 1652296405.8815
MEM 300.488281 1652296405.9820
MEM 300.488281 1652296406.0824
MEM 300.488281 1652296406.1828
MEM 300.488281 1652296406.2833
MEM 300.488281 1652296406.3838
MEM 300.488281 1652296406.4844
MEM 300.488281 1652296406.5848
MEM 300.488281 1652296406.6852
MEM 300.488281 1652296406.7856
MEM 300.488281 1652296406.8860
MEM 300.488281 1652296406.9863
MEM 300.488281 1652296407.0868
MEM 300.488281 1652296407.1873
MEM 300.488281 1652296407.2878
MEM 300.488281 1652296407.3882
MEM 300.488281 1652296407.4886
MEM 300.488281 1652296407.5891
MEM 300.488281 1652296407.6894
MEM 300.488281 1652296407.7899
MEM 300.488281 1652296407.8903
MEM 300.488281 1652296407.9908
MEM 300.488281 1652296408.0912
MEM 300.488281 1652296408.1916
MEM 300.488281 1652296408.2920
MEM 300.488281 1652296408.3924
MEM 300.488281 1652296408.4928
MEM 300.488281 1652296408.5932
MEM 300.488281 1652296408.6936
MEM 300.488281 1652296408.7941
MEM 300.488281 1652296408.8945
MEM 300.488281 1652296408.9950
MEM 300.488281 1652296409.0953
MEM 300.488281 1652296409.1957
MEM 300.488281 1652296409.2961
MEM 300.488281 1652296409.3965
MEM 300.488281 1652296409.4970
MEM 300.488281 1652296409.5974
MEM 300.488281 1652296409.6979
MEM 300.488281 1652296409.7983
MEM 300.488281 1652296409.8987
MEM 300.488281 1652296409.9992
MEM 300.488281 1652296410.0996
MEM 300.488281 1652296410.2000
MEM 300.488281 1652296410.3004
MEM 300.488281 1652296410.4009
MEM 300.488281 1652296410.5013
MEM 300.488281 1652296410.6018
MEM 300.488281 1652296410.7022
MEM 300.488281 1652296410.8026
MEM 300.488281 1652296410.9032
MEM 300.488281 1652296411.0036
MEM 300.488281 1652296411.1040
MEM 300.488281 1652296411.2044
MEM 300.488281 1652296411.3049
MEM 300.488281 1652296411.4053
MEM 300.488281 1652296411.5058
MEM 300.488281 1652296411.6062
MEM 300.488281 1652296411.7067
MEM 300.488281 1652296411.8071
MEM 300.488281 1652296411.9075
MEM 300.488281 1652296412.0079
MEM 300.488281 1652296412.1083
MEM 300.488281 1652296412.2088
MEM 300.488281 1652296412.3093
MEM 300.488281 1652296412.4097
MEM 300.488281 1652296412.5101
MEM 300.488281 1652296412.6105
MEM 300.488281 1652296412.7110
MEM 300.488281 1652296412.8114
MEM 300.488281 1652296412.9118
MEM 300.488281 1652296413.0123
MEM 300.488281 1652296413.1126
MEM 300.488281 1652296413.2131
MEM 300.488281 1652296413.3134
MEM 300.488281 1652296413.4139
MEM 300.488281 1652296413.5143
MEM 300.488281 1652296413.6148
MEM 300.488281 1652296413.7152
MEM 300.488281 1652296413.8155
MEM 300.488281 1652296413.9160
MEM 300.488281 1652296414.0164
MEM 300.488281 1652296414.1167
MEM 300.488281 1652296414.2171
MEM 300.488281 1652296414.3175
MEM 300.488281 1652296414.4179
MEM 300.488281 1652296414.5183
MEM 300.488281 1652296414.6187
MEM 300.488281 1652296414.7191
MEM 300.488281 1652296414.8195
MEM 300.488281 1652296414.9200
MEM 300.488281 1652296415.0205
MEM 300.488281 1652296415.1209
MEM 300.488281 1652296415.2214
MEM 300.488281 1652296415.3219
MEM 300.488281 1652296415.4223
MEM 300.488281 1652296415.5227
MEM 300.488281 1652296415.6232
MEM 300.488281 1652296415.7237
MEM 300.488281 1652296415.8242
MEM 300.488281 1652296415.9246
MEM 300.488281 1652296416.0251
MEM 300.488281 1652296416.1255
MEM 300.488281 1652296416.2259
MEM 300.488281 1652296416.3263
MEM 300.488281 1652296416.4268
MEM 300.488281 1652296416.5272
MEM 300.488281 1652296416.6276
MEM 300.488281 1652296416.7280
MEM 300.488281 1652296416.8284
MEM 300.488281 1652296416.9289
MEM 300.488281 1652296417.0292
MEM 300.488281 1652296417.1297
MEM 300.488281 1652296417.2301
MEM 300.488281 1652296417.3305
MEM 300.488281 1652296417.4309
MEM 300.488281 1652296417.5313
MEM 300.488281 1652296417.6317
MEM 300.488281 1652296417.7321
MEM 300.488281 1652296417.8325
MEM 300.488281 1652296417.9330
MEM 300.488281 1652296418.0334
MEM 300.488281 1652296418.1338
MEM 300.488281 1652296418.2342
MEM 300.488281 1652296418.3346
MEM 300.488281 1652296418.4351
MEM 300.488281 1652296418.5355
MEM 300.488281 1652296418.6359
MEM 300.488281 1652296418.7363
MEM 300.488281 1652296418.8366
MEM 300.488281 1652296418.9370
MEM 300.488281 1652296419.0374
MEM 300.488281 1652296419.1379
MEM 300.488281 1652296419.2383
MEM 300.488281 1652296419.3387
MEM 300.488281 1652296419.4391
MEM 300.488281 1652296419.5394
MEM 300.488281 1652296419.6398
MEM 300.488281 1652296419.7402
MEM 300.488281 1652296419.8407
MEM 300.488281 1652296419.9412
MEM 300.488281 1652296420.0415
MEM 300.488281 1652296420.1420
MEM 300.488281 1652296420.2424
MEM 300.488281 1652296420.3428
MEM 300.488281 1652296420.4433
MEM 300.488281 1652296420.5436
MEM 300.488281 1652296420.6440
MEM 300.488281 1652296420.7443
MEM 300.488281 1652296420.8448
MEM 300.488281 1652296420.9452
MEM 300.488281 1652296421.0457
MEM 300.488281 1652296421.1461
MEM 300.488281 1652296421.2466
MEM 300.488281 1652296421.3470
MEM 300.488281 1652296421.4474
MEM 300.488281 1652296421.5479
MEM 300.488281 1652296421.6484
MEM 300.488281 1652296421.7489
MEM 300.488281 1652296421.8494
MEM 300.488281 1652296421.9498
MEM 300.488281 1652296422.0502
MEM 300.488281 1652296422.1506
MEM 300.488281 1652296422.2510
MEM 300.488281 1652296422.3514
MEM 300.488281 1652296422.4519
MEM 300.488281 1652296422.5525
MEM 300.488281 1652296422.6529
MEM 300.488281 1652296422.7533
MEM 300.488281 1652296422.8538
MEM 300.488281 1652296422.9541
MEM 300.488281 1652296423.0546
MEM 300.488281 1652296423.1549
MEM 300.488281 1652296423.2553
MEM 300.488281 1652296423.3558
MEM 300.488281 1652296423.4563
MEM 300.488281 1652296423.5568
MEM 300.488281 1652296423.6572
MEM 300.488281 1652296423.7576
MEM 300.488281 1652296423.8579
MEM 300.488281 1652296423.9584
MEM 300.488281 1652296424.0588
MEM 300.488281 1652296424.1592
MEM 300.488281 1652296424.2596
MEM 300.488281 1652296424.3600
MEM 300.488281 1652296424.4605
MEM 300.488281 1652296424.5611
MEM 300.488281 1652296424.6616
MEM 300.488281 1652296424.7620
MEM 300.488281 1652296424.8624
MEM 300.488281 1652296424.9628
MEM 300.488281 1652296425.0632
MEM 300.488281 1652296425.1636
MEM 300.488281 1652296425.2641
MEM 300.488281 1652296425.3645
MEM 300.488281 1652296425.4649
MEM 300.488281 1652296425.5655
MEM 300.488281 1652296425.6659
MEM 300.488281 1652296425.7663
MEM 300.488281 1652296425.8668
MEM 300.488281 1652296425.9672
MEM 300.488281 1652296426.0676
MEM 300.488281 1652296426.1680
MEM 300.488281 1652296426.2684
MEM 300.488281 1652296426.3689
MEM 300.488281 1652296426.4693
MEM 300.488281 1652296426.5696
MEM 300.488281 1652296426.6701
MEM 300.488281 1652296426.7706
MEM 300.488281 1652296426.8710
MEM 300.488281 1652296426.9715
MEM 300.488281 1652296427.0720
MEM 300.488281 1652296427.1724
MEM 300.488281 1652296427.2728
MEM 300.488281 1652296427.3732
MEM 300.488281 1652296427.4737
MEM 300.488281 1652296427.5742
MEM 300.488281 1652296427.6747
MEM 300.488281 1652296427.7752
MEM 300.488281 1652296427.8757
MEM 300.488281 1652296427.9762
MEM 300.488281 1652296428.0766
MEM 300.488281 1652296428.1771
MEM 300.488281 1652296428.2776
MEM 300.488281 1652296428.3780
MEM 300.488281 1652296428.4784
MEM 300.488281 1652296428.5788
MEM 300.488281 1652296428.6792
MEM 300.488281 1652296428.7796
MEM 300.488281 1652296428.8799
MEM 300.488281 1652296428.9803
MEM 300.488281 1652296429.0808
MEM 300.488281 1652296429.1813
MEM 300.488281 1652296429.2817
MEM 300.488281 1652296429.3821
MEM 300.488281 1652296429.4826
MEM 300.488281 1652296429.5830
MEM 300.488281 1652296429.6835
MEM 300.488281 1652296429.7839
MEM 300.488281 1652296429.8844
MEM 300.488281 1652296429.9849
MEM 300.488281 1652296430.0853
MEM 300.488281 1652296430.1858
MEM 300.488281 1652296430.2862
MEM 300.488281 1652296430.3867
MEM 300.488281 1652296430.4871
MEM 300.488281 1652296430.5875
MEM 300.488281 1652296430.6880
MEM 300.488281 1652296430.7885
MEM 300.488281 1652296430.8889
MEM 300.488281 1652296430.9894
MEM 300.488281 1652296431.0899
MEM 300.488281 1652296431.1903
MEM 300.488281 1652296431.2907
MEM 300.488281 1652296431.3912
MEM 300.488281 1652296431.4916
MEM 300.488281 1652296431.5920
MEM 300.488281 1652296431.6924
MEM 300.488281 1652296431.7929
MEM 300.488281 1652296431.8934
MEM 300.488281 1652296431.9938
MEM 300.488281 1652296432.0942
MEM 300.488281 1652296432.1947
MEM 300.488281 1652296432.2951
MEM 300.488281 1652296432.3955
MEM 300.488281 1652296432.4961
MEM 300.488281 1652296432.5966
MEM 300.488281 1652296432.6970
MEM 300.488281 1652296432.7974
MEM 300.488281 1652296432.8978
MEM 300.488281 1652296432.9982
MEM 300.488281 1652296433.0986
MEM 300.488281 1652296433.1990
MEM 300.488281 1652296433.2994
MEM 300.488281 1652296433.3998
MEM 300.488281 1652296433.5003
MEM 300.488281 1652296433.6008
MEM 300.488281 1652296433.7013
MEM 300.488281 1652296433.8017
MEM 300.488281 1652296433.9021
MEM 300.488281 1652296434.0025
MEM 300.488281 1652296434.1029
MEM 300.488281 1652296434.2034
MEM 300.488281 1652296434.3038
MEM 300.488281 1652296434.4042
MEM 300.488281 1652296434.5046
MEM 300.488281 1652296434.6050
MEM 300.488281 1652296434.7054
MEM 300.488281 1652296434.8058
MEM 300.488281 1652296434.9062
MEM 300.488281 1652296435.0066
MEM 300.488281 1652296435.1070
MEM 300.488281 1652296435.2076
MEM 300.488281 1652296435.3081
MEM 300.488281 1652296435.4085
MEM 300.488281 1652296435.5090
MEM 300.488281 1652296435.6095
MEM 300.488281 1652296435.7099
MEM 300.488281 1652296435.8103
MEM 300.488281 1652296435.9109
MEM 300.488281 1652296436.0113
MEM 300.488281 1652296436.1118
MEM 300.488281 1652296436.2122
MEM 300.488281 1652296436.3127
MEM 300.488281 1652296436.4132
MEM 300.488281 1652296436.5137
MEM 300.488281 1652296436.6142
MEM 300.488281 1652296436.7147
MEM 300.488281 1652296436.8152
MEM 300.488281 1652296436.9156
MEM 300.488281 1652296437.0161
MEM 300.488281 1652296437.1166
MEM 300.488281 1652296437.2171
MEM 300.488281 1652296437.3176
MEM 300.488281 1652296437.4180
MEM 300.488281 1652296437.5185
MEM 300.488281 1652296437.6190
MEM 300.488281 1652296437.7194
MEM 300.488281 1652296437.8200
MEM 300.488281 1652296437.9205
MEM 300.488281 1652296438.0212
MEM 300.488281 1652296438.1216
MEM 300.488281 1652296438.2220
MEM 300.488281 1652296438.3225
MEM 300.488281 1652296438.4231
MEM 300.488281 1652296438.5235
MEM 300.488281 1652296438.6239
MEM 300.488281 1652296438.7245
