CMDLINE /usr/bin/python3 scripts/tSNE-RF-GEM.py
MEM 13570.722656 1652317006.7797
MEM 13570.722656 1652317006.8802
MEM 13570.722656 1652317006.9806
MEM 13570.722656 1652317007.0810
MEM 13570.722656 1652317007.1814
MEM 13570.722656 1652317007.2912
MEM 13570.722656 1652317007.3916
MEM 13570.722656 1652317007.4921
MEM 13570.722656 1652317007.5925
MEM 13570.722656 1652317007.6930
MEM 13570.722656 1652317007.7935
MEM 13570.722656 1652317007.8939
MEM 13570.722656 1652317007.9943
MEM 13570.722656 1652317008.0949
MEM 13570.722656 1652317008.1951
MEM 13570.722656 1652317008.2955
MEM 13570.722656 1652317008.3960
MEM 13570.722656 1652317008.4964
MEM 13570.722656 1652317008.5969
MEM 13570.722656 1652317008.6972
MEM 13570.722656 1652317008.7979
MEM 13570.722656 1652317008.8985
MEM 13570.722656 1652317008.9989
MEM 13570.722656 1652317009.0994
MEM 13570.722656 1652317009.1999
MEM 13570.722656 1652317009.3003
MEM 13570.722656 1652317009.4007
MEM 13570.722656 1652317009.5012
MEM 13570.722656 1652317009.6016
MEM 13570.722656 1652317009.7019
MEM 13570.722656 1652317009.8023
MEM 13570.722656 1652317009.9028
MEM 13570.722656 1652317010.0032
MEM 13570.722656 1652317010.1037
MEM 13570.722656 1652317010.2042
MEM 13570.722656 1652317010.3046
MEM 13570.722656 1652317010.4050
MEM 13570.722656 1652317010.5055
MEM 13570.722656 1652317010.6059
MEM 13570.722656 1652317010.7063
MEM 13570.722656 1652317010.8067
MEM 13570.722656 1652317010.9073
MEM 13570.722656 1652317011.0077
MEM 13570.722656 1652317011.1082
MEM 13570.722656 1652317011.2087
MEM 13570.722656 1652317011.3091
MEM 13570.722656 1652317011.4095
MEM 13570.722656 1652317011.5099
MEM 13570.722656 1652317011.6103
MEM 13570.722656 1652317011.7108
MEM 13570.722656 1652317011.8112
MEM 13570.722656 1652317011.9115
MEM 13570.722656 1652317012.0120
MEM 13570.722656 1652317012.1125
MEM 13570.722656 1652317012.2129
MEM 13570.722656 1652317012.3133
MEM 13570.722656 1652317012.4137
MEM 13570.722656 1652317012.5141
MEM 13570.722656 1652317012.6145
MEM 13570.722656 1652317012.7150
MEM 13570.722656 1652317012.8154
MEM 13570.722656 1652317012.9158
MEM 13570.722656 1652317013.0163
MEM 13570.722656 1652317013.1167
MEM 13570.722656 1652317013.2172
MEM 13570.722656 1652317013.3176
MEM 13570.722656 1652317013.4180
MEM 13570.722656 1652317013.5185
MEM 13570.722656 1652317013.6189
MEM 13570.722656 1652317013.7193
MEM 13570.722656 1652317013.8198
MEM 13570.722656 1652317013.9202
MEM 13570.722656 1652317014.0206
MEM 13570.722656 1652317014.1210
MEM 13570.722656 1652317014.2215
MEM 13570.722656 1652317014.3220
MEM 13570.722656 1652317014.4223
MEM 13570.722656 1652317014.5227
MEM 13570.722656 1652317014.6231
MEM 13570.722656 1652317014.7236
MEM 13570.722656 1652317014.8240
MEM 13570.722656 1652317014.9247
MEM 13570.722656 1652317015.0251
MEM 13570.722656 1652317015.1256
MEM 13570.722656 1652317015.2260
MEM 13570.722656 1652317015.3265
MEM 13570.722656 1652317015.4269
MEM 13570.722656 1652317015.5274
MEM 13570.722656 1652317015.6279
MEM 13570.722656 1652317015.7284
MEM 13570.722656 1652317015.8288
MEM 13570.722656 1652317015.9291
MEM 13570.722656 1652317016.0297
MEM 13570.722656 1652317016.1302
MEM 13570.722656 1652317016.2307
MEM 13570.722656 1652317016.3312
MEM 13570.722656 1652317016.4316
MEM 13570.722656 1652317016.5321
MEM 13570.722656 1652317016.6325
MEM 13570.722656 1652317016.7330
MEM 13570.722656 1652317016.8335
MEM 13570.722656 1652317016.9339
MEM 13570.722656 1652317017.0343
MEM 13570.722656 1652317017.1347
MEM 13570.722656 1652317017.2352
MEM 13570.722656 1652317017.3356
MEM 13570.722656 1652317017.4360
MEM 13570.722656 1652317017.5365
MEM 13570.722656 1652317017.6369
MEM 13570.722656 1652317017.7379
MEM 13570.722656 1652317017.8384
MEM 13570.722656 1652317017.9389
MEM 13570.722656 1652317018.0393
MEM 13570.722656 1652317018.1399
MEM 13570.722656 1652317018.2403
MEM 13570.722656 1652317018.3407
MEM 13570.722656 1652317018.4411
MEM 13570.722656 1652317018.5416
MEM 13570.722656 1652317018.6420
MEM 13570.722656 1652317018.7425
MEM 13570.722656 1652317018.8431
MEM 13570.722656 1652317018.9437
MEM 13570.722656 1652317019.0440
MEM 13570.722656 1652317019.1445
MEM 13570.722656 1652317019.2449
MEM 13570.722656 1652317019.3454
MEM 13570.722656 1652317019.4458
MEM 13570.722656 1652317019.5464
MEM 13570.722656 1652317019.6470
MEM 13570.722656 1652317019.7475
MEM 13570.722656 1652317019.8479
MEM 13570.722656 1652317019.9483
MEM 13570.722656 1652317020.0487
MEM 13570.722656 1652317020.1492
MEM 13570.722656 1652317020.2497
MEM 13570.722656 1652317020.3501
MEM 13570.722656 1652317020.4506
MEM 13570.722656 1652317020.5512
MEM 13570.722656 1652317020.6516
MEM 13570.722656 1652317020.7521
MEM 13570.722656 1652317020.8525
MEM 13570.722656 1652317020.9531
MEM 13570.722656 1652317021.0536
MEM 13570.722656 1652317021.1540
MEM 13570.722656 1652317021.2545
MEM 13570.722656 1652317021.3550
MEM 13570.722656 1652317021.4559
MEM 13570.722656 1652317021.5563
MEM 13570.722656 1652317021.6568
MEM 13570.722656 1652317021.7572
MEM 13570.722656 1652317021.8577
MEM 13570.722656 1652317021.9581
MEM 13570.722656 1652317022.0585
MEM 13570.722656 1652317022.1590
MEM 13570.722656 1652317022.2594
MEM 13570.722656 1652317022.3598
MEM 13570.722656 1652317022.4602
MEM 13570.722656 1652317022.5607
MEM 13570.722656 1652317022.6611
MEM 13570.722656 1652317022.7617
MEM 13570.722656 1652317022.8621
MEM 13570.722656 1652317022.9625
MEM 13570.722656 1652317023.0629
MEM 13570.722656 1652317023.1633
MEM 13570.722656 1652317023.2637
MEM 13570.722656 1652317023.3642
MEM 13570.722656 1652317023.4646
MEM 13570.722656 1652317023.5650
MEM 13570.722656 1652317023.6655
MEM 13570.722656 1652317023.7659
MEM 13570.722656 1652317023.8665
MEM 13570.722656 1652317023.9670
MEM 13570.722656 1652317024.0674
MEM 13570.722656 1652317024.1678
MEM 13570.722656 1652317024.2682
MEM 13570.722656 1652317024.3687
MEM 13570.722656 1652317024.4692
MEM 13570.722656 1652317024.5696
MEM 13570.722656 1652317024.6701
MEM 13570.722656 1652317024.7705
MEM 13570.722656 1652317024.8709
MEM 13570.722656 1652317024.9712
MEM 13570.722656 1652317025.0717
MEM 13570.722656 1652317025.1721
MEM 13570.722656 1652317025.2725
MEM 13570.722656 1652317025.3730
MEM 13570.722656 1652317025.4734
MEM 13570.722656 1652317025.5738
MEM 13570.722656 1652317025.6742
MEM 13570.722656 1652317025.7746
MEM 13570.722656 1652317025.8749
MEM 13570.722656 1652317025.9753
MEM 13570.722656 1652317026.0757
MEM 13570.722656 1652317026.1760
MEM 13570.722656 1652317026.2765
MEM 13570.722656 1652317026.3769
MEM 13570.722656 1652317026.4773
MEM 13570.722656 1652317026.5778
MEM 13570.722656 1652317026.6783
MEM 13570.722656 1652317026.7788
MEM 13570.722656 1652317026.8791
MEM 13570.722656 1652317026.9796
MEM 13570.722656 1652317027.0801
MEM 13570.722656 1652317027.1807
MEM 13570.722656 1652317027.2812
MEM 13570.722656 1652317027.3817
MEM 13570.722656 1652317027.4822
MEM 13570.722656 1652317027.5827
MEM 13570.722656 1652317027.6833
MEM 13570.722656 1652317027.7838
MEM 13570.722656 1652317027.8843
MEM 13570.722656 1652317027.9848
MEM 13570.722656 1652317028.0853
MEM 13570.722656 1652317028.1859
MEM 13570.722656 1652317028.2864
MEM 13570.722656 1652317028.3872
MEM 13570.722656 1652317028.4876
MEM 13570.722656 1652317028.5882
MEM 13570.722656 1652317028.6885
MEM 13570.722656 1652317028.7890
MEM 13570.722656 1652317028.8894
MEM 13570.722656 1652317028.9899
MEM 13570.722656 1652317029.0904
MEM 13570.722656 1652317029.1908
MEM 13570.722656 1652317029.2912
MEM 13570.722656 1652317029.3916
MEM 13570.722656 1652317029.4921
MEM 13570.722656 1652317029.5925
MEM 13570.722656 1652317029.6929
MEM 13570.722656 1652317029.7933
MEM 13570.722656 1652317029.8937
MEM 13570.722656 1652317029.9942
MEM 13570.722656 1652317030.0945
MEM 13570.722656 1652317030.1949
MEM 13570.722656 1652317030.2954
MEM 13570.722656 1652317030.3958
MEM 13570.722656 1652317030.4962
MEM 13570.722656 1652317030.5966
MEM 13570.722656 1652317030.6970
MEM 13570.722656 1652317030.7974
MEM 13570.722656 1652317030.8978
MEM 13570.722656 1652317030.9982
MEM 13570.722656 1652317031.0986
MEM 13570.722656 1652317031.1990
MEM 13570.722656 1652317031.2995
MEM 13570.722656 1652317031.3999
MEM 13570.722656 1652317031.5003
MEM 13570.722656 1652317031.6007
MEM 13570.722656 1652317031.7012
MEM 13570.722656 1652317031.8017
MEM 13570.722656 1652317031.9021
MEM 13570.722656 1652317032.0025
MEM 13570.722656 1652317032.1030
MEM 13570.722656 1652317032.2034
MEM 13570.722656 1652317032.3038
MEM 13570.722656 1652317032.4042
MEM 13570.722656 1652317032.5046
MEM 13570.722656 1652317032.6050
MEM 13570.722656 1652317032.7055
MEM 13570.722656 1652317032.8059
MEM 13570.722656 1652317032.9063
MEM 13570.722656 1652317033.0067
MEM 13570.722656 1652317033.1072
MEM 13570.722656 1652317033.2076
MEM 13570.722656 1652317033.3080
MEM 13570.722656 1652317033.4084
MEM 13570.722656 1652317033.5088
MEM 13570.722656 1652317033.6092
MEM 13570.722656 1652317033.7096
MEM 13570.722656 1652317033.8100
MEM 13570.722656 1652317033.9104
MEM 13570.722656 1652317034.0108
MEM 13570.722656 1652317034.1112
MEM 13570.722656 1652317034.2117
MEM 13570.722656 1652317034.3120
MEM 13570.722656 1652317034.4125
MEM 13570.722656 1652317034.5129
MEM 13570.722656 1652317034.6133
MEM 13570.722656 1652317034.7137
MEM 13570.722656 1652317034.8141
MEM 13570.722656 1652317034.9145
MEM 13570.722656 1652317035.0149
MEM 13570.722656 1652317035.1153
MEM 13570.722656 1652317035.2157
MEM 13570.722656 1652317035.3161
MEM 13570.722656 1652317035.4165
MEM 13570.722656 1652317035.5169
MEM 13570.722656 1652317035.6173
MEM 13570.722656 1652317035.7177
MEM 13570.722656 1652317035.8182
MEM 13570.722656 1652317035.9186
MEM 13570.722656 1652317036.0190
MEM 13570.722656 1652317036.1195
MEM 13570.722656 1652317036.2199
MEM 13570.722656 1652317036.3202
MEM 13570.722656 1652317036.4207
MEM 13570.722656 1652317036.5211
MEM 13570.722656 1652317036.6215
MEM 13570.722656 1652317036.7219
MEM 13570.722656 1652317036.8223
MEM 13570.722656 1652317036.9227
MEM 13570.722656 1652317037.0232
MEM 13570.722656 1652317037.1236
MEM 13570.722656 1652317037.2240
MEM 13570.722656 1652317037.3244
MEM 13570.722656 1652317037.4248
MEM 13570.722656 1652317037.5252
MEM 13570.722656 1652317037.6256
MEM 13570.722656 1652317037.7260
MEM 13570.722656 1652317037.8264
MEM 13570.722656 1652317037.9268
MEM 13570.722656 1652317038.0273
MEM 13570.722656 1652317038.1277
MEM 13570.722656 1652317038.2281
MEM 13570.722656 1652317038.3285
MEM 13570.722656 1652317038.4290
MEM 13570.722656 1652317038.5294
MEM 13570.722656 1652317038.6298
MEM 13570.722656 1652317038.7302
MEM 13570.722656 1652317038.8307
MEM 13570.722656 1652317038.9311
MEM 13570.722656 1652317039.0315
MEM 13570.722656 1652317039.1319
MEM 13570.722656 1652317039.2324
MEM 13570.722656 1652317039.3329
MEM 13570.722656 1652317039.4334
MEM 13570.722656 1652317039.5339
MEM 13570.722656 1652317039.6344
MEM 13570.722656 1652317039.7348
MEM 13570.722656 1652317039.8353
MEM 13570.722656 1652317039.9356
MEM 13570.722656 1652317040.0361
MEM 13570.722656 1652317040.1365
MEM 13570.722656 1652317040.2370
MEM 13570.722656 1652317040.3374
MEM 13570.722656 1652317040.4378
MEM 13570.722656 1652317040.5382
MEM 13570.722656 1652317040.6386
MEM 13570.722656 1652317040.7390
MEM 13570.722656 1652317040.8395
MEM 13570.722656 1652317040.9400
MEM 13570.722656 1652317041.0404
MEM 13570.722656 1652317041.1409
MEM 13570.722656 1652317041.2413
MEM 13570.722656 1652317041.3417
MEM 13570.722656 1652317041.4421
MEM 13570.722656 1652317041.5425
MEM 13570.722656 1652317041.6430
MEM 13570.722656 1652317041.7433
MEM 13570.722656 1652317041.8437
MEM 13570.722656 1652317041.9442
MEM 13570.722656 1652317042.0446
MEM 13570.722656 1652317042.1450
MEM 13570.722656 1652317042.2454
MEM 13570.722656 1652317042.3459
MEM 13570.722656 1652317042.4462
MEM 13570.722656 1652317042.5466
MEM 13570.722656 1652317042.6471
MEM 13570.722656 1652317042.7475
MEM 13570.722656 1652317042.8480
MEM 13570.722656 1652317042.9484
MEM 13570.722656 1652317043.0488
MEM 13570.722656 1652317043.1492
MEM 13570.722656 1652317043.2525
MEM 13570.722656 1652317043.3530
MEM 13570.722656 1652317043.4534
MEM 13570.722656 1652317043.5538
MEM 13570.722656 1652317043.6543
MEM 13570.722656 1652317043.7547
MEM 13570.722656 1652317043.8551
MEM 13570.722656 1652317043.9556
MEM 13570.722656 1652317044.0560
MEM 13570.722656 1652317044.1565
MEM 13570.722656 1652317044.2570
MEM 13570.722656 1652317044.3574
MEM 13570.722656 1652317044.4578
MEM 13570.722656 1652317044.5583
MEM 13570.722656 1652317044.6588
MEM 13570.722656 1652317044.7593
MEM 13570.722656 1652317044.8598
MEM 13570.722656 1652317044.9603
MEM 13570.722656 1652317045.0608
MEM 13570.722656 1652317045.1613
MEM 13570.722656 1652317045.2617
MEM 13570.722656 1652317045.3621
MEM 13570.722656 1652317045.4627
MEM 13570.722656 1652317045.5638
MEM 13570.722656 1652317045.6643
MEM 13570.722656 1652317045.7647
MEM 13570.722656 1652317045.8652
MEM 13570.722656 1652317045.9658
MEM 13570.722656 1652317046.0663
MEM 13570.722656 1652317046.1670
MEM 13570.722656 1652317046.2675
MEM 13570.722656 1652317046.3679
MEM 13570.722656 1652317046.4683
MEM 13570.722656 1652317046.5693
MEM 13570.722656 1652317046.6697
MEM 13570.722656 1652317046.7703
MEM 13570.722656 1652317046.8707
MEM 13570.722656 1652317046.9712
MEM 13570.722656 1652317047.0729
MEM 13570.722656 1652317047.1732
MEM 13570.722656 1652317047.2736
MEM 13570.722656 1652317047.3740
MEM 13570.722656 1652317047.4746
MEM 13570.722656 1652317047.5751
MEM 13570.722656 1652317047.6758
MEM 13570.722656 1652317047.7764
MEM 13570.722656 1652317047.8769
MEM 13570.722656 1652317047.9773
MEM 13570.722656 1652317048.0777
MEM 13570.722656 1652317048.1782
MEM 13570.722656 1652317048.2788
MEM 13570.722656 1652317048.3792
MEM 13570.722656 1652317048.4797
MEM 13570.722656 1652317048.5802
MEM 13570.722656 1652317048.6806
MEM 13570.722656 1652317048.7811
MEM 13570.722656 1652317048.8816
MEM 13570.722656 1652317048.9820
MEM 13570.722656 1652317049.0824
MEM 13570.722656 1652317049.1828
MEM 13570.722656 1652317049.2835
MEM 13570.722656 1652317049.3840
MEM 13570.722656 1652317049.4845
MEM 13570.722656 1652317049.5850
MEM 13570.722656 1652317049.6854
MEM 13570.722656 1652317049.7858
MEM 13570.722656 1652317049.8863
MEM 13570.722656 1652317049.9868
MEM 13570.722656 1652317050.0873
MEM 13570.722656 1652317050.1878
MEM 13570.722656 1652317050.2882
MEM 13570.722656 1652317050.3888
MEM 13570.722656 1652317050.4893
MEM 13570.722656 1652317050.5897
MEM 13570.722656 1652317050.6902
MEM 13570.722656 1652317050.7906
MEM 13570.722656 1652317050.8910
MEM 13570.722656 1652317050.9915
MEM 13570.722656 1652317051.0919
MEM 13570.722656 1652317051.1924
MEM 13570.722656 1652317051.2928
MEM 13570.722656 1652317051.3931
MEM 13570.722656 1652317051.4935
MEM 13570.722656 1652317051.5940
MEM 13570.722656 1652317051.6944
MEM 13570.722656 1652317051.7950
MEM 13570.722656 1652317051.8955
MEM 13570.722656 1652317051.9959
MEM 13570.722656 1652317052.0963
MEM 13570.722656 1652317052.1969
MEM 13570.722656 1652317052.2974
MEM 13570.722656 1652317052.3979
MEM 13570.722656 1652317052.4982
MEM 13570.722656 1652317052.5987
MEM 13570.722656 1652317052.6993
MEM 13570.722656 1652317052.7997
MEM 13570.722656 1652317052.9002
MEM 13570.722656 1652317053.0007
MEM 13570.722656 1652317053.1012
MEM 13570.722656 1652317053.2018
MEM 13570.722656 1652317053.3023
MEM 13570.722656 1652317053.4028
MEM 13570.722656 1652317053.5034
MEM 13570.722656 1652317053.6038
MEM 13570.722656 1652317053.7042
MEM 13570.722656 1652317053.8046
MEM 13570.722656 1652317053.9050
MEM 13570.722656 1652317054.0055
MEM 13570.722656 1652317054.1059
MEM 13570.722656 1652317054.2063
MEM 13570.722656 1652317054.3067
MEM 13570.722656 1652317054.4073
MEM 13570.722656 1652317054.5077
MEM 13570.722656 1652317054.6082
MEM 13570.722656 1652317054.7086
MEM 13570.722656 1652317054.8091
MEM 13570.722656 1652317054.9094
MEM 13570.722656 1652317055.0099
MEM 13570.722656 1652317055.1104
MEM 13570.722656 1652317055.2108
MEM 13570.722656 1652317055.3113
MEM 13570.722656 1652317055.4116
MEM 13570.722656 1652317055.5121
MEM 13570.722656 1652317055.6127
MEM 13570.722656 1652317055.7132
MEM 13570.722656 1652317055.8137
MEM 13570.722656 1652317055.9142
MEM 13570.722656 1652317056.0147
MEM 13570.722656 1652317056.1152
MEM 13570.722656 1652317056.2157
MEM 13570.722656 1652317056.3162
MEM 13570.722656 1652317056.4166
MEM 13570.722656 1652317056.5170
MEM 13570.722656 1652317056.6174
MEM 13570.722656 1652317056.7179
MEM 13570.722656 1652317056.8184
MEM 13570.722656 1652317056.9190
MEM 13570.722656 1652317057.0194
MEM 13570.722656 1652317057.1199
MEM 13570.722656 1652317057.2203
MEM 13570.722656 1652317057.3208
MEM 13570.722656 1652317057.4213
MEM 13570.722656 1652317057.5217
MEM 13570.722656 1652317057.6222
MEM 13570.722656 1652317057.7226
MEM 13570.722656 1652317057.8229
MEM 13570.722656 1652317057.9233
MEM 13570.722656 1652317058.0237
MEM 13570.722656 1652317058.1241
MEM 13570.722656 1652317058.2246
MEM 13570.722656 1652317058.3250
MEM 13570.722656 1652317058.4254
MEM 13570.722656 1652317058.5258
MEM 13570.722656 1652317058.6262
MEM 13570.722656 1652317058.7266
MEM 13570.722656 1652317058.8269
MEM 13570.722656 1652317058.9273
MEM 13570.722656 1652317059.0278
MEM 13570.722656 1652317059.1283
MEM 13570.722656 1652317059.2288
MEM 13570.722656 1652317059.3291
MEM 13570.722656 1652317059.4295
MEM 13570.722656 1652317059.5300
MEM 13570.722656 1652317059.6305
MEM 13570.722656 1652317059.7310
MEM 13570.722656 1652317059.8315
MEM 13570.722656 1652317059.9319
MEM 13570.722656 1652317060.0324
MEM 13570.722656 1652317060.1328
MEM 13570.722656 1652317060.2332
MEM 13570.722656 1652317060.3336
MEM 13570.722656 1652317060.4341
MEM 13570.722656 1652317060.5346
MEM 13570.722656 1652317060.6350
MEM 13570.722656 1652317060.7354
MEM 13570.722656 1652317060.8360
MEM 13570.722656 1652317060.9364
MEM 13570.722656 1652317061.0367
MEM 13570.722656 1652317061.1372
MEM 13570.722656 1652317061.2376
MEM 13570.722656 1652317061.3380
MEM 13570.722656 1652317061.4384
MEM 13570.722656 1652317061.5390
MEM 13570.722656 1652317061.6395
MEM 13570.722656 1652317061.7401
MEM 13570.722656 1652317061.8405
MEM 13570.722656 1652317061.9409
MEM 13570.722656 1652317062.0413
MEM 13570.722656 1652317062.1418
MEM 13570.722656 1652317062.2423
MEM 13570.722656 1652317062.3428
MEM 13570.722656 1652317062.4432
MEM 13570.722656 1652317062.5437
MEM 13570.722656 1652317062.6442
MEM 13570.722656 1652317062.7446
MEM 13570.722656 1652317062.8451
MEM 13570.722656 1652317062.9456
MEM 13570.722656 1652317063.0459
MEM 13570.722656 1652317063.1464
MEM 13570.722656 1652317063.2469
MEM 13570.722656 1652317063.3475
MEM 13570.722656 1652317063.4479
MEM 13570.722656 1652317063.5483
MEM 13570.722656 1652317063.6488
MEM 13570.722656 1652317063.7492
MEM 13570.722656 1652317063.8498
MEM 13570.722656 1652317063.9503
MEM 13570.722656 1652317064.0506
MEM 13570.722656 1652317064.1512
MEM 13570.722656 1652317064.2516
MEM 13570.722656 1652317064.3522
MEM 13570.722656 1652317064.4526
MEM 13570.722656 1652317064.5531
MEM 13570.722656 1652317064.6535
MEM 13570.722656 1652317064.7539
MEM 13570.722656 1652317064.8545
MEM 13570.722656 1652317064.9550
MEM 13570.722656 1652317065.0554
MEM 13570.722656 1652317065.1558
MEM 13570.722656 1652317065.2563
MEM 13570.722656 1652317065.3571
MEM 13570.722656 1652317065.4576
MEM 13570.722656 1652317065.5583
MEM 13570.722656 1652317065.6591
MEM 13570.722656 1652317065.7596
MEM 13570.722656 1652317065.8599
