CMDLINE /usr/bin/python3 scripts/tSNE-RF-TARA.py
MEM 266.023438 1652256676.0615
MEM 266.023438 1652256676.1618
MEM 266.023438 1652256676.2669
MEM 266.023438 1652256676.3672
MEM 266.023438 1652256676.4675
MEM 266.023438 1652256676.5678
MEM 266.023438 1652256676.6682
MEM 266.023438 1652256676.7686
MEM 266.023438 1652256676.8689
MEM 266.023438 1652256676.9692
MEM 266.023438 1652256677.0695
MEM 266.023438 1652256677.1698
MEM 266.023438 1652256677.2706
MEM 266.023438 1652256677.3709
MEM 266.023438 1652256677.4711
MEM 266.023438 1652256677.5714
MEM 266.023438 1652256677.6716
MEM 266.023438 1652256677.7719
MEM 266.023438 1652256677.8728
MEM 266.023438 1652256677.9730
MEM 266.023438 1652256678.0733
MEM 266.023438 1652256678.1735
MEM 266.023438 1652256678.2738
MEM 266.023438 1652256678.3741
MEM 266.023438 1652256678.4743
MEM 266.023438 1652256678.5746
MEM 266.023438 1652256678.6780
MEM 266.023438 1652256678.7783
MEM 266.023438 1652256678.8786
MEM 266.023438 1652256678.9789
MEM 266.023438 1652256679.0791
MEM 266.023438 1652256679.1793
MEM 266.023438 1652256679.2796
MEM 266.023438 1652256679.3799
MEM 266.023438 1652256679.4801
MEM 266.023438 1652256679.5804
MEM 266.023438 1652256679.6807
MEM 266.023438 1652256679.7809
MEM 266.023438 1652256679.8812
MEM 266.023438 1652256679.9814
MEM 266.023438 1652256680.0818
MEM 266.023438 1652256680.1820
MEM 266.023438 1652256680.2831
MEM 266.023438 1652256680.3834
MEM 266.023438 1652256680.4837
MEM 266.023438 1652256680.5840
MEM 266.023438 1652256680.6844
MEM 266.023438 1652256680.7848
MEM 266.023438 1652256680.8851
MEM 266.023438 1652256680.9870
MEM 266.023438 1652256681.0873
MEM 266.023438 1652256681.1876
MEM 266.023438 1652256681.2879
MEM 266.023438 1652256681.3883
MEM 266.023438 1652256681.4887
MEM 266.023438 1652256681.5892
MEM 266.023438 1652256681.6895
MEM 266.023438 1652256681.7898
MEM 266.023438 1652256681.8902
MEM 266.023438 1652256681.9952
MEM 266.023438 1652256682.0955
MEM 266.023438 1652256682.1958
MEM 266.023438 1652256682.2962
MEM 266.023438 1652256682.3964
MEM 266.023438 1652256682.4968
MEM 266.023438 1652256682.5971
MEM 266.023438 1652256682.6975
MEM 266.023438 1652256682.7978
MEM 266.023438 1652256682.8981
MEM 266.023438 1652256682.9984
MEM 266.023438 1652256683.0987
MEM 266.023438 1652256683.1991
MEM 266.023438 1652256683.2995
MEM 266.023438 1652256683.3998
MEM 266.023438 1652256683.5001
MEM 266.023438 1652256683.6005
MEM 266.023438 1652256683.7032
MEM 266.023438 1652256683.8036
MEM 266.023438 1652256683.9039
MEM 266.023438 1652256684.0043
MEM 266.023438 1652256684.1046
MEM 266.023438 1652256684.2049
MEM 266.023438 1652256684.3053
MEM 266.023438 1652256684.4056
MEM 266.023438 1652256684.5059
MEM 266.023438 1652256684.6063
MEM 266.023438 1652256684.7066
MEM 266.023438 1652256684.8070
MEM 266.023438 1652256684.9074
MEM 266.023438 1652256685.0077
MEM 266.023438 1652256685.1090
MEM 266.023438 1652256685.2093
MEM 266.023438 1652256685.3096
MEM 266.023438 1652256685.4100
MEM 266.023438 1652256685.5104
MEM 266.023438 1652256685.6108
MEM 266.023438 1652256685.7111
MEM 266.023438 1652256685.8114
MEM 266.023438 1652256685.9117
MEM 266.023438 1652256686.0121
MEM 266.023438 1652256686.1125
MEM 266.023438 1652256686.2128
MEM 266.023438 1652256686.3131
MEM 266.023438 1652256686.4134
MEM 266.023438 1652256686.5137
MEM 266.023438 1652256686.6141
MEM 266.023438 1652256686.7145
MEM 266.023438 1652256686.8148
MEM 266.023438 1652256686.9151
MEM 266.023438 1652256687.0154
MEM 266.023438 1652256687.1157
MEM 266.023438 1652256687.2160
MEM 266.023438 1652256687.3164
MEM 266.023438 1652256687.4168
MEM 266.023438 1652256687.5171
MEM 266.023438 1652256687.6175
MEM 266.023438 1652256687.7178
MEM 266.023438 1652256687.8181
MEM 266.023438 1652256687.9184
MEM 266.023438 1652256688.0188
MEM 266.023438 1652256688.1192
MEM 266.023438 1652256688.2195
MEM 266.023438 1652256688.3231
MEM 266.023438 1652256688.4234
MEM 266.023438 1652256688.5313
MEM 266.023438 1652256688.6316
MEM 266.023438 1652256688.7319
MEM 266.023438 1652256688.8322
MEM 266.023438 1652256688.9325
MEM 266.023438 1652256689.0327
MEM 266.023438 1652256689.1331
MEM 266.023438 1652256689.2334
MEM 266.023438 1652256689.3338
MEM 266.023438 1652256689.4341
MEM 266.023438 1652256689.5343
MEM 266.023438 1652256689.6346
MEM 266.023438 1652256689.7350
MEM 266.023438 1652256689.8354
MEM 266.023438 1652256689.9357
MEM 266.023438 1652256690.0360
MEM 266.023438 1652256690.1363
MEM 266.023438 1652256690.2366
MEM 266.023438 1652256690.3370
MEM 266.023438 1652256690.4374
MEM 266.023438 1652256690.5378
MEM 266.023438 1652256690.6381
MEM 266.023438 1652256690.7384
MEM 266.023438 1652256690.8387
MEM 266.023438 1652256690.9392
MEM 266.023438 1652256691.0396
MEM 266.023438 1652256691.1400
MEM 266.023438 1652256691.2403
MEM 266.023438 1652256691.3406
MEM 266.023438 1652256691.4425
MEM 266.023438 1652256691.5428
MEM 266.023438 1652256691.6551
MEM 266.023438 1652256691.7555
MEM 266.023438 1652256691.8558
MEM 266.023438 1652256691.9561
MEM 266.023438 1652256692.0564
MEM 266.023438 1652256692.1568
MEM 266.023438 1652256692.2571
MEM 266.023438 1652256692.3575
MEM 266.023438 1652256692.4578
MEM 266.023438 1652256692.5581
MEM 266.023438 1652256692.6584
MEM 266.023438 1652256692.7587
MEM 266.023438 1652256692.8590
MEM 266.023438 1652256692.9593
MEM 266.023438 1652256693.0596
MEM 266.023438 1652256693.1599
MEM 266.023438 1652256693.2602
MEM 266.023438 1652256693.3605
MEM 266.023438 1652256693.4608
MEM 266.023438 1652256693.5611
MEM 266.023438 1652256693.6615
MEM 266.023438 1652256693.7618
MEM 266.023438 1652256693.8621
MEM 266.023438 1652256693.9624
MEM 266.023438 1652256694.0627
MEM 266.023438 1652256694.1631
MEM 266.023438 1652256694.2633
MEM 266.023438 1652256694.3636
MEM 266.023438 1652256694.4639
MEM 266.023438 1652256694.5642
MEM 266.023438 1652256694.6645
MEM 266.023438 1652256694.7649
MEM 266.023438 1652256694.8652
MEM 266.023438 1652256694.9655
MEM 266.023438 1652256695.0657
MEM 266.023438 1652256695.1660
MEM 266.023438 1652256695.2664
MEM 266.023438 1652256695.3667
MEM 266.023438 1652256695.4670
MEM 266.023438 1652256695.5672
MEM 266.023438 1652256695.6675
MEM 266.023438 1652256695.7678
MEM 266.023438 1652256695.8681
MEM 266.023438 1652256695.9685
MEM 266.023438 1652256696.0689
MEM 266.023438 1652256696.1691
MEM 266.023438 1652256696.2714
MEM 266.023438 1652256696.3717
MEM 266.023438 1652256696.4721
MEM 266.023438 1652256696.5724
MEM 266.023438 1652256696.6728
MEM 266.023438 1652256696.7731
MEM 266.023438 1652256696.8734
MEM 266.023438 1652256696.9737
MEM 266.023438 1652256697.0741
MEM 266.023438 1652256697.1744
MEM 266.023438 1652256697.2747
MEM 266.023438 1652256697.3750
MEM 266.023438 1652256697.4753
MEM 266.023438 1652256697.5756
MEM 266.023438 1652256697.6760
MEM 266.023438 1652256697.7763
MEM 266.023438 1652256697.8766
MEM 266.023438 1652256697.9791
MEM 266.023438 1652256698.0793
MEM 266.023438 1652256698.1810
MEM 266.023438 1652256698.2813
MEM 266.023438 1652256698.3816
MEM 266.023438 1652256698.4818
MEM 266.023438 1652256698.5821
MEM 266.023438 1652256698.6824
MEM 266.023438 1652256698.7828
MEM 266.023438 1652256698.8830
MEM 266.023438 1652256698.9833
MEM 266.023438 1652256699.0836
MEM 266.023438 1652256699.1839
MEM 266.023438 1652256699.2842
MEM 266.023438 1652256699.3845
MEM 266.023438 1652256699.4848
MEM 266.023438 1652256699.5851
MEM 266.023438 1652256699.6853
MEM 266.023438 1652256699.7856
MEM 266.023438 1652256699.8859
MEM 266.023438 1652256699.9862
MEM 266.023438 1652256700.0865
MEM 266.023438 1652256700.1868
MEM 266.023438 1652256700.2870
MEM 266.023438 1652256700.3873
MEM 266.023438 1652256700.4876
MEM 266.023438 1652256700.5878
MEM 266.023438 1652256700.6881
MEM 266.023438 1652256700.7884
MEM 266.023438 1652256700.8887
MEM 266.023438 1652256700.9889
MEM 266.023438 1652256701.0892
MEM 266.023438 1652256701.1894
MEM 266.023438 1652256701.2897
MEM 266.023438 1652256701.3900
MEM 266.023438 1652256701.4903
MEM 266.023438 1652256701.5906
MEM 266.023438 1652256701.6910
MEM 266.023438 1652256701.7914
MEM 266.023438 1652256701.8917
MEM 266.023438 1652256701.9920
MEM 266.023438 1652256702.0924
MEM 266.023438 1652256702.1927
MEM 266.023438 1652256702.2930
MEM 266.023438 1652256702.3934
MEM 266.023438 1652256702.4937
MEM 266.023438 1652256702.5940
MEM 266.023438 1652256702.6943
MEM 266.023438 1652256702.7947
MEM 266.023438 1652256702.8951
MEM 266.023438 1652256702.9954
MEM 266.023438 1652256703.0958
MEM 266.023438 1652256703.1961
MEM 266.023438 1652256703.2964
MEM 266.023438 1652256703.3967
MEM 266.023438 1652256703.4971
MEM 266.023438 1652256703.5974
MEM 266.023438 1652256703.6977
MEM 266.023438 1652256703.7981
MEM 266.023438 1652256703.8985
MEM 266.023438 1652256704.0008
MEM 266.023438 1652256704.1012
MEM 266.023438 1652256704.2016
MEM 266.023438 1652256704.3020
MEM 266.023438 1652256704.4023
MEM 266.023438 1652256704.5026
MEM 266.023438 1652256704.6030
MEM 266.023438 1652256704.7033
MEM 266.023438 1652256704.8037
MEM 266.023438 1652256704.9071
MEM 266.023438 1652256705.0095
MEM 266.023438 1652256705.1099
MEM 266.023438 1652256705.2102
MEM 266.023438 1652256705.3105
MEM 266.023438 1652256705.4110
MEM 266.023438 1652256705.5113
MEM 266.023438 1652256705.6116
MEM 266.023438 1652256705.7119
MEM 266.023438 1652256705.8123
MEM 266.023438 1652256705.9126
MEM 266.023438 1652256706.0130
MEM 266.023438 1652256706.1133
MEM 266.023438 1652256706.2137
MEM 266.023438 1652256706.3140
MEM 266.023438 1652256706.4143
MEM 266.023438 1652256706.5147
MEM 266.023438 1652256706.6157
MEM 266.023438 1652256706.7161
MEM 266.023438 1652256706.8164
MEM 266.023438 1652256706.9167
MEM 266.023438 1652256707.0191
MEM 266.023438 1652256707.1195
MEM 266.023438 1652256707.2198
MEM 266.023438 1652256707.3201
MEM 266.023438 1652256707.4204
MEM 266.023438 1652256707.5207
MEM 266.023438 1652256707.6211
MEM 266.023438 1652256707.7215
MEM 266.023438 1652256707.8218
MEM 266.023438 1652256707.9221
MEM 266.023438 1652256708.0224
MEM 266.023438 1652256708.1227
MEM 266.023438 1652256708.2230
MEM 266.023438 1652256708.3234
MEM 266.023438 1652256708.4238
MEM 266.023438 1652256708.5241
MEM 266.023438 1652256708.6245
MEM 266.023438 1652256708.7248
MEM 266.023438 1652256708.8251
MEM 266.023438 1652256708.9255
MEM 266.023438 1652256709.0260
MEM 266.023438 1652256709.1263
MEM 266.023438 1652256709.2285
MEM 266.023438 1652256709.3288
MEM 266.023438 1652256709.4292
MEM 266.023438 1652256709.5296
MEM 266.023438 1652256709.6300
MEM 266.023438 1652256709.7303
MEM 266.023438 1652256709.8324
MEM 266.023438 1652256709.9327
MEM 266.023438 1652256710.0332
MEM 266.023438 1652256710.1369
MEM 266.023438 1652256710.2372
MEM 266.023438 1652256710.3376
MEM 266.023438 1652256710.4379
MEM 266.023438 1652256710.5382
MEM 266.023438 1652256710.6386
MEM 266.023438 1652256710.7389
MEM 266.023438 1652256710.8393
MEM 266.023438 1652256710.9396
MEM 266.023438 1652256711.0399
MEM 266.023438 1652256711.1402
MEM 266.023438 1652256711.2405
MEM 266.023438 1652256711.3409
MEM 266.023438 1652256711.4412
MEM 266.023438 1652256711.5416
MEM 266.023438 1652256711.6419
MEM 266.023438 1652256711.7423
MEM 266.023438 1652256711.8427
MEM 266.023438 1652256711.9466
MEM 266.023438 1652256712.0551
MEM 266.023438 1652256712.1554
MEM 266.023438 1652256712.2557
MEM 266.023438 1652256712.3561
MEM 266.023438 1652256712.4565
MEM 266.023438 1652256712.5568
MEM 266.023438 1652256712.6571
MEM 266.023438 1652256712.7574
MEM 266.023438 1652256712.8577
MEM 266.023438 1652256712.9601
MEM 266.023438 1652256713.0605
MEM 266.023438 1652256713.1609
MEM 266.023438 1652256713.2612
MEM 266.023438 1652256713.3615
MEM 266.023438 1652256713.4619
MEM 266.023438 1652256713.5623
MEM 266.023438 1652256713.6627
MEM 266.023438 1652256713.7630
MEM 266.023438 1652256713.8633
MEM 266.023438 1652256713.9636
MEM 266.023438 1652256714.0644
MEM 266.023438 1652256714.1648
MEM 266.023438 1652256714.2651
MEM 266.023438 1652256714.3655
MEM 266.023438 1652256714.4658
MEM 266.023438 1652256714.5662
MEM 266.023438 1652256714.6665
MEM 266.023438 1652256714.7670
MEM 266.023438 1652256714.8673
MEM 266.023438 1652256714.9677
MEM 266.023438 1652256715.0680
MEM 266.023438 1652256715.1683
MEM 266.023438 1652256715.2687
MEM 266.023438 1652256715.3691
MEM 266.023438 1652256715.4694
MEM 266.023438 1652256715.5697
MEM 266.023438 1652256715.6700
MEM 266.023438 1652256715.7704
MEM 266.023438 1652256715.8707
MEM 266.023438 1652256715.9711
MEM 266.023438 1652256716.0714
MEM 266.023438 1652256716.1717
MEM 266.023438 1652256716.2720
MEM 266.023438 1652256716.3724
MEM 266.023438 1652256716.4728
MEM 266.023438 1652256716.5731
MEM 266.023438 1652256716.6734
MEM 266.023438 1652256716.7738
MEM 266.023438 1652256716.8740
MEM 266.023438 1652256716.9743
MEM 266.023438 1652256717.0747
MEM 266.023438 1652256717.1751
MEM 266.023438 1652256717.2754
MEM 266.023438 1652256717.3757
MEM 266.023438 1652256717.4761
MEM 266.023438 1652256717.5764
MEM 266.023438 1652256717.6767
MEM 266.023438 1652256717.7771
MEM 266.023438 1652256717.8775
MEM 266.023438 1652256717.9778
MEM 266.023438 1652256718.0781
MEM 266.023438 1652256718.1785
MEM 266.023438 1652256718.2788
MEM 266.023438 1652256718.3792
MEM 266.023438 1652256718.4796
MEM 266.023438 1652256718.5853
MEM 266.023438 1652256718.6855
MEM 266.023438 1652256718.7858
MEM 266.023438 1652256718.8861
MEM 266.023438 1652256718.9863
MEM 266.023438 1652256719.0866
MEM 266.023438 1652256719.1869
MEM 266.023438 1652256719.2871
MEM 266.023438 1652256719.3873
MEM 266.023438 1652256719.4876
MEM 266.023438 1652256719.5878
MEM 266.023438 1652256719.6881
MEM 266.023438 1652256719.7883
MEM 266.023438 1652256719.8886
MEM 266.023438 1652256719.9889
MEM 266.023438 1652256720.0892
MEM 266.023438 1652256720.1894
MEM 266.023438 1652256720.2897
MEM 266.023438 1652256720.3900
MEM 266.023438 1652256720.4903
MEM 266.023438 1652256720.5905
MEM 266.023438 1652256720.6908
MEM 266.023438 1652256720.7910
MEM 276.523438 1652256720.8914
MEM 276.523438 1652256720.9917
MEM 276.523438 1652256721.0919
MEM 276.523438 1652256721.1922
MEM 276.523438 1652256721.2925
MEM 276.523438 1652256721.3929
MEM 276.523438 1652256721.4932
MEM 276.523438 1652256721.5936
MEM 277.011719 1652256721.6939
MEM 278.507812 1652256721.7942
MEM 279.519531 1652256721.8946
MEM 280.507812 1652256721.9950
MEM 282.011719 1652256722.0953
MEM 283.007812 1652256722.1956
MEM 283.507812 1652256722.2960
MEM 283.757812 1652256722.3963
MEM 284.257812 1652256722.4966
MEM 284.007812 1652256722.5969
MEM 277.007812 1652256722.6973
MEM 277.007812 1652256722.7976
MEM 277.007812 1652256722.8980
MEM 277.007812 1652256722.9984
MEM 277.007812 1652256723.0987
MEM 277.007812 1652256723.1990
MEM 277.007812 1652256723.2993
MEM 277.007812 1652256723.3996
MEM 277.007812 1652256723.4998
MEM 277.007812 1652256723.6001
MEM 277.007812 1652256723.7005
MEM 277.007812 1652256723.8022
MEM 277.007812 1652256723.9025
MEM 277.007812 1652256724.0028
MEM 277.007812 1652256724.1031
MEM 277.007812 1652256724.2034
MEM 277.007812 1652256724.3036
MEM 277.007812 1652256724.4039
MEM 277.007812 1652256724.5043
MEM 277.007812 1652256724.6045
MEM 277.007812 1652256724.7048
MEM 277.007812 1652256724.8051
MEM 277.007812 1652256724.9053
MEM 277.007812 1652256725.0073
MEM 277.007812 1652256725.1076
MEM 277.007812 1652256725.2079
MEM 277.007812 1652256725.3082
MEM 277.007812 1652256725.4085
MEM 277.007812 1652256725.5088
MEM 277.007812 1652256725.6091
MEM 277.007812 1652256725.7093
MEM 277.007812 1652256725.8097
MEM 277.007812 1652256725.9100
MEM 277.007812 1652256726.0103
MEM 277.007812 1652256726.1106
MEM 277.007812 1652256726.2109
MEM 277.007812 1652256726.3112
MEM 277.007812 1652256726.4116
MEM 277.007812 1652256726.5120
MEM 277.007812 1652256726.6151
MEM 277.007812 1652256726.7154
MEM 277.007812 1652256726.8158
MEM 277.007812 1652256726.9160
MEM 277.007812 1652256727.0163
MEM 277.007812 1652256727.1166
MEM 277.007812 1652256727.2170
MEM 277.007812 1652256727.3173
MEM 277.007812 1652256727.4176
MEM 277.007812 1652256727.5179
MEM 277.007812 1652256727.6181
MEM 277.007812 1652256727.7184
MEM 277.007812 1652256727.8187
MEM 277.007812 1652256727.9190
MEM 277.007812 1652256728.0194
MEM 277.007812 1652256728.1211
MEM 277.007812 1652256728.2213
MEM 277.007812 1652256728.3216
MEM 277.007812 1652256728.4231
MEM 277.007812 1652256728.5233
MEM 277.007812 1652256728.6236
MEM 277.007812 1652256728.7240
MEM 277.007812 1652256728.8243
MEM 277.007812 1652256728.9246
MEM 277.007812 1652256729.0249
MEM 277.007812 1652256729.1252
MEM 277.007812 1652256729.2255
MEM 277.007812 1652256729.3259
MEM 277.007812 1652256729.4262
MEM 277.007812 1652256729.5265
MEM 277.007812 1652256729.6268
MEM 277.007812 1652256729.7270
MEM 277.007812 1652256729.8273
MEM 277.007812 1652256729.9276
MEM 277.007812 1652256730.0280
MEM 277.007812 1652256730.1297
MEM 277.007812 1652256730.2340
MEM 277.007812 1652256730.3342
MEM 277.007812 1652256730.4361
MEM 277.007812 1652256730.5363
MEM 277.007812 1652256730.6408
MEM 277.007812 1652256730.7414
MEM 277.007812 1652256730.8417
MEM 277.007812 1652256730.9420
MEM 277.007812 1652256731.0437
MEM 277.007812 1652256731.1440
MEM 277.007812 1652256731.2444
MEM 277.007812 1652256731.3463
MEM 277.007812 1652256731.4466
MEM 277.007812 1652256731.5489
MEM 277.007812 1652256731.6494
MEM 277.007812 1652256731.7497
MEM 277.007812 1652256731.8500
MEM 277.007812 1652256731.9503
MEM 277.007812 1652256732.0522
MEM 277.007812 1652256732.1525
MEM 277.007812 1652256732.2528
MEM 277.007812 1652256732.3530
MEM 277.007812 1652256732.4533
MEM 277.007812 1652256732.5536
MEM 277.007812 1652256732.6539
MEM 277.007812 1652256732.7542
MEM 277.007812 1652256732.8545
MEM 277.007812 1652256732.9550
MEM 277.007812 1652256733.0553
MEM 277.007812 1652256733.1556
MEM 277.007812 1652256733.2559
MEM 277.007812 1652256733.3562
MEM 277.007812 1652256733.4565
MEM 277.007812 1652256733.5568
MEM 277.007812 1652256733.6571
MEM 277.007812 1652256733.7574
MEM 277.007812 1652256733.8577
MEM 277.007812 1652256733.9580
MEM 277.007812 1652256734.0583
MEM 277.007812 1652256734.1586
MEM 277.007812 1652256734.2589
MEM 277.007812 1652256734.3604
MEM 277.007812 1652256734.4607
MEM 277.007812 1652256734.5610
MEM 277.007812 1652256734.6614
MEM 277.007812 1652256734.7616
MEM 277.007812 1652256734.8619
MEM 277.007812 1652256734.9622
MEM 277.007812 1652256735.0624
MEM 277.007812 1652256735.1627
MEM 277.007812 1652256735.2630
MEM 277.007812 1652256735.3634
MEM 277.007812 1652256735.4637
MEM 277.007812 1652256735.5640
MEM 277.007812 1652256735.6642
MEM 277.007812 1652256735.7645
MEM 277.007812 1652256735.8648
MEM 277.007812 1652256735.9651
MEM 277.007812 1652256736.0654
MEM 277.007812 1652256736.1656
MEM 277.007812 1652256736.2659
MEM 277.007812 1652256736.3662
MEM 277.007812 1652256736.4664
MEM 277.007812 1652256736.5667
MEM 277.007812 1652256736.6670
MEM 277.007812 1652256736.7673
MEM 277.007812 1652256736.8695
MEM 277.007812 1652256736.9698
MEM 277.007812 1652256737.0701
MEM 277.007812 1652256737.1703
MEM 277.007812 1652256737.2706
MEM 277.007812 1652256737.3709
MEM 277.007812 1652256737.4712
MEM 277.007812 1652256737.5715
MEM 277.007812 1652256737.6729
MEM 277.007812 1652256737.7731
MEM 277.007812 1652256737.8734
MEM 277.007812 1652256737.9737
MEM 277.007812 1652256738.0740
MEM 277.007812 1652256738.1743
MEM 277.007812 1652256738.2746
MEM 277.007812 1652256738.3748
MEM 277.007812 1652256738.4766
MEM 277.007812 1652256738.5770
MEM 277.007812 1652256738.6773
MEM 277.007812 1652256738.7776
MEM 277.007812 1652256738.8779
MEM 277.007812 1652256738.9782
MEM 277.007812 1652256739.0784
MEM 277.007812 1652256739.1787
MEM 277.007812 1652256739.2790
MEM 277.007812 1652256739.3793
