CMDLINE /usr/bin/python3 scripts/AE-RF-TARA.py
MEM 5657.218750 1652250603.2123
MEM 5657.464844 1652250603.3134
MEM 5657.476562 1652250603.4138
MEM 5657.230469 1652250603.5142
MEM 5657.207031 1652250603.6145
MEM 5657.179688 1652250603.7149
MEM 5657.164062 1652250603.8153
MEM 5657.164062 1652250603.9158
MEM 5657.117188 1652250604.0162
MEM 5656.789062 1652250604.1185
MEM 5656.789062 1652250604.2189
MEM 5656.789062 1652250604.3191
MEM 5656.789062 1652250604.4194
MEM 5656.789062 1652250604.5198
MEM 5657.035156 1652250604.6202
MEM 5656.769531 1652250604.7206
MEM 5656.769531 1652250604.8209
MEM 5656.769531 1652250604.9213
MEM 5656.769531 1652250605.0216
MEM 5657.019531 1652250605.1219
MEM 5657.019531 1652250605.2223
MEM 5657.019531 1652250605.3226
MEM 5657.019531 1652250605.4230
MEM 5657.066406 1652250605.5233
MEM 5657.066406 1652250605.6237
MEM 5657.066406 1652250605.7240
MEM 5657.066406 1652250605.8244
MEM 5657.066406 1652250605.9247
MEM 5657.066406 1652250606.0251
MEM 5657.132812 1652250606.1254
MEM 5657.347656 1652250606.2258
MEM 5657.097656 1652250606.3262
MEM 5657.125000 1652250606.4266
MEM 5657.113281 1652250606.5271
MEM 5657.093750 1652250606.6275
MEM 5657.132812 1652250606.7279
MEM 5657.488281 1652250606.8283
MEM 5657.464844 1652250606.9287
MEM 5657.105469 1652250607.0290
MEM 5657.105469 1652250607.1294
MEM 5657.105469 1652250607.2297
MEM 5657.105469 1652250607.3301
MEM 5657.105469 1652250607.4305
MEM 5657.355469 1652250607.5308
MEM 5657.082031 1652250607.6312
MEM 5657.082031 1652250607.7316
MEM 5657.082031 1652250607.8319
MEM 5657.082031 1652250607.9322
MEM 5657.332031 1652250608.0326
MEM 5657.332031 1652250608.1329
MEM 5657.332031 1652250608.2332
MEM 5657.332031 1652250608.3334
MEM 5657.332031 1652250608.4337
MEM 5657.363281 1652250608.5341
MEM 5657.363281 1652250608.6344
MEM 5657.363281 1652250608.7346
MEM 5657.363281 1652250608.8349
MEM 5657.363281 1652250608.9352
MEM 5657.363281 1652250609.0355
MEM 5657.363281 1652250609.1357
MEM 5657.492188 1652250609.2360
MEM 5657.386719 1652250609.3364
MEM 5657.378906 1652250609.4368
MEM 5657.683594 1652250609.5371
MEM 5657.652344 1652250609.6375
MEM 5657.773438 1652250609.7378
MEM 5657.781250 1652250609.8382
MEM 5657.433594 1652250609.9386
MEM 5657.433594 1652250610.0389
MEM 5657.433594 1652250610.1392
MEM 5657.433594 1652250610.2397
MEM 5657.433594 1652250610.3400
MEM 5657.519531 1652250610.4404
MEM 5657.414062 1652250610.5408
MEM 5657.414062 1652250610.6412
MEM 5657.414062 1652250610.7416
MEM 5657.414062 1652250610.8419
MEM 5657.664062 1652250610.9437
MEM 5657.664062 1652250611.0441
MEM 5657.664062 1652250611.1444
MEM 5657.664062 1652250611.2448
MEM 5657.664062 1652250611.3452
MEM 5657.679688 1652250611.4456
MEM 5657.679688 1652250611.5460
MEM 5657.679688 1652250611.6464
MEM 5657.679688 1652250611.7467
MEM 5657.679688 1652250611.8471
MEM 5657.679688 1652250611.9474
MEM 5657.679688 1652250612.0478
MEM 5657.773438 1652250612.1482
MEM 5657.703125 1652250612.2502
MEM 5657.671875 1652250612.3507
MEM 5657.660156 1652250612.4511
MEM 5657.652344 1652250612.5515
MEM 5657.609375 1652250612.6519
MEM 5657.601562 1652250612.7523
MEM 5657.253906 1652250612.8527
MEM 5657.253906 1652250612.9531
MEM 5657.253906 1652250613.0534
MEM 5657.253906 1652250613.1538
MEM 5657.253906 1652250613.2542
MEM 5657.269531 1652250613.3545
MEM 5657.503906 1652250613.4549
MEM 5657.234375 1652250613.5553
MEM 5657.234375 1652250613.6557
MEM 5657.234375 1652250613.7560
MEM 5657.234375 1652250613.8564
MEM 5657.484375 1652250613.9568
MEM 5657.484375 1652250614.0572
MEM 5657.484375 1652250614.1575
MEM 5657.484375 1652250614.2579
MEM 5657.484375 1652250614.3582
MEM 5657.515625 1652250614.4586
MEM 5657.515625 1652250614.5589
MEM 5657.515625 1652250614.6593
MEM 5657.515625 1652250614.7597
MEM 5657.515625 1652250614.8600
MEM 5657.515625 1652250614.9604
MEM 5657.515625 1652250615.0631
MEM 5657.734375 1652250615.1635
MEM 5657.539062 1652250615.2642
MEM 5657.523438 1652250615.3646
MEM 5657.511719 1652250615.4650
MEM 5657.476562 1652250615.5654
MEM 5657.464844 1652250615.6658
MEM 5657.601562 1652250615.7662
MEM 5657.414062 1652250615.8666
MEM 5657.070312 1652250615.9670
MEM 5657.070312 1652250616.0673
MEM 5657.070312 1652250616.1677
MEM 5657.070312 1652250616.2680
MEM 5657.070312 1652250616.3684
MEM 5657.156250 1652250616.4688
MEM 5657.046875 1652250616.5692
MEM 5657.046875 1652250616.6695
MEM 5657.046875 1652250616.7699
MEM 5657.046875 1652250616.8703
MEM 5657.296875 1652250616.9707
MEM 5657.296875 1652250617.0710
MEM 5657.296875 1652250617.1714
MEM 5657.296875 1652250617.2718
MEM 5657.296875 1652250617.3721
MEM 5657.320312 1652250617.4724
MEM 5657.320312 1652250617.5728
MEM 5657.320312 1652250617.6732
MEM 5657.320312 1652250617.7735
MEM 5657.320312 1652250617.8739
MEM 5657.320312 1652250617.9743
MEM 5657.320312 1652250618.0746
MEM 5657.492188 1652250618.1750
MEM 5657.347656 1652250618.2754
MEM 5657.335938 1652250618.3758
MEM 5657.296875 1652250618.4777
MEM 5657.265625 1652250618.5781
MEM 5657.253906 1652250618.6785
MEM 5657.457031 1652250618.7790
MEM 5657.117188 1652250618.8793
MEM 5657.117188 1652250618.9796
MEM 5657.117188 1652250619.0800
MEM 5657.117188 1652250619.1804
MEM 5657.117188 1652250619.2846
MEM 5657.117188 1652250619.3849
MEM 5657.117188 1652250619.4853
MEM 5657.117188 1652250619.5856
MEM 5657.117188 1652250619.6860
MEM 5657.117188 1652250619.7863
MEM 5657.117188 1652250619.8866
MEM 5657.101562 1652250619.9870
MEM 5657.101562 1652250620.0874
MEM 5657.101562 1652250620.1877
MEM 5657.101562 1652250620.2880
MEM 5657.101562 1652250620.3884
MEM 5657.285156 1652250620.4888
MEM 5657.351562 1652250620.5891
MEM 5657.082031 1652250620.6894
MEM 5657.082031 1652250620.7898
MEM 5657.082031 1652250620.8901
MEM 5657.113281 1652250620.9904
MEM 5657.441406 1652250621.0907
MEM 5657.441406 1652250621.1910
MEM 5657.441406 1652250621.2913
MEM 5657.441406 1652250621.3916
MEM 5657.457031 1652250621.4920
MEM 5657.457031 1652250621.5923
MEM 5657.457031 1652250621.6925
MEM 5657.457031 1652250621.7928
MEM 5657.457031 1652250621.8931
MEM 5657.457031 1652250621.9933
MEM 5657.738281 1652250622.0936
MEM 5657.738281 1652250622.1939
MEM 5657.472656 1652250622.2943
MEM 5657.636719 1652250622.3947
MEM 5657.515625 1652250622.4951
MEM 5657.847656 1652250622.5955
MEM 5658.023438 1652250622.6959
MEM 5657.726562 1652250622.7963
MEM 5657.726562 1652250622.8966
MEM 5657.726562 1652250622.9970
MEM 5657.726562 1652250623.0973
MEM 5657.726562 1652250623.1976
MEM 5657.726562 1652250623.2980
MEM 5657.726562 1652250623.3984
MEM 5657.726562 1652250623.4987
MEM 5657.726562 1652250623.5990
MEM 5657.726562 1652250623.6994
MEM 5657.726562 1652250623.7997
MEM 5657.726562 1652250623.9000
MEM 5657.726562 1652250624.0004
MEM 5657.714844 1652250624.1008
MEM 5657.714844 1652250624.2011
MEM 5657.714844 1652250624.3014
MEM 5657.714844 1652250624.4018
MEM 5657.773438 1652250624.5022
MEM 5657.695312 1652250624.6026
MEM 5657.695312 1652250624.7030
MEM 5657.695312 1652250624.8034
MEM 5657.695312 1652250624.9037
MEM 5657.945312 1652250625.0041
MEM 5657.945312 1652250625.1045
MEM 5657.945312 1652250625.2048
MEM 5657.945312 1652250625.3052
MEM 5657.945312 1652250625.4055
MEM 5658.226562 1652250625.5059
MEM 5658.226562 1652250625.6063
MEM 5658.226562 1652250625.7066
MEM 5658.226562 1652250625.8069
MEM 5658.226562 1652250625.9073
MEM 5658.226562 1652250626.0077
MEM 5658.226562 1652250626.1080
MEM 5658.492188 1652250626.2084
MEM 5658.492188 1652250626.3094
MEM 5658.257812 1652250626.4098
MEM 5658.449219 1652250626.5101
MEM 5658.410156 1652250626.6111
MEM 5659.074219 1652250626.7115
MEM 5659.054688 1652250626.8136
MEM 5659.039062 1652250626.9142
MEM 5659.003906 1652250627.0146
MEM 5659.097656 1652250627.1151
MEM 5658.750000 1652250627.2155
MEM 5658.750000 1652250627.3158
MEM 5658.750000 1652250627.4162
MEM 5658.750000 1652250627.5166
MEM 5658.750000 1652250627.6169
MEM 5658.765625 1652250627.7172
MEM 5659.000000 1652250627.8176
MEM 5658.734375 1652250627.9180
MEM 5658.734375 1652250628.0183
MEM 5658.734375 1652250628.1186
MEM 5658.734375 1652250628.2190
MEM 5658.984375 1652250628.3193
MEM 5658.984375 1652250628.4197
MEM 5658.984375 1652250628.5200
MEM 5658.984375 1652250628.6204
MEM 5658.984375 1652250628.7207
MEM 5659.000000 1652250628.8211
MEM 5659.000000 1652250628.9215
MEM 5659.000000 1652250629.0218
MEM 5659.000000 1652250629.1222
MEM 5659.000000 1652250629.2226
MEM 5659.000000 1652250629.3229
MEM 5659.000000 1652250629.4233
MEM 5659.152344 1652250629.5236
MEM 5659.023438 1652250629.6241
MEM 5659.007812 1652250629.7284
MEM 5658.996094 1652250629.8288
MEM 5658.976562 1652250629.9291
MEM 5658.953125 1652250630.0295
MEM 5658.945312 1652250630.1299
MEM 5658.914062 1652250630.2304
MEM 5659.250000 1652250630.3309
MEM 5658.914062 1652250630.4312
MEM 5658.914062 1652250630.5316
MEM 5658.914062 1652250630.6319
MEM 5658.914062 1652250630.7322
MEM 5658.914062 1652250630.8326
MEM 5658.914062 1652250630.9330
MEM 5659.164062 1652250631.0333
MEM 5658.894531 1652250631.1337
MEM 5658.894531 1652250631.2341
MEM 5658.894531 1652250631.3344
MEM 5659.132812 1652250631.4348
MEM 5659.132812 1652250631.5352
MEM 5659.132812 1652250631.6355
MEM 5659.144531 1652250631.7359
MEM 5659.144531 1652250631.8363
MEM 5659.144531 1652250631.9366
MEM 5659.160156 1652250632.0370
MEM 5659.160156 1652250632.1373
MEM 5659.160156 1652250632.2378
MEM 5659.160156 1652250632.3381
MEM 5659.160156 1652250632.4385
MEM 5659.160156 1652250632.5388
MEM 5659.343750 1652250632.6392
MEM 5659.343750 1652250632.7395
MEM 5659.187500 1652250632.8432
MEM 5659.171875 1652250632.9437
MEM 5659.144531 1652250633.0441
MEM 5661.109375 1652250633.1446
MEM 5661.539062 1652250633.2452
MEM 5669.500000 1652250633.3457
MEM 5669.484375 1652250633.4461
MEM 5669.160156 1652250633.5464
MEM 5669.160156 1652250633.6467
MEM 5669.160156 1652250633.7469
MEM 5669.160156 1652250633.8472
MEM 5669.160156 1652250633.9474
MEM 5669.160156 1652250634.0477
MEM 5669.160156 1652250634.1480
MEM 5669.160156 1652250634.2482
MEM 5669.160156 1652250634.3485
MEM 5669.160156 1652250634.4487
MEM 5669.152344 1652250634.5490
MEM 5669.152344 1652250634.6493
MEM 5669.152344 1652250634.7496
MEM 5669.152344 1652250634.8498
MEM 5669.152344 1652250634.9501
MEM 5669.152344 1652250635.0504
MEM 5669.132812 1652250635.1508
MEM 5669.132812 1652250635.2510
MEM 5669.132812 1652250635.3513
MEM 5669.132812 1652250635.4516
MEM 5669.382812 1652250635.5519
MEM 5669.382812 1652250635.6523
MEM 5669.382812 1652250635.7527
MEM 5669.382812 1652250635.8531
MEM 5669.382812 1652250635.9535
MEM 5669.398438 1652250636.0539
MEM 5669.398438 1652250636.1543
MEM 5669.398438 1652250636.2547
MEM 5669.398438 1652250636.3551
MEM 5669.398438 1652250636.4554
MEM 5669.398438 1652250636.5558
MEM 5669.398438 1652250636.6562
MEM 5669.679688 1652250636.7565
MEM 5669.421875 1652250636.8570
MEM 5669.410156 1652250636.9574
MEM 5671.281250 1652250637.0578
MEM 5671.265625 1652250637.1582
MEM 5671.253906 1652250637.2586
MEM 5671.214844 1652250637.3591
MEM 5671.199219 1652250637.4595
MEM 5671.183594 1652250637.5599
MEM 5670.851562 1652250637.6602
MEM 5670.851562 1652250637.7606
MEM 5670.851562 1652250637.8610
MEM 5670.851562 1652250637.9613
MEM 5671.050781 1652250638.0617
MEM 5671.101562 1652250638.1621
MEM 5670.832031 1652250638.2624
MEM 5670.832031 1652250638.3628
MEM 5670.832031 1652250638.4632
MEM 5670.832031 1652250638.5635
MEM 5671.074219 1652250638.6638
MEM 5671.082031 1652250638.7642
MEM 5671.082031 1652250638.8646
MEM 5671.281250 1652250638.9650
MEM 5672.605469 1652250639.0653
MEM 5673.425781 1652250639.1657
MEM 5673.425781 1652250639.2661
MEM 5673.425781 1652250639.3664
MEM 5673.425781 1652250639.4667
MEM 5673.429688 1652250639.5677
MEM 5673.429688 1652250639.6681
MEM 5673.429688 1652250639.7684
MEM 5673.429688 1652250639.8687
MEM 5673.429688 1652250639.9690
MEM 5673.429688 1652250640.0694
MEM 5673.429688 1652250640.1697
MEM 5673.671875 1652250640.2701
MEM 5673.671875 1652250640.3704
MEM 5673.800781 1652250640.4710
MEM 5674.175781 1652250640.5714
MEM 5674.304688 1652250640.6718
MEM 5674.289062 1652250640.7723
MEM 5674.273438 1652250640.8727
MEM 5674.269531 1652250640.9731
MEM 5674.468750 1652250641.0735
MEM 5674.125000 1652250641.1739
MEM 5674.125000 1652250641.2743
MEM 5674.125000 1652250641.3746
MEM 5674.125000 1652250641.4749
MEM 5674.125000 1652250641.5754
MEM 5674.125000 1652250641.6758
MEM 5674.125000 1652250641.7761
MEM 5674.105469 1652250641.8765
MEM 5674.105469 1652250641.9769
MEM 5674.105469 1652250642.0772
MEM 5674.105469 1652250642.1775
MEM 5674.105469 1652250642.2779
MEM 5674.105469 1652250642.3783
MEM 5674.105469 1652250642.4787
MEM 5674.105469 1652250642.5791
MEM 5674.105469 1652250642.6795
MEM 5674.105469 1652250642.7798
MEM 5674.292969 1652250642.8802
MEM 5674.292969 1652250642.9806
MEM 5674.292969 1652250643.0809
MEM 5674.292969 1652250643.1813
MEM 5674.292969 1652250643.2816
MEM 5674.292969 1652250643.3819
MEM 5674.800781 1652250643.4823
MEM 5674.800781 1652250643.5826
MEM 5674.566406 1652250643.6831
MEM 5674.554688 1652250643.7841
MEM 5674.519531 1652250643.8846
MEM 5674.511719 1652250643.9852
MEM 5674.488281 1652250644.0857
MEM 5674.488281 1652250644.1861
MEM 5674.457031 1652250644.2868
MEM 5674.457031 1652250644.3872
MEM 5674.445312 1652250644.4877
MEM 5674.109375 1652250644.5880
MEM 5674.109375 1652250644.6884
MEM 5674.109375 1652250644.7887
MEM 5674.109375 1652250644.8891
MEM 5674.109375 1652250644.9894
MEM 5674.109375 1652250645.0898
MEM 5674.085938 1652250645.1902
MEM 5674.085938 1652250645.2905
MEM 5674.085938 1652250645.3909
MEM 5674.085938 1652250645.4912
MEM 5674.085938 1652250645.5916
MEM 5674.335938 1652250645.6920
MEM 5674.335938 1652250645.7923
MEM 5674.335938 1652250645.8926
MEM 5674.335938 1652250645.9930
MEM 5674.335938 1652250646.0934
MEM 5674.953125 1652250646.1938
MEM 5674.953125 1652250646.2941
MEM 5674.953125 1652250646.3945
MEM 5674.953125 1652250646.4948
MEM 5674.953125 1652250646.5951
MEM 5674.953125 1652250646.6954
MEM 5674.953125 1652250646.7957
MEM 5675.195312 1652250646.8959
MEM 5675.195312 1652250646.9963
MEM 5674.960938 1652250647.0967
MEM 5674.949219 1652250647.1972
MEM 5674.929688 1652250647.2976
MEM 5674.917969 1652250647.3980
MEM 5674.882812 1652250647.4984
MEM 5677.195312 1652250647.5988
MEM 5677.183594 1652250647.6992
MEM 5676.855469 1652250647.7995
MEM 5676.855469 1652250647.8998
MEM 5676.855469 1652250648.0001
MEM 5676.855469 1652250648.1004
MEM 5676.855469 1652250648.2007
MEM 5676.855469 1652250648.3009
MEM 5676.832031 1652250648.4013
MEM 5676.832031 1652250648.5016
MEM 5676.832031 1652250648.6019
MEM 5676.832031 1652250648.7023
MEM 5676.832031 1652250648.8026
MEM 5676.832031 1652250648.9029
MEM 5677.082031 1652250649.0033
MEM 5677.082031 1652250649.1037
MEM 5677.082031 1652250649.2041
MEM 5677.859375 1652250649.3044
MEM 5677.859375 1652250649.4048
MEM 5677.859375 1652250649.5052
MEM 5677.859375 1652250649.6056
MEM 5677.859375 1652250649.7060
MEM 5677.859375 1652250649.8064
MEM 5677.859375 1652250649.9067
MEM 5678.113281 1652250650.0071
MEM 5678.156250 1652250650.1075
MEM 5678.511719 1652250650.2079
MEM 5678.476562 1652250650.3084
MEM 5678.519531 1652250650.4089
MEM 5678.503906 1652250650.5095
MEM 5678.484375 1652250650.6101
MEM 5678.468750 1652250650.7105
MEM 5678.460938 1652250650.8110
MEM 5678.105469 1652250650.9114
MEM 5678.105469 1652250651.0118
MEM 5678.105469 1652250651.1122
MEM 5678.105469 1652250651.2125
MEM 5678.105469 1652250651.3129
MEM 5678.105469 1652250651.4133
MEM 5678.101562 1652250651.5136
MEM 5678.085938 1652250651.6140
MEM 5678.085938 1652250651.7144
MEM 5678.085938 1652250651.8147
MEM 5678.085938 1652250651.9151
MEM 5678.085938 1652250652.0155
MEM 5678.335938 1652250652.1158
MEM 5678.335938 1652250652.2162
MEM 5678.335938 1652250652.3165
MEM 5678.335938 1652250652.4169
MEM 5678.351562 1652250652.5173
MEM 5678.351562 1652250652.6176
MEM 5678.351562 1652250652.7179
MEM 5678.351562 1652250652.8183
MEM 5678.351562 1652250652.9187
MEM 5678.351562 1652250653.0190
MEM 5678.351562 1652250653.1194
MEM 5678.378906 1652250653.2198
MEM 5678.378906 1652250653.3201
MEM 5678.359375 1652250653.4205
MEM 5678.347656 1652250653.5210
MEM 5678.328125 1652250653.6213
MEM 5678.316406 1652250653.7217
MEM 5678.300781 1652250653.8222
MEM 5678.289062 1652250653.9226
MEM 5678.496094 1652250654.0230
MEM 5678.164062 1652250654.1234
MEM 5678.164062 1652250654.2237
MEM 5678.164062 1652250654.3241
MEM 5678.164062 1652250654.4244
MEM 5678.164062 1652250654.5247
MEM 5678.257812 1652250654.6251
MEM 5678.140625 1652250654.7255
MEM 5678.140625 1652250654.8258
MEM 5678.140625 1652250654.9262
MEM 5678.140625 1652250655.0266
MEM 5678.140625 1652250655.1270
MEM 5678.140625 1652250655.2274
MEM 5678.140625 1652250655.3277
MEM 5678.390625 1652250655.4281
MEM 5678.390625 1652250655.5284
MEM 5678.390625 1652250655.6288
MEM 5678.398438 1652250655.7292
MEM 5678.398438 1652250655.8296
MEM 5678.398438 1652250655.9300
MEM 5678.398438 1652250656.0303
MEM 5678.398438 1652250656.1307
MEM 5678.398438 1652250656.2311
MEM 5678.398438 1652250656.3314
MEM 5678.644531 1652250656.4318
MEM 5678.644531 1652250656.5322
MEM 5678.421875 1652250656.6341
MEM 5678.390625 1652250656.7346
MEM 5678.375000 1652250656.8350
MEM 5678.359375 1652250656.9354
MEM 5678.347656 1652250657.0358
MEM 5678.332031 1652250657.1362
MEM 5678.296875 1652250657.2366
MEM 5679.671875 1652250657.3370
MEM 5679.671875 1652250657.4374
MEM 5679.671875 1652250657.5377
MEM 5679.671875 1652250657.6381
MEM 5679.671875 1652250657.7385
MEM 5679.671875 1652250657.8388
MEM 5679.671875 1652250657.9391
MEM 5679.671875 1652250658.0395
MEM 5679.671875 1652250658.1398
MEM 5679.671875 1652250658.2401
MEM 5679.660156 1652250658.3404
MEM 5679.660156 1652250658.4407
MEM 5679.660156 1652250658.5410
MEM 5679.660156 1652250658.6414
MEM 5679.808594 1652250658.7417
MEM 5679.808594 1652250658.8420
MEM 5679.636719 1652250658.9424
MEM 5679.636719 1652250659.0428
MEM 5679.636719 1652250659.1432
MEM 5679.636719 1652250659.2435
MEM 5679.917969 1652250659.3439
MEM 5679.917969 1652250659.4443
MEM 5679.917969 1652250659.5446
MEM 5679.917969 1652250659.6449
MEM 5680.121094 1652250659.7452
MEM 5680.121094 1652250659.8455
MEM 5680.121094 1652250659.9457
MEM 5680.121094 1652250660.0460
MEM 5680.121094 1652250660.1463
MEM 5680.121094 1652250660.2465
MEM 5680.121094 1652250660.3468
MEM 5680.375000 1652250660.4471
MEM 5680.148438 1652250660.5475
MEM 5680.144531 1652250660.6479
MEM 5680.132812 1652250660.7484
MEM 5680.082031 1652250660.8488
MEM 5680.066406 1652250660.9491
MEM 5680.050781 1652250661.0495
MEM 5680.023438 1652250661.1499
MEM 5679.703125 1652250661.2503
MEM 5679.703125 1652250661.3505
MEM 5679.703125 1652250661.4508
MEM 5679.703125 1652250661.5511
MEM 5679.703125 1652250661.6514
MEM 5679.703125 1652250661.7517
MEM 5679.679688 1652250661.8521
MEM 5679.679688 1652250661.9525
MEM 5679.679688 1652250662.0529
MEM 5679.679688 1652250662.1532
MEM 5679.679688 1652250662.2536
MEM 5679.929688 1652250662.3540
MEM 5679.929688 1652250662.4544
MEM 5679.929688 1652250662.5547
MEM 5680.191406 1652250662.6555
MEM 5680.191406 1652250662.7559
MEM 5680.191406 1652250662.8563
MEM 5680.191406 1652250662.9566
MEM 5680.191406 1652250663.0569
MEM 5680.191406 1652250663.1573
MEM 5680.191406 1652250663.2577
MEM 5680.437500 1652250663.3581
MEM 5680.437500 1652250663.4585
MEM 5680.218750 1652250663.5589
MEM 5680.199219 1652250663.6593
MEM 5680.953125 1652250663.7597
MEM 5680.933594 1652250663.8601
MEM 5680.921875 1652250663.9605
MEM 5680.886719 1652250664.0610
MEM 5680.871094 1652250664.1614
MEM 5680.535156 1652250664.2618
MEM 5680.535156 1652250664.3621
MEM 5680.535156 1652250664.4624
MEM 5680.535156 1652250664.5628
MEM 5680.535156 1652250664.6631
MEM 5680.535156 1652250664.7635
MEM 5680.511719 1652250664.8639
MEM 5680.511719 1652250664.9643
MEM 5680.511719 1652250665.0647
MEM 5680.511719 1652250665.1650
MEM 5680.699219 1652250665.2653
MEM 5680.699219 1652250665.3657
MEM 5680.699219 1652250665.4661
MEM 5680.699219 1652250665.5664
MEM 5680.699219 1652250665.6668
MEM 5680.710938 1652250665.7672
MEM 5680.710938 1652250665.8675
MEM 5680.710938 1652250665.9678
MEM 5680.710938 1652250666.0682
MEM 5680.710938 1652250666.1686
MEM 5680.710938 1652250666.2689
MEM 5680.964844 1652250666.3693
MEM 5680.964844 1652250666.4696
