CMDLINE /usr/bin/python3 scripts/tSNE-SVM-TARA.py
MEM 300.597656 1652299206.7661
MEM 300.597656 1652299206.8666
MEM 300.597656 1652299206.9670
MEM 300.597656 1652299207.0675
MEM 300.597656 1652299207.1679
MEM 300.597656 1652299207.2684
MEM 300.597656 1652299207.3688
MEM 300.597656 1652299207.4692
MEM 300.597656 1652299207.5696
MEM 300.597656 1652299207.6701
MEM 300.597656 1652299207.7705
MEM 300.597656 1652299207.8710
MEM 300.597656 1652299207.9715
MEM 300.597656 1652299208.0720
MEM 300.597656 1652299208.1724
MEM 300.597656 1652299208.2729
MEM 300.597656 1652299208.3733
MEM 300.597656 1652299208.4737
MEM 300.597656 1652299208.5742
MEM 300.597656 1652299208.6747
MEM 300.597656 1652299208.7751
MEM 300.597656 1652299208.8756
MEM 300.597656 1652299208.9761
MEM 300.597656 1652299209.0765
MEM 300.597656 1652299209.1769
MEM 300.597656 1652299209.2773
MEM 300.597656 1652299209.3778
MEM 300.597656 1652299209.4782
MEM 300.597656 1652299209.5786
MEM 300.597656 1652299209.6791
MEM 300.597656 1652299209.7796
MEM 300.597656 1652299209.8800
MEM 300.597656 1652299209.9805
MEM 300.597656 1652299210.0810
MEM 300.597656 1652299210.1814
MEM 300.597656 1652299210.2818
MEM 300.597656 1652299210.3823
MEM 300.597656 1652299210.4828
MEM 300.597656 1652299210.5834
MEM 300.597656 1652299210.6838
MEM 300.597656 1652299210.7843
MEM 300.597656 1652299210.8847
MEM 300.597656 1652299210.9852
MEM 300.597656 1652299211.0857
MEM 300.597656 1652299211.1861
MEM 300.597656 1652299211.2866
MEM 300.597656 1652299211.3871
MEM 300.597656 1652299211.4875
MEM 300.597656 1652299211.5879
MEM 300.597656 1652299211.6884
MEM 300.597656 1652299211.7888
MEM 300.597656 1652299211.8893
MEM 300.597656 1652299211.9897
MEM 300.597656 1652299212.0901
MEM 300.597656 1652299212.1906
MEM 300.597656 1652299212.2911
MEM 300.597656 1652299212.3915
MEM 300.597656 1652299212.4919
MEM 300.597656 1652299212.5924
MEM 300.597656 1652299212.6929
MEM 300.597656 1652299212.7933
MEM 300.597656 1652299212.8938
MEM 300.597656 1652299212.9942
MEM 300.597656 1652299213.0947
MEM 300.597656 1652299213.1952
MEM 300.597656 1652299213.2956
MEM 300.597656 1652299213.3960
MEM 300.597656 1652299213.4965
MEM 300.597656 1652299213.5969
MEM 300.597656 1652299213.6974
MEM 300.597656 1652299213.7978
MEM 300.597656 1652299213.8982
MEM 300.597656 1652299213.9987
MEM 300.597656 1652299214.0992
MEM 300.597656 1652299214.1996
MEM 300.597656 1652299214.3000
MEM 300.597656 1652299214.4005
MEM 300.597656 1652299214.5009
MEM 300.597656 1652299214.6013
MEM 300.597656 1652299214.7018
MEM 300.597656 1652299214.8022
MEM 300.597656 1652299214.9026
MEM 300.597656 1652299215.0031
MEM 300.597656 1652299215.1036
MEM 300.597656 1652299215.2040
MEM 300.597656 1652299215.3045
MEM 300.597656 1652299215.4049
MEM 300.597656 1652299215.5052
MEM 300.597656 1652299215.6057
MEM 300.597656 1652299215.7061
MEM 300.597656 1652299215.8066
MEM 300.597656 1652299215.9070
MEM 300.597656 1652299216.0075
MEM 300.597656 1652299216.1079
MEM 300.597656 1652299216.2084
MEM 300.597656 1652299216.3088
MEM 300.597656 1652299216.4093
MEM 300.597656 1652299216.5098
MEM 300.597656 1652299216.6102
MEM 300.597656 1652299216.7107
MEM 300.597656 1652299216.8111
MEM 300.597656 1652299216.9116
MEM 300.597656 1652299217.0121
MEM 300.597656 1652299217.1125
MEM 300.597656 1652299217.2130
MEM 300.597656 1652299217.3135
MEM 300.597656 1652299217.4139
MEM 300.597656 1652299217.5143
MEM 300.597656 1652299217.6148
MEM 300.597656 1652299217.7153
MEM 300.597656 1652299217.8158
MEM 300.597656 1652299217.9163
MEM 300.597656 1652299218.0167
MEM 300.597656 1652299218.1172
MEM 300.597656 1652299218.2176
MEM 300.597656 1652299218.3180
MEM 300.597656 1652299218.4184
MEM 300.597656 1652299218.5189
MEM 300.597656 1652299218.6193
MEM 300.597656 1652299218.7197
MEM 300.597656 1652299218.8202
MEM 300.597656 1652299218.9207
MEM 300.597656 1652299219.0211
MEM 300.597656 1652299219.1215
MEM 300.597656 1652299219.2220
MEM 300.597656 1652299219.3224
MEM 300.597656 1652299219.4229
MEM 300.597656 1652299219.5233
MEM 300.597656 1652299219.6239
MEM 300.597656 1652299219.7245
MEM 300.597656 1652299219.8250
MEM 300.597656 1652299219.9255
MEM 300.597656 1652299220.0260
MEM 300.597656 1652299220.1264
MEM 300.597656 1652299220.2269
MEM 300.597656 1652299220.3274
MEM 300.597656 1652299220.4278
MEM 300.597656 1652299220.5283
MEM 300.597656 1652299220.6288
MEM 300.597656 1652299220.7292
MEM 300.597656 1652299220.8296
MEM 300.597656 1652299220.9301
MEM 300.597656 1652299221.0306
MEM 300.597656 1652299221.1311
MEM 300.597656 1652299221.2316
MEM 300.597656 1652299221.3320
MEM 300.597656 1652299221.4326
MEM 300.597656 1652299221.5330
MEM 300.597656 1652299221.6336
MEM 300.597656 1652299221.7340
MEM 300.597656 1652299221.8344
MEM 300.597656 1652299221.9349
MEM 300.597656 1652299222.0353
MEM 300.597656 1652299222.1358
MEM 300.597656 1652299222.2362
MEM 300.597656 1652299222.3366
MEM 300.597656 1652299222.4371
MEM 300.597656 1652299222.5376
MEM 300.597656 1652299222.6381
MEM 300.597656 1652299222.7385
MEM 300.597656 1652299222.8390
MEM 300.597656 1652299222.9394
MEM 300.597656 1652299223.0399
MEM 300.597656 1652299223.1403
MEM 300.597656 1652299223.2408
MEM 300.597656 1652299223.3413
MEM 300.597656 1652299223.4418
MEM 300.597656 1652299223.5422
MEM 300.597656 1652299223.6426
MEM 300.597656 1652299223.7431
MEM 300.597656 1652299223.8435
MEM 300.597656 1652299223.9439
MEM 300.597656 1652299224.0444
MEM 300.597656 1652299224.1449
MEM 300.597656 1652299224.2453
MEM 300.597656 1652299224.3458
MEM 300.597656 1652299224.4462
MEM 300.597656 1652299224.5467
MEM 300.597656 1652299224.6471
MEM 300.597656 1652299224.7476
MEM 300.597656 1652299224.8480
MEM 300.597656 1652299224.9483
MEM 300.597656 1652299225.0488
MEM 300.597656 1652299225.1492
MEM 300.597656 1652299225.2497
MEM 300.597656 1652299225.3502
MEM 300.597656 1652299225.4507
MEM 300.597656 1652299225.5511
MEM 300.597656 1652299225.6516
MEM 300.597656 1652299225.7520
MEM 300.597656 1652299225.8525
MEM 300.597656 1652299225.9529
MEM 300.597656 1652299226.0534
MEM 300.597656 1652299226.1539
MEM 300.597656 1652299226.2543
MEM 300.597656 1652299226.3548
MEM 300.597656 1652299226.4553
MEM 300.597656 1652299226.5558
MEM 300.597656 1652299226.6563
MEM 300.597656 1652299226.7567
MEM 300.597656 1652299226.8571
MEM 300.597656 1652299226.9575
MEM 300.597656 1652299227.0580
MEM 300.597656 1652299227.1585
MEM 300.597656 1652299227.2589
MEM 300.597656 1652299227.3594
MEM 300.597656 1652299227.4598
MEM 300.597656 1652299227.5603
MEM 300.597656 1652299227.6607
MEM 300.597656 1652299227.7612
MEM 300.597656 1652299227.8617
MEM 300.597656 1652299227.9622
MEM 300.597656 1652299228.0626
MEM 300.597656 1652299228.1631
MEM 300.597656 1652299228.2636
MEM 300.597656 1652299228.3640
MEM 300.597656 1652299228.4645
MEM 300.597656 1652299228.5650
MEM 300.597656 1652299228.6654
MEM 300.597656 1652299228.7658
MEM 300.597656 1652299228.8662
MEM 300.597656 1652299228.9666
MEM 300.597656 1652299229.0671
MEM 300.597656 1652299229.1676
MEM 300.597656 1652299229.2681
MEM 300.597656 1652299229.3685
MEM 300.597656 1652299229.4690
MEM 300.597656 1652299229.5694
MEM 300.597656 1652299229.6698
MEM 300.597656 1652299229.7703
MEM 300.597656 1652299229.8707
MEM 300.597656 1652299229.9712
MEM 300.597656 1652299230.0716
MEM 300.597656 1652299230.1720
MEM 300.597656 1652299230.2725
MEM 300.597656 1652299230.3729
MEM 300.597656 1652299230.4733
MEM 300.597656 1652299230.5738
MEM 300.597656 1652299230.6743
MEM 300.597656 1652299230.7747
MEM 300.597656 1652299230.8751
MEM 300.597656 1652299230.9756
MEM 300.597656 1652299231.0760
MEM 300.597656 1652299231.1764
MEM 300.597656 1652299231.2769
MEM 300.597656 1652299231.3774
MEM 300.597656 1652299231.4778
MEM 300.597656 1652299231.5782
MEM 300.597656 1652299231.6786
MEM 300.597656 1652299231.7791
MEM 300.597656 1652299231.8796
MEM 300.597656 1652299231.9801
MEM 300.597656 1652299232.0805
MEM 300.597656 1652299232.1809
MEM 300.597656 1652299232.2814
MEM 300.597656 1652299232.3819
MEM 300.597656 1652299232.4823
MEM 300.597656 1652299232.5828
MEM 300.597656 1652299232.6832
MEM 300.597656 1652299232.7836
MEM 300.597656 1652299232.8841
MEM 300.597656 1652299232.9845
MEM 300.597656 1652299233.0850
MEM 300.597656 1652299233.1854
MEM 300.597656 1652299233.2859
MEM 300.597656 1652299233.3863
MEM 300.597656 1652299233.4867
MEM 300.597656 1652299233.5872
MEM 300.597656 1652299233.6876
MEM 300.597656 1652299233.7881
MEM 300.597656 1652299233.8886
MEM 300.597656 1652299233.9891
MEM 300.597656 1652299234.0896
MEM 300.597656 1652299234.1900
MEM 300.597656 1652299234.2904
MEM 300.597656 1652299234.3908
MEM 300.597656 1652299234.4912
MEM 300.597656 1652299234.5916
MEM 300.597656 1652299234.6920
MEM 300.597656 1652299234.7925
MEM 300.597656 1652299234.8929
MEM 300.597656 1652299234.9934
MEM 300.597656 1652299235.0938
MEM 300.597656 1652299235.1942
MEM 300.597656 1652299235.2947
MEM 300.597656 1652299235.3952
MEM 300.597656 1652299235.4956
MEM 300.597656 1652299235.5961
MEM 300.597656 1652299235.6965
MEM 300.597656 1652299235.7969
MEM 300.597656 1652299235.8973
MEM 300.597656 1652299235.9978
MEM 300.597656 1652299236.0983
MEM 300.597656 1652299236.1987
MEM 300.597656 1652299236.2992
MEM 300.597656 1652299236.3996
MEM 300.597656 1652299236.5001
MEM 300.597656 1652299236.6005
MEM 300.597656 1652299236.7010
MEM 300.597656 1652299236.8015
MEM 300.597656 1652299236.9019
MEM 300.597656 1652299237.0024
MEM 300.597656 1652299237.1028
MEM 300.597656 1652299237.2034
MEM 300.597656 1652299237.3038
MEM 300.597656 1652299237.4042
MEM 300.597656 1652299237.5047
MEM 300.597656 1652299237.6051
MEM 300.597656 1652299237.7055
MEM 300.597656 1652299237.8060
MEM 300.597656 1652299237.9064
MEM 300.597656 1652299238.0069
MEM 300.597656 1652299238.1073
MEM 300.597656 1652299238.2077
MEM 300.597656 1652299238.3082
MEM 300.597656 1652299238.4086
MEM 300.597656 1652299238.5090
MEM 300.597656 1652299238.6095
MEM 300.597656 1652299238.7100
MEM 300.597656 1652299238.8104
MEM 300.597656 1652299238.9109
MEM 300.597656 1652299239.0113
MEM 300.597656 1652299239.1118
MEM 300.597656 1652299239.2122
MEM 300.597656 1652299239.3127
MEM 300.597656 1652299239.4132
MEM 300.597656 1652299239.5136
MEM 300.597656 1652299239.6140
MEM 300.597656 1652299239.7145
MEM 300.597656 1652299239.8150
MEM 300.597656 1652299239.9154
MEM 300.597656 1652299240.0158
MEM 300.597656 1652299240.1162
MEM 300.597656 1652299240.2167
MEM 300.597656 1652299240.3171
MEM 300.597656 1652299240.4176
MEM 300.597656 1652299240.5181
MEM 300.597656 1652299240.6186
MEM 300.597656 1652299240.7191
MEM 300.597656 1652299240.8195
MEM 300.597656 1652299240.9200
MEM 300.597656 1652299241.0204
MEM 300.597656 1652299241.1209
MEM 300.597656 1652299241.2213
MEM 300.597656 1652299241.3218
MEM 300.597656 1652299241.4222
MEM 300.597656 1652299241.5227
MEM 300.597656 1652299241.6231
MEM 300.597656 1652299241.7236
MEM 300.597656 1652299241.8241
MEM 300.597656 1652299241.9245
MEM 300.597656 1652299242.0250
MEM 300.597656 1652299242.1254
MEM 300.597656 1652299242.2258
MEM 300.597656 1652299242.3263
MEM 300.597656 1652299242.4267
MEM 300.597656 1652299242.5272
MEM 300.597656 1652299242.6276
MEM 300.597656 1652299242.7281
MEM 300.597656 1652299242.8285
MEM 300.597656 1652299242.9290
MEM 300.597656 1652299243.0294
MEM 300.597656 1652299243.1299
MEM 300.597656 1652299243.2304
MEM 300.597656 1652299243.3309
MEM 300.597656 1652299243.4314
MEM 300.597656 1652299243.5318
MEM 300.597656 1652299243.6323
MEM 300.597656 1652299243.7328
MEM 300.597656 1652299243.8332
MEM 300.597656 1652299243.9336
MEM 300.597656 1652299244.0341
MEM 300.597656 1652299244.1345
MEM 300.597656 1652299244.2351
MEM 300.597656 1652299244.3356
MEM 300.597656 1652299244.4360
MEM 300.597656 1652299244.5365
MEM 300.597656 1652299244.6370
MEM 300.597656 1652299244.7374
MEM 300.597656 1652299244.8379
MEM 300.597656 1652299244.9383
MEM 300.597656 1652299245.0387
MEM 300.597656 1652299245.1392
MEM 300.597656 1652299245.2396
MEM 300.597656 1652299245.3400
MEM 300.597656 1652299245.4405
MEM 300.597656 1652299245.5409
MEM 300.597656 1652299245.6414
MEM 300.597656 1652299245.7418
MEM 300.597656 1652299245.8422
MEM 300.597656 1652299245.9427
MEM 300.597656 1652299246.0432
MEM 300.597656 1652299246.1437
MEM 300.597656 1652299246.2442
MEM 300.597656 1652299246.3446
MEM 300.597656 1652299246.4450
MEM 300.597656 1652299246.5455
MEM 300.597656 1652299246.6459
MEM 300.597656 1652299246.7463
MEM 300.597656 1652299246.8467
MEM 300.597656 1652299246.9472
MEM 300.597656 1652299247.0476
MEM 300.597656 1652299247.1481
MEM 300.597656 1652299247.2485
MEM 300.597656 1652299247.3490
MEM 300.597656 1652299247.4494
MEM 300.597656 1652299247.5499
MEM 300.597656 1652299247.6504
MEM 300.597656 1652299247.7508
MEM 300.597656 1652299247.8512
MEM 300.597656 1652299247.9517
MEM 300.597656 1652299248.0522
MEM 300.597656 1652299248.1526
MEM 300.597656 1652299248.2531
MEM 300.597656 1652299248.3535
MEM 300.597656 1652299248.4541
MEM 300.597656 1652299248.5545
MEM 300.597656 1652299248.6550
MEM 300.597656 1652299248.7555
MEM 300.597656 1652299248.8559
MEM 300.597656 1652299248.9564
MEM 300.597656 1652299249.0568
MEM 300.597656 1652299249.1573
MEM 300.597656 1652299249.2577
MEM 300.597656 1652299249.3581
MEM 300.597656 1652299249.4586
MEM 300.597656 1652299249.5590
MEM 300.597656 1652299249.6594
MEM 300.597656 1652299249.7599
MEM 300.597656 1652299249.8604
MEM 300.597656 1652299249.9608
MEM 300.597656 1652299250.0613
MEM 300.597656 1652299250.1617
MEM 300.597656 1652299250.2622
MEM 300.597656 1652299250.3626
MEM 300.597656 1652299250.4631
MEM 300.597656 1652299250.5636
MEM 300.597656 1652299250.6641
MEM 300.597656 1652299250.7645
MEM 300.597656 1652299250.8649
MEM 300.597656 1652299250.9654
MEM 300.597656 1652299251.0658
MEM 300.597656 1652299251.1662
MEM 300.597656 1652299251.2667
MEM 300.597656 1652299251.3671
MEM 300.597656 1652299251.4676
MEM 300.597656 1652299251.5681
MEM 300.597656 1652299251.6685
MEM 300.597656 1652299251.7690
MEM 300.597656 1652299251.8694
MEM 300.597656 1652299251.9699
MEM 300.597656 1652299252.0703
MEM 300.597656 1652299252.1707
MEM 300.597656 1652299252.2712
MEM 300.597656 1652299252.3717
MEM 300.597656 1652299252.4721
MEM 300.597656 1652299252.5725
MEM 300.597656 1652299252.6730
MEM 300.597656 1652299252.7734
MEM 300.597656 1652299252.8739
MEM 300.597656 1652299252.9743
MEM 300.597656 1652299253.0748
MEM 300.597656 1652299253.1752
MEM 300.597656 1652299253.2757
MEM 300.597656 1652299253.3761
MEM 300.597656 1652299253.4765
MEM 300.597656 1652299253.5769
MEM 300.597656 1652299253.6774
MEM 300.597656 1652299253.7778
MEM 300.597656 1652299253.8782
MEM 300.597656 1652299253.9787
MEM 300.597656 1652299254.0792
MEM 300.597656 1652299254.1797
MEM 300.597656 1652299254.2801
MEM 300.597656 1652299254.3806
MEM 300.597656 1652299254.4810
MEM 300.597656 1652299254.5815
MEM 300.597656 1652299254.6819
MEM 300.597656 1652299254.7824
MEM 300.597656 1652299254.8829
MEM 300.597656 1652299254.9832
MEM 300.597656 1652299255.0836
MEM 300.597656 1652299255.1841
MEM 300.597656 1652299255.2845
MEM 300.597656 1652299255.3849
MEM 300.597656 1652299255.4853
MEM 300.597656 1652299255.5858
MEM 300.597656 1652299255.6863
MEM 300.597656 1652299255.7867
MEM 300.597656 1652299255.8872
MEM 300.597656 1652299255.9877
MEM 300.597656 1652299256.0881
MEM 300.597656 1652299256.1885
MEM 300.597656 1652299256.2889
MEM 300.597656 1652299256.3894
MEM 300.597656 1652299256.4899
MEM 300.597656 1652299256.5903
MEM 300.597656 1652299256.6908
MEM 300.597656 1652299256.7912
MEM 300.597656 1652299256.8916
MEM 300.597656 1652299256.9921
MEM 300.597656 1652299257.0925
MEM 300.597656 1652299257.1929
MEM 300.597656 1652299257.2934
MEM 300.597656 1652299257.3938
MEM 300.597656 1652299257.4943
MEM 300.597656 1652299257.5947
MEM 300.597656 1652299257.6952
MEM 300.597656 1652299257.7957
MEM 300.597656 1652299257.8962
MEM 300.597656 1652299257.9966
MEM 300.597656 1652299258.0971
MEM 300.597656 1652299258.1975
MEM 300.597656 1652299258.2979
MEM 300.597656 1652299258.3984
MEM 300.597656 1652299258.4988
MEM 300.597656 1652299258.5993
MEM 300.597656 1652299258.6997
MEM 300.597656 1652299258.8002
MEM 300.597656 1652299258.9006
MEM 300.597656 1652299259.0010
MEM 300.597656 1652299259.1014
MEM 300.597656 1652299259.2019
MEM 300.597656 1652299259.3024
MEM 300.597656 1652299259.4028
MEM 300.597656 1652299259.5033
MEM 300.597656 1652299259.6037
MEM 300.597656 1652299259.7042
MEM 300.597656 1652299259.8046
MEM 300.597656 1652299259.9050
MEM 300.597656 1652299260.0055
MEM 300.597656 1652299260.1060
MEM 300.597656 1652299260.2065
MEM 300.597656 1652299260.3068
MEM 300.597656 1652299260.4073
MEM 300.597656 1652299260.5077
MEM 300.597656 1652299260.6082
MEM 300.597656 1652299260.7086
MEM 300.597656 1652299260.8091
MEM 300.597656 1652299260.9096
MEM 300.597656 1652299261.0103
MEM 300.597656 1652299261.1107
MEM 300.597656 1652299261.2112
MEM 300.597656 1652299261.3117
MEM 300.597656 1652299261.4122
MEM 300.597656 1652299261.5127
MEM 300.597656 1652299261.6131
MEM 300.597656 1652299261.7135
MEM 300.597656 1652299261.8140
MEM 300.597656 1652299261.9144
MEM 300.597656 1652299262.0149
MEM 300.597656 1652299262.1153
MEM 300.597656 1652299262.2158
MEM 300.597656 1652299262.3162
MEM 300.597656 1652299262.4167
MEM 300.597656 1652299262.5172
MEM 300.597656 1652299262.6176
MEM 300.597656 1652299262.7180
MEM 300.597656 1652299262.8184
MEM 300.597656 1652299262.9188
MEM 300.597656 1652299263.0192
MEM 300.597656 1652299263.1197
MEM 300.597656 1652299263.2201
MEM 300.597656 1652299263.3205
MEM 300.597656 1652299263.4210
MEM 300.597656 1652299263.5214
MEM 300.597656 1652299263.6218
MEM 300.597656 1652299263.7223
MEM 300.597656 1652299263.8227
MEM 300.597656 1652299263.9231
MEM 300.597656 1652299264.0236
MEM 300.597656 1652299264.1241
MEM 300.597656 1652299264.2245
MEM 300.597656 1652299264.3250
MEM 300.597656 1652299264.4253
MEM 300.597656 1652299264.5257
MEM 300.597656 1652299264.6262
MEM 300.597656 1652299264.7266
MEM 300.597656 1652299264.8271
MEM 300.597656 1652299264.9275
MEM 300.597656 1652299265.0280
MEM 300.597656 1652299265.1286
MEM 300.597656 1652299265.2291
MEM 300.597656 1652299265.3295
MEM 300.597656 1652299265.4299
MEM 300.597656 1652299265.5303
MEM 300.597656 1652299265.6307
MEM 300.597656 1652299265.7311
MEM 300.597656 1652299265.8316
MEM 300.597656 1652299265.9320
MEM 300.597656 1652299266.0325
MEM 300.597656 1652299266.1330
MEM 300.597656 1652299266.2335
MEM 300.597656 1652299266.3339
MEM 300.597656 1652299266.4344
MEM 300.597656 1652299266.5348
MEM 300.597656 1652299266.6353
MEM 300.597656 1652299266.7357
MEM 300.597656 1652299266.8361
MEM 300.597656 1652299266.9366
MEM 300.597656 1652299267.0372
MEM 300.597656 1652299267.1377
MEM 300.597656 1652299267.2382
MEM 300.597656 1652299267.3387
MEM 300.597656 1652299267.4393
MEM 300.597656 1652299267.5397
MEM 300.597656 1652299267.6402
MEM 300.597656 1652299267.7407
MEM 300.597656 1652299267.8411
MEM 300.597656 1652299267.9415
MEM 300.597656 1652299268.0419
MEM 300.597656 1652299268.1424
MEM 300.597656 1652299268.2429
MEM 300.597656 1652299268.3432
MEM 300.597656 1652299268.4435
MEM 300.597656 1652299268.5439
MEM 300.597656 1652299268.6443
MEM 300.597656 1652299268.7447
MEM 300.597656 1652299268.8451
MEM 300.597656 1652299268.9455
MEM 300.597656 1652299269.0459
MEM 300.597656 1652299269.1463
MEM 300.597656 1652299269.2467
MEM 300.597656 1652299269.3471
MEM 300.597656 1652299269.4475
MEM 300.597656 1652299269.5479
MEM 300.597656 1652299269.6483
MEM 300.597656 1652299269.7487
MEM 300.597656 1652299269.8491
MEM 300.597656 1652299269.9495
MEM 300.597656 1652299270.0499
