CMDLINE /usr/bin/python3 scripts/AE-RF-Rhizo.py
MEM 3264.996094 1652241232.2468
MEM 3264.996094 1652241232.3472
MEM 3264.996094 1652241232.4475
MEM 3264.996094 1652241232.5480
MEM 3264.996094 1652241232.6484
MEM 3264.996094 1652241232.7488
MEM 3264.996094 1652241232.8513
MEM 3264.996094 1652241232.9519
MEM 3264.996094 1652241233.0523
MEM 3264.996094 1652241233.1527
MEM 3265.507812 1652241233.2532
MEM 3265.269531 1652241233.3536
MEM 3275.484375 1652241233.4540
MEM 3276.738281 1652241233.5544
MEM 3277.980469 1652241233.6548
MEM 3277.648438 1652241233.7551
MEM 3277.648438 1652241233.8555
MEM 3277.648438 1652241233.9558
MEM 3277.648438 1652241234.0561
MEM 3277.648438 1652241234.1564
MEM 3277.628906 1652241234.2568
MEM 3277.628906 1652241234.3571
MEM 3277.628906 1652241234.4574
MEM 3277.628906 1652241234.5577
MEM 3277.628906 1652241234.6580
MEM 3277.628906 1652241234.7583
MEM 3277.628906 1652241234.8587
MEM 3277.628906 1652241234.9592
MEM 3242.328125 1652241235.0596
MEM 2662.289062 1652241235.1600
MEM 2654.570312 1652241235.2604
MEM 2654.570312 1652241235.3608
MEM 2654.570312 1652241235.4612
MEM 2656.367188 1652241235.5615
MEM 2656.367188 1652241235.6620
MEM 2656.367188 1652241235.7630
MEM 2656.367188 1652241235.8635
MEM 2656.367188 1652241235.9639
MEM 2656.367188 1652241236.0643
MEM 2656.367188 1652241236.1647
MEM 2656.367188 1652241236.2651
MEM 2656.621094 1652241236.3654
MEM 2656.390625 1652241236.4658
MEM 2656.363281 1652241236.5662
MEM 2656.312500 1652241236.6666
MEM 2656.285156 1652241236.7670
MEM 2660.906250 1652241236.8674
MEM 2660.906250 1652241236.9678
MEM 2660.906250 1652241237.0682
MEM 2660.906250 1652241237.1686
MEM 2660.906250 1652241237.2690
MEM 2661.144531 1652241237.3694
MEM 2661.144531 1652241237.4698
MEM 2661.144531 1652241237.5702
MEM 2661.144531 1652241237.6706
MEM 2661.144531 1652241237.7709
MEM 2661.144531 1652241237.8713
MEM 2661.144531 1652241237.9717
MEM 2661.144531 1652241238.0721
MEM 2661.144531 1652241238.1725
MEM 2661.144531 1652241238.2729
MEM 2661.144531 1652241238.3733
MEM 2662.945312 1652241238.4737
MEM 2662.945312 1652241238.5740
MEM 2662.945312 1652241238.6744
MEM 2662.945312 1652241238.7747
MEM 2662.945312 1652241238.8751
MEM 2662.945312 1652241238.9756
MEM 2662.945312 1652241239.0760
MEM 2662.945312 1652241239.1764
MEM 2662.945312 1652241239.2768
MEM 2663.457031 1652241239.3772
MEM 2663.203125 1652241239.4775
MEM 2663.183594 1652241239.5779
MEM 2668.777344 1652241239.6783
MEM 2668.761719 1652241239.7787
MEM 2668.429688 1652241239.8791
MEM 2668.429688 1652241239.9795
MEM 2668.429688 1652241240.0804
MEM 2668.429688 1652241240.1808
MEM 2668.429688 1652241240.2814
MEM 2668.429688 1652241240.3817
MEM 2668.410156 1652241240.4821
MEM 2668.410156 1652241240.5824
MEM 2668.410156 1652241240.6827
MEM 2668.410156 1652241240.7832
MEM 2668.410156 1652241240.8835
MEM 2668.410156 1652241240.9839
MEM 2668.410156 1652241241.0843
MEM 2668.410156 1652241241.1846
MEM 2668.410156 1652241241.2850
MEM 2668.410156 1652241241.3854
MEM 2670.726562 1652241241.4858
MEM 2677.679688 1652241241.5861
MEM 2677.679688 1652241241.6865
MEM 2677.679688 1652241241.7868
MEM 2677.679688 1652241241.8871
MEM 2677.679688 1652241241.9874
MEM 2677.679688 1652241242.0877
MEM 2677.679688 1652241242.1880
MEM 2678.191406 1652241242.2883
MEM 2679.753906 1652241242.3886
MEM 2679.722656 1652241242.4890
MEM 2679.703125 1652241242.5894
MEM 2679.644531 1652241242.6912
MEM 2679.589844 1652241242.7915
MEM 2679.589844 1652241242.8919
MEM 2679.589844 1652241242.9922
MEM 2679.589844 1652241243.0927
MEM 2679.589844 1652241243.1931
MEM 2679.589844 1652241243.2935
MEM 2679.589844 1652241243.3938
MEM 2679.589844 1652241243.4942
MEM 2679.589844 1652241243.5946
MEM 2679.589844 1652241243.6949
MEM 2679.589844 1652241243.7953
MEM 2679.589844 1652241243.8957
MEM 2679.589844 1652241243.9960
MEM 2679.585938 1652241244.0964
MEM 2679.585938 1652241244.1968
MEM 2679.585938 1652241244.2971
MEM 2679.585938 1652241244.3975
MEM 2679.585938 1652241244.4979
MEM 2679.562500 1652241244.5982
MEM 2679.562500 1652241244.6986
MEM 2679.562500 1652241244.7990
MEM 2679.562500 1652241244.8994
MEM 2679.562500 1652241244.9997
MEM 2679.562500 1652241245.1001
MEM 2679.562500 1652241245.2005
MEM 2679.562500 1652241245.3024
MEM 2679.562500 1652241245.4028
MEM 2679.562500 1652241245.5032
MEM 2687.808594 1652241245.6036
MEM 2687.808594 1652241245.7040
MEM 2687.808594 1652241245.8043
MEM 2687.808594 1652241245.9048
MEM 2687.808594 1652241246.0055
MEM 2687.808594 1652241246.1060
MEM 2687.808594 1652241246.2064
MEM 2687.808594 1652241246.3068
MEM 2688.320312 1652241246.4072
MEM 2688.320312 1652241246.5075
MEM 2688.050781 1652241246.6080
MEM 2694.949219 1652241246.7084
MEM 2694.917969 1652241246.8088
MEM 2694.609375 1652241246.9092
MEM 2694.609375 1652241247.0096
MEM 2694.609375 1652241247.1100
MEM 2694.609375 1652241247.2104
MEM 2694.609375 1652241247.3108
MEM 2694.585938 1652241247.4111
MEM 2694.585938 1652241247.5115
MEM 2694.585938 1652241247.6119
MEM 2694.585938 1652241247.7123
MEM 2694.585938 1652241247.8126
MEM 2694.585938 1652241247.9130
MEM 2694.585938 1652241248.0138
MEM 2694.585938 1652241248.1141
MEM 2694.585938 1652241248.2145
MEM 2694.585938 1652241248.3148
MEM 2694.585938 1652241248.4152
MEM 2694.585938 1652241248.5155
MEM 2694.585938 1652241248.6159
MEM 2694.585938 1652241248.7163
MEM 2694.585938 1652241248.8167
MEM 2694.585938 1652241248.9170
MEM 2694.585938 1652241249.0175
MEM 2694.585938 1652241249.1178
MEM 2695.097656 1652241249.2183
MEM 2695.097656 1652241249.3186
MEM 2699.453125 1652241249.4190
MEM 2701.230469 1652241249.5194
MEM 2705.058594 1652241249.6211
MEM 2705.042969 1652241249.7215
MEM 2708.625000 1652241249.8219
MEM 2708.406250 1652241249.9223
MEM 2708.406250 1652241250.0227
MEM 2708.406250 1652241250.1230
MEM 2708.406250 1652241250.2234
MEM 2708.406250 1652241250.3237
MEM 2708.406250 1652241250.4240
MEM 2708.406250 1652241250.5242
MEM 2708.406250 1652241250.6246
MEM 2708.406250 1652241250.7249
MEM 2708.406250 1652241250.8252
MEM 2708.402344 1652241250.9255
MEM 2708.402344 1652241251.0259
MEM 2708.402344 1652241251.1262
MEM 2708.402344 1652241251.2266
MEM 2708.402344 1652241251.3270
MEM 2708.382812 1652241251.4274
MEM 2708.382812 1652241251.5278
MEM 2708.382812 1652241251.6282
MEM 2708.382812 1652241251.7286
MEM 2708.382812 1652241251.8290
MEM 2708.382812 1652241251.9294
MEM 2708.382812 1652241252.0298
MEM 2708.382812 1652241252.1301
MEM 2708.382812 1652241252.2305
MEM 2708.382812 1652241252.3309
MEM 2708.382812 1652241252.4311
MEM 2708.382812 1652241252.5315
MEM 2708.382812 1652241252.6319
MEM 2708.382812 1652241252.7322
MEM 2708.382812 1652241252.8326
MEM 2708.382812 1652241252.9330
MEM 2708.382812 1652241253.0334
MEM 2708.382812 1652241253.1337
MEM 2708.894531 1652241253.2341
MEM 2708.894531 1652241253.3345
MEM 2709.929688 1652241253.4348
MEM 2709.894531 1652241253.5352
MEM 2717.031250 1652241253.6355
MEM 2716.769531 1652241253.7359
MEM 2716.457031 1652241253.8363
MEM 2716.457031 1652241253.9367
MEM 2716.457031 1652241254.0371
MEM 2716.457031 1652241254.1375
MEM 2716.457031 1652241254.2379
MEM 2716.433594 1652241254.3383
MEM 2716.433594 1652241254.4387
MEM 2716.433594 1652241254.5391
MEM 2716.433594 1652241254.6395
MEM 2716.433594 1652241254.7399
MEM 2716.433594 1652241254.8403
MEM 2716.433594 1652241254.9407
MEM 2716.433594 1652241255.0412
MEM 2716.433594 1652241255.1416
MEM 2716.433594 1652241255.2420
MEM 2716.433594 1652241255.3423
MEM 2716.433594 1652241255.4428
MEM 2716.433594 1652241255.5432
MEM 2716.433594 1652241255.6436
MEM 2716.433594 1652241255.7440
MEM 2716.433594 1652241255.8445
MEM 2716.433594 1652241255.9449
MEM 2716.433594 1652241256.0453
MEM 2716.433594 1652241256.1457
MEM 2716.945312 1652241256.2462
MEM 2716.707031 1652241256.3466
MEM 2716.675781 1652241256.4471
MEM 2716.644531 1652241256.5475
MEM 2716.871094 1652241256.6479
MEM 2716.839844 1652241256.7483
MEM 2716.527344 1652241256.8487
MEM 2716.527344 1652241256.9491
MEM 2716.527344 1652241257.0495
MEM 2716.527344 1652241257.1499
MEM 2716.527344 1652241257.2503
MEM 2716.507812 1652241257.3507
MEM 2716.507812 1652241257.4511
MEM 2716.507812 1652241257.5515
MEM 2716.507812 1652241257.6519
MEM 2716.507812 1652241257.7523
MEM 2716.507812 1652241257.8527
MEM 2716.507812 1652241257.9529
MEM 2716.507812 1652241258.0532
MEM 2716.507812 1652241258.1535
MEM 2716.507812 1652241258.2537
MEM 2716.757812 1652241258.3541
MEM 2716.757812 1652241258.4544
MEM 2716.757812 1652241258.5547
MEM 2716.757812 1652241258.6550
MEM 2716.757812 1652241258.7553
MEM 2716.757812 1652241258.8557
MEM 2716.757812 1652241258.9561
MEM 2717.269531 1652241259.0564
MEM 2717.269531 1652241259.1569
MEM 2717.015625 1652241259.2574
MEM 2717.046875 1652241259.3578
MEM 2716.937500 1652241259.4582
MEM 2716.906250 1652241259.5586
MEM 2716.722656 1652241259.6590
MEM 2716.722656 1652241259.7594
MEM 2716.722656 1652241259.8598
MEM 2716.722656 1652241259.9603
MEM 2716.722656 1652241260.0607
MEM 2716.703125 1652241260.1610
MEM 2716.703125 1652241260.2614
MEM 2716.703125 1652241260.3618
MEM 2716.703125 1652241260.4622
MEM 2716.703125 1652241260.5626
MEM 2716.703125 1652241260.6631
MEM 2716.703125 1652241260.7635
MEM 2716.703125 1652241260.8639
MEM 2716.703125 1652241260.9644
MEM 2716.703125 1652241261.0648
MEM 2716.703125 1652241261.1652
MEM 2721.339844 1652241261.2656
MEM 2721.339844 1652241261.3660
MEM 2721.339844 1652241261.4664
MEM 2721.339844 1652241261.5668
MEM 2721.339844 1652241261.6672
MEM 2721.339844 1652241261.7675
MEM 2721.339844 1652241261.8679
MEM 2721.339844 1652241261.9683
MEM 2721.339844 1652241262.0687
MEM 2721.851562 1652241262.1691
MEM 2721.851562 1652241262.2695
MEM 2721.597656 1652241262.3699
MEM 2721.582031 1652241262.4703
MEM 2721.535156 1652241262.5707
MEM 2721.503906 1652241262.6712
MEM 2721.339844 1652241262.7716
MEM 2721.339844 1652241262.8720
MEM 2721.339844 1652241262.9724
MEM 2721.339844 1652241263.0728
MEM 2721.339844 1652241263.1731
MEM 2721.320312 1652241263.2735
MEM 2721.320312 1652241263.3739
MEM 2721.320312 1652241263.4744
MEM 2721.320312 1652241263.5748
MEM 2721.320312 1652241263.6752
MEM 2721.320312 1652241263.7756
MEM 2721.320312 1652241263.8760
MEM 2721.320312 1652241263.9764
MEM 2722.425781 1652241264.0767
MEM 2723.074219 1652241264.1771
MEM 2723.074219 1652241264.2775
MEM 2723.074219 1652241264.3779
MEM 2723.074219 1652241264.4783
MEM 2723.074219 1652241264.5788
MEM 2723.074219 1652241264.6792
MEM 2723.074219 1652241264.7796
MEM 2723.074219 1652241264.8800
MEM 2723.074219 1652241264.9804
MEM 2723.074219 1652241265.0808
MEM 2723.074219 1652241265.1812
MEM 2723.074219 1652241265.2816
MEM 2723.074219 1652241265.3819
MEM 2723.328125 1652241265.4823
MEM 2723.097656 1652241265.5826
MEM 2723.066406 1652241265.6830
MEM 2723.035156 1652241265.7834
MEM 2723.003906 1652241265.8838
MEM 2722.972656 1652241265.9842
MEM 2722.636719 1652241266.0845
MEM 2722.636719 1652241266.1849
MEM 2722.636719 1652241266.2853
MEM 2722.636719 1652241266.3859
MEM 2722.691406 1652241266.4863
MEM 2722.621094 1652241266.5866
MEM 2722.621094 1652241266.6870
MEM 2722.621094 1652241266.7874
MEM 2722.621094 1652241266.8877
MEM 2722.621094 1652241266.9881
MEM 2722.621094 1652241267.0885
MEM 2722.621094 1652241267.1889
MEM 2722.621094 1652241267.2893
MEM 2722.621094 1652241267.3897
MEM 2722.621094 1652241267.4901
MEM 2722.621094 1652241267.5904
MEM 2722.621094 1652241267.6908
MEM 2722.621094 1652241267.7912
MEM 2722.621094 1652241267.8916
MEM 2722.621094 1652241267.9921
MEM 2722.621094 1652241268.0925
MEM 2722.621094 1652241268.1929
MEM 2722.621094 1652241268.2933
MEM 2722.621094 1652241268.3938
MEM 2723.132812 1652241268.4942
MEM 2722.902344 1652241268.5946
MEM 2724.148438 1652241268.6950
MEM 2724.121094 1652241268.7954
MEM 2724.085938 1652241268.8958
MEM 2724.058594 1652241268.9962
MEM 2723.734375 1652241269.0966
MEM 2723.734375 1652241269.1970
MEM 2723.734375 1652241269.2974
MEM 2723.734375 1652241269.3979
MEM 2723.734375 1652241269.4982
MEM 2723.714844 1652241269.5986
MEM 2723.714844 1652241269.6990
MEM 2723.714844 1652241269.7994
MEM 2723.714844 1652241269.8998
MEM 2723.714844 1652241270.0002
MEM 2723.714844 1652241270.1006
MEM 2723.714844 1652241270.2010
MEM 2723.714844 1652241270.3014
MEM 2723.714844 1652241270.4019
MEM 2723.714844 1652241270.5023
MEM 2723.714844 1652241270.6027
MEM 2726.800781 1652241270.7031
MEM 2726.800781 1652241270.8035
MEM 2726.800781 1652241270.9038
MEM 2726.800781 1652241271.0042
MEM 2726.800781 1652241271.1046
MEM 2726.800781 1652241271.2050
MEM 2726.800781 1652241271.3054
MEM 2726.800781 1652241271.4058
MEM 2727.312500 1652241271.5061
MEM 2727.312500 1652241271.6065
MEM 2727.074219 1652241271.7070
MEM 2732.710938 1652241271.8074
MEM 2732.679688 1652241271.9079
MEM 2732.648438 1652241272.0083
MEM 2732.617188 1652241272.1088
MEM 2732.460938 1652241272.2092
MEM 2732.460938 1652241272.3096
MEM 2732.460938 1652241272.4099
MEM 2732.460938 1652241272.5103
MEM 2732.445312 1652241272.6107
MEM 2732.445312 1652241272.7111
MEM 2732.445312 1652241272.8115
MEM 2732.445312 1652241272.9119
MEM 2732.445312 1652241273.0122
MEM 2732.445312 1652241273.1126
MEM 2732.445312 1652241273.2129
MEM 2732.445312 1652241273.3132
MEM 2732.445312 1652241273.4135
MEM 2732.445312 1652241273.5138
MEM 2732.445312 1652241273.6140
MEM 2737.593750 1652241273.7144
MEM 2737.593750 1652241273.8147
MEM 2737.593750 1652241273.9150
MEM 2737.593750 1652241274.0153
MEM 2737.593750 1652241274.1156
MEM 2737.593750 1652241274.2159
MEM 2737.593750 1652241274.3163
MEM 2737.593750 1652241274.4167
MEM 2738.105469 1652241274.5172
MEM 2737.867188 1652241274.6176
MEM 2737.835938 1652241274.7180
MEM 2742.699219 1652241274.8184
MEM 2742.667969 1652241274.9188
MEM 2742.640625 1652241275.0192
MEM 2742.445312 1652241275.1196
MEM 2742.445312 1652241275.2200
MEM 2742.445312 1652241275.3204
MEM 2742.445312 1652241275.4208
MEM 2742.445312 1652241275.5211
MEM 2742.421875 1652241275.6216
MEM 2742.421875 1652241275.7219
MEM 2742.421875 1652241275.8223
MEM 2742.421875 1652241275.9228
MEM 2742.421875 1652241276.0232
MEM 2742.421875 1652241276.1236
MEM 2742.421875 1652241276.2240
MEM 2742.421875 1652241276.3245
MEM 2742.421875 1652241276.4249
MEM 2742.421875 1652241276.5253
MEM 2742.421875 1652241276.6257
MEM 2742.421875 1652241276.7262
MEM 2742.421875 1652241276.8266
MEM 2742.421875 1652241276.9269
MEM 2742.421875 1652241277.0273
MEM 2742.421875 1652241277.1277
MEM 2742.421875 1652241277.2281
MEM 2742.421875 1652241277.3285
MEM 2742.421875 1652241277.4289
MEM 2742.421875 1652241277.5293
MEM 2742.421875 1652241277.6297
MEM 2742.933594 1652241277.7301
MEM 2742.695312 1652241277.8305
MEM 2742.664062 1652241277.9310
MEM 2742.652344 1652241278.0315
MEM 2742.617188 1652241278.1320
MEM 2742.570312 1652241278.2324
MEM 2742.253906 1652241278.3328
MEM 2742.253906 1652241278.4332
MEM 2742.253906 1652241278.5337
MEM 2742.253906 1652241278.6340
MEM 2742.257812 1652241278.7344
MEM 2742.238281 1652241278.8349
MEM 2742.238281 1652241278.9353
MEM 2742.238281 1652241279.0357
MEM 2742.238281 1652241279.1362
MEM 2742.238281 1652241279.2365
MEM 2742.238281 1652241279.3369
MEM 2742.238281 1652241279.4373
MEM 2742.238281 1652241279.5377
MEM 2742.238281 1652241279.6381
MEM 2742.238281 1652241279.7386
MEM 2742.238281 1652241279.8390
MEM 2742.238281 1652241279.9394
MEM 2742.238281 1652241280.0398
MEM 2742.238281 1652241280.1403
MEM 2742.238281 1652241280.2408
MEM 2742.238281 1652241280.3412
MEM 2742.238281 1652241280.4416
MEM 2742.750000 1652241280.5420
MEM 2742.496094 1652241280.6424
MEM 2742.468750 1652241280.7428
MEM 2742.437500 1652241280.8432
MEM 2742.402344 1652241280.9436
MEM 2742.070312 1652241281.0440
MEM 2742.070312 1652241281.1442
MEM 2742.070312 1652241281.2445
MEM 2742.070312 1652241281.3466
MEM 2742.070312 1652241281.4469
MEM 2742.046875 1652241281.5473
MEM 2742.046875 1652241281.6475
MEM 2742.046875 1652241281.7478
MEM 2742.046875 1652241281.8482
MEM 2742.046875 1652241281.9485
MEM 2742.046875 1652241282.0488
MEM 2742.046875 1652241282.1492
MEM 2742.046875 1652241282.2496
MEM 2742.046875 1652241282.3500
MEM 2742.046875 1652241282.4504
MEM 2742.046875 1652241282.5508
MEM 2742.046875 1652241282.6512
MEM 2742.046875 1652241282.7515
MEM 2742.046875 1652241282.8520
MEM 2742.046875 1652241282.9523
MEM 2742.046875 1652241283.0527
MEM 2742.046875 1652241283.1531
MEM 2742.558594 1652241283.2535
MEM 2742.558594 1652241283.3539
MEM 2744.886719 1652241283.4543
MEM 2744.851562 1652241283.5547
MEM 2744.808594 1652241283.6552
MEM 2747.855469 1652241283.7555
MEM 2747.531250 1652241283.8560
MEM 2747.531250 1652241283.9564
MEM 2747.531250 1652241284.0568
MEM 2747.531250 1652241284.1573
MEM 2747.515625 1652241284.2576
MEM 2747.515625 1652241284.3580
MEM 2747.515625 1652241284.4584
MEM 2747.515625 1652241284.5588
MEM 2747.515625 1652241284.6592
MEM 2747.515625 1652241284.7596
MEM 2747.515625 1652241284.8600
MEM 2747.515625 1652241284.9604
MEM 2747.515625 1652241285.0608
MEM 2747.769531 1652241285.1612
MEM 2747.769531 1652241285.2619
MEM 2747.769531 1652241285.3623
MEM 2747.769531 1652241285.4626
MEM 2747.769531 1652241285.5631
MEM 2747.769531 1652241285.6635
MEM 2747.769531 1652241285.7638
MEM 2747.769531 1652241285.8642
MEM 2747.769531 1652241285.9646
MEM 2748.281250 1652241286.0650
MEM 2748.281250 1652241286.1655
MEM 2748.027344 1652241286.2659
MEM 2747.996094 1652241286.3666
MEM 2747.964844 1652241286.4669
MEM 2747.933594 1652241286.5673
MEM 2747.714844 1652241286.6677
MEM 2747.714844 1652241286.7681
MEM 2747.714844 1652241286.8685
MEM 2747.714844 1652241286.9688
MEM 2747.718750 1652241287.0692
MEM 2747.691406 1652241287.1696
MEM 2747.691406 1652241287.2700
MEM 2747.691406 1652241287.3704
MEM 2747.691406 1652241287.4708
MEM 2747.691406 1652241287.5712
MEM 2747.691406 1652241287.6716
MEM 2747.691406 1652241287.7721
MEM 2747.691406 1652241287.8725
MEM 2747.691406 1652241287.9729
MEM 2747.691406 1652241288.0733
MEM 2752.058594 1652241288.1738
MEM 2752.058594 1652241288.2741
MEM 2752.058594 1652241288.3746
MEM 2752.058594 1652241288.4750
MEM 2752.058594 1652241288.5754
MEM 2752.058594 1652241288.6758
MEM 2752.058594 1652241288.7762
MEM 2752.058594 1652241288.8765
MEM 2752.570312 1652241288.9769
MEM 2752.316406 1652241289.0773
MEM 2752.285156 1652241289.1778
MEM 2752.269531 1652241289.2781
MEM 2752.242188 1652241289.3786
MEM 2752.226562 1652241289.4790
MEM 2752.167969 1652241289.5794
MEM 2752.167969 1652241289.6797
MEM 2752.167969 1652241289.7800
MEM 2752.167969 1652241289.8803
MEM 2752.167969 1652241289.9808
MEM 2752.167969 1652241290.0812
MEM 2753.593750 1652241290.1817
MEM 2753.757812 1652241290.2821
MEM 2753.468750 1652241290.3825
MEM 2753.468750 1652241290.4829
MEM 2753.468750 1652241290.5832
MEM 2753.468750 1652241290.6836
MEM 2753.468750 1652241290.7840
MEM 2753.468750 1652241290.8844
MEM 2753.468750 1652241290.9848
MEM 2753.468750 1652241291.0852
MEM 2753.468750 1652241291.1856
MEM 2757.070312 1652241291.2860
MEM 2757.070312 1652241291.3864
MEM 2757.070312 1652241291.4868
MEM 2757.070312 1652241291.5872
MEM 2757.070312 1652241291.6875
MEM 2757.070312 1652241291.7879
MEM 2757.070312 1652241291.8883
MEM 2757.070312 1652241291.9887
MEM 2757.582031 1652241292.0892
MEM 2757.343750 1652241292.1896
MEM 2757.312500 1652241292.2904
MEM 2757.281250 1652241292.3909
MEM 2757.250000 1652241292.4913
MEM 2757.128906 1652241292.5917
MEM 2757.128906 1652241292.6921
MEM 2757.128906 1652241292.7925
MEM 2757.128906 1652241292.8929
MEM 2757.128906 1652241292.9933
MEM 2757.109375 1652241293.0938
MEM 2757.109375 1652241293.1941
MEM 2757.109375 1652241293.2946
MEM 2757.109375 1652241293.3950
MEM 2757.109375 1652241293.4955
MEM 2757.109375 1652241293.5959
MEM 2757.109375 1652241293.6963
MEM 2757.109375 1652241293.7968
MEM 2757.109375 1652241293.8971
MEM 2757.109375 1652241293.9975
MEM 2757.109375 1652241294.0979
MEM 2757.109375 1652241294.1983
MEM 2757.109375 1652241294.2987
MEM 2757.109375 1652241294.3990
MEM 2757.109375 1652241294.4994
MEM 2757.109375 1652241294.5998
MEM 2757.109375 1652241294.7002
MEM 2757.109375 1652241294.8005
MEM 2757.109375 1652241294.9009
MEM 2757.621094 1652241295.0014
MEM 2757.382812 1652241295.1018
MEM 2757.351562 1652241295.2022
MEM 2757.320312 1652241295.3027
MEM 2757.289062 1652241295.4031
MEM 2757.257812 1652241295.5036
MEM 2756.941406 1652241295.6039
