CMDLINE /usr/bin/python3 scripts/AE-SVM-TARA.py
MEM 5025.382812 1652295006.5383
MEM 5025.382812 1652295006.6387
MEM 5025.894531 1652295006.7391
MEM 5025.664062 1652295006.8394
MEM 5025.632812 1652295006.9399
MEM 5025.601562 1652295007.0403
MEM 5027.007812 1652295007.1407
MEM 5027.343750 1652295007.2411
MEM 5027.015625 1652295007.3417
MEM 5027.015625 1652295007.4421
MEM 5027.015625 1652295007.5425
MEM 5027.015625 1652295007.6429
MEM 5027.015625 1652295007.7434
MEM 5027.015625 1652295007.8438
MEM 5026.996094 1652295007.9442
MEM 5026.996094 1652295008.0446
MEM 5026.996094 1652295008.1450
MEM 5026.996094 1652295008.2455
MEM 5026.996094 1652295008.3459
MEM 5026.996094 1652295008.4464
MEM 5026.996094 1652295008.5468
MEM 5026.996094 1652295008.6473
MEM 5027.000000 1652295008.7478
MEM 5027.000000 1652295008.8482
MEM 5027.000000 1652295008.9486
MEM 5027.000000 1652295009.0490
MEM 5027.000000 1652295009.1494
MEM 5027.000000 1652295009.2498
MEM 5027.000000 1652295009.3503
MEM 5027.511719 1652295009.4507
MEM 5027.277344 1652295009.5511
MEM 5027.250000 1652295009.6515
MEM 5027.203125 1652295009.7518
MEM 5027.171875 1652295009.8523
MEM 5026.828125 1652295009.9527
MEM 5026.828125 1652295010.0532
MEM 5026.828125 1652295010.1537
MEM 5026.828125 1652295010.2542
MEM 5026.808594 1652295010.3546
MEM 5026.808594 1652295010.4550
MEM 5026.808594 1652295010.5554
MEM 5026.808594 1652295010.6557
MEM 5026.808594 1652295010.7561
MEM 5026.808594 1652295010.8565
MEM 5026.808594 1652295010.9569
MEM 5026.808594 1652295011.0579
MEM 5026.812500 1652295011.1584
MEM 5026.812500 1652295011.2590
MEM 5026.812500 1652295011.3594
MEM 5026.812500 1652295011.4598
MEM 5027.324219 1652295011.5603
MEM 5027.609375 1652295011.6609
MEM 5030.171875 1652295011.7613
MEM 5030.125000 1652295011.8617
MEM 5030.250000 1652295011.9620
MEM 5031.359375 1652295012.0624
MEM 5031.359375 1652295012.1629
MEM 5031.359375 1652295012.2633
MEM 5031.359375 1652295012.3637
MEM 5031.359375 1652295012.4642
MEM 5031.359375 1652295012.5647
MEM 5031.339844 1652295012.6651
MEM 5031.339844 1652295012.7656
MEM 5031.339844 1652295012.8660
MEM 5031.339844 1652295012.9664
MEM 5031.339844 1652295013.0669
MEM 5031.339844 1652295013.1674
MEM 5031.339844 1652295013.2678
MEM 5031.339844 1652295013.3682
MEM 5031.339844 1652295013.4687
MEM 5031.339844 1652295013.5692
MEM 5031.339844 1652295013.6696
MEM 5031.339844 1652295013.7700
MEM 5031.339844 1652295013.8705
MEM 5031.339844 1652295013.9709
MEM 5031.339844 1652295014.0713
MEM 5031.851562 1652295014.1718
MEM 5031.617188 1652295014.2724
MEM 5031.585938 1652295014.3727
MEM 5031.554688 1652295014.4732
MEM 5031.523438 1652295014.5736
MEM 5031.171875 1652295014.6739
MEM 5031.171875 1652295014.7744
MEM 5031.171875 1652295014.8750
MEM 5031.171875 1652295014.9754
MEM 5031.171875 1652295015.0760
MEM 5031.152344 1652295015.1764
MEM 5031.152344 1652295015.2768
MEM 5031.152344 1652295015.3773
MEM 5031.402344 1652295015.4777
MEM 5031.402344 1652295015.5781
MEM 5031.402344 1652295015.6786
MEM 5033.335938 1652295015.7790
MEM 5033.335938 1652295015.8796
MEM 5033.335938 1652295015.9801
MEM 5033.335938 1652295016.0806
MEM 5033.335938 1652295016.1811
MEM 5033.425781 1652295016.2816
MEM 5033.351562 1652295016.3820
MEM 5033.320312 1652295016.4825
MEM 5034.355469 1652295016.5829
MEM 5036.031250 1652295016.6836
MEM 5036.000000 1652295016.7841
MEM 5035.671875 1652295016.8845
MEM 5035.671875 1652295016.9849
MEM 5035.671875 1652295017.0853
MEM 5035.671875 1652295017.1858
MEM 5035.652344 1652295017.2863
MEM 5035.652344 1652295017.3867
MEM 5035.652344 1652295017.4871
MEM 5035.652344 1652295017.5875
MEM 5035.652344 1652295017.6879
MEM 5035.652344 1652295017.7884
MEM 5035.652344 1652295017.8889
MEM 5035.652344 1652295017.9893
MEM 5035.652344 1652295018.0898
MEM 5035.652344 1652295018.1902
MEM 5035.652344 1652295018.2907
MEM 5035.652344 1652295018.3911
MEM 5035.652344 1652295018.4915
MEM 5036.164062 1652295018.5919
MEM 5035.929688 1652295018.6923
MEM 5035.898438 1652295018.7927
MEM 5035.867188 1652295018.8931
MEM 5035.835938 1652295018.9935
MEM 5035.984375 1652295019.0939
MEM 5035.648438 1652295019.1943
MEM 5035.648438 1652295019.2948
MEM 5035.648438 1652295019.3953
MEM 5035.648438 1652295019.4957
MEM 5035.628906 1652295019.5962
MEM 5035.628906 1652295019.6967
MEM 5035.628906 1652295019.7972
MEM 5035.628906 1652295019.8976
MEM 5035.878906 1652295019.9980
MEM 5035.878906 1652295020.0985
MEM 5035.878906 1652295020.1989
MEM 5035.878906 1652295020.2994
MEM 5035.878906 1652295020.3997
MEM 5035.878906 1652295020.5001
MEM 5035.878906 1652295020.6005
MEM 5035.878906 1652295020.7009
MEM 5035.878906 1652295020.8014
MEM 5035.878906 1652295020.9018
MEM 5035.878906 1652295021.0022
MEM 5036.046875 1652295021.1026
MEM 5035.906250 1652295021.2031
MEM 5035.878906 1652295021.3035
MEM 5035.847656 1652295021.4039
MEM 5035.816406 1652295021.5044
MEM 5036.585938 1652295021.6048
MEM 5036.261719 1652295021.7053
MEM 5036.261719 1652295021.8058
MEM 5036.261719 1652295021.9063
MEM 5036.261719 1652295022.0069
MEM 5036.261719 1652295022.1073
MEM 5036.261719 1652295022.2078
MEM 5036.242188 1652295022.3083
MEM 5036.242188 1652295022.4088
MEM 5036.242188 1652295022.5092
MEM 5036.242188 1652295022.6097
MEM 5036.242188 1652295022.7102
MEM 5037.207031 1652295022.8107
MEM 5037.207031 1652295022.9112
MEM 5037.207031 1652295023.0116
MEM 5037.207031 1652295023.1120
MEM 5037.207031 1652295023.2124
MEM 5037.523438 1652295023.3128
MEM 5037.523438 1652295023.4132
MEM 5037.523438 1652295023.5136
MEM 5037.523438 1652295023.6141
MEM 5037.523438 1652295023.7145
MEM 5037.523438 1652295023.8149
MEM 5037.523438 1652295023.9153
MEM 5037.703125 1652295024.0156
MEM 5037.703125 1652295024.1161
MEM 5037.550781 1652295024.2164
MEM 5038.488281 1652295024.3168
MEM 5038.457031 1652295024.4171
MEM 5038.425781 1652295024.5176
MEM 5038.394531 1652295024.6179
MEM 5038.074219 1652295024.7183
MEM 5038.074219 1652295024.8188
MEM 5038.074219 1652295024.9193
MEM 5038.074219 1652295025.0198
MEM 5038.054688 1652295025.1203
MEM 5038.054688 1652295025.2208
MEM 5038.054688 1652295025.3213
MEM 5038.054688 1652295025.4218
MEM 5038.054688 1652295025.5223
MEM 5038.304688 1652295025.6228
MEM 5038.304688 1652295025.7233
MEM 5038.304688 1652295025.8238
MEM 5038.304688 1652295025.9243
MEM 5038.304688 1652295026.0247
MEM 5038.304688 1652295026.1252
MEM 5038.304688 1652295026.2256
MEM 5038.304688 1652295026.3260
MEM 5038.304688 1652295026.4264
MEM 5038.468750 1652295026.5268
MEM 5038.332031 1652295026.6273
MEM 5038.304688 1652295026.7277
MEM 5038.273438 1652295026.8280
MEM 5038.242188 1652295026.9283
MEM 5038.210938 1652295027.0287
MEM 5037.886719 1652295027.1292
MEM 5037.886719 1652295027.2297
MEM 5037.886719 1652295027.3302
MEM 5037.886719 1652295027.4306
MEM 5037.886719 1652295027.5311
MEM 5039.167969 1652295027.6315
MEM 5039.660156 1652295027.7319
MEM 5039.375000 1652295027.8323
MEM 5039.375000 1652295027.9328
MEM 5039.375000 1652295028.0333
MEM 5039.375000 1652295028.1336
MEM 5039.375000 1652295028.2340
MEM 5039.375000 1652295028.3344
MEM 5039.375000 1652295028.4348
MEM 5039.375000 1652295028.5352
MEM 5039.375000 1652295028.6357
MEM 5039.375000 1652295028.7361
MEM 5039.375000 1652295028.8366
MEM 5039.375000 1652295028.9372
MEM 5039.886719 1652295029.0377
MEM 5039.652344 1652295029.1380
MEM 5039.621094 1652295029.2384
MEM 5039.589844 1652295029.3388
MEM 5039.558594 1652295029.4392
MEM 5039.527344 1652295029.5396
MEM 5039.203125 1652295029.6401
MEM 5039.203125 1652295029.7404
MEM 5039.203125 1652295029.8409
MEM 5039.203125 1652295029.9413
MEM 5039.183594 1652295030.0416
MEM 5039.183594 1652295030.1421
MEM 5039.183594 1652295030.2425
MEM 5039.183594 1652295030.3429
MEM 5039.183594 1652295030.4433
MEM 5039.183594 1652295030.5436
MEM 5039.183594 1652295030.6440
MEM 5039.187500 1652295030.7444
MEM 5039.187500 1652295030.8448
MEM 5039.187500 1652295030.9452
MEM 5039.187500 1652295031.0456
MEM 5039.699219 1652295031.1460
MEM 5039.468750 1652295031.2464
MEM 5042.980469 1652295031.3468
MEM 5042.949219 1652295031.4472
MEM 5042.917969 1652295031.5480
MEM 5042.886719 1652295031.6486
MEM 5042.570312 1652295031.7490
MEM 5042.570312 1652295031.8495
MEM 5042.570312 1652295031.9500
MEM 5042.570312 1652295032.0505
MEM 5042.570312 1652295032.1510
MEM 5042.570312 1652295032.2515
MEM 5042.550781 1652295032.3520
MEM 5042.550781 1652295032.4525
MEM 5042.550781 1652295032.5529
MEM 5042.550781 1652295032.6534
MEM 5042.550781 1652295032.7539
MEM 5042.550781 1652295032.8544
MEM 5042.550781 1652295032.9549
MEM 5042.550781 1652295033.0553
MEM 5042.550781 1652295033.1557
MEM 5042.550781 1652295033.2560
MEM 5042.550781 1652295033.3564
MEM 5043.062500 1652295033.4569
MEM 5043.062500 1652295033.5575
MEM 5042.812500 1652295033.6579
MEM 5042.781250 1652295033.7582
MEM 5042.750000 1652295033.8587
MEM 5042.718750 1652295033.9591
MEM 5042.382812 1652295034.0595
MEM 5042.382812 1652295034.1600
MEM 5042.382812 1652295034.2605
MEM 5042.382812 1652295034.3610
MEM 5042.382812 1652295034.4614
MEM 5042.363281 1652295034.5619
MEM 5042.363281 1652295034.6622
MEM 5042.363281 1652295034.7626
MEM 5042.363281 1652295034.8631
MEM 5042.363281 1652295034.9635
MEM 5042.363281 1652295035.0638
MEM 5042.363281 1652295035.1642
MEM 5042.363281 1652295035.2646
MEM 5042.363281 1652295035.3650
MEM 5042.363281 1652295035.4654
MEM 5042.363281 1652295035.5658
MEM 5042.363281 1652295035.6662
MEM 5042.363281 1652295035.7666
MEM 5042.363281 1652295035.8670
MEM 5042.363281 1652295035.9674
MEM 5042.875000 1652295036.0678
MEM 5044.816406 1652295036.1682
MEM 5044.785156 1652295036.2687
MEM 5044.769531 1652295036.3693
MEM 5044.738281 1652295036.4697
MEM 5044.707031 1652295036.5701
MEM 5044.421875 1652295036.6706
MEM 5044.421875 1652295036.7711
MEM 5044.421875 1652295036.8715
MEM 5044.421875 1652295036.9720
MEM 5044.402344 1652295037.0725
MEM 5044.402344 1652295037.1730
MEM 5044.402344 1652295037.2735
MEM 5044.402344 1652295037.3740
MEM 5044.402344 1652295037.4745
MEM 5044.402344 1652295037.5751
MEM 5044.402344 1652295037.6755
MEM 5044.402344 1652295037.7759
MEM 5044.402344 1652295037.8764
MEM 5044.402344 1652295037.9769
MEM 5044.406250 1652295038.0774
MEM 5044.406250 1652295038.1779
MEM 5044.406250 1652295038.2784
MEM 5044.406250 1652295038.3789
MEM 5044.406250 1652295038.4793
MEM 5044.406250 1652295038.5798
MEM 5044.406250 1652295038.6803
MEM 5044.917969 1652295038.7808
MEM 5044.917969 1652295038.8813
MEM 5044.683594 1652295038.9817
MEM 5044.652344 1652295039.0822
MEM 5044.621094 1652295039.1826
MEM 5044.589844 1652295039.2831
MEM 5044.558594 1652295039.3834
MEM 5044.234375 1652295039.4838
MEM 5044.234375 1652295039.5841
MEM 5044.234375 1652295039.6845
MEM 5044.234375 1652295039.7849
MEM 5044.234375 1652295039.8852
MEM 5044.214844 1652295039.9856
MEM 5044.214844 1652295040.0860
MEM 5044.214844 1652295040.1863
MEM 5044.214844 1652295040.2867
MEM 5044.214844 1652295040.3871
MEM 5044.621094 1652295040.4874
MEM 5044.621094 1652295040.5878
MEM 5044.621094 1652295040.6881
MEM 5044.621094 1652295040.7885
MEM 5044.621094 1652295040.8888
MEM 5044.621094 1652295040.9892
MEM 5044.621094 1652295041.0895
MEM 5044.621094 1652295041.1899
MEM 5045.128906 1652295041.2904
MEM 5044.898438 1652295041.3908
MEM 5044.867188 1652295041.4912
MEM 5044.835938 1652295041.5922
MEM 5044.804688 1652295041.6925
MEM 5044.773438 1652295041.7929
MEM 5044.453125 1652295041.8933
MEM 5044.453125 1652295041.9938
MEM 5044.453125 1652295042.0943
MEM 5044.453125 1652295042.1947
MEM 5044.433594 1652295042.2952
MEM 5044.433594 1652295042.3956
MEM 5044.433594 1652295042.4960
MEM 5044.433594 1652295042.5965
MEM 5044.433594 1652295042.6969
MEM 5044.433594 1652295042.7974
MEM 5044.433594 1652295042.8978
MEM 5044.433594 1652295042.9983
MEM 5044.433594 1652295043.0987
MEM 5044.433594 1652295043.1993
MEM 5044.433594 1652295043.2997
MEM 5044.433594 1652295043.4001
MEM 5044.433594 1652295043.5005
MEM 5044.433594 1652295043.6009
MEM 5044.433594 1652295043.7014
MEM 5044.945312 1652295043.8018
MEM 5044.710938 1652295043.9022
MEM 5046.015625 1652295044.0026
MEM 5046.000000 1652295044.1032
MEM 5045.968750 1652295044.2036
MEM 5045.937500 1652295044.3042
MEM 5045.601562 1652295044.4047
MEM 5045.601562 1652295044.5052
MEM 5045.601562 1652295044.6058
MEM 5045.601562 1652295044.7063
MEM 5045.582031 1652295044.8068
MEM 5045.582031 1652295044.9073
MEM 5045.582031 1652295045.0078
MEM 5045.582031 1652295045.1083
MEM 5045.582031 1652295045.2088
MEM 5045.582031 1652295045.3093
MEM 5045.582031 1652295045.4098
MEM 5045.582031 1652295045.5103
MEM 5045.582031 1652295045.6108
MEM 5045.582031 1652295045.7113
MEM 5046.093750 1652295045.8118
MEM 5045.863281 1652295045.9122
MEM 5051.050781 1652295046.0126
MEM 5050.984375 1652295046.1131
MEM 5050.953125 1652295046.2136
MEM 5050.613281 1652295046.3140
MEM 5050.613281 1652295046.4145
MEM 5050.613281 1652295046.5150
MEM 5050.613281 1652295046.6154
MEM 5050.593750 1652295046.7159
MEM 5050.593750 1652295046.8164
MEM 5050.593750 1652295046.9169
MEM 5050.593750 1652295047.0174
MEM 5050.593750 1652295047.1179
MEM 5050.593750 1652295047.2184
MEM 5050.597656 1652295047.3188
MEM 5050.597656 1652295047.4193
MEM 5050.597656 1652295047.5198
MEM 5050.597656 1652295047.6202
MEM 5050.597656 1652295047.7207
MEM 5051.109375 1652295047.8212
MEM 5050.949219 1652295047.9216
MEM 5050.828125 1652295048.0220
MEM 5050.796875 1652295048.1224
MEM 5050.765625 1652295048.2228
MEM 5050.425781 1652295048.3233
MEM 5050.425781 1652295048.4238
MEM 5050.425781 1652295048.5242
MEM 5050.425781 1652295048.6247
MEM 5050.425781 1652295048.7252
MEM 5050.425781 1652295048.8257
MEM 5050.425781 1652295048.9263
MEM 5050.406250 1652295049.0269
MEM 5050.406250 1652295049.1274
MEM 5050.406250 1652295049.2279
MEM 5050.656250 1652295049.3285
MEM 5050.656250 1652295049.4291
MEM 5050.656250 1652295049.5297
MEM 5050.656250 1652295049.6303
MEM 5050.660156 1652295049.7308
MEM 5050.660156 1652295049.8312
MEM 5050.660156 1652295049.9317
MEM 5050.660156 1652295050.0321
MEM 5050.839844 1652295050.1326
MEM 5050.839844 1652295050.2330
MEM 5051.625000 1652295050.3334
MEM 5052.609375 1652295050.4339
MEM 5052.480469 1652295050.5342
MEM 5057.070312 1652295050.6347
MEM 5057.039062 1652295050.7350
MEM 5057.023438 1652295050.8355
MEM 5056.992188 1652295050.9359
MEM 5056.699219 1652295051.0364
MEM 5056.699219 1652295051.1369
MEM 5056.699219 1652295051.2374
MEM 5056.699219 1652295051.3379
MEM 5056.699219 1652295051.4384
MEM 5056.699219 1652295051.5389
MEM 5056.679688 1652295051.6393
MEM 5056.679688 1652295051.7398
MEM 5056.679688 1652295051.8403
MEM 5056.679688 1652295051.9408
MEM 5056.679688 1652295052.0413
MEM 5056.679688 1652295052.1418
MEM 5056.679688 1652295052.2423
MEM 5056.679688 1652295052.3428
MEM 5056.679688 1652295052.4433
MEM 5056.679688 1652295052.5437
MEM 5056.679688 1652295052.6442
MEM 5056.679688 1652295052.7447
MEM 5056.679688 1652295052.8452
MEM 5056.679688 1652295052.9457
MEM 5057.144531 1652295053.0461
MEM 5056.941406 1652295053.1466
MEM 5056.910156 1652295053.2470
MEM 5056.894531 1652295053.3474
MEM 5056.863281 1652295053.4478
MEM 5056.832031 1652295053.5482
MEM 5056.511719 1652295053.6486
MEM 5056.511719 1652295053.7490
MEM 5056.511719 1652295053.8494
MEM 5056.511719 1652295053.9498
MEM 5056.511719 1652295054.0501
MEM 5056.511719 1652295054.1505
MEM 5056.492188 1652295054.2509
MEM 5056.492188 1652295054.3513
MEM 5056.492188 1652295054.4517
MEM 5056.492188 1652295054.5521
MEM 5056.492188 1652295054.6525
MEM 5056.492188 1652295054.7529
MEM 5056.492188 1652295054.8533
MEM 5056.492188 1652295054.9537
MEM 5056.492188 1652295055.0541
MEM 5056.492188 1652295055.1545
MEM 5056.492188 1652295055.2548
MEM 5057.003906 1652295055.3553
MEM 5060.503906 1652295055.4557
MEM 5060.730469 1652295055.5561
MEM 5060.699219 1652295055.6565
MEM 5060.667969 1652295055.7570
MEM 5060.496094 1652295055.8574
MEM 5060.496094 1652295055.9578
MEM 5060.496094 1652295056.0581
MEM 5060.496094 1652295056.1585
MEM 5060.476562 1652295056.2589
MEM 5060.476562 1652295056.3593
MEM 5060.476562 1652295056.4597
MEM 5060.476562 1652295056.5600
MEM 5060.476562 1652295056.6605
MEM 5060.476562 1652295056.7608
MEM 5060.476562 1652295056.8612
MEM 5060.476562 1652295056.9616
MEM 5060.476562 1652295057.0621
MEM 5060.476562 1652295057.1625
MEM 5060.476562 1652295057.2629
MEM 5060.476562 1652295057.3634
MEM 5060.476562 1652295057.4638
MEM 5060.984375 1652295057.5643
MEM 5060.753906 1652295057.6650
MEM 5060.726562 1652295057.7655
MEM 5060.695312 1652295057.8659
MEM 5060.664062 1652295057.9664
MEM 5060.648438 1652295058.0669
MEM 5060.308594 1652295058.1674
MEM 5060.308594 1652295058.2678
MEM 5060.308594 1652295058.3683
MEM 5060.308594 1652295058.4688
MEM 5060.308594 1652295058.5693
MEM 5060.308594 1652295058.6698
MEM 5060.289062 1652295058.7702
MEM 5060.289062 1652295058.8707
MEM 5060.289062 1652295058.9712
MEM 5060.289062 1652295059.0717
MEM 5060.289062 1652295059.1722
MEM 5060.289062 1652295059.2727
MEM 5060.289062 1652295059.3732
MEM 5060.289062 1652295059.4736
MEM 5060.289062 1652295059.5740
MEM 5060.289062 1652295059.6744
MEM 5060.289062 1652295059.7748
MEM 5060.800781 1652295059.8752
MEM 5060.570312 1652295059.9756
MEM 5060.539062 1652295060.0760
MEM 5060.507812 1652295060.1764
MEM 5060.476562 1652295060.2768
MEM 5060.445312 1652295060.3772
MEM 5060.121094 1652295060.4776
MEM 5060.121094 1652295060.5780
MEM 5060.121094 1652295060.6785
MEM 5060.121094 1652295060.7789
MEM 5060.101562 1652295060.8793
MEM 5060.101562 1652295060.9797
MEM 5060.101562 1652295061.0801
MEM 5060.101562 1652295061.1806
MEM 5060.101562 1652295061.2811
MEM 5060.101562 1652295061.3816
MEM 5060.101562 1652295061.4819
MEM 5060.101562 1652295061.5823
MEM 5060.101562 1652295061.6827
MEM 5060.101562 1652295061.7831
MEM 5060.609375 1652295061.8836
MEM 5060.636719 1652295061.9840
MEM 5060.605469 1652295062.0845
MEM 5060.574219 1652295062.1849
MEM 5060.542969 1652295062.2853
MEM 5060.511719 1652295062.3857
MEM 5060.191406 1652295062.4862
MEM 5060.191406 1652295062.5866
MEM 5060.191406 1652295062.6872
MEM 5060.191406 1652295062.7876
MEM 5060.191406 1652295062.8881
MEM 5060.191406 1652295062.9886
MEM 5060.171875 1652295063.0890
MEM 5060.171875 1652295063.1895
MEM 5060.171875 1652295063.2900
MEM 5060.171875 1652295063.3904
MEM 5060.171875 1652295063.4909
MEM 5060.171875 1652295063.5913
MEM 5060.171875 1652295063.6918
MEM 5060.171875 1652295063.7923
MEM 5060.175781 1652295063.8927
MEM 5060.175781 1652295063.9931
MEM 5060.175781 1652295064.0935
MEM 5060.175781 1652295064.1940
MEM 5060.687500 1652295064.2945
MEM 5060.453125 1652295064.3949
MEM 5060.441406 1652295064.4953
MEM 5060.410156 1652295064.5957
MEM 5060.378906 1652295064.6961
MEM 5060.347656 1652295064.7965
MEM 5060.332031 1652295064.8970
MEM 5060.003906 1652295064.9975
MEM 5060.003906 1652295065.0980
MEM 5060.003906 1652295065.1985
MEM 5060.003906 1652295065.2990
MEM 5059.984375 1652295065.3994
MEM 5059.984375 1652295065.4998
MEM 5059.984375 1652295065.6002
MEM 5059.984375 1652295065.7005
MEM 5059.984375 1652295065.8010
MEM 5059.984375 1652295065.9013
MEM 5059.984375 1652295066.0017
MEM 5059.984375 1652295066.1021
MEM 5059.984375 1652295066.2029
MEM 5059.984375 1652295066.3043
MEM 5059.984375 1652295066.4047
MEM 5059.984375 1652295066.5051
MEM 5059.984375 1652295066.6056
MEM 5060.496094 1652295066.7061
MEM 5060.261719 1652295066.8065
MEM 5060.257812 1652295066.9070
MEM 5060.851562 1652295067.0074
MEM 5060.820312 1652295067.1078
MEM 5060.789062 1652295067.2082
MEM 5060.773438 1652295067.3086
MEM 5060.453125 1652295067.4091
MEM 5060.453125 1652295067.5096
MEM 5060.453125 1652295067.6099
MEM 5060.453125 1652295067.7103
MEM 5060.433594 1652295067.8107
MEM 5060.433594 1652295067.9112
MEM 5060.433594 1652295068.0116
MEM 5060.433594 1652295068.1120
MEM 5060.433594 1652295068.2123
MEM 5060.433594 1652295068.3127
MEM 5060.433594 1652295068.4131
MEM 5060.433594 1652295068.5135
MEM 5060.437500 1652295068.6141
MEM 5060.437500 1652295068.7146
MEM 5060.437500 1652295068.8150
MEM 5060.437500 1652295068.9154
MEM 5060.437500 1652295069.0158
MEM 5060.949219 1652295069.1162
MEM 5060.718750 1652295069.2166
MEM 5060.707031 1652295069.3170
MEM 5060.675781 1652295069.4175
MEM 5060.644531 1652295069.5179
MEM 5060.613281 1652295069.6186
MEM 5060.992188 1652295069.7190
MEM 5060.656250 1652295069.8193
MEM 5060.656250 1652295069.9197
