CMDLINE /usr/bin/python3 scripts/Lasso-RF-Rhizo.py
MEM 201.656250 1652241865.8098
MEM 205.265625 1652241865.9101
MEM 205.265625 1652241866.0106
MEM 205.265625 1652241866.1109
MEM 205.265625 1652241866.2112
MEM 194.437500 1652241866.3116
MEM 194.437500 1652241866.4119
MEM 201.914062 1652241866.5122
MEM 201.914062 1652241866.6126
MEM 201.914062 1652241866.7130
MEM 205.523438 1652241866.8133
MEM 205.523438 1652241866.9135
MEM 205.523438 1652241867.0139
MEM 193.406250 1652241867.1142
MEM 194.437500 1652241867.2146
MEM 194.437500 1652241867.3150
MEM 201.914062 1652241867.4154
MEM 201.914062 1652241867.5158
MEM 205.523438 1652241867.6162
MEM 205.523438 1652241867.7165
MEM 194.437500 1652241867.8169
MEM 194.437500 1652241867.9172
MEM 194.437500 1652241868.0177
MEM 194.437500 1652241868.1180
MEM 201.656250 1652241868.2185
MEM 201.656250 1652241868.3188
MEM 205.265625 1652241868.4192
MEM 205.265625 1652241868.5196
MEM 191.601562 1652241868.6199
MEM 194.437500 1652241868.7202
MEM 194.437500 1652241868.8205
MEM 201.656250 1652241868.9209
MEM 205.265625 1652241869.0213
MEM 205.265625 1652241869.1217
MEM 205.265625 1652241869.2220
MEM 194.437500 1652241869.3223
MEM 194.437500 1652241869.4226
MEM 201.656250 1652241869.5230
MEM 201.656250 1652241869.6233
MEM 205.265625 1652241869.7237
MEM 205.265625 1652241869.8241
MEM 205.265625 1652241869.9245
MEM 194.437500 1652241870.0248
MEM 194.437500 1652241870.1252
MEM 201.914062 1652241870.2256
MEM 201.914062 1652241870.3260
MEM 205.523438 1652241870.4263
MEM 205.523438 1652241870.5266
MEM 205.523438 1652241870.6270
MEM 194.437500 1652241870.7273
MEM 194.437500 1652241870.8277
MEM 201.914062 1652241870.9281
MEM 201.914062 1652241871.0284
MEM 205.523438 1652241871.1288
MEM 205.523438 1652241871.2291
MEM 205.523438 1652241871.3295
MEM 205.523438 1652241871.4300
MEM 194.437500 1652241871.5303
MEM 194.437500 1652241871.6306
MEM 201.656250 1652241871.7310
MEM 201.656250 1652241871.8314
MEM 205.265625 1652241871.9318
MEM 205.265625 1652241872.0321
MEM 205.265625 1652241872.1324
MEM 205.265625 1652241872.2327
MEM 194.437500 1652241872.3331
MEM 201.656250 1652241872.4334
MEM 201.656250 1652241872.5338
MEM 205.265625 1652241872.6342
MEM 205.265625 1652241872.7345
MEM 205.265625 1652241872.8349
MEM 192.117188 1652241872.9352
MEM 194.437500 1652241873.0354
MEM 201.656250 1652241873.1358
MEM 201.656250 1652241873.2361
MEM 205.265625 1652241873.3364
MEM 205.265625 1652241873.4369
MEM 205.265625 1652241873.5372
MEM 205.265625 1652241873.6376
MEM 194.437500 1652241873.7379
MEM 194.437500 1652241873.8383
MEM 201.914062 1652241873.9387
MEM 204.492188 1652241874.0391
MEM 205.523438 1652241874.1395
MEM 205.523438 1652241874.2398
MEM 205.523438 1652241874.3402
MEM 192.890625 1652241874.4406
MEM 194.437500 1652241874.5409
MEM 201.914062 1652241874.6412
MEM 205.523438 1652241874.7415
MEM 205.523438 1652241874.8418
MEM 205.523438 1652241874.9421
MEM 205.523438 1652241875.0424
MEM 194.437500 1652241875.1426
MEM 194.437500 1652241875.2428
MEM 201.656250 1652241875.3431
MEM 201.656250 1652241875.4434
MEM 205.265625 1652241875.5437
MEM 205.265625 1652241875.6440
MEM 205.265625 1652241875.7443
MEM 194.437500 1652241875.8446
MEM 194.437500 1652241875.9449
MEM 201.656250 1652241876.0452
MEM 205.265625 1652241876.1455
MEM 205.265625 1652241876.2458
MEM 205.265625 1652241876.3461
MEM 194.437500 1652241876.4473
MEM 194.437500 1652241876.5476
MEM 201.656250 1652241876.6480
MEM 205.265625 1652241876.7483
MEM 205.265625 1652241876.8486
MEM 205.265625 1652241876.9490
MEM 205.265625 1652241877.0493
MEM 193.406250 1652241877.1496
MEM 194.437500 1652241877.2564
MEM 194.437500 1652241877.3568
MEM 201.914062 1652241877.4572
MEM 202.945312 1652241877.5576
MEM 205.523438 1652241877.6579
MEM 205.523438 1652241877.7583
MEM 205.523438 1652241877.8586
MEM 205.523438 1652241877.9591
MEM 194.437500 1652241878.0595
MEM 194.437500 1652241878.1599
MEM 201.914062 1652241878.2603
MEM 201.914062 1652241878.3607
MEM 205.523438 1652241878.4611
MEM 205.523438 1652241878.5614
MEM 205.523438 1652241878.6618
MEM 194.437500 1652241878.7621
MEM 194.437500 1652241878.8625
MEM 201.656250 1652241878.9629
MEM 205.265625 1652241879.0631
MEM 205.265625 1652241879.1634
MEM 205.265625 1652241879.2638
MEM 194.437500 1652241879.3642
MEM 194.437500 1652241879.4645
MEM 195.468750 1652241879.5649
MEM 201.656250 1652241879.6653
MEM 205.265625 1652241879.7657
MEM 205.265625 1652241879.8660
MEM 205.265625 1652241879.9664
MEM 205.265625 1652241880.0668
MEM 194.437500 1652241880.1672
MEM 194.437500 1652241880.2677
MEM 194.437500 1652241880.3681
MEM 201.656250 1652241880.4685
MEM 205.265625 1652241880.5689
MEM 205.265625 1652241880.6692
MEM 205.265625 1652241880.7695
MEM 205.265625 1652241880.8698
MEM 194.437500 1652241880.9702
MEM 194.437500 1652241881.0705
MEM 194.437500 1652241881.1708
MEM 201.914062 1652241881.2712
MEM 205.523438 1652241881.3716
MEM 205.523438 1652241881.4720
MEM 205.523438 1652241881.5725
MEM 205.523438 1652241881.6728
MEM 194.437500 1652241881.7733
MEM 194.437500 1652241881.8736
MEM 194.437500 1652241881.9739
MEM 201.914062 1652241882.0743
MEM 201.914062 1652241882.1746
MEM 205.523438 1652241882.2750
MEM 205.523438 1652241882.3753
MEM 205.523438 1652241882.4757
MEM 205.523438 1652241882.5760
MEM 194.437500 1652241882.6764
MEM 194.437500 1652241882.7767
MEM 201.656250 1652241882.8771
MEM 205.265625 1652241882.9775
MEM 205.265625 1652241883.0778
MEM 205.265625 1652241883.1781
MEM 205.265625 1652241883.2785
MEM 194.437500 1652241883.3789
MEM 194.437500 1652241883.4792
MEM 201.656250 1652241883.5795
MEM 205.265625 1652241883.6799
MEM 205.265625 1652241883.7802
MEM 205.265625 1652241883.8805
MEM 205.265625 1652241883.9809
MEM 194.437500 1652241884.0812
MEM 194.437500 1652241884.1815
MEM 201.656250 1652241884.2819
MEM 205.265625 1652241884.3823
MEM 205.265625 1652241884.4826
MEM 205.265625 1652241884.5830
MEM 205.265625 1652241884.6834
MEM 194.437500 1652241884.7838
MEM 194.437500 1652241884.8841
MEM 201.914062 1652241884.9845
MEM 205.523438 1652241885.0848
MEM 205.523438 1652241885.1851
MEM 205.523438 1652241885.2855
MEM 205.523438 1652241885.3859
MEM 194.437500 1652241885.4863
MEM 194.437500 1652241885.5867
MEM 201.914062 1652241885.6872
MEM 201.914062 1652241885.7876
MEM 201.914062 1652241885.8879
MEM 205.523438 1652241885.9900
MEM 205.523438 1652241886.0903
MEM 194.437500 1652241886.1906
MEM 194.437500 1652241886.2910
MEM 201.656250 1652241886.3914
MEM 201.656250 1652241886.4918
MEM 205.265625 1652241886.5921
MEM 205.265625 1652241886.6924
MEM 205.265625 1652241886.7927
MEM 194.437500 1652241886.8945
MEM 194.437500 1652241886.9949
MEM 201.656250 1652241887.0952
MEM 201.656250 1652241887.1956
MEM 205.265625 1652241887.2960
MEM 205.265625 1652241887.3962
MEM 205.265625 1652241887.4965
MEM 193.148438 1652241887.5969
MEM 194.437500 1652241887.6972
MEM 201.656250 1652241887.7976
MEM 205.265625 1652241887.8980
MEM 205.265625 1652241887.9984
MEM 205.265625 1652241888.0986
MEM 205.265625 1652241888.1990
MEM 194.437500 1652241888.2994
MEM 194.437500 1652241888.3997
MEM 201.914062 1652241888.5001
MEM 205.523438 1652241888.6005
MEM 205.523438 1652241888.7009
MEM 205.523438 1652241888.8012
MEM 205.523438 1652241888.9016
MEM 194.437500 1652241889.0019
MEM 194.437500 1652241889.1023
MEM 201.914062 1652241889.2028
MEM 205.523438 1652241889.3032
MEM 205.523438 1652241889.4035
MEM 205.523438 1652241889.5040
MEM 205.523438 1652241889.6043
MEM 194.437500 1652241889.7048
MEM 194.437500 1652241889.8052
MEM 201.656250 1652241889.9055
MEM 201.656250 1652241890.0059
MEM 205.265625 1652241890.1064
MEM 205.265625 1652241890.2067
MEM 205.265625 1652241890.3071
MEM 194.437500 1652241890.4083
MEM 194.437500 1652241890.5086
MEM 201.656250 1652241890.6089
MEM 201.656250 1652241890.7091
MEM 205.265625 1652241890.8120
MEM 205.265625 1652241890.9123
MEM 205.265625 1652241891.0125
MEM 194.437500 1652241891.1128
MEM 194.437500 1652241891.2132
MEM 201.656250 1652241891.3253
MEM 201.656250 1652241891.4256
MEM 205.265625 1652241891.5258
MEM 205.265625 1652241891.6261
MEM 205.265625 1652241891.7264
MEM 191.089844 1652241891.8267
MEM 194.437500 1652241891.9270
MEM 194.437500 1652241892.0272
MEM 201.914062 1652241892.1275
MEM 205.523438 1652241892.2279
MEM 205.523438 1652241892.3282
MEM 205.523438 1652241892.4286
MEM 205.523438 1652241892.5289
MEM 191.089844 1652241892.6292
MEM 194.437500 1652241892.7294
MEM 194.437500 1652241892.8297
MEM 201.914062 1652241892.9300
MEM 205.523438 1652241893.0304
MEM 205.523438 1652241893.1307
MEM 205.523438 1652241893.2310
MEM 205.523438 1652241893.3313
MEM 194.437500 1652241893.4317
MEM 201.656250 1652241893.5321
MEM 201.656250 1652241893.6325
MEM 205.265625 1652241893.7328
MEM 205.265625 1652241893.8332
MEM 205.265625 1652241893.9336
MEM 194.437500 1652241894.0339
MEM 194.437500 1652241894.1344
MEM 201.656250 1652241894.2347
MEM 201.656250 1652241894.3351
MEM 205.265625 1652241894.4355
MEM 205.265625 1652241894.5374
MEM 205.265625 1652241894.6377
MEM 194.437500 1652241894.7382
MEM 194.437500 1652241894.8385
MEM 201.656250 1652241894.9389
MEM 201.656250 1652241895.0393
MEM 205.265625 1652241895.1397
MEM 205.265625 1652241895.2400
MEM 205.265625 1652241895.3403
MEM 194.437500 1652241895.4407
MEM 194.437500 1652241895.5411
MEM 194.437500 1652241895.6414
MEM 201.914062 1652241895.7418
MEM 201.914062 1652241895.8422
MEM 205.523438 1652241895.9427
MEM 205.523438 1652241896.0431
MEM 205.523438 1652241896.1435
MEM 205.523438 1652241896.2439
MEM 194.437500 1652241896.3443
MEM 194.437500 1652241896.4447
MEM 194.437500 1652241896.5451
MEM 201.914062 1652241896.6455
MEM 201.914062 1652241896.7458
MEM 205.523438 1652241896.8463
MEM 205.523438 1652241896.9466
MEM 205.523438 1652241897.0470
MEM 205.523438 1652241897.1474
MEM 205.523438 1652241897.2478
MEM 205.523438 1652241897.3481
MEM 194.437500 1652241897.4485
MEM 194.437500 1652241897.5489
MEM 201.656250 1652241897.6493
MEM 201.656250 1652241897.7497
MEM 201.656250 1652241897.8500
MEM 205.265625 1652241897.9504
MEM 205.265625 1652241898.0507
MEM 205.265625 1652241898.1511
MEM 205.265625 1652241898.2514
MEM 194.437500 1652241898.3518
MEM 194.437500 1652241898.4522
MEM 194.437500 1652241898.5526
MEM 201.656250 1652241898.6530
MEM 201.656250 1652241898.7534
MEM 201.656250 1652241898.8538
MEM 205.265625 1652241898.9541
MEM 205.265625 1652241899.0545
MEM 205.265625 1652241899.1549
MEM 205.265625 1652241899.2552
MEM 192.632812 1652241899.3556
MEM 194.437500 1652241899.4560
MEM 194.437500 1652241899.5564
MEM 201.656250 1652241899.6568
MEM 201.656250 1652241899.7571
MEM 205.265625 1652241899.8575
MEM 205.265625 1652241899.9579
MEM 205.265625 1652241900.0583
MEM 205.265625 1652241900.1587
MEM 205.265625 1652241900.2592
MEM 194.437500 1652241900.3596
MEM 194.437500 1652241900.4600
MEM 194.437500 1652241900.5604
MEM 197.531250 1652241900.6609
MEM 201.914062 1652241900.7614
MEM 201.914062 1652241900.8617
MEM 201.914062 1652241900.9621
MEM 205.523438 1652241901.0626
MEM 205.523438 1652241901.1630
MEM 205.523438 1652241901.2634
MEM 205.523438 1652241901.3638
MEM 205.523438 1652241901.4642
MEM 194.437500 1652241901.5646
MEM 194.437500 1652241901.6651
MEM 201.914062 1652241901.7655
MEM 201.914062 1652241901.8659
MEM 201.914062 1652241901.9663
MEM 205.523438 1652241902.0667
MEM 205.523438 1652241902.1671
MEM 205.523438 1652241902.2675
MEM 205.523438 1652241902.3679
MEM 191.089844 1652241902.4683
MEM 194.437500 1652241902.5687
MEM 194.437500 1652241902.6691
MEM 194.437500 1652241902.7695
MEM 201.656250 1652241902.8698
MEM 201.656250 1652241902.9702
MEM 205.265625 1652241903.0706
MEM 205.265625 1652241903.1711
MEM 205.265625 1652241903.2715
MEM 205.265625 1652241903.3719
MEM 194.437500 1652241903.4724
MEM 194.437500 1652241903.5728
MEM 194.437500 1652241903.6731
MEM 201.656250 1652241903.7736
MEM 201.656250 1652241903.8740
MEM 205.265625 1652241903.9744
MEM 205.265625 1652241904.0747
MEM 205.265625 1652241904.1751
MEM 205.265625 1652241904.2755
MEM 194.437500 1652241904.3759
MEM 194.437500 1652241904.4763
MEM 194.437500 1652241904.5766
MEM 194.437500 1652241904.6787
MEM 201.656250 1652241904.7791
MEM 201.656250 1652241904.8795
MEM 201.656250 1652241904.9798
MEM 205.265625 1652241905.0815
MEM 205.265625 1652241905.1819
MEM 205.265625 1652241905.2822
MEM 205.265625 1652241905.3827
MEM 194.437500 1652241905.4831
MEM 194.437500 1652241905.5834
MEM 194.437500 1652241905.6838
MEM 201.914062 1652241905.7841
MEM 201.914062 1652241905.8849
MEM 205.523438 1652241905.9852
MEM 205.523438 1652241906.0856
MEM 205.523438 1652241906.1860
MEM 194.437500 1652241906.2863
MEM 194.437500 1652241906.3866
MEM 201.914062 1652241906.4870
MEM 201.914062 1652241906.5874
MEM 205.523438 1652241906.6877
MEM 205.523438 1652241906.7881
MEM 205.523438 1652241906.8884
MEM 192.632812 1652241906.9888
MEM 194.437500 1652241907.0891
MEM 194.437500 1652241907.1895
MEM 194.437500 1652241907.2898
MEM 199.593750 1652241907.3928
MEM 201.656250 1652241907.4931
MEM 201.656250 1652241907.5934
MEM 201.656250 1652241907.6938
MEM 205.265625 1652241907.7941
MEM 205.265625 1652241907.8945
MEM 205.265625 1652241907.9949
MEM 205.265625 1652241908.1020
MEM 205.265625 1652241908.2024
MEM 191.089844 1652241908.3027
MEM 194.437500 1652241908.4031
MEM 194.437500 1652241908.5036
MEM 194.437500 1652241908.6040
MEM 197.531250 1652241908.7043
MEM 201.656250 1652241908.8047
MEM 201.656250 1652241908.9051
MEM 201.656250 1652241909.0056
MEM 205.265625 1652241909.1060
MEM 205.265625 1652241909.2064
MEM 205.265625 1652241909.3068
MEM 205.265625 1652241909.4072
MEM 192.375000 1652241909.5076
MEM 194.437500 1652241909.6079
MEM 194.437500 1652241909.7084
MEM 194.437500 1652241909.8088
MEM 201.656250 1652241909.9092
MEM 201.656250 1652241910.0097
MEM 201.656250 1652241910.1102
MEM 205.265625 1652241910.2106
MEM 205.265625 1652241910.3110
MEM 205.265625 1652241910.4114
MEM 205.265625 1652241910.5119
MEM 205.265625 1652241910.6123
MEM 194.437500 1652241910.7127
MEM 194.437500 1652241910.8131
MEM 194.437500 1652241910.9136
MEM 201.914062 1652241911.0140
MEM 201.914062 1652241911.1145
MEM 205.523438 1652241911.2149
MEM 205.523438 1652241911.3152
MEM 205.523438 1652241911.4158
MEM 205.523438 1652241911.5162
MEM 194.437500 1652241911.6166
MEM 194.437500 1652241911.7170
MEM 194.437500 1652241911.8175
MEM 201.914062 1652241911.9179
MEM 201.914062 1652241912.0183
MEM 201.914062 1652241912.1187
MEM 201.914062 1652241912.2191
MEM 205.523438 1652241912.3195
MEM 205.523438 1652241912.4199
MEM 205.523438 1652241912.5202
MEM 205.523438 1652241912.6213
MEM 194.437500 1652241912.7217
MEM 194.437500 1652241912.8221
MEM 194.437500 1652241912.9225
MEM 194.437500 1652241913.0229
MEM 201.656250 1652241913.1234
MEM 201.656250 1652241913.2238
MEM 201.656250 1652241913.3243
MEM 205.265625 1652241913.4247
MEM 205.265625 1652241913.5250
MEM 205.265625 1652241913.6254
MEM 205.265625 1652241913.7258
MEM 191.859375 1652241913.8262
MEM 194.437500 1652241913.9266
MEM 194.437500 1652241914.0270
MEM 201.656250 1652241914.1273
MEM 201.656250 1652241914.2277
MEM 201.656250 1652241914.3281
MEM 201.656250 1652241914.4285
MEM 205.265625 1652241914.5289
MEM 205.265625 1652241914.6292
MEM 205.265625 1652241914.7297
MEM 191.089844 1652241914.8300
MEM 194.437500 1652241914.9304
MEM 194.437500 1652241915.0308
MEM 194.437500 1652241915.1312
MEM 201.656250 1652241915.2316
MEM 201.656250 1652241915.3320
MEM 201.656250 1652241915.4324
MEM 205.265625 1652241915.5329
MEM 205.265625 1652241915.6332
MEM 205.265625 1652241915.7336
MEM 205.265625 1652241915.8340
MEM 194.437500 1652241915.9344
MEM 194.437500 1652241916.0347
MEM 201.914062 1652241916.1351
MEM 201.914062 1652241916.2355
MEM 201.914062 1652241916.3359
MEM 205.523438 1652241916.4363
MEM 205.523438 1652241916.5366
MEM 205.523438 1652241916.6369
MEM 193.148438 1652241916.7372
MEM 194.437500 1652241916.8376
MEM 201.914062 1652241916.9379
MEM 201.914062 1652241917.0382
MEM 201.914062 1652241917.1385
MEM 205.523438 1652241917.2388
MEM 205.523438 1652241917.3391
MEM 205.523438 1652241917.4394
MEM 205.523438 1652241917.5397
MEM 194.437500 1652241917.6399
MEM 194.437500 1652241917.7402
MEM 201.656250 1652241917.8405
MEM 201.656250 1652241917.9408
MEM 205.265625 1652241918.0411
MEM 205.265625 1652241918.1413
MEM 205.265625 1652241918.2416
MEM 205.265625 1652241918.3419
MEM 194.437500 1652241918.4422
MEM 194.437500 1652241918.5424
MEM 194.437500 1652241918.6427
MEM 201.656250 1652241918.7430
MEM 201.656250 1652241918.8432
MEM 201.656250 1652241918.9435
MEM 205.265625 1652241919.0438
MEM 205.265625 1652241919.1441
MEM 205.265625 1652241919.2444
MEM 205.265625 1652241919.3447
MEM 205.265625 1652241919.4449
MEM 194.437500 1652241919.5452
MEM 194.437500 1652241919.6455
MEM 194.437500 1652241919.7457
MEM 194.437500 1652241919.8460
MEM 201.656250 1652241919.9463
MEM 201.656250 1652241920.0465
MEM 201.656250 1652241920.1467
MEM 205.265625 1652241920.2470
MEM 205.265625 1652241920.3473
MEM 205.265625 1652241920.4475
MEM 205.265625 1652241920.5478
MEM 194.437500 1652241920.6481
MEM 194.437500 1652241920.7483
MEM 194.437500 1652241920.8485
MEM 201.914062 1652241920.9488
MEM 201.914062 1652241921.0490
MEM 201.914062 1652241921.1493
MEM 205.523438 1652241921.2496
MEM 205.523438 1652241921.3499
MEM 205.523438 1652241921.4502
MEM 205.523438 1652241921.5529
MEM 205.523438 1652241921.6531
MEM 192.890625 1652241921.7534
MEM 194.437500 1652241921.8537
MEM 194.437500 1652241921.9540
MEM 194.437500 1652241922.0543
MEM 201.914062 1652241922.1550
MEM 201.914062 1652241922.2554
MEM 201.914062 1652241922.3557
MEM 205.523438 1652241922.4561
MEM 205.523438 1652241922.5565
MEM 205.523438 1652241922.6592
MEM 205.523438 1652241922.7595
MEM 194.437500 1652241922.8599
MEM 194.437500 1652241922.9602
MEM 201.656250 1652241923.0606
MEM 201.656250 1652241923.1609
MEM 205.265625 1652241923.2613
MEM 205.265625 1652241923.3616
MEM 205.265625 1652241923.4620
MEM 205.265625 1652241923.5623
MEM 194.437500 1652241923.6626
MEM 194.437500 1652241923.7629
MEM 201.656250 1652241923.8659
MEM 201.656250 1652241923.9689
MEM 205.265625 1652241924.0693
MEM 205.265625 1652241924.1696
MEM 205.265625 1652241924.2700
MEM 205.265625 1652241924.3703
MEM 194.437500 1652241924.4706
MEM 194.437500 1652241924.5726
MEM 194.437500 1652241924.6729
MEM 194.437500 1652241924.7749
MEM 201.656250 1652241924.8755
MEM 201.656250 1652241924.9759
MEM 201.656250 1652241925.0763
MEM 201.656250 1652241925.1767
MEM 201.656250 1652241925.2774
MEM 205.265625 1652241925.3777
MEM 205.265625 1652241925.4817
MEM 205.265625 1652241925.5846
MEM 205.265625 1652241925.6849
MEM 194.437500 1652241925.7853
MEM 194.437500 1652241925.8865
MEM 194.437500 1652241925.9868
MEM 201.914062 1652241926.0873
MEM 201.914062 1652241926.1877
MEM 205.523438 1652241926.2881
MEM 205.523438 1652241926.3884
MEM 205.523438 1652241926.4888
MEM 205.523438 1652241926.5891
MEM 194.437500 1652241926.6894
MEM 194.437500 1652241926.7897
MEM 201.914062 1652241926.8901
MEM 201.914062 1652241926.9904
MEM 205.523438 1652241927.0908
MEM 205.523438 1652241927.1911
MEM 205.523438 1652241927.2914
MEM 191.089844 1652241927.3917
MEM 191.089844 1652241927.4920
MEM 199.972656 1652241927.5924
MEM 199.972656 1652241927.6928
MEM 199.972656 1652241927.7931
MEM 199.972656 1652241927.8936
MEM 199.972656 1652241927.9939
MEM 204.480469 1652241928.0943
MEM 191.160156 1652241928.1946
MEM 190.894531 1652241928.2949
MEM 196.996094 1652241928.3953
MEM 196.996094 1652241928.4956
MEM 196.996094 1652241928.5960
MEM 196.996094 1652241928.6963
MEM 196.996094 1652241928.7967
MEM 196.996094 1652241928.8970
MEM 196.996094 1652241928.9973
MEM 196.996094 1652241929.0979
MEM 196.996094 1652241929.1982
MEM 196.996094 1652241929.2986
MEM 196.996094 1652241929.3989
MEM 196.996094 1652241929.4993
MEM 196.996094 1652241929.6015
MEM 196.996094 1652241929.7019
MEM 196.996094 1652241929.8022
MEM 196.996094 1652241929.9025
MEM 196.996094 1652241930.0029
MEM 196.996094 1652241930.1031
MEM 196.996094 1652241930.2050
MEM 196.996094 1652241930.3053
MEM 196.996094 1652241930.4078
MEM 196.996094 1652241930.5081
MEM 196.996094 1652241930.6085
MEM 196.996094 1652241930.7114
MEM 196.996094 1652241930.8118
MEM 196.996094 1652241930.9122
MEM 196.996094 1652241931.0126
MEM 196.996094 1652241931.1130
MEM 196.996094 1652241931.2133
MEM 196.996094 1652241931.3141
MEM 196.996094 1652241931.4192
MEM 196.996094 1652241931.5195
MEM 196.996094 1652241931.6198
MEM 196.996094 1652241931.7201
MEM 196.996094 1652241931.8204
MEM 196.996094 1652241931.9207
MEM 196.996094 1652241932.0210
MEM 196.996094 1652241932.1213
MEM 196.996094 1652241932.2216
MEM 196.996094 1652241932.3219
MEM 196.996094 1652241932.4223
MEM 196.996094 1652241932.5226
MEM 196.996094 1652241932.6229
MEM 196.996094 1652241932.7232
MEM 196.996094 1652241932.8236
MEM 196.996094 1652241932.9239
MEM 196.996094 1652241933.0283
MEM 196.996094 1652241933.1288
MEM 196.996094 1652241933.2291
MEM 196.996094 1652241933.3313
MEM 196.996094 1652241933.4317
MEM 196.996094 1652241933.5320
MEM 196.996094 1652241933.6325
MEM 196.996094 1652241933.7328
MEM 196.996094 1652241933.8331
MEM 196.996094 1652241933.9334
MEM 196.996094 1652241934.0337
MEM 196.996094 1652241934.1341
MEM 196.996094 1652241934.2344
MEM 196.996094 1652241934.3349
MEM 196.996094 1652241934.4352
MEM 196.996094 1652241934.5355
MEM 196.996094 1652241934.6358
MEM 196.996094 1652241934.7361
MEM 196.996094 1652241934.8365
MEM 196.996094 1652241934.9369
MEM 196.996094 1652241935.0372
MEM 196.996094 1652241935.1376
MEM 196.996094 1652241935.2379
MEM 196.996094 1652241935.3382
MEM 196.996094 1652241935.4386
MEM 196.996094 1652241935.5390
MEM 196.996094 1652241935.6393
MEM 196.996094 1652241935.7397
MEM 196.996094 1652241935.8401
MEM 196.996094 1652241935.9404
MEM 196.996094 1652241936.0408
MEM 196.996094 1652241936.1411
MEM 196.996094 1652241936.2415
MEM 196.996094 1652241936.3418
MEM 196.996094 1652241936.4422
MEM 196.996094 1652241936.5425
MEM 196.996094 1652241936.6428
MEM 196.996094 1652241936.7431
MEM 196.996094 1652241936.8434
MEM 196.996094 1652241936.9437
MEM 196.996094 1652241937.0461
MEM 196.996094 1652241937.1464
MEM 196.996094 1652241937.2468
MEM 196.996094 1652241937.3472
MEM 196.996094 1652241937.4475
MEM 196.996094 1652241937.5479
MEM 196.996094 1652241937.6483
MEM 196.996094 1652241937.7486
MEM 196.996094 1652241937.8489
MEM 196.996094 1652241937.9492
MEM 196.996094 1652241938.0495
MEM 196.996094 1652241938.1499
MEM 196.996094 1652241938.2502
MEM 196.996094 1652241938.3505
MEM 196.996094 1652241938.4509
MEM 196.996094 1652241938.5512
MEM 196.996094 1652241938.6515
MEM 196.996094 1652241938.7518
MEM 196.996094 1652241938.8521
MEM 196.996094 1652241938.9524
MEM 196.996094 1652241939.0528
MEM 196.996094 1652241939.1531
MEM 196.996094 1652241939.2534
MEM 196.996094 1652241939.3537
MEM 196.996094 1652241939.4540
MEM 196.996094 1652241939.5543
MEM 196.996094 1652241939.6547
MEM 196.996094 1652241939.7550
MEM 196.996094 1652241939.8553
MEM 196.996094 1652241939.9557
MEM 196.996094 1652241940.0560
MEM 196.996094 1652241940.1602
MEM 196.996094 1652241940.2605
MEM 196.996094 1652241940.3608
MEM 196.996094 1652241940.4612
MEM 196.996094 1652241940.5616
MEM 196.996094 1652241940.6619
MEM 196.996094 1652241940.7631
MEM 196.996094 1652241940.8635
MEM 196.996094 1652241940.9638
MEM 196.996094 1652241941.0662
MEM 196.996094 1652241941.1664
MEM 196.996094 1652241941.2668
MEM 196.996094 1652241941.3671
MEM 196.996094 1652241941.4675
MEM 196.996094 1652241941.5678
MEM 196.996094 1652241941.6682
MEM 196.996094 1652241941.7684
MEM 196.996094 1652241941.8688
MEM 196.996094 1652241941.9691
MEM 196.996094 1652241942.0694
MEM 196.996094 1652241942.1698
MEM 196.996094 1652241942.2701
MEM 196.996094 1652241942.3704
MEM 196.996094 1652241942.4707
MEM 196.996094 1652241942.5710
MEM 196.996094 1652241942.6713
MEM 196.996094 1652241942.7716
MEM 196.996094 1652241942.8719
MEM 196.996094 1652241942.9723
MEM 196.996094 1652241943.0726
MEM 196.996094 1652241943.1729
MEM 196.996094 1652241943.2732
MEM 196.996094 1652241943.3735
MEM 196.996094 1652241943.4738
MEM 196.996094 1652241943.5741
MEM 196.996094 1652241943.6744
MEM 196.996094 1652241943.7747
MEM 196.996094 1652241943.8750
MEM 196.996094 1652241943.9753
MEM 196.996094 1652241944.0755
MEM 196.996094 1652241944.1758
MEM 196.996094 1652241944.2761
MEM 196.996094 1652241944.3764
MEM 196.996094 1652241944.4766
MEM 196.996094 1652241944.5769
MEM 196.996094 1652241944.6772
MEM 196.996094 1652241944.7775
MEM 196.996094 1652241944.8777
MEM 196.996094 1652241944.9780
MEM 196.996094 1652241945.0782
MEM 196.996094 1652241945.1785
MEM 196.996094 1652241945.2788
MEM 196.996094 1652241945.3791
MEM 196.996094 1652241945.4793
MEM 196.996094 1652241945.5796
MEM 196.996094 1652241945.6799
MEM 196.996094 1652241945.7802
MEM 196.996094 1652241945.8805
MEM 196.996094 1652241945.9821
MEM 196.996094 1652241946.0824
MEM 196.996094 1652241946.1827
MEM 196.996094 1652241946.2829
MEM 196.996094 1652241946.3832
MEM 197.035156 1652241946.4835
MEM 197.035156 1652241946.5838
MEM 197.035156 1652241946.6841
MEM 197.035156 1652241946.7844
MEM 197.035156 1652241946.8846
MEM 197.035156 1652241946.9849
MEM 197.035156 1652241947.0852
MEM 197.035156 1652241947.1855
MEM 197.035156 1652241947.2858
MEM 197.035156 1652241947.3861
MEM 197.035156 1652241947.4865
MEM 197.035156 1652241947.5867
MEM 197.035156 1652241947.6870
MEM 197.035156 1652241947.7873
MEM 197.035156 1652241947.8876
MEM 197.035156 1652241947.9879
MEM 197.035156 1652241948.0881
MEM 197.035156 1652241948.1884
