CMDLINE /usr/bin/python3 scripts/Lasso-SVM-Rhizo.py
MEM 202.625000 1652241929.0740
MEM 202.625000 1652241929.1743
MEM 202.625000 1652241929.2746
MEM 202.625000 1652241929.3750
MEM 202.625000 1652241929.4753
MEM 202.625000 1652241929.5756
MEM 202.625000 1652241929.6759
MEM 202.625000 1652241929.7763
MEM 202.625000 1652241929.8766
MEM 202.625000 1652241929.9769
MEM 202.625000 1652241930.0773
MEM 202.625000 1652241930.1776
MEM 202.625000 1652241930.2779
MEM 202.625000 1652241930.3782
MEM 202.625000 1652241930.4786
MEM 202.625000 1652241930.5790
MEM 202.625000 1652241930.6794
MEM 202.625000 1652241930.7798
MEM 202.625000 1652241930.8803
MEM 202.625000 1652241930.9807
MEM 202.625000 1652241931.0811
MEM 202.625000 1652241931.1814
MEM 202.625000 1652241931.2818
MEM 202.625000 1652241931.3822
MEM 202.625000 1652241931.4826
MEM 202.625000 1652241931.5831
MEM 202.625000 1652241931.6835
MEM 202.625000 1652241931.7838
MEM 202.625000 1652241931.8842
MEM 202.625000 1652241931.9846
MEM 202.625000 1652241932.0850
MEM 202.625000 1652241932.1853
MEM 202.625000 1652241932.2856
MEM 202.625000 1652241932.3860
MEM 202.625000 1652241932.4864
MEM 202.625000 1652241932.5867
MEM 202.625000 1652241932.6871
MEM 202.625000 1652241932.7875
MEM 202.625000 1652241932.8879
MEM 202.625000 1652241932.9882
MEM 202.625000 1652241933.0885
MEM 202.625000 1652241933.1889
MEM 202.625000 1652241933.2893
MEM 202.625000 1652241933.3896
MEM 202.625000 1652241933.4900
MEM 202.625000 1652241933.5915
MEM 202.625000 1652241933.6918
MEM 202.625000 1652241933.7992
MEM 202.625000 1652241933.8996
MEM 202.625000 1652241933.9999
MEM 202.625000 1652241934.1003
MEM 202.625000 1652241934.2007
MEM 202.625000 1652241934.3010
MEM 202.625000 1652241934.4013
MEM 202.625000 1652241934.5016
MEM 202.625000 1652241934.6019
MEM 202.625000 1652241934.7023
MEM 202.625000 1652241934.8032
MEM 202.625000 1652241934.9035
MEM 202.625000 1652241935.0040
MEM 202.625000 1652241935.1067
MEM 202.625000 1652241935.2070
MEM 202.625000 1652241935.3074
MEM 202.625000 1652241935.4078
MEM 202.625000 1652241935.5081
MEM 202.625000 1652241935.6085
MEM 202.625000 1652241935.7089
MEM 202.625000 1652241935.8093
MEM 202.625000 1652241935.9096
MEM 202.625000 1652241936.0099
MEM 202.625000 1652241936.1103
MEM 202.625000 1652241936.2106
MEM 202.625000 1652241936.3111
MEM 202.625000 1652241936.4115
MEM 202.625000 1652241936.5118
MEM 202.625000 1652241936.6121
MEM 202.625000 1652241936.7124
MEM 202.625000 1652241936.8127
MEM 202.625000 1652241936.9131
MEM 202.625000 1652241937.0135
MEM 202.625000 1652241937.1139
MEM 202.625000 1652241937.2142
MEM 202.625000 1652241937.3145
MEM 202.625000 1652241937.4149
MEM 202.625000 1652241937.5152
MEM 202.625000 1652241937.6155
MEM 202.625000 1652241937.7159
MEM 202.625000 1652241937.8244
MEM 202.625000 1652241937.9247
MEM 202.625000 1652241938.0250
MEM 202.625000 1652241938.1253
MEM 202.625000 1652241938.2256
MEM 202.625000 1652241938.3260
MEM 202.625000 1652241938.4263
MEM 202.625000 1652241938.5267
MEM 202.625000 1652241938.6272
MEM 202.625000 1652241938.7275
MEM 202.625000 1652241938.8278
MEM 202.625000 1652241938.9282
MEM 202.625000 1652241939.0286
MEM 202.625000 1652241939.1289
MEM 202.625000 1652241939.2293
MEM 202.625000 1652241939.3296
MEM 202.625000 1652241939.4328
MEM 202.625000 1652241939.5332
MEM 202.625000 1652241939.6354
MEM 202.625000 1652241939.7357
MEM 202.625000 1652241939.8361
MEM 202.625000 1652241939.9366
MEM 202.625000 1652241940.0370
MEM 202.625000 1652241940.1374
MEM 202.625000 1652241940.2377
MEM 202.625000 1652241940.3413
MEM 202.625000 1652241940.4417
MEM 202.625000 1652241940.5420
MEM 202.625000 1652241940.6424
MEM 202.625000 1652241940.7427
MEM 202.625000 1652241940.8431
MEM 202.625000 1652241940.9441
MEM 202.625000 1652241941.0445
MEM 202.625000 1652241941.1448
MEM 202.625000 1652241941.2511
MEM 202.625000 1652241941.3515
MEM 202.625000 1652241941.4519
MEM 202.625000 1652241941.5522
MEM 202.625000 1652241941.6525
MEM 202.625000 1652241941.7529
MEM 202.625000 1652241941.8532
MEM 202.625000 1652241941.9535
MEM 202.625000 1652241942.0539
MEM 202.625000 1652241942.1544
MEM 202.625000 1652241942.2548
MEM 202.625000 1652241942.3552
MEM 202.625000 1652241942.4555
MEM 202.625000 1652241942.5558
MEM 202.625000 1652241942.6561
MEM 202.625000 1652241942.7583
MEM 202.625000 1652241942.8586
MEM 202.625000 1652241942.9589
MEM 202.625000 1652241943.0594
MEM 202.625000 1652241943.1598
MEM 202.625000 1652241943.2601
MEM 202.625000 1652241943.3604
MEM 202.625000 1652241943.4609
MEM 202.625000 1652241943.5612
MEM 202.625000 1652241943.6616
MEM 202.625000 1652241943.7620
MEM 202.625000 1652241943.8624
MEM 202.625000 1652241943.9627
MEM 202.625000 1652241944.0630
MEM 202.625000 1652241944.1633
MEM 202.625000 1652241944.2636
MEM 202.625000 1652241944.3661
MEM 202.625000 1652241944.4664
MEM 202.625000 1652241944.5667
MEM 202.625000 1652241944.6669
MEM 202.625000 1652241944.7692
MEM 202.625000 1652241944.8695
MEM 202.625000 1652241944.9697
MEM 202.625000 1652241945.0700
MEM 202.625000 1652241945.1703
MEM 202.625000 1652241945.2705
MEM 202.625000 1652241945.3708
MEM 202.625000 1652241945.4711
MEM 202.625000 1652241945.5714
MEM 202.625000 1652241945.6717
MEM 202.625000 1652241945.7720
MEM 202.625000 1652241945.8723
MEM 202.625000 1652241945.9726
MEM 202.625000 1652241946.0729
MEM 202.625000 1652241946.1732
MEM 202.625000 1652241946.2734
MEM 202.625000 1652241946.3737
MEM 202.625000 1652241946.4740
MEM 202.625000 1652241946.5743
MEM 202.625000 1652241946.6746
MEM 202.625000 1652241946.7749
MEM 202.625000 1652241946.8751
MEM 202.625000 1652241946.9754
MEM 202.625000 1652241947.0757
MEM 202.625000 1652241947.1760
MEM 202.625000 1652241947.2764
MEM 202.625000 1652241947.3766
MEM 202.625000 1652241947.4770
MEM 202.625000 1652241947.5773
MEM 202.625000 1652241947.6775
MEM 202.625000 1652241947.7778
MEM 202.625000 1652241947.8781
MEM 202.625000 1652241947.9784
MEM 202.625000 1652241948.0802
MEM 202.625000 1652241948.1805
MEM 202.625000 1652241948.2808
MEM 202.625000 1652241948.3811
MEM 202.625000 1652241948.4826
MEM 202.625000 1652241948.5829
MEM 202.625000 1652241948.6831
MEM 202.625000 1652241948.7834
MEM 202.625000 1652241948.8838
MEM 202.625000 1652241948.9841
MEM 202.625000 1652241949.0844
MEM 202.625000 1652241949.1848
MEM 202.625000 1652241949.2851
MEM 202.625000 1652241949.3863
MEM 202.625000 1652241949.4867
MEM 202.625000 1652241949.5870
MEM 202.625000 1652241949.6873
MEM 202.625000 1652241949.7876
MEM 202.625000 1652241949.8880
MEM 202.625000 1652241949.9883
MEM 202.625000 1652241950.0886
MEM 202.625000 1652241950.1889
MEM 202.625000 1652241950.2892
MEM 202.625000 1652241950.3951
MEM 202.625000 1652241950.4953
MEM 202.625000 1652241950.5981
MEM 202.625000 1652241950.6984
MEM 202.625000 1652241950.7987
MEM 202.625000 1652241950.8998
MEM 202.625000 1652241951.0002
MEM 202.625000 1652241951.1017
MEM 202.625000 1652241951.2021
MEM 202.625000 1652241951.3024
MEM 202.625000 1652241951.4027
MEM 202.625000 1652241951.5031
MEM 202.625000 1652241951.6080
MEM 202.625000 1652241951.7083
MEM 202.625000 1652241951.8086
MEM 202.625000 1652241951.9090
MEM 202.625000 1652241952.0093
MEM 202.625000 1652241952.1096
MEM 202.625000 1652241952.2100
MEM 202.625000 1652241952.3104
MEM 202.625000 1652241952.4107
MEM 202.625000 1652241952.5111
MEM 202.625000 1652241952.6114
MEM 202.625000 1652241952.7117
MEM 202.625000 1652241952.8120
MEM 202.625000 1652241952.9123
MEM 202.625000 1652241953.0126
MEM 202.625000 1652241953.1129
MEM 202.625000 1652241953.2132
MEM 202.625000 1652241953.3136
MEM 202.625000 1652241953.4140
MEM 202.625000 1652241953.5144
MEM 202.625000 1652241953.6148
MEM 202.625000 1652241953.7151
MEM 202.625000 1652241953.8154
MEM 202.625000 1652241953.9157
MEM 202.625000 1652241954.0160
MEM 202.625000 1652241954.1164
MEM 202.625000 1652241954.2167
MEM 202.625000 1652241954.3171
MEM 202.625000 1652241954.4174
MEM 202.625000 1652241954.5178
MEM 202.625000 1652241954.6181
MEM 202.625000 1652241954.7200
MEM 202.625000 1652241954.8205
MEM 202.625000 1652241954.9209
MEM 202.625000 1652241955.0254
MEM 202.625000 1652241955.1257
MEM 202.625000 1652241955.2260
MEM 202.625000 1652241955.3266
MEM 202.625000 1652241955.4311
MEM 202.625000 1652241955.5335
MEM 202.625000 1652241955.6338
MEM 202.625000 1652241955.7351
MEM 202.625000 1652241955.8354
MEM 202.625000 1652241955.9358
MEM 202.625000 1652241956.0361
MEM 202.625000 1652241956.1364
MEM 202.625000 1652241956.2368
MEM 202.625000 1652241956.3371
MEM 202.625000 1652241956.4374
MEM 202.625000 1652241956.5377
MEM 202.625000 1652241956.6379
MEM 202.625000 1652241956.7383
MEM 202.625000 1652241956.8386
MEM 202.625000 1652241956.9390
MEM 202.625000 1652241957.0444
MEM 202.625000 1652241957.1447
MEM 202.625000 1652241957.2451
MEM 202.625000 1652241957.3454
MEM 202.625000 1652241957.4457
MEM 202.625000 1652241957.5461
MEM 202.625000 1652241957.6466
MEM 202.625000 1652241957.7471
MEM 202.625000 1652241957.8494
MEM 202.625000 1652241957.9497
MEM 202.625000 1652241958.0501
MEM 202.625000 1652241958.1505
MEM 202.625000 1652241958.2513
MEM 202.625000 1652241958.3517
MEM 202.625000 1652241958.4521
MEM 202.625000 1652241958.5524
MEM 202.625000 1652241958.6547
MEM 202.625000 1652241958.7551
MEM 202.625000 1652241958.8555
MEM 202.625000 1652241958.9559
MEM 202.625000 1652241959.0563
MEM 202.625000 1652241959.1567
MEM 202.625000 1652241959.2570
MEM 202.625000 1652241959.3578
MEM 202.625000 1652241959.4581
MEM 202.625000 1652241959.5584
MEM 202.625000 1652241959.6588
MEM 202.625000 1652241959.7591
MEM 202.625000 1652241959.8595
MEM 202.625000 1652241959.9599
MEM 202.625000 1652241960.0603
MEM 202.625000 1652241960.1652
MEM 202.625000 1652241960.2656
MEM 202.625000 1652241960.3675
MEM 202.625000 1652241960.4678
MEM 202.625000 1652241960.5699
MEM 202.625000 1652241960.6703
MEM 202.625000 1652241960.7707
MEM 202.625000 1652241960.8711
MEM 202.625000 1652241960.9714
MEM 202.625000 1652241961.0717
MEM 202.625000 1652241961.1721
MEM 202.625000 1652241961.2724
MEM 202.625000 1652241961.3728
MEM 202.625000 1652241961.4732
MEM 202.625000 1652241961.5735
MEM 202.625000 1652241961.6739
MEM 202.625000 1652241961.7742
MEM 202.625000 1652241961.8745
MEM 202.625000 1652241961.9748
MEM 202.625000 1652241962.0752
MEM 202.625000 1652241962.1755
MEM 202.625000 1652241962.2758
MEM 202.625000 1652241962.3763
MEM 202.625000 1652241962.4766
MEM 202.625000 1652241962.5769
MEM 202.625000 1652241962.6773
MEM 202.625000 1652241962.7777
MEM 202.625000 1652241962.8780
MEM 202.625000 1652241962.9784
MEM 202.625000 1652241963.0789
MEM 202.625000 1652241963.1793
MEM 202.625000 1652241963.2797
MEM 202.625000 1652241963.3800
MEM 202.625000 1652241963.4803
MEM 202.625000 1652241963.5808
MEM 202.625000 1652241963.6812
MEM 202.625000 1652241963.7816
MEM 202.625000 1652241963.8819
MEM 202.625000 1652241963.9823
MEM 202.625000 1652241964.0825
MEM 202.625000 1652241964.1830
MEM 202.625000 1652241964.2832
MEM 202.625000 1652241964.3836
MEM 202.625000 1652241964.4839
MEM 202.625000 1652241964.5843
MEM 202.625000 1652241964.6847
MEM 202.625000 1652241964.7851
MEM 202.625000 1652241964.8855
MEM 202.625000 1652241964.9858
MEM 202.625000 1652241965.0861
MEM 202.625000 1652241965.1865
MEM 202.625000 1652241965.2868
MEM 202.625000 1652241965.3871
MEM 202.625000 1652241965.4875
MEM 202.625000 1652241965.5879
MEM 202.625000 1652241965.6882
MEM 202.625000 1652241965.7886
MEM 202.625000 1652241965.8889
MEM 202.625000 1652241965.9892
MEM 202.625000 1652241966.0895
MEM 202.625000 1652241966.1899
MEM 202.625000 1652241966.2903
MEM 202.625000 1652241966.3906
MEM 202.625000 1652241966.4910
MEM 202.625000 1652241966.5914
MEM 202.625000 1652241966.6917
MEM 202.625000 1652241966.7920
MEM 202.625000 1652241966.8923
MEM 202.625000 1652241966.9926
MEM 202.625000 1652241967.0930
MEM 202.625000 1652241967.1932
MEM 202.625000 1652241967.2936
MEM 202.625000 1652241967.3940
MEM 202.625000 1652241967.4944
MEM 202.625000 1652241967.5948
MEM 202.625000 1652241967.6952
MEM 202.625000 1652241967.7955
MEM 202.625000 1652241967.8959
MEM 202.625000 1652241967.9963
MEM 202.625000 1652241968.0966
MEM 202.625000 1652241968.1970
MEM 202.625000 1652241968.2974
MEM 202.625000 1652241968.3979
MEM 202.625000 1652241968.4982
MEM 202.625000 1652241968.5986
MEM 202.625000 1652241968.6990
MEM 202.625000 1652241968.7993
MEM 202.625000 1652241968.8996
MEM 202.625000 1652241969.0001
MEM 202.625000 1652241969.1004
MEM 202.625000 1652241969.2009
MEM 202.625000 1652241969.3012
MEM 202.625000 1652241969.4015
MEM 202.625000 1652241969.5019
MEM 202.625000 1652241969.6022
MEM 202.625000 1652241969.7026
MEM 202.625000 1652241969.8030
MEM 202.625000 1652241969.9034
MEM 202.625000 1652241970.0038
MEM 202.625000 1652241970.1042
MEM 202.625000 1652241970.2046
MEM 202.625000 1652241970.3049
MEM 202.625000 1652241970.4052
MEM 202.625000 1652241970.5055
MEM 202.625000 1652241970.6058
MEM 202.625000 1652241970.7061
MEM 202.625000 1652241970.8064
MEM 202.625000 1652241970.9067
MEM 202.625000 1652241971.0069
MEM 202.625000 1652241971.1070
MEM 202.625000 1652241971.2073
MEM 202.625000 1652241971.3076
MEM 202.625000 1652241971.4080
MEM 202.625000 1652241971.5083
MEM 202.625000 1652241971.6086
MEM 202.625000 1652241971.7090
MEM 202.625000 1652241971.8092
MEM 202.625000 1652241971.9095
MEM 202.625000 1652241972.0099
MEM 202.625000 1652241972.1102
MEM 202.625000 1652241972.2105
MEM 202.625000 1652241972.3108
MEM 202.625000 1652241972.4111
MEM 202.625000 1652241972.5113
MEM 202.625000 1652241972.6116
MEM 202.625000 1652241972.7119
MEM 202.625000 1652241972.8122
MEM 202.625000 1652241972.9126
MEM 202.625000 1652241973.0129
MEM 202.625000 1652241973.1132
MEM 202.625000 1652241973.2135
MEM 202.625000 1652241973.3138
MEM 202.625000 1652241973.4140
MEM 202.625000 1652241973.5143
MEM 202.625000 1652241973.6146
MEM 202.625000 1652241973.7149
MEM 202.625000 1652241973.8152
MEM 202.625000 1652241973.9155
MEM 202.625000 1652241974.0158
MEM 202.625000 1652241974.1161
MEM 202.625000 1652241974.2164
MEM 202.625000 1652241974.3167
MEM 202.625000 1652241974.4170
MEM 202.625000 1652241974.5173
MEM 202.625000 1652241974.6176
MEM 202.625000 1652241974.7179
MEM 202.625000 1652241974.8182
MEM 202.625000 1652241974.9185
MEM 202.625000 1652241975.0188
MEM 202.625000 1652241975.1191
MEM 202.625000 1652241975.2195
MEM 202.625000 1652241975.3199
MEM 202.625000 1652241975.4203
MEM 202.625000 1652241975.5207
MEM 202.625000 1652241975.6211
MEM 202.625000 1652241975.7215
MEM 202.625000 1652241975.8219
MEM 202.625000 1652241975.9222
MEM 202.625000 1652241976.0226
MEM 202.625000 1652241976.1230
MEM 202.625000 1652241976.2234
MEM 202.625000 1652241976.3243
MEM 202.625000 1652241976.4247
MEM 202.625000 1652241976.5250
MEM 202.625000 1652241976.6253
MEM 202.625000 1652241976.7258
MEM 202.625000 1652241976.8261
MEM 202.625000 1652241976.9264
MEM 202.625000 1652241977.0269
MEM 202.625000 1652241977.1273
MEM 202.625000 1652241977.2277
MEM 202.625000 1652241977.3281
MEM 202.625000 1652241977.4286
MEM 202.625000 1652241977.5289
MEM 202.625000 1652241977.6292
MEM 202.625000 1652241977.7297
MEM 202.625000 1652241977.8301
MEM 202.625000 1652241977.9304
MEM 202.625000 1652241978.0308
MEM 202.625000 1652241978.1312
MEM 202.625000 1652241978.2315
MEM 202.625000 1652241978.3318
MEM 202.625000 1652241978.4321
MEM 202.625000 1652241978.5325
MEM 202.625000 1652241978.6329
MEM 202.625000 1652241978.7333
MEM 202.625000 1652241978.8336
MEM 202.625000 1652241978.9340
MEM 202.625000 1652241979.0343
MEM 202.625000 1652241979.1346
MEM 202.625000 1652241979.2349
MEM 202.625000 1652241979.3353
MEM 202.625000 1652241979.4356
MEM 202.625000 1652241979.5359
MEM 202.625000 1652241979.6363
MEM 202.625000 1652241979.7366
MEM 202.625000 1652241979.8369
MEM 202.625000 1652241979.9372
MEM 202.625000 1652241980.0376
MEM 202.625000 1652241980.1379
MEM 202.625000 1652241980.2382
MEM 202.625000 1652241980.3386
MEM 202.625000 1652241980.4389
MEM 202.625000 1652241980.5392
MEM 202.625000 1652241980.6395
MEM 202.625000 1652241980.7399
MEM 202.625000 1652241980.8402
MEM 202.625000 1652241980.9405
MEM 202.625000 1652241981.0409
MEM 202.625000 1652241981.1412
MEM 202.625000 1652241981.2415
MEM 202.625000 1652241981.3419
MEM 202.625000 1652241981.4421
MEM 202.625000 1652241981.5424
MEM 202.625000 1652241981.6427
MEM 202.625000 1652241981.7430
MEM 202.625000 1652241981.8433
MEM 202.625000 1652241981.9437
MEM 202.625000 1652241982.0440
MEM 202.625000 1652241982.1444
MEM 202.625000 1652241982.2447
MEM 202.625000 1652241982.3450
MEM 202.625000 1652241982.4454
MEM 202.625000 1652241982.5457
MEM 202.625000 1652241982.6460
MEM 202.625000 1652241982.7463
MEM 202.625000 1652241982.8467
MEM 202.625000 1652241982.9471
MEM 202.625000 1652241983.0474
MEM 202.625000 1652241983.1478
MEM 202.625000 1652241983.2481
MEM 202.625000 1652241983.3484
MEM 202.625000 1652241983.4487
MEM 202.625000 1652241983.5490
MEM 202.625000 1652241983.6494
MEM 202.625000 1652241983.7498
MEM 202.625000 1652241983.8502
MEM 202.625000 1652241983.9506
MEM 202.625000 1652241984.0509
MEM 202.625000 1652241984.1512
MEM 202.625000 1652241984.2516
MEM 202.625000 1652241984.3519
MEM 202.625000 1652241984.4524
MEM 202.625000 1652241984.5527
MEM 202.625000 1652241984.6531
MEM 202.625000 1652241984.7534
MEM 202.625000 1652241984.8537
MEM 202.625000 1652241984.9540
MEM 202.625000 1652241985.0543
MEM 202.625000 1652241985.1546
MEM 202.625000 1652241985.2551
MEM 202.625000 1652241985.3554
MEM 202.625000 1652241985.4558
MEM 202.625000 1652241985.5562
MEM 202.625000 1652241985.6565
MEM 202.625000 1652241985.7568
MEM 202.625000 1652241985.8572
MEM 202.625000 1652241985.9575
MEM 202.625000 1652241986.0578
MEM 202.625000 1652241986.1582
MEM 202.625000 1652241986.2585
MEM 202.625000 1652241986.3588
MEM 202.625000 1652241986.4591
MEM 202.625000 1652241986.5594
MEM 202.625000 1652241986.6598
MEM 202.625000 1652241986.7602
MEM 202.625000 1652241986.8605
MEM 202.625000 1652241986.9609
MEM 202.625000 1652241987.0612
MEM 202.625000 1652241987.1615
MEM 202.625000 1652241987.2618
MEM 202.625000 1652241987.3621
MEM 202.625000 1652241987.4625
MEM 202.625000 1652241987.5629
MEM 202.625000 1652241987.6632
MEM 202.625000 1652241987.7635
MEM 202.625000 1652241987.8639
MEM 202.625000 1652241987.9643
MEM 202.625000 1652241988.0647
MEM 202.625000 1652241988.1651
MEM 202.625000 1652241988.2655
MEM 202.625000 1652241988.3660
MEM 202.625000 1652241988.4665
MEM 202.625000 1652241988.5670
MEM 202.625000 1652241988.6674
MEM 202.812500 1652241988.7677
MEM 202.812500 1652241988.8681
MEM 202.812500 1652241988.9685
MEM 161.871094 1652241989.0690
MEM 160.871094 1652241989.1694
