CMDLINE /usr/bin/python3 scripts/AE-SVM-Malaria.py
MEM 4651.335938 1652243646.3352
MEM 4651.335938 1652243646.4356
MEM 4651.320312 1652243646.5360
MEM 4652.847656 1652243646.6365
MEM 4653.089844 1652243646.7369
MEM 4656.179688 1652243646.8373
MEM 4657.453125 1652243646.9377
MEM 4657.437500 1652243647.0380
MEM 4657.421875 1652243647.1385
MEM 4657.406250 1652243647.2389
MEM 4657.406250 1652243647.3393
MEM 4657.437500 1652243647.4397
MEM 4657.437500 1652243647.5401
MEM 4657.437500 1652243647.6403
MEM 4657.437500 1652243647.7407
MEM 4657.437500 1652243647.8411
MEM 4657.437500 1652243647.9415
MEM 4657.437500 1652243648.0418
MEM 4657.437500 1652243648.1421
MEM 4657.421875 1652243648.2425
MEM 4657.421875 1652243648.3432
MEM 4657.421875 1652243648.4436
MEM 4657.421875 1652243648.5439
MEM 4657.421875 1652243648.6443
MEM 4657.421875 1652243648.7446
MEM 4657.421875 1652243648.8450
MEM 4657.421875 1652243648.9454
MEM 4657.421875 1652243649.0458
MEM 4657.421875 1652243649.1461
MEM 4657.421875 1652243649.2465
MEM 4657.421875 1652243649.3468
MEM 4657.421875 1652243649.4472
MEM 4657.421875 1652243649.5476
MEM 4657.421875 1652243649.6481
MEM 4657.421875 1652243649.7485
MEM 4657.421875 1652243649.8488
MEM 4657.421875 1652243649.9492
MEM 4657.421875 1652243650.0496
MEM 4657.421875 1652243650.1500
MEM 4657.421875 1652243650.2504
MEM 4657.421875 1652243650.3507
MEM 4657.933594 1652243650.4511
MEM 4657.933594 1652243650.5516
MEM 4657.699219 1652243650.6520
MEM 4657.699219 1652243650.7524
MEM 4657.679688 1652243650.8527
MEM 4657.671875 1652243650.9532
MEM 4657.671875 1652243651.0540
MEM 4657.648438 1652243651.1545
MEM 4657.636719 1652243651.2549
MEM 4658.386719 1652243651.3553
MEM 4658.386719 1652243651.4557
MEM 4659.148438 1652243651.5562
MEM 4659.148438 1652243651.6566
MEM 4659.128906 1652243651.7572
MEM 4659.113281 1652243651.8577
MEM 4658.871094 1652243651.9581
MEM 4658.871094 1652243652.0585
MEM 4658.871094 1652243652.1589
MEM 4658.871094 1652243652.2592
MEM 4658.871094 1652243652.3597
MEM 4658.871094 1652243652.4601
MEM 4658.871094 1652243652.5605
MEM 4658.851562 1652243652.6609
MEM 4658.851562 1652243652.7612
MEM 4658.851562 1652243652.8616
MEM 4658.851562 1652243652.9620
MEM 4658.851562 1652243653.0624
MEM 4658.851562 1652243653.1627
MEM 4658.851562 1652243653.2631
MEM 4658.851562 1652243653.3635
MEM 4658.851562 1652243653.4639
MEM 4658.851562 1652243653.5643
MEM 4658.851562 1652243653.6647
MEM 4658.851562 1652243653.7652
MEM 4658.851562 1652243653.8655
MEM 4658.851562 1652243653.9660
MEM 4658.851562 1652243654.0664
MEM 4658.851562 1652243654.1668
MEM 4658.851562 1652243654.2672
MEM 4658.851562 1652243654.3677
MEM 4658.851562 1652243654.4680
MEM 4659.363281 1652243654.5684
MEM 4659.363281 1652243654.6688
MEM 4659.128906 1652243654.7692
MEM 4659.128906 1652243654.8696
MEM 4659.109375 1652243654.9699
MEM 4659.097656 1652243655.0703
MEM 4659.082031 1652243655.1708
MEM 4659.082031 1652243655.2712
MEM 4659.070312 1652243655.3717
MEM 4659.070312 1652243655.4722
MEM 4663.683594 1652243655.5726
MEM 4664.699219 1652243655.6730
MEM 4664.699219 1652243655.7735
MEM 4664.683594 1652243655.8739
MEM 4664.667969 1652243655.9743
MEM 4664.617188 1652243656.0748
MEM 4664.617188 1652243656.1752
MEM 4664.617188 1652243656.2771
MEM 4664.617188 1652243656.3775
MEM 4664.617188 1652243656.4780
MEM 4664.617188 1652243656.5784
MEM 4664.617188 1652243656.6788
MEM 4664.617188 1652243656.7792
MEM 4664.617188 1652243656.8796
MEM 4664.617188 1652243656.9801
MEM 4664.617188 1652243657.0805
MEM 4664.617188 1652243657.1808
MEM 4664.617188 1652243657.2812
MEM 4664.617188 1652243657.3817
MEM 4664.617188 1652243657.4821
MEM 4664.617188 1652243657.5825
MEM 4664.617188 1652243657.6829
MEM 4664.617188 1652243657.7832
MEM 4664.617188 1652243657.8853
MEM 4664.617188 1652243657.9856
MEM 4664.617188 1652243658.0860
MEM 4664.617188 1652243658.1864
MEM 4664.617188 1652243658.2868
MEM 4664.617188 1652243658.3873
MEM 4664.617188 1652243658.4878
MEM 4664.601562 1652243658.5882
MEM 4664.601562 1652243658.6885
MEM 4664.601562 1652243658.7889
MEM 4664.601562 1652243658.8893
MEM 4664.601562 1652243658.9897
MEM 4664.601562 1652243659.0901
MEM 4664.601562 1652243659.1904
MEM 4664.601562 1652243659.2909
MEM 4664.582031 1652243659.3913
MEM 4664.582031 1652243659.4917
MEM 4664.582031 1652243659.5921
MEM 4664.582031 1652243659.6924
MEM 4664.582031 1652243659.7928
MEM 4664.582031 1652243659.8931
MEM 4664.582031 1652243659.9935
MEM 4664.582031 1652243660.0939
MEM 4664.582031 1652243660.1943
MEM 4664.582031 1652243660.2947
MEM 4664.582031 1652243660.3950
MEM 4664.582031 1652243660.4954
MEM 4664.582031 1652243660.5958
MEM 4664.582031 1652243660.6962
MEM 4664.582031 1652243660.7965
MEM 4664.582031 1652243660.8968
MEM 4664.582031 1652243660.9972
MEM 4664.582031 1652243661.0975
MEM 4664.582031 1652243661.1978
MEM 4664.582031 1652243661.2982
MEM 4664.582031 1652243661.3986
MEM 4664.582031 1652243661.5008
MEM 4665.093750 1652243661.6012
MEM 4665.093750 1652243661.7016
MEM 4665.632812 1652243661.8021
MEM 4669.484375 1652243661.9026
MEM 4680.289062 1652243662.0030
MEM 4686.464844 1652243662.1034
MEM 4687.753906 1652243662.2038
MEM 4687.730469 1652243662.3043
MEM 4690.042969 1652243662.4046
MEM 4692.605469 1652243662.5050
MEM 4695.695312 1652243662.6054
MEM 4696.714844 1652243662.7058
MEM 4696.699219 1652243662.8062
MEM 4696.683594 1652243662.9066
MEM 4696.839844 1652243663.0070
MEM 4696.839844 1652243663.1074
MEM 4696.839844 1652243663.2078
MEM 4696.839844 1652243663.3081
MEM 4696.839844 1652243663.4085
MEM 4696.839844 1652243663.5088
MEM 4696.839844 1652243663.6093
MEM 4696.839844 1652243663.7098
MEM 4696.816406 1652243663.8101
MEM 4696.816406 1652243663.9106
MEM 4696.816406 1652243664.0109
MEM 4696.816406 1652243664.1112
MEM 4696.816406 1652243664.2117
MEM 4696.816406 1652243664.3121
MEM 4696.816406 1652243664.4125
MEM 4696.816406 1652243664.5129
MEM 4696.816406 1652243664.6133
MEM 4696.816406 1652243664.7138
MEM 4696.816406 1652243664.8146
MEM 4696.816406 1652243664.9150
MEM 4696.816406 1652243665.0153
MEM 4696.816406 1652243665.1158
MEM 4696.816406 1652243665.2162
MEM 4696.816406 1652243665.3166
MEM 4697.015625 1652243665.4170
MEM 4698.570312 1652243665.5174
MEM 4698.570312 1652243665.6179
MEM 4698.570312 1652243665.7182
MEM 4698.570312 1652243665.8186
MEM 4698.570312 1652243665.9191
MEM 4698.570312 1652243666.0322
MEM 4698.570312 1652243666.1325
MEM 4698.570312 1652243666.2330
MEM 4698.570312 1652243666.3334
MEM 4698.570312 1652243666.4338
MEM 4698.570312 1652243666.5342
MEM 4698.570312 1652243666.6346
MEM 4698.554688 1652243666.7350
MEM 4698.531250 1652243666.8512
MEM 4698.519531 1652243666.9516
MEM 4699.031250 1652243667.0521
MEM 4699.019531 1652243667.1527
MEM 4700.308594 1652243667.2532
MEM 4701.574219 1652243667.3536
MEM 4701.558594 1652243667.4540
MEM 4702.839844 1652243667.5545
MEM 4702.820312 1652243667.6672
MEM 4702.820312 1652243667.7677
MEM 4702.800781 1652243667.8681
MEM 4702.550781 1652243667.9685
MEM 4702.550781 1652243668.0690
MEM 4702.550781 1652243668.1694
MEM 4702.550781 1652243668.2698
MEM 4702.550781 1652243668.3702
MEM 4702.550781 1652243668.4707
MEM 4702.550781 1652243668.5712
MEM 4702.550781 1652243668.6716
MEM 4702.550781 1652243668.7720
MEM 4702.550781 1652243668.8724
MEM 4702.550781 1652243668.9728
MEM 4702.550781 1652243669.0732
MEM 4702.550781 1652243669.1736
MEM 4702.550781 1652243669.2740
MEM 4702.550781 1652243669.3752
MEM 4702.550781 1652243669.4755
MEM 4702.550781 1652243669.5760
MEM 4702.550781 1652243669.6764
MEM 4702.550781 1652243669.7767
MEM 4702.550781 1652243669.8771
MEM 4702.550781 1652243669.9774
MEM 4702.550781 1652243670.0778
MEM 4702.542969 1652243670.1781
MEM 4702.542969 1652243670.2785
MEM 4702.542969 1652243670.3788
MEM 4702.542969 1652243670.4792
MEM 4702.542969 1652243670.5795
MEM 4702.542969 1652243670.6798
MEM 4702.523438 1652243670.7803
MEM 4702.523438 1652243670.8806
MEM 4702.523438 1652243670.9810
MEM 4702.523438 1652243671.0814
MEM 4702.523438 1652243671.1818
MEM 4702.523438 1652243671.2821
MEM 4702.523438 1652243671.3825
MEM 4702.523438 1652243671.4829
MEM 4702.523438 1652243671.5832
MEM 4702.523438 1652243671.6836
MEM 4702.523438 1652243671.7839
MEM 4702.523438 1652243671.8843
MEM 4702.523438 1652243671.9847
MEM 4702.523438 1652243672.0850
MEM 4702.523438 1652243672.1855
MEM 4703.035156 1652243672.2859
MEM 4703.035156 1652243672.3862
MEM 4703.054688 1652243672.4866
MEM 4703.812500 1652243672.5871
MEM 4711.785156 1652243672.6875
MEM 4713.054688 1652243672.7879
MEM 4714.085938 1652243672.8883
MEM 4715.355469 1652243672.9888
MEM 4717.402344 1652243673.0892
MEM 4717.386719 1652243673.1896
MEM 4717.371094 1652243673.2901
MEM 4717.414062 1652243673.3905
MEM 4717.359375 1652243673.4909
MEM 4717.328125 1652243673.5912
MEM 4717.328125 1652243673.6916
MEM 4717.328125 1652243673.7920
MEM 4717.328125 1652243673.8924
MEM 4717.328125 1652243673.9927
MEM 4717.312500 1652243674.0932
MEM 4717.312500 1652243674.1935
MEM 4717.312500 1652243674.2938
MEM 4717.312500 1652243674.3942
MEM 4717.312500 1652243674.4946
MEM 4717.312500 1652243674.5950
MEM 4717.312500 1652243674.6953
MEM 4717.312500 1652243674.7957
MEM 4717.312500 1652243674.8962
MEM 4717.312500 1652243674.9966
MEM 4717.312500 1652243675.0970
MEM 4717.312500 1652243675.1974
MEM 4717.312500 1652243675.2977
MEM 4717.312500 1652243675.3980
MEM 4717.312500 1652243675.4983
MEM 4717.312500 1652243675.5986
MEM 4717.824219 1652243675.6990
MEM 4717.589844 1652243675.7994
MEM 4717.589844 1652243675.8999
MEM 4717.574219 1652243676.0003
MEM 4719.613281 1652243676.1007
MEM 4723.468750 1652243676.2012
MEM 4723.449219 1652243676.3016
MEM 4723.445312 1652243676.4020
MEM 4723.433594 1652243676.5024
MEM 4723.417969 1652243676.6028
MEM 4723.402344 1652243676.7032
MEM 4723.386719 1652243676.8036
MEM 4723.386719 1652243676.9040
MEM 4723.085938 1652243677.0044
MEM 4723.085938 1652243677.1047
MEM 4723.085938 1652243677.2050
MEM 4723.085938 1652243677.3054
MEM 4723.066406 1652243677.4058
MEM 4723.066406 1652243677.5062
MEM 4723.066406 1652243677.6065
MEM 4723.066406 1652243677.7070
MEM 4723.066406 1652243677.8074
MEM 4723.066406 1652243677.9078
MEM 4723.066406 1652243678.0082
MEM 4723.066406 1652243678.1087
MEM 4723.066406 1652243678.2091
MEM 4723.066406 1652243678.3095
MEM 4723.066406 1652243678.4098
MEM 4723.066406 1652243678.5102
MEM 4723.066406 1652243678.6106
MEM 4723.066406 1652243678.7110
MEM 4723.066406 1652243678.8113
MEM 4723.636719 1652243678.9136
MEM 4723.636719 1652243679.0140
MEM 4723.402344 1652243679.1144
MEM 4729.585938 1652243679.2149
MEM 4733.441406 1652243679.3152
MEM 4736.519531 1652243679.4157
MEM 4741.921875 1652243679.5161
MEM 4745.269531 1652243679.6165
MEM 4745.257812 1652243679.7169
MEM 4745.238281 1652243679.8173
MEM 4745.238281 1652243679.9178
MEM 4747.027344 1652243680.0182
MEM 4747.007812 1652243680.1186
MEM 4747.007812 1652243680.2193
MEM 4746.996094 1652243680.3197
MEM 4746.726562 1652243680.4201
MEM 4746.726562 1652243680.5205
MEM 4746.726562 1652243680.6209
MEM 4746.726562 1652243680.7213
MEM 4746.726562 1652243680.8217
MEM 4746.703125 1652243680.9221
MEM 4746.703125 1652243681.0225
MEM 4746.703125 1652243681.1229
MEM 4746.703125 1652243681.2232
MEM 4746.703125 1652243681.3236
MEM 4746.703125 1652243681.4239
MEM 4746.703125 1652243681.5244
MEM 4746.703125 1652243681.6248
MEM 4746.703125 1652243681.7251
MEM 4750.558594 1652243681.8255
MEM 4750.558594 1652243681.9259
MEM 4750.558594 1652243682.0263
MEM 4750.558594 1652243682.1266
MEM 4750.558594 1652243682.2270
MEM 4750.558594 1652243682.3274
MEM 4750.558594 1652243682.4277
MEM 4751.070312 1652243682.5281
MEM 4751.070312 1652243682.6285
MEM 4760.375000 1652243682.7289
MEM 4766.031250 1652243682.8295
MEM 4770.656250 1652243682.9300
MEM 4776.328125 1652243683.0304
MEM 4777.605469 1652243683.1309
MEM 4777.585938 1652243683.2312
MEM 4777.570312 1652243683.3317
MEM 4780.152344 1652243683.4321
MEM 4781.167969 1652243683.5324
MEM 4781.148438 1652243683.6328
MEM 4781.132812 1652243683.7333
MEM 4781.132812 1652243683.8337
MEM 4781.144531 1652243683.9342
MEM 4781.144531 1652243684.0345
MEM 4781.144531 1652243684.1349
MEM 4781.144531 1652243684.2352
MEM 4781.144531 1652243684.3356
MEM 4781.125000 1652243684.4360
MEM 4781.125000 1652243684.5363
MEM 4781.125000 1652243684.6367
MEM 4781.125000 1652243684.7370
MEM 4781.125000 1652243684.8374
MEM 4781.125000 1652243684.9377
MEM 4781.125000 1652243685.0380
MEM 4781.125000 1652243685.1384
MEM 4781.125000 1652243685.2388
MEM 4781.125000 1652243685.3392
MEM 4781.125000 1652243685.4395
MEM 4781.125000 1652243685.5398
MEM 4781.125000 1652243685.6402
MEM 4781.125000 1652243685.7405
MEM 4781.125000 1652243685.8409
MEM 4781.125000 1652243685.9412
MEM 4781.636719 1652243686.0416
MEM 4781.636719 1652243686.1421
MEM 4781.402344 1652243686.2426
MEM 4781.386719 1652243686.3452
MEM 4781.386719 1652243686.4457
MEM 4781.621094 1652243686.5461
MEM 4781.605469 1652243686.6466
MEM 4781.589844 1652243686.7470
MEM 4781.578125 1652243686.8475
MEM 4781.578125 1652243686.9479
MEM 4781.554688 1652243687.0483
MEM 4781.546875 1652243687.1487
MEM 4781.527344 1652243687.2491
MEM 4781.527344 1652243687.3496
MEM 4781.464844 1652243687.4500
MEM 4781.464844 1652243687.5503
MEM 4781.464844 1652243687.6507
MEM 4781.464844 1652243687.7523
MEM 4781.464844 1652243687.8526
MEM 4781.445312 1652243687.9530
MEM 4781.445312 1652243688.0534
MEM 4781.445312 1652243688.1538
MEM 4781.445312 1652243688.2542
MEM 4781.445312 1652243688.3546
MEM 4781.445312 1652243688.4550
MEM 4781.445312 1652243688.5554
MEM 4781.445312 1652243688.6557
MEM 4781.445312 1652243688.7560
MEM 4781.445312 1652243688.8565
MEM 4781.445312 1652243688.9568
MEM 4781.445312 1652243689.0571
MEM 4781.445312 1652243689.1574
MEM 4781.445312 1652243689.2577
MEM 4781.445312 1652243689.3580
MEM 4781.445312 1652243689.4583
MEM 4781.957031 1652243689.5586
MEM 4781.957031 1652243689.6589
MEM 4781.722656 1652243689.7593
MEM 4781.722656 1652243689.8597
MEM 4781.707031 1652243689.9601
MEM 4782.199219 1652243690.0606
MEM 4788.375000 1652243690.1610
MEM 4790.953125 1652243690.2615
MEM 4790.937500 1652243690.3619
MEM 4790.917969 1652243690.4624
MEM 4790.906250 1652243690.5627
MEM 4790.906250 1652243690.6631
MEM 4790.890625 1652243690.7635
MEM 4790.875000 1652243690.8640
MEM 4790.875000 1652243690.9644
MEM 4790.683594 1652243691.0647
MEM 4790.683594 1652243691.1651
MEM 4790.683594 1652243691.2656
MEM 4790.683594 1652243691.3664
MEM 4790.660156 1652243691.4668
MEM 4790.660156 1652243691.5672
MEM 4790.660156 1652243691.6676
MEM 4790.660156 1652243691.7680
MEM 4790.660156 1652243691.8684
MEM 4790.660156 1652243691.9688
MEM 4790.660156 1652243692.0692
MEM 4790.660156 1652243692.1696
MEM 4790.660156 1652243692.2700
MEM 4790.660156 1652243692.3704
MEM 4790.660156 1652243692.4708
MEM 4790.660156 1652243692.5711
MEM 4790.660156 1652243692.6715
MEM 4790.660156 1652243692.7719
MEM 4790.660156 1652243692.8722
MEM 4791.171875 1652243692.9726
MEM 4791.171875 1652243693.0730
MEM 4790.941406 1652243693.1734
MEM 4790.933594 1652243693.2738
MEM 4790.925781 1652243693.3741
MEM 4790.902344 1652243693.4746
MEM 4790.910156 1652243693.5749
MEM 4790.894531 1652243693.6753
MEM 4790.875000 1652243693.7762
MEM 4790.863281 1652243693.8766
MEM 4790.863281 1652243693.9770
MEM 4790.843750 1652243694.0775
MEM 4790.828125 1652243694.1779
MEM 4790.812500 1652243694.2782
MEM 4790.812500 1652243694.3787
MEM 4790.492188 1652243694.4791
MEM 4790.492188 1652243694.5794
MEM 4790.492188 1652243694.6798
MEM 4790.492188 1652243694.7802
MEM 4790.492188 1652243694.8806
MEM 4790.472656 1652243694.9809
MEM 4790.472656 1652243695.0814
MEM 4790.472656 1652243695.1817
MEM 4790.472656 1652243695.2821
MEM 4790.472656 1652243695.3825
MEM 4790.472656 1652243695.4844
MEM 4790.472656 1652243695.5848
MEM 4790.472656 1652243695.6851
MEM 4790.472656 1652243695.7855
MEM 4790.472656 1652243695.8859
MEM 4790.472656 1652243695.9863
MEM 4790.472656 1652243696.0866
MEM 4790.472656 1652243696.1871
MEM 4790.472656 1652243696.2874
MEM 4790.472656 1652243696.3878
MEM 4790.472656 1652243696.4882
MEM 4790.984375 1652243696.5886
MEM 4790.984375 1652243696.6889
MEM 4790.753906 1652243696.7893
MEM 4790.738281 1652243696.8897
MEM 4790.738281 1652243696.9902
MEM 4790.718750 1652243697.0906
MEM 4790.703125 1652243697.1910
MEM 4790.687500 1652243697.2915
MEM 4791.199219 1652243697.3919
MEM 4793.507812 1652243697.4923
MEM 4793.492188 1652243697.5928
MEM 4793.476562 1652243697.6932
MEM 4793.476562 1652243697.7936
MEM 4793.453125 1652243697.8941
MEM 4793.308594 1652243697.9945
MEM 4793.308594 1652243698.0949
MEM 4793.308594 1652243698.1951
MEM 4793.308594 1652243698.2955
MEM 4793.308594 1652243698.3959
MEM 4793.304688 1652243698.4962
MEM 4793.304688 1652243698.5966
MEM 4793.304688 1652243698.6970
MEM 4793.304688 1652243698.7973
MEM 4793.304688 1652243698.8977
MEM 4793.304688 1652243698.9981
MEM 4793.289062 1652243699.0985
MEM 4793.289062 1652243699.1989
MEM 4793.289062 1652243699.2992
MEM 4793.289062 1652243699.3996
MEM 4793.289062 1652243699.5000
MEM 4793.289062 1652243699.6003
MEM 4793.289062 1652243699.7007
MEM 4793.289062 1652243699.8011
MEM 4793.289062 1652243699.9016
MEM 4794.242188 1652243700.0020
MEM 4795.062500 1652243700.1024
MEM 4795.062500 1652243700.2028
MEM 4795.062500 1652243700.3032
MEM 4795.062500 1652243700.4036
MEM 4795.062500 1652243700.5040
MEM 4795.062500 1652243700.6044
MEM 4795.062500 1652243700.7047
MEM 4795.062500 1652243700.8051
MEM 4795.062500 1652243700.9055
MEM 4795.316406 1652243701.0059
MEM 4795.089844 1652243701.1063
MEM 4795.089844 1652243701.2068
MEM 4795.074219 1652243701.3072
MEM 4795.058594 1652243701.4076
MEM 4795.046875 1652243701.5080
MEM 4795.042969 1652243701.6084
MEM 4795.023438 1652243701.7088
MEM 4795.011719 1652243701.8092
MEM 4795.011719 1652243701.9096
MEM 4794.996094 1652243702.0100
MEM 4794.976562 1652243702.1104
MEM 4794.976562 1652243702.2107
MEM 4794.964844 1652243702.3111
MEM 4794.625000 1652243702.4115
MEM 4794.625000 1652243702.5117
MEM 4794.625000 1652243702.6120
MEM 4794.625000 1652243702.7123
MEM 4794.625000 1652243702.8126
MEM 4794.625000 1652243702.9129
MEM 4794.601562 1652243703.0133
MEM 4794.601562 1652243703.1136
MEM 4794.601562 1652243703.2139
MEM 4794.601562 1652243703.3143
MEM 4794.601562 1652243703.4147
MEM 4794.601562 1652243703.5150
MEM 4794.601562 1652243703.6153
MEM 4794.601562 1652243703.7156
MEM 4794.601562 1652243703.8160
MEM 4794.601562 1652243703.9164
MEM 4794.601562 1652243704.0167
MEM 4794.601562 1652243704.1170
MEM 4794.601562 1652243704.2174
MEM 4794.601562 1652243704.3177
MEM 4794.601562 1652243704.4181
MEM 4795.113281 1652243704.5185
MEM 4795.113281 1652243704.6189
MEM 4797.445312 1652243704.7194
MEM 4801.820312 1652243704.8198
MEM 4801.820312 1652243704.9202
MEM 4801.800781 1652243705.0206
MEM 4801.785156 1652243705.1216
MEM 4801.785156 1652243705.2220
MEM 4801.773438 1652243705.3224
MEM 4801.753906 1652243705.4229
MEM 4801.753906 1652243705.5232
MEM 4801.742188 1652243705.6239
MEM 4801.742188 1652243705.7244
MEM 4801.718750 1652243705.8249
MEM 4801.707031 1652243705.9253
MEM 4801.707031 1652243706.0257
MEM 4801.453125 1652243706.1261
MEM 4801.453125 1652243706.2265
MEM 4801.453125 1652243706.3269
MEM 4801.453125 1652243706.4273
MEM 4801.453125 1652243706.5277
MEM 4801.433594 1652243706.6282
MEM 4801.433594 1652243706.7285
MEM 4801.433594 1652243706.8289
MEM 4801.433594 1652243706.9292
MEM 4801.433594 1652243707.0296
MEM 4801.433594 1652243707.1300
MEM 4801.433594 1652243707.2304
MEM 4801.433594 1652243707.3307
MEM 4801.433594 1652243707.4311
MEM 4801.433594 1652243707.5316
MEM 4801.433594 1652243707.6320
MEM 4801.433594 1652243707.7324
MEM 4801.433594 1652243707.8328
MEM 4801.433594 1652243707.9332
MEM 4801.433594 1652243708.0337
MEM 4801.433594 1652243708.1340
MEM 4801.945312 1652243708.2345
MEM 4801.945312 1652243708.3349
MEM 4801.710938 1652243708.4354
MEM 4801.699219 1652243708.5422
MEM 4801.699219 1652243708.6426
MEM 4801.683594 1652243708.7430
MEM 4801.667969 1652243708.8435
MEM 4801.667969 1652243708.9439
MEM 4801.652344 1652243709.0443
MEM 4801.632812 1652243709.1448
MEM 4801.632812 1652243709.2452
MEM 4801.617188 1652243709.3456
MEM 4801.605469 1652243709.4460
MEM 4801.589844 1652243709.5464
MEM 4801.265625 1652243709.6468
MEM 4801.265625 1652243709.7472
