CMDLINE /usr/bin/python3 scripts/AE-SVM-Rhizo.py
MEM 1533.250000 1652240813.9032
MEM 1533.250000 1652240814.0036
MEM 1533.250000 1652240814.1040
MEM 1533.250000 1652240814.2044
MEM 1533.250000 1652240814.3048
MEM 1533.250000 1652240814.4053
MEM 1533.250000 1652240814.5057
MEM 1533.761719 1652240814.6062
MEM 1533.761719 1652240814.7066
MEM 1534.769531 1652240814.8071
MEM 1539.121094 1652240814.9075
MEM 1532.968750 1652240815.0079
MEM 1537.519531 1652240815.1084
MEM 1537.449219 1652240815.2088
MEM 1537.449219 1652240815.3092
MEM 1537.449219 1652240815.4096
MEM 1537.449219 1652240815.5100
MEM 1537.449219 1652240815.6104
MEM 1537.679688 1652240815.7108
MEM 1537.679688 1652240815.8112
MEM 1537.679688 1652240815.9115
MEM 1537.679688 1652240816.0119
MEM 1537.679688 1652240816.1123
MEM 1537.679688 1652240816.2127
MEM 1537.679688 1652240816.3131
MEM 1537.679688 1652240816.4135
MEM 1537.679688 1652240816.5139
MEM 1537.679688 1652240816.6143
MEM 1539.558594 1652240816.7147
MEM 1539.558594 1652240816.8151
MEM 1539.558594 1652240816.9155
MEM 1539.558594 1652240817.0159
MEM 1539.558594 1652240817.1163
MEM 1539.558594 1652240817.2168
MEM 1539.558594 1652240817.3172
MEM 1539.558594 1652240817.4176
MEM 1539.558594 1652240817.5179
MEM 1540.070312 1652240817.6185
MEM 1540.070312 1652240817.7189
MEM 1541.617188 1652240817.8192
MEM 1552.941406 1652240817.9197
MEM 1556.214844 1652240818.0201
MEM 1551.484375 1652240818.1205
MEM 1551.687500 1652240818.2209
MEM 1551.687500 1652240818.3212
MEM 1551.687500 1652240818.4215
MEM 1551.687500 1652240818.5220
MEM 1538.296875 1652240818.6224
MEM 1538.296875 1652240818.7227
MEM 1538.296875 1652240818.8232
MEM 1538.296875 1652240818.9236
MEM 1538.296875 1652240819.0240
MEM 1538.296875 1652240819.1244
MEM 1539.066406 1652240819.2248
MEM 1541.585938 1652240819.3252
MEM 1541.585938 1652240819.4257
MEM 1541.585938 1652240819.5261
MEM 1576.253906 1652240819.6265
MEM 1576.253906 1652240819.7269
MEM 1576.253906 1652240819.8272
MEM 1576.253906 1652240819.9277
MEM 1576.253906 1652240820.0281
MEM 1576.253906 1652240820.1286
MEM 1576.253906 1652240820.2290
MEM 1576.253906 1652240820.3295
MEM 1576.253906 1652240820.4299
MEM 1576.511719 1652240820.5304
MEM 1579.460938 1652240820.6310
MEM 1579.417969 1652240820.7314
MEM 1591.492188 1652240820.8318
MEM 1591.640625 1652240820.9323
MEM 1591.613281 1652240821.0327
MEM 1591.714844 1652240821.1331
MEM 1591.714844 1652240821.2335
MEM 1591.714844 1652240821.3340
MEM 1591.714844 1652240821.4344
MEM 1591.695312 1652240821.5348
MEM 1591.695312 1652240821.6352
MEM 1591.695312 1652240821.7356
MEM 1591.695312 1652240821.8360
MEM 1591.695312 1652240821.9365
MEM 1591.695312 1652240822.0369
MEM 1596.539062 1652240822.1372
MEM 1607.363281 1652240822.2376
MEM 1607.363281 1652240822.3381
MEM 1607.363281 1652240822.4385
MEM 1629.515625 1652240822.5390
MEM 1629.515625 1652240822.6394
MEM 1629.515625 1652240822.7398
MEM 1629.515625 1652240822.8403
MEM 1629.515625 1652240822.9407
MEM 1629.515625 1652240823.0412
MEM 1629.515625 1652240823.1416
MEM 1629.773438 1652240823.2421
MEM 1629.773438 1652240823.3425
MEM 1634.613281 1652240823.4431
MEM 1626.046875 1652240823.5437
MEM 1641.816406 1652240823.6441
MEM 1629.953125 1652240823.7446
MEM 1631.312500 1652240823.8450
MEM 1631.312500 1652240823.9454
MEM 1631.312500 1652240824.0457
MEM 1631.312500 1652240824.1461
MEM 1631.312500 1652240824.2466
MEM 1631.312500 1652240824.3470
MEM 1631.312500 1652240824.4474
MEM 1631.312500 1652240824.5478
MEM 1631.312500 1652240824.6481
MEM 1631.312500 1652240824.7490
MEM 1631.312500 1652240824.8493
MEM 1631.312500 1652240824.9497
MEM 1631.300781 1652240825.0500
MEM 1631.300781 1652240825.1504
MEM 1631.300781 1652240825.2506
MEM 1631.300781 1652240825.3510
MEM 1631.281250 1652240825.4513
MEM 1631.281250 1652240825.5517
MEM 1631.281250 1652240825.6520
MEM 1631.281250 1652240825.7523
MEM 1631.281250 1652240825.8525
MEM 1634.628906 1652240825.9528
MEM 1646.339844 1652240826.0533
MEM 1654.019531 1652240826.1537
MEM 1654.019531 1652240826.2541
MEM 1654.019531 1652240826.3545
MEM 1678.093750 1652240826.4549
MEM 1678.093750 1652240826.5552
MEM 1678.093750 1652240826.6556
MEM 1678.093750 1652240826.7560
MEM 1678.093750 1652240826.8564
MEM 1678.093750 1652240826.9568
MEM 1678.093750 1652240827.0573
MEM 1678.351562 1652240827.1577
MEM 1678.351562 1652240827.2581
MEM 1663.210938 1652240827.3585
MEM 1654.101562 1652240827.4590
MEM 1654.078125 1652240827.5594
MEM 1659.195312 1652240827.6598
MEM 1638.011719 1652240827.7602
MEM 1638.011719 1652240827.8606
MEM 1638.011719 1652240827.9610
MEM 1638.011719 1652240828.0614
MEM 1638.011719 1652240828.1619
MEM 1637.988281 1652240828.2623
MEM 1637.988281 1652240828.3628
MEM 1637.988281 1652240828.4632
MEM 1637.988281 1652240828.5636
MEM 1637.988281 1652240828.6640
MEM 1637.988281 1652240828.7644
MEM 1641.593750 1652240828.8648
MEM 1655.921875 1652240828.9652
MEM 1665.648438 1652240829.0656
MEM 1665.648438 1652240829.1660
MEM 1665.648438 1652240829.2664
MEM 1665.648438 1652240829.3668
MEM 1679.039062 1652240829.4672
MEM 1679.039062 1652240829.5676
MEM 1679.039062 1652240829.6680
MEM 1679.039062 1652240829.7684
MEM 1679.039062 1652240829.8688
MEM 1679.039062 1652240829.9692
MEM 1679.039062 1652240830.0696
MEM 1679.296875 1652240830.1700
MEM 1679.296875 1652240830.2705
MEM 1684.496094 1652240830.3709
MEM 1673.425781 1652240830.4713
MEM 1684.843750 1652240830.5717
MEM 1685.324219 1652240830.6735
MEM 1692.289062 1652240830.7771
MEM 1692.289062 1652240830.8775
MEM 1692.289062 1652240830.9781
MEM 1692.289062 1652240831.0792
MEM 1692.289062 1652240831.1796
MEM 1692.273438 1652240831.2800
MEM 1692.273438 1652240831.3805
MEM 1692.273438 1652240831.4809
MEM 1692.273438 1652240831.5952
MEM 1692.273438 1652240831.6956
MEM 1699.746094 1652240831.7960
MEM 1707.175781 1652240831.8963
MEM 1710.011719 1652240831.9967
MEM 1710.011719 1652240832.0971
MEM 1710.011719 1652240832.1975
MEM 1672.351562 1652240832.2979
MEM 1672.265625 1652240832.3983
MEM 1693.820312 1652240832.4987
MEM 1693.820312 1652240832.5992
MEM 1693.820312 1652240832.6996
MEM 1693.820312 1652240832.8001
MEM 1693.820312 1652240832.9005
MEM 1693.820312 1652240833.0008
MEM 1693.820312 1652240833.1012
MEM 1693.820312 1652240833.2015
MEM 1694.074219 1652240833.3019
MEM 1681.679688 1652240833.4022
MEM 1681.164062 1652240833.5026
MEM 1683.132812 1652240833.6030
MEM 1678.558594 1652240833.7034
MEM 1665.199219 1652240833.8049
MEM 1672.738281 1652240833.9052
MEM 1672.738281 1652240834.0057
MEM 1672.738281 1652240834.1061
MEM 1672.738281 1652240834.2065
MEM 1652.300781 1652240834.3069
MEM 1652.285156 1652240834.4072
MEM 1652.285156 1652240834.5075
MEM 1652.285156 1652240834.6079
MEM 1652.285156 1652240834.7083
MEM 1652.285156 1652240834.8087
MEM 1652.285156 1652240834.9091
MEM 1652.285156 1652240835.0095
MEM 1652.285156 1652240835.1099
MEM 1652.285156 1652240835.2104
MEM 1652.285156 1652240835.3108
MEM 1662.031250 1652240835.4112
MEM 1662.031250 1652240835.5116
MEM 1662.031250 1652240835.6120
MEM 1662.031250 1652240835.7124
MEM 1662.031250 1652240835.8128
MEM 1662.031250 1652240835.9135
MEM 1662.031250 1652240836.0139
MEM 1662.031250 1652240836.1143
MEM 1662.542969 1652240836.2147
MEM 1664.195312 1652240836.3152
MEM 1657.042969 1652240836.4155
MEM 1657.011719 1652240836.5160
MEM 1657.460938 1652240836.6164
MEM 1665.019531 1652240836.7168
MEM 1665.183594 1652240836.8172
MEM 1665.183594 1652240836.9176
MEM 1665.183594 1652240837.0180
MEM 1665.183594 1652240837.1184
MEM 1665.183594 1652240837.2188
MEM 1665.167969 1652240837.3192
MEM 1665.167969 1652240837.4195
MEM 1665.167969 1652240837.5200
MEM 1665.167969 1652240837.6203
MEM 1665.167969 1652240837.7208
MEM 1665.167969 1652240837.8211
MEM 1665.167969 1652240837.9215
MEM 1665.167969 1652240838.0219
MEM 1665.167969 1652240838.1223
MEM 1665.167969 1652240838.2226
MEM 1670.304688 1652240838.3230
MEM 1670.304688 1652240838.4233
MEM 1670.304688 1652240838.5237
MEM 1670.304688 1652240838.6241
MEM 1670.304688 1652240838.7244
MEM 1670.304688 1652240838.8248
MEM 1670.304688 1652240838.9252
MEM 1670.304688 1652240839.0257
MEM 1670.816406 1652240839.1261
MEM 1670.562500 1652240839.2266
MEM 1681.449219 1652240839.3271
MEM 1673.839844 1652240839.4274
MEM 1671.230469 1652240839.5279
MEM 1681.218750 1652240839.6283
MEM 1681.218750 1652240839.7287
MEM 1681.218750 1652240839.8291
MEM 1681.218750 1652240839.9294
MEM 1681.218750 1652240840.0298
MEM 1681.226562 1652240840.1302
MEM 1681.199219 1652240840.2305
MEM 1681.199219 1652240840.3308
MEM 1681.199219 1652240840.4311
MEM 1681.199219 1652240840.5314
MEM 1681.199219 1652240840.6318
MEM 1681.199219 1652240840.7321
MEM 1681.199219 1652240840.8324
MEM 1681.199219 1652240840.9327
MEM 1681.199219 1652240841.0331
MEM 1681.199219 1652240841.1335
MEM 1681.199219 1652240841.2339
MEM 1681.285156 1652240841.3344
MEM 1699.113281 1652240841.4348
MEM 1699.113281 1652240841.5352
MEM 1699.113281 1652240841.6355
MEM 1699.113281 1652240841.7358
MEM 1699.113281 1652240841.8361
MEM 1699.113281 1652240841.9364
MEM 1699.113281 1652240842.0367
MEM 1699.113281 1652240842.1371
MEM 1699.625000 1652240842.2375
MEM 1688.156250 1652240842.3379
MEM 1678.144531 1652240842.4383
MEM 1694.386719 1652240842.5390
MEM 1690.644531 1652240842.6394
MEM 1698.203125 1652240842.7420
MEM 1685.898438 1652240842.8424
MEM 1685.898438 1652240842.9428
MEM 1685.898438 1652240843.0431
MEM 1685.898438 1652240843.1435
MEM 1685.898438 1652240843.2438
MEM 1685.878906 1652240843.3442
MEM 1685.878906 1652240843.4446
MEM 1685.878906 1652240843.5451
MEM 1685.878906 1652240843.6454
MEM 1685.878906 1652240843.7459
MEM 1685.878906 1652240843.8478
MEM 1685.878906 1652240843.9482
MEM 1685.878906 1652240844.0487
MEM 1685.878906 1652240844.1490
MEM 1685.878906 1652240844.2495
MEM 1685.878906 1652240844.3499
MEM 1709.835938 1652240844.4503
MEM 1709.835938 1652240844.5506
MEM 1709.835938 1652240844.6510
MEM 1709.835938 1652240844.7513
MEM 1709.835938 1652240844.8517
MEM 1709.835938 1652240844.9521
MEM 1709.835938 1652240845.0525
MEM 1709.835938 1652240845.1529
MEM 1710.347656 1652240845.2533
MEM 1710.347656 1652240845.3536
MEM 1710.613281 1652240845.4542
MEM 1713.199219 1652240845.5546
MEM 1715.753906 1652240845.6550
MEM 1720.507812 1652240845.7554
MEM 1707.515625 1652240845.8558
MEM 1707.515625 1652240845.9562
MEM 1707.515625 1652240846.0566
MEM 1707.515625 1652240846.1570
MEM 1707.515625 1652240846.2574
MEM 1707.515625 1652240846.3578
MEM 1707.496094 1652240846.4582
MEM 1707.496094 1652240846.5585
MEM 1707.496094 1652240846.6589
MEM 1707.496094 1652240846.7592
MEM 1707.496094 1652240846.8595
MEM 1707.496094 1652240846.9599
MEM 1707.496094 1652240847.0603
MEM 1707.496094 1652240847.1608
MEM 1707.496094 1652240847.2612
MEM 1707.496094 1652240847.3616
MEM 1718.042969 1652240847.4620
MEM 1718.042969 1652240847.5624
MEM 1718.042969 1652240847.6628
MEM 1718.042969 1652240847.7632
MEM 1718.042969 1652240847.8636
MEM 1718.042969 1652240847.9640
MEM 1718.042969 1652240848.0644
MEM 1718.042969 1652240848.1648
MEM 1718.042969 1652240848.2652
MEM 1718.554688 1652240848.3656
MEM 1718.316406 1652240848.4660
MEM 1719.828125 1652240848.5665
MEM 1720.070312 1652240848.6669
MEM 1723.593750 1652240848.7674
MEM 1712.843750 1652240848.8678
MEM 1714.007812 1652240848.9682
MEM 1714.007812 1652240849.0685
MEM 1714.007812 1652240849.1688
MEM 1714.007812 1652240849.2691
MEM 1714.007812 1652240849.3694
MEM 1713.988281 1652240849.4698
MEM 1713.988281 1652240849.5701
MEM 1713.988281 1652240849.6704
MEM 1713.988281 1652240849.7708
MEM 1713.988281 1652240849.8712
MEM 1713.988281 1652240849.9717
MEM 1713.988281 1652240850.0721
MEM 1713.988281 1652240850.1725
MEM 1713.988281 1652240850.2736
MEM 1713.988281 1652240850.3741
MEM 1729.445312 1652240850.4745
MEM 1729.445312 1652240850.5749
MEM 1729.445312 1652240850.6753
MEM 1729.445312 1652240850.7757
MEM 1729.445312 1652240850.8761
MEM 1729.445312 1652240850.9765
MEM 1729.445312 1652240851.0769
MEM 1729.445312 1652240851.1773
MEM 1729.957031 1652240851.2777
MEM 1729.957031 1652240851.3781
MEM 1729.703125 1652240851.4786
MEM 1724.371094 1652240851.5790
MEM 1718.070312 1652240851.6794
MEM 1718.296875 1652240851.7798
MEM 1710.089844 1652240851.8803
MEM 1682.089844 1652240851.9807
MEM 1682.089844 1652240852.0811
MEM 1682.089844 1652240852.1815
MEM 1682.089844 1652240852.2818
MEM 1682.070312 1652240852.3822
MEM 1682.070312 1652240852.4826
MEM 1682.070312 1652240852.5830
MEM 1682.070312 1652240852.6834
MEM 1682.070312 1652240852.7838
MEM 1682.070312 1652240852.8842
MEM 1682.070312 1652240852.9846
MEM 1682.070312 1652240853.0851
MEM 1682.070312 1652240853.1855
MEM 1682.070312 1652240853.2860
MEM 1682.070312 1652240853.3864
MEM 1688.503906 1652240853.4868
MEM 1688.503906 1652240853.5872
MEM 1688.503906 1652240853.6876
MEM 1688.503906 1652240853.7880
MEM 1688.503906 1652240853.8884
MEM 1688.503906 1652240853.9887
MEM 1688.503906 1652240854.0891
MEM 1688.503906 1652240854.1895
MEM 1688.503906 1652240854.2899
MEM 1689.015625 1652240854.3903
MEM 1689.015625 1652240854.4906
MEM 1688.765625 1652240854.5910
MEM 1689.707031 1652240854.6914
MEM 1698.785156 1652240854.7918
MEM 1706.226562 1652240854.8922
MEM 1712.222656 1652240854.9926
MEM 1712.222656 1652240855.0931
MEM 1712.222656 1652240855.1935
MEM 1712.222656 1652240855.2939
MEM 1712.222656 1652240855.3943
MEM 1712.222656 1652240855.4947
MEM 1712.222656 1652240855.5950
MEM 1712.222656 1652240855.6955
MEM 1712.222656 1652240855.7959
MEM 1712.222656 1652240855.8963
MEM 1712.214844 1652240855.9967
MEM 1712.214844 1652240856.0971
MEM 1712.214844 1652240856.1975
MEM 1712.214844 1652240856.2979
MEM 1712.214844 1652240856.3983
MEM 1712.195312 1652240856.4987
MEM 1712.195312 1652240856.5990
MEM 1712.195312 1652240856.6993
MEM 1712.195312 1652240856.7996
MEM 1712.195312 1652240856.8999
MEM 1712.195312 1652240857.0002
MEM 1717.089844 1652240857.1005
MEM 1722.246094 1652240857.2009
MEM 1722.246094 1652240857.3013
MEM 1722.246094 1652240857.4017
MEM 1722.246094 1652240857.5021
MEM 1726.425781 1652240857.6026
MEM 1726.425781 1652240857.7031
MEM 1726.425781 1652240857.8035
MEM 1726.425781 1652240857.9038
MEM 1726.425781 1652240858.0042
MEM 1726.425781 1652240858.1046
MEM 1726.425781 1652240858.2050
MEM 1726.425781 1652240858.3055
MEM 1726.683594 1652240858.4059
MEM 1729.718750 1652240858.5062
MEM 1738.410156 1652240858.6066
MEM 1746.488281 1652240858.7071
MEM 1754.886719 1652240858.8081
MEM 1756.636719 1652240858.9084
MEM 1758.750000 1652240859.0088
MEM 1758.750000 1652240859.1092
MEM 1758.750000 1652240859.2096
MEM 1758.750000 1652240859.3100
MEM 1758.750000 1652240859.4104
MEM 1758.730469 1652240859.5108
MEM 1758.730469 1652240859.6113
MEM 1715.945312 1652240859.7116
MEM 1716.585938 1652240859.8120
MEM 1716.585938 1652240859.9123
MEM 1716.585938 1652240860.0127
MEM 1716.585938 1652240860.1131
MEM 1716.585938 1652240860.2134
MEM 1716.585938 1652240860.3138
MEM 1716.585938 1652240860.4143
MEM 1716.585938 1652240860.5146
MEM 1716.585938 1652240860.6150
MEM 1716.585938 1652240860.7155
MEM 1716.585938 1652240860.8158
MEM 1716.175781 1652240860.9162
MEM 1716.175781 1652240861.0167
MEM 1716.175781 1652240861.1170
MEM 1716.175781 1652240861.2174
MEM 1716.175781 1652240861.3178
MEM 1716.175781 1652240861.4182
MEM 1716.175781 1652240861.5185
MEM 1716.175781 1652240861.6189
MEM 1716.687500 1652240861.7192
MEM 1724.625000 1652240861.8196
MEM 1700.750000 1652240861.9200
MEM 1691.542969 1652240862.0204
MEM 1703.710938 1652240862.1209
MEM 1713.234375 1652240862.2213
MEM 1713.023438 1652240862.3216
MEM 1713.023438 1652240862.4220
MEM 1713.023438 1652240862.5223
MEM 1713.023438 1652240862.6227
MEM 1713.023438 1652240862.7231
MEM 1713.003906 1652240862.8235
MEM 1713.003906 1652240862.9238
MEM 1713.003906 1652240863.0242
MEM 1713.003906 1652240863.1246
MEM 1713.003906 1652240863.2250
MEM 1713.003906 1652240863.3266
MEM 1713.003906 1652240863.4270
MEM 1713.003906 1652240863.5275
MEM 1713.003906 1652240863.6279
MEM 1713.003906 1652240863.7283
MEM 1713.003906 1652240863.8287
MEM 1696.484375 1652240863.9291
MEM 1696.484375 1652240864.0295
MEM 1696.484375 1652240864.1299
MEM 1696.484375 1652240864.2303
MEM 1696.484375 1652240864.3306
MEM 1696.484375 1652240864.4310
MEM 1696.484375 1652240864.5314
MEM 1696.484375 1652240864.6317
MEM 1696.996094 1652240864.7321
MEM 1704.542969 1652240864.8325
MEM 1728.832031 1652240864.9330
MEM 1719.953125 1652240865.0335
MEM 1724.996094 1652240865.1342
MEM 1719.777344 1652240865.2347
MEM 1703.515625 1652240865.3350
MEM 1703.515625 1652240865.4353
MEM 1703.515625 1652240865.5356
MEM 1703.515625 1652240865.6359
MEM 1703.515625 1652240865.7362
MEM 1703.492188 1652240865.8366
MEM 1703.492188 1652240865.9370
MEM 1703.492188 1652240866.0374
MEM 1703.492188 1652240866.1379
MEM 1703.492188 1652240866.2383
MEM 1703.492188 1652240866.3394
MEM 1703.492188 1652240866.4398
MEM 1703.492188 1652240866.5402
MEM 1703.492188 1652240866.6406
MEM 1703.492188 1652240866.7410
MEM 1703.492188 1652240866.8414
MEM 1728.636719 1652240866.9418
MEM 1728.636719 1652240867.0422
MEM 1728.636719 1652240867.1426
MEM 1728.636719 1652240867.2430
MEM 1728.636719 1652240867.3434
MEM 1728.636719 1652240867.4437
MEM 1728.636719 1652240867.5441
MEM 1728.636719 1652240867.6445
MEM 1729.148438 1652240867.7450
MEM 1729.148438 1652240867.8453
MEM 1746.964844 1652240867.9457
MEM 1756.382812 1652240868.0461
MEM 1748.843750 1652240868.1465
MEM 1728.761719 1652240868.2470
MEM 1736.074219 1652240868.3473
MEM 1736.074219 1652240868.4477
MEM 1736.074219 1652240868.5481
MEM 1736.074219 1652240868.6485
MEM 1736.074219 1652240868.7489
MEM 1736.050781 1652240868.8493
MEM 1736.050781 1652240868.9497
MEM 1736.050781 1652240869.0501
MEM 1736.050781 1652240869.1505
MEM 1736.050781 1652240869.2509
MEM 1736.050781 1652240869.3513
MEM 1736.050781 1652240869.4517
MEM 1736.050781 1652240869.5521
MEM 1736.050781 1652240869.6525
MEM 1736.050781 1652240869.7529
MEM 1736.050781 1652240869.8534
MEM 1761.687500 1652240869.9537
MEM 1761.687500 1652240870.0541
MEM 1761.687500 1652240870.1544
MEM 1761.687500 1652240870.2548
MEM 1761.687500 1652240870.3552
MEM 1761.687500 1652240870.4556
MEM 1761.687500 1652240870.5560
MEM 1761.687500 1652240870.6564
MEM 1762.199219 1652240870.7568
MEM 1770.085938 1652240870.8573
MEM 1771.847656 1652240870.9577
MEM 1777.273438 1652240871.0581
MEM 1760.605469 1652240871.1585
MEM 1777.699219 1652240871.2590
MEM 1777.605469 1652240871.3594
MEM 1777.605469 1652240871.4598
MEM 1777.605469 1652240871.5601
MEM 1777.605469 1652240871.6605
MEM 1777.605469 1652240871.7609
MEM 1777.585938 1652240871.8614
MEM 1777.585938 1652240871.9617
MEM 1777.585938 1652240872.0621
MEM 1777.585938 1652240872.1625
MEM 1777.585938 1652240872.2629
MEM 1777.585938 1652240872.3632
MEM 1777.585938 1652240872.4636
MEM 1777.585938 1652240872.5640
MEM 1777.585938 1652240872.6644
MEM 1777.585938 1652240872.7648
MEM 1796.585938 1652240872.8652
MEM 1796.585938 1652240872.9655
MEM 1796.585938 1652240873.0658
MEM 1796.585938 1652240873.1661
MEM 1796.585938 1652240873.2664
MEM 1796.585938 1652240873.3667
MEM 1796.585938 1652240873.4670
MEM 1797.097656 1652240873.5673
MEM 1820.488281 1652240873.6677
MEM 1788.148438 1652240873.7681
MEM 1782.578125 1652240873.8685
MEM 1808.304688 1652240873.9690
MEM 1772.585938 1652240874.0693
MEM 1772.585938 1652240874.1697
MEM 1772.585938 1652240874.2701
MEM 1772.585938 1652240874.3704
MEM 1772.585938 1652240874.4708
MEM 1772.585938 1652240874.5711
MEM 1772.566406 1652240874.6715
MEM 1772.566406 1652240874.7719
MEM 1772.566406 1652240874.8722
MEM 1772.566406 1652240874.9726
MEM 1772.566406 1652240875.0729
MEM 1772.566406 1652240875.1733
MEM 1772.566406 1652240875.2737
MEM 1772.566406 1652240875.3741
MEM 1772.566406 1652240875.4745
MEM 1786.488281 1652240875.5750
MEM 1792.160156 1652240875.6754
MEM 1792.160156 1652240875.7758
MEM 1792.160156 1652240875.8762
MEM 1792.160156 1652240875.9766
MEM 1792.160156 1652240876.0769
MEM 1792.160156 1652240876.1773
MEM 1792.160156 1652240876.2777
MEM 1792.671875 1652240876.3781
MEM 1802.523438 1652240876.4784
MEM 1809.781250 1652240876.5788
MEM 1806.324219 1652240876.6792
MEM 1811.285156 1652240876.7796
MEM 1812.871094 1652240876.8800
MEM 1812.757812 1652240876.9804
MEM 1812.757812 1652240877.0807
