CMDLINE /usr/bin/python3 scripts/tSNE-SVM-Rhizo.py
MEM 202.355469 1652243082.6875
MEM 202.355469 1652243082.7879
MEM 202.355469 1652243082.8883
MEM 202.355469 1652243082.9887
MEM 202.355469 1652243083.0891
MEM 202.355469 1652243083.1894
MEM 202.355469 1652243083.2897
MEM 202.355469 1652243083.3902
MEM 202.355469 1652243083.4905
MEM 202.355469 1652243083.5910
MEM 202.355469 1652243083.6914
MEM 202.355469 1652243083.7918
MEM 202.355469 1652243083.8922
MEM 202.355469 1652243083.9926
MEM 202.355469 1652243084.0930
MEM 202.355469 1652243084.1934
MEM 202.355469 1652243084.2938
MEM 202.355469 1652243084.3942
MEM 202.355469 1652243084.4946
MEM 202.355469 1652243084.5951
MEM 202.355469 1652243084.6954
MEM 202.355469 1652243084.7958
MEM 202.355469 1652243084.8961
MEM 202.355469 1652243084.9965
MEM 202.355469 1652243085.0969
MEM 202.355469 1652243085.1972
MEM 202.355469 1652243085.2976
MEM 202.355469 1652243085.3980
MEM 202.355469 1652243085.4985
MEM 202.355469 1652243085.5989
MEM 202.355469 1652243085.6993
MEM 202.355469 1652243085.7998
MEM 202.355469 1652243085.9002
MEM 202.355469 1652243086.0006
MEM 202.355469 1652243086.1010
MEM 202.355469 1652243086.2014
MEM 202.355469 1652243086.3018
MEM 202.355469 1652243086.4022
MEM 202.355469 1652243086.5026
MEM 202.355469 1652243086.6031
MEM 202.355469 1652243086.7034
MEM 202.355469 1652243086.8037
MEM 202.355469 1652243086.9040
MEM 202.355469 1652243087.0042
MEM 202.355469 1652243087.1045
MEM 202.355469 1652243087.2048
MEM 202.355469 1652243087.3061
MEM 202.355469 1652243087.4063
MEM 202.355469 1652243087.5066
MEM 202.355469 1652243087.6070
MEM 202.355469 1652243087.7073
MEM 202.355469 1652243087.8075
MEM 202.355469 1652243087.9078
MEM 202.355469 1652243088.0081
MEM 202.355469 1652243088.1084
MEM 202.355469 1652243088.2087
MEM 202.355469 1652243088.3090
MEM 202.355469 1652243088.4094
MEM 202.355469 1652243088.5097
MEM 202.355469 1652243088.6100
MEM 202.355469 1652243088.7104
MEM 202.355469 1652243088.8107
MEM 202.355469 1652243088.9111
MEM 202.355469 1652243089.0114
MEM 202.355469 1652243089.1118
MEM 202.355469 1652243089.2122
MEM 202.355469 1652243089.3126
MEM 202.355469 1652243089.4130
MEM 202.355469 1652243089.5133
MEM 202.355469 1652243089.6138
MEM 202.355469 1652243089.7142
MEM 202.355469 1652243089.8147
MEM 202.355469 1652243089.9151
MEM 202.355469 1652243090.0156
MEM 202.355469 1652243090.1160
MEM 202.355469 1652243090.2164
MEM 202.355469 1652243090.3168
MEM 202.355469 1652243090.4172
MEM 202.355469 1652243090.5176
MEM 202.355469 1652243090.6180
MEM 202.355469 1652243090.7184
MEM 202.355469 1652243090.8188
MEM 202.355469 1652243090.9191
MEM 202.355469 1652243091.0195
MEM 202.355469 1652243091.1199
MEM 202.355469 1652243091.2203
MEM 202.355469 1652243091.3206
MEM 202.355469 1652243091.4210
MEM 202.355469 1652243091.5214
MEM 202.355469 1652243091.6218
MEM 202.355469 1652243091.7221
MEM 202.355469 1652243091.8225
MEM 202.355469 1652243091.9229
MEM 202.355469 1652243092.0233
MEM 202.355469 1652243092.1237
MEM 202.355469 1652243092.2240
MEM 202.355469 1652243092.3244
MEM 202.355469 1652243092.4247
MEM 202.355469 1652243092.5251
MEM 202.355469 1652243092.6255
MEM 202.355469 1652243092.7258
MEM 202.355469 1652243092.8262
MEM 202.355469 1652243092.9267
MEM 202.355469 1652243093.0271
MEM 202.355469 1652243093.1275
MEM 202.355469 1652243093.2279
MEM 202.355469 1652243093.3283
MEM 202.355469 1652243093.4287
MEM 202.355469 1652243093.5291
MEM 202.355469 1652243093.6295
MEM 202.355469 1652243093.7299
MEM 202.355469 1652243093.8302
MEM 202.355469 1652243093.9306
MEM 202.355469 1652243094.0310
MEM 202.355469 1652243094.1314
MEM 202.355469 1652243094.2317
MEM 202.355469 1652243094.3321
MEM 202.355469 1652243094.4325
MEM 202.355469 1652243094.5330
MEM 202.355469 1652243094.6333
MEM 202.355469 1652243094.7337
MEM 202.355469 1652243094.8341
MEM 202.355469 1652243094.9345
MEM 202.355469 1652243095.0349
MEM 202.355469 1652243095.1353
MEM 202.355469 1652243095.2357
MEM 202.355469 1652243095.3361
MEM 202.355469 1652243095.4364
MEM 202.355469 1652243095.5368
MEM 202.355469 1652243095.6373
MEM 202.355469 1652243095.7377
MEM 202.355469 1652243095.8381
MEM 202.355469 1652243095.9384
MEM 202.355469 1652243096.0388
MEM 202.355469 1652243096.1391
MEM 202.355469 1652243096.2394
MEM 202.355469 1652243096.3397
MEM 202.355469 1652243096.4400
MEM 202.355469 1652243096.5404
MEM 202.355469 1652243096.6408
MEM 202.355469 1652243096.7411
MEM 202.355469 1652243096.8415
MEM 202.355469 1652243096.9420
MEM 202.355469 1652243097.0424
MEM 202.355469 1652243097.1428
MEM 202.355469 1652243097.2432
MEM 202.355469 1652243097.3436
MEM 202.355469 1652243097.4440
MEM 202.355469 1652243097.5444
MEM 202.355469 1652243097.6448
MEM 202.355469 1652243097.7452
MEM 202.355469 1652243097.8456
MEM 202.355469 1652243097.9460
MEM 202.355469 1652243098.0463
MEM 202.355469 1652243098.1468
MEM 202.355469 1652243098.2472
MEM 202.355469 1652243098.3476
MEM 202.355469 1652243098.4479
MEM 202.355469 1652243098.5483
MEM 202.355469 1652243098.6487
MEM 202.355469 1652243098.7491
MEM 202.355469 1652243098.8494
MEM 202.355469 1652243098.9498
MEM 202.355469 1652243099.0502
MEM 202.355469 1652243099.1505
MEM 202.355469 1652243099.2510
MEM 202.355469 1652243099.3513
MEM 202.355469 1652243099.4517
MEM 202.355469 1652243099.5521
MEM 202.355469 1652243099.6525
MEM 202.355469 1652243099.7529
MEM 202.355469 1652243099.8533
MEM 202.355469 1652243099.9537
MEM 202.355469 1652243100.0541
MEM 202.355469 1652243100.1545
MEM 202.355469 1652243100.2549
MEM 202.355469 1652243100.3552
MEM 202.355469 1652243100.4556
MEM 202.355469 1652243100.5560
MEM 202.355469 1652243100.6564
MEM 202.355469 1652243100.7568
MEM 202.355469 1652243100.8573
MEM 202.355469 1652243100.9578
MEM 202.355469 1652243101.0583
MEM 202.355469 1652243101.1587
MEM 202.355469 1652243101.2591
MEM 202.355469 1652243101.3594
MEM 202.355469 1652243101.4598
MEM 202.355469 1652243101.5602
MEM 202.355469 1652243101.6606
MEM 202.355469 1652243101.7610
MEM 202.355469 1652243101.8614
MEM 202.355469 1652243101.9618
MEM 202.355469 1652243102.0622
MEM 202.355469 1652243102.1625
MEM 202.355469 1652243102.2630
MEM 202.355469 1652243102.3634
MEM 202.355469 1652243102.4637
MEM 202.355469 1652243102.5642
MEM 202.355469 1652243102.6646
MEM 202.355469 1652243102.7650
MEM 202.355469 1652243102.8654
MEM 202.355469 1652243102.9657
MEM 202.355469 1652243103.0661
MEM 202.355469 1652243103.1665
MEM 202.355469 1652243103.2668
MEM 202.355469 1652243103.3673
MEM 202.355469 1652243103.4677
MEM 202.355469 1652243103.5681
MEM 202.355469 1652243103.6685
MEM 202.355469 1652243103.7689
MEM 202.355469 1652243103.8694
MEM 202.355469 1652243103.9698
MEM 202.355469 1652243104.0702
MEM 202.355469 1652243104.1707
MEM 202.355469 1652243104.2711
MEM 202.355469 1652243104.3715
MEM 202.355469 1652243104.4719
MEM 202.355469 1652243104.5722
MEM 202.355469 1652243104.6726
MEM 202.355469 1652243104.7730
MEM 202.355469 1652243104.8734
MEM 202.355469 1652243104.9737
MEM 202.355469 1652243105.0740
MEM 202.355469 1652243105.1742
MEM 202.355469 1652243105.2745
MEM 202.355469 1652243105.3749
MEM 202.355469 1652243105.4751
MEM 202.355469 1652243105.5754
MEM 202.355469 1652243105.6757
MEM 202.355469 1652243105.7761
MEM 202.355469 1652243105.8764
MEM 202.355469 1652243105.9767
MEM 202.355469 1652243106.0771
MEM 202.355469 1652243106.1775
MEM 202.355469 1652243106.2782
MEM 202.355469 1652243106.3785
MEM 202.355469 1652243106.4789
MEM 202.355469 1652243106.5793
MEM 202.355469 1652243106.6796
MEM 202.355469 1652243106.7800
MEM 202.355469 1652243106.8803
MEM 202.355469 1652243106.9807
MEM 202.355469 1652243107.0811
MEM 202.355469 1652243107.1816
MEM 202.355469 1652243107.2821
MEM 202.355469 1652243107.3825
MEM 202.355469 1652243107.4829
MEM 202.355469 1652243107.5833
MEM 202.355469 1652243107.6837
MEM 202.355469 1652243107.7841
MEM 202.355469 1652243107.8846
MEM 202.355469 1652243107.9850
MEM 202.355469 1652243108.0854
MEM 202.355469 1652243108.1857
MEM 202.355469 1652243108.2862
MEM 202.355469 1652243108.3865
MEM 202.355469 1652243108.4869
MEM 202.355469 1652243108.5873
MEM 202.355469 1652243108.6877
MEM 202.355469 1652243108.7881
MEM 202.355469 1652243108.8884
MEM 202.355469 1652243108.9888
MEM 202.355469 1652243109.0892
MEM 202.355469 1652243109.1896
MEM 202.355469 1652243109.2899
MEM 202.355469 1652243109.3903
MEM 202.355469 1652243109.4906
MEM 202.355469 1652243109.5911
MEM 202.355469 1652243109.6915
MEM 202.355469 1652243109.7918
MEM 202.355469 1652243109.8922
MEM 202.355469 1652243109.9927
MEM 202.355469 1652243110.0930
MEM 202.355469 1652243110.1933
MEM 202.355469 1652243110.2937
MEM 202.355469 1652243110.3941
MEM 202.355469 1652243110.4945
MEM 202.355469 1652243110.5949
MEM 202.355469 1652243110.6953
MEM 202.355469 1652243110.7957
MEM 202.355469 1652243110.8962
MEM 202.355469 1652243110.9966
MEM 202.355469 1652243111.0971
MEM 202.355469 1652243111.1978
MEM 202.355469 1652243111.2984
MEM 202.355469 1652243111.3988
MEM 202.355469 1652243111.4992
MEM 202.355469 1652243111.5996
MEM 202.355469 1652243111.7000
MEM 202.355469 1652243111.8004
MEM 202.355469 1652243111.9008
MEM 202.355469 1652243112.0011
MEM 202.355469 1652243112.1015
MEM 202.355469 1652243112.2019
MEM 202.355469 1652243112.3023
MEM 202.355469 1652243112.4026
MEM 202.355469 1652243112.5030
MEM 202.355469 1652243112.6034
MEM 202.355469 1652243112.7038
MEM 202.355469 1652243112.8042
MEM 202.355469 1652243112.9044
MEM 202.355469 1652243113.0048
MEM 202.355469 1652243113.1051
MEM 202.355469 1652243113.2054
MEM 202.355469 1652243113.3057
MEM 202.355469 1652243113.4060
MEM 202.355469 1652243113.5063
MEM 202.355469 1652243113.6066
MEM 202.355469 1652243113.7069
MEM 202.355469 1652243113.8071
MEM 202.355469 1652243113.9073
MEM 202.355469 1652243114.0077
MEM 202.355469 1652243114.1081
MEM 202.355469 1652243114.2085
MEM 202.355469 1652243114.3089
MEM 202.355469 1652243114.4095
MEM 202.355469 1652243114.5101
MEM 202.355469 1652243114.6106
MEM 202.355469 1652243114.7115
MEM 202.355469 1652243114.8120
MEM 202.355469 1652243114.9123
MEM 202.355469 1652243115.0128
MEM 202.355469 1652243115.1131
MEM 202.355469 1652243115.2134
MEM 202.355469 1652243115.3138
MEM 202.355469 1652243115.4142
MEM 202.355469 1652243115.5161
MEM 202.355469 1652243115.6165
MEM 202.355469 1652243115.7169
MEM 202.355469 1652243115.8173
MEM 202.355469 1652243115.9176
MEM 202.355469 1652243116.0180
MEM 202.355469 1652243116.1184
MEM 202.355469 1652243116.2187
MEM 202.355469 1652243116.3191
MEM 202.355469 1652243116.4195
MEM 202.355469 1652243116.5198
MEM 202.355469 1652243116.6202
MEM 202.355469 1652243116.7206
MEM 202.355469 1652243116.8209
MEM 202.355469 1652243116.9213
MEM 202.355469 1652243117.0217
MEM 202.355469 1652243117.1221
MEM 202.355469 1652243117.2224
MEM 202.355469 1652243117.3228
MEM 202.355469 1652243117.4233
MEM 202.355469 1652243117.5237
MEM 202.355469 1652243117.6240
MEM 202.355469 1652243117.7244
MEM 202.355469 1652243117.8249
MEM 202.355469 1652243117.9252
MEM 202.355469 1652243118.0256
MEM 202.355469 1652243118.1260
MEM 202.355469 1652243118.2264
MEM 202.355469 1652243118.3268
MEM 202.355469 1652243118.4271
MEM 202.355469 1652243118.5275
MEM 202.355469 1652243118.6279
MEM 202.355469 1652243118.7284
MEM 202.355469 1652243118.8288
MEM 202.355469 1652243118.9292
MEM 202.355469 1652243119.0296
MEM 202.355469 1652243119.1299
MEM 202.355469 1652243119.2303
MEM 202.355469 1652243119.3307
MEM 202.355469 1652243119.4311
MEM 202.355469 1652243119.5315
MEM 202.355469 1652243119.6320
MEM 202.355469 1652243119.7324
MEM 202.355469 1652243119.8328
MEM 202.355469 1652243119.9332
MEM 202.355469 1652243120.0336
MEM 202.355469 1652243120.1340
MEM 202.355469 1652243120.2344
MEM 202.355469 1652243120.3347
MEM 202.355469 1652243120.4351
MEM 202.355469 1652243120.5355
MEM 202.355469 1652243120.6359
MEM 202.355469 1652243120.7363
MEM 202.355469 1652243120.8367
MEM 202.355469 1652243120.9370
MEM 202.355469 1652243121.0374
MEM 202.355469 1652243121.1378
MEM 202.355469 1652243121.2381
MEM 202.355469 1652243121.3386
MEM 202.355469 1652243121.4393
MEM 202.355469 1652243121.5396
MEM 202.355469 1652243121.6399
MEM 202.355469 1652243121.7402
MEM 202.355469 1652243121.8404
MEM 202.355469 1652243121.9407
MEM 202.355469 1652243122.0411
MEM 202.355469 1652243122.1414
MEM 202.355469 1652243122.2416
MEM 202.355469 1652243122.3420
MEM 202.355469 1652243122.4424
MEM 202.355469 1652243122.5427
MEM 202.355469 1652243122.6431
MEM 202.355469 1652243122.7435
MEM 202.355469 1652243122.8439
MEM 202.355469 1652243122.9443
MEM 202.355469 1652243123.0447
MEM 202.355469 1652243123.1451
MEM 202.355469 1652243123.2455
MEM 202.355469 1652243123.3458
MEM 202.355469 1652243123.4462
MEM 202.355469 1652243123.5466
MEM 202.355469 1652243123.6471
MEM 202.355469 1652243123.7475
MEM 202.355469 1652243123.8479
MEM 202.355469 1652243123.9482
MEM 202.355469 1652243124.0486
MEM 202.355469 1652243124.1490
MEM 202.355469 1652243124.2494
MEM 202.355469 1652243124.3498
MEM 202.355469 1652243124.4502
MEM 202.355469 1652243124.5505
MEM 202.355469 1652243124.6510
MEM 202.355469 1652243124.7514
MEM 202.355469 1652243124.8517
MEM 202.355469 1652243124.9521
MEM 202.355469 1652243125.0525
MEM 202.355469 1652243125.1529
MEM 202.355469 1652243125.2533
MEM 202.355469 1652243125.3537
MEM 202.355469 1652243125.4540
MEM 202.355469 1652243125.5544
MEM 202.355469 1652243125.6548
MEM 202.355469 1652243125.7552
MEM 202.355469 1652243125.8556
MEM 202.355469 1652243125.9559
MEM 202.355469 1652243126.0564
MEM 202.355469 1652243126.1568
MEM 202.355469 1652243126.2572
MEM 202.355469 1652243126.3576
MEM 202.355469 1652243126.4581
MEM 202.355469 1652243126.5584
MEM 202.355469 1652243126.6588
MEM 202.355469 1652243126.7592
MEM 202.355469 1652243126.8598
MEM 202.355469 1652243126.9603
MEM 202.355469 1652243127.0607
MEM 202.355469 1652243127.1612
MEM 202.355469 1652243127.2616
MEM 202.355469 1652243127.3622
MEM 202.355469 1652243127.4627
MEM 202.355469 1652243127.5631
MEM 202.355469 1652243127.6636
MEM 202.355469 1652243127.7640
MEM 202.355469 1652243127.8643
MEM 202.355469 1652243127.9647
MEM 202.355469 1652243128.0651
MEM 202.355469 1652243128.1654
MEM 202.355469 1652243128.2658
MEM 202.355469 1652243128.3662
MEM 202.355469 1652243128.4666
MEM 202.355469 1652243128.5670
MEM 202.355469 1652243128.6673
MEM 202.355469 1652243128.7677
MEM 202.355469 1652243128.8681
MEM 202.355469 1652243128.9684
MEM 202.355469 1652243129.0688
MEM 202.355469 1652243129.1692
MEM 202.355469 1652243129.2695
MEM 202.355469 1652243129.3699
MEM 202.355469 1652243129.4701
MEM 202.355469 1652243129.5704
MEM 202.355469 1652243129.6707
MEM 202.355469 1652243129.7710
MEM 202.355469 1652243129.8713
MEM 202.355469 1652243129.9716
MEM 202.355469 1652243130.0720
MEM 202.355469 1652243130.1724
MEM 202.355469 1652243130.2727
MEM 202.355469 1652243130.3732
MEM 202.355469 1652243130.4736
MEM 202.355469 1652243130.5740
MEM 202.355469 1652243130.6744
MEM 202.355469 1652243130.7749
MEM 202.355469 1652243130.8754
MEM 202.355469 1652243130.9758
MEM 202.355469 1652243131.0762
MEM 202.355469 1652243131.1766
MEM 202.355469 1652243131.2770
MEM 202.355469 1652243131.3774
MEM 202.355469 1652243131.4779
MEM 202.355469 1652243131.5782
MEM 202.355469 1652243131.6786
MEM 202.355469 1652243131.7790
MEM 202.355469 1652243131.8794
MEM 202.355469 1652243131.9798
MEM 202.355469 1652243132.0802
MEM 202.355469 1652243132.1806
MEM 202.355469 1652243132.2810
MEM 202.355469 1652243132.3814
MEM 202.355469 1652243132.4817
MEM 202.355469 1652243132.5821
MEM 202.355469 1652243132.6825
MEM 202.355469 1652243132.7829
MEM 202.355469 1652243132.8833
MEM 202.355469 1652243132.9837
MEM 202.355469 1652243133.0840
MEM 202.355469 1652243133.1844
MEM 202.355469 1652243133.2848
MEM 202.355469 1652243133.3852
MEM 202.355469 1652243133.4856
MEM 202.355469 1652243133.5859
MEM 202.355469 1652243133.6863
MEM 202.355469 1652243133.7867
MEM 202.355469 1652243133.8871
MEM 202.355469 1652243133.9874
MEM 202.355469 1652243134.0879
MEM 202.355469 1652243134.1884
MEM 202.355469 1652243134.2888
MEM 202.355469 1652243134.3897
MEM 202.355469 1652243134.4902
MEM 202.355469 1652243134.5906
MEM 202.355469 1652243134.6911
MEM 202.355469 1652243134.7915
MEM 202.355469 1652243134.8920
MEM 202.355469 1652243134.9924
MEM 202.355469 1652243135.0928
MEM 202.355469 1652243135.1932
MEM 202.355469 1652243135.2936
MEM 202.355469 1652243135.3939
MEM 202.355469 1652243135.4943
MEM 202.355469 1652243135.5947
MEM 202.355469 1652243135.6951
MEM 202.355469 1652243135.7955
MEM 202.355469 1652243135.8958
MEM 202.355469 1652243135.9962
MEM 202.355469 1652243136.0966
MEM 202.355469 1652243136.1970
MEM 202.355469 1652243136.2974
MEM 202.355469 1652243136.3978
MEM 202.355469 1652243136.4982
MEM 202.355469 1652243136.5987
MEM 202.355469 1652243136.6990
MEM 202.355469 1652243136.7995
MEM 202.355469 1652243136.8999
MEM 202.355469 1652243137.0003
MEM 202.355469 1652243137.1007
MEM 202.355469 1652243137.2011
MEM 202.355469 1652243137.3014
MEM 202.355469 1652243137.4017
MEM 202.355469 1652243137.5020
MEM 202.355469 1652243137.6023
MEM 202.355469 1652243137.7027
MEM 202.355469 1652243137.8031
MEM 202.355469 1652243137.9035
MEM 202.355469 1652243138.0039
MEM 202.355469 1652243138.1043
MEM 202.355469 1652243138.2047
MEM 202.355469 1652243138.3050
MEM 202.355469 1652243138.4055
MEM 202.355469 1652243138.5059
MEM 202.355469 1652243138.6062
MEM 202.355469 1652243138.7066
MEM 202.355469 1652243138.8070
MEM 202.355469 1652243138.9073
MEM 202.355469 1652243139.0077
MEM 202.355469 1652243139.1080
MEM 202.355469 1652243139.2084
MEM 202.355469 1652243139.3088
MEM 202.355469 1652243139.4092
MEM 202.355469 1652243139.5096
MEM 202.355469 1652243139.6099
MEM 202.355469 1652243139.7103
MEM 202.355469 1652243139.8107
MEM 202.355469 1652243139.9111
MEM 202.355469 1652243140.0115
MEM 202.355469 1652243140.1119
MEM 202.355469 1652243140.2123
MEM 202.355469 1652243140.3126
MEM 202.355469 1652243140.4130
MEM 202.355469 1652243140.5133
MEM 202.355469 1652243140.6137
MEM 202.355469 1652243140.7141
MEM 202.355469 1652243140.8145
MEM 202.355469 1652243140.9148
MEM 202.355469 1652243141.0152
MEM 202.355469 1652243141.1156
MEM 202.355469 1652243141.2160
MEM 202.355469 1652243141.3164
MEM 202.355469 1652243141.4168
MEM 202.355469 1652243141.5173
MEM 202.355469 1652243141.6177
MEM 202.355469 1652243141.7182
MEM 202.355469 1652243141.8187
MEM 202.355469 1652243141.9191
MEM 202.355469 1652243142.0195
MEM 202.355469 1652243142.1198
MEM 202.355469 1652243142.2202
MEM 202.355469 1652243142.3206
MEM 202.355469 1652243142.4210
MEM 202.355469 1652243142.5214
MEM 202.355469 1652243142.6218
MEM 202.355469 1652243142.7222
MEM 202.355469 1652243142.8226
MEM 202.355469 1652243142.9230
MEM 202.355469 1652243143.0234
MEM 202.355469 1652243143.1238
MEM 202.355469 1652243143.2241
MEM 202.355469 1652243143.3245
MEM 202.355469 1652243143.4249
MEM 202.355469 1652243143.5254
MEM 202.355469 1652243143.6258
MEM 202.355469 1652243143.7262
MEM 202.355469 1652243143.8266
MEM 202.355469 1652243143.9270
MEM 202.355469 1652243144.0274
MEM 202.355469 1652243144.1277
MEM 202.355469 1652243144.2281
MEM 202.355469 1652243144.3285
MEM 202.355469 1652243144.4290
MEM 202.355469 1652243144.5298
MEM 202.355469 1652243144.6304
MEM 202.355469 1652243144.7308
MEM 202.355469 1652243144.8313
MEM 202.355469 1652243144.9317
MEM 202.355469 1652243145.0321
MEM 202.355469 1652243145.1325
MEM 202.355469 1652243145.2330
MEM 202.355469 1652243145.3337
MEM 202.355469 1652243145.4341
MEM 202.355469 1652243145.5346
MEM 202.355469 1652243145.6350
MEM 202.355469 1652243145.7354
MEM 202.355469 1652243145.8357
MEM 202.355469 1652243145.9361
